episode,violation
1,6.611100555886651e-15
2,6.611100555886651e-15
3,6.611100555886651e-15
4,6.611100555886651e-15
5,4.696035227347295e-15
6,4.696035227347295e-15
7,6.968106647242678e-15
8,6.968106647242678e-15
9,7.111533584236441e-15
10,7.111533584236441e-15
11,6.539491170798329e-15
12,6.539491170798329e-15
13,6.824749099187954e-15
14,6.824749099187954e-15
15,5.9756366521668266e-15
16,5.9756366521668266e-15
17,5.487138521331758e-15
18,5.487138521331758e-15
19,4.9080878250507e-15
20,4.9080878250507e-15
21,1.7082862902029205e-15
22,1.7082862902029205e-15
23,5.616895837334823e-15
24,5.616895837334823e-15
25,2.4907159668074995e-15
26,2.4907159668074995e-15
27,2.63351840334991e-15
28,2.63351840334991e-15
29,2.4166085799137703e-15
30,2.4166085799137703e-15
31,2.4217433614026617e-15
32,2.4217433614026617e-15
33,2.418412692328786e-15
34,2.418412692328786e-15
35,2.4211188609513102e-15
36,2.4211188609513102e-15
37,1.794120407794253e-15
38,1.794120407794253e-15
39,2.432706813770835e-15
40,2.432706813770835e-15
41,2.134264986963785e-15
42,2.134264986963785e-15
43,1.4952622473529687e-15
44,1.4952622473529687e-15
45,2.4232005291224825e-15
46,2.4232005291224825e-15
47,2.27526331109118e-15
48,2.27526331109118e-15
49,2.276998034567157e-15
50,2.276998034567157e-15
51,2.132877208183004e-15
52,2.132877208183004e-15
53,1.936298343885312e-15
54,1.936298343885312e-15
55,2.274985755335024e-15
56,2.274985755335024e-15
57,2.346178806789112e-15
58,2.346178806789112e-15
59,2.5041080320420405e-15
60,2.5041080320420405e-15
61,2.2804674815191104e-15
62,2.2804674815191104e-15
63,2.630187734276035e-15
64,2.630187734276035e-15
65,2.20871931855271e-15
66,2.20871931855271e-15
67,1.9193674427597785e-15
68,1.9193674427597785e-15
69,2.4164698020356923e-15
70,2.4164698020356923e-15
71,1.9196449985159346e-15
72,1.9196449985159346e-15
73,2.34708086299662e-15
74,2.34708086299662e-15
75,2.0618923235460328e-15
76,2.0618923235460328e-15
77,2.28053687045815e-15
78,2.28053687045815e-15
79,2.5040386431030015e-15
80,2.5040386431030015e-15
81,2.2754714779082974e-15
82,2.2754714779082974e-15
83,2.418204525511669e-15
84,2.418204525511669e-15
85,2.5588559049438685e-15
86,2.5588559049438685e-15
87,2.1386364901232467e-15
88,2.1386364901232467e-15
89,2.3454155284596822e-15
90,2.3454155284596822e-15
91,2.3515217550951205e-15
92,2.3515217550951205e-15
93,2.363734208365997e-15
94,2.363734208365997e-15
95,2.2755408668473365e-15
96,2.2755408668473365e-15
97,1.991184994665218e-15
98,1.991184994665218e-15
99,2.0795865030009963e-15
100,2.0795865030009963e-15
