episode,global_step,fading_model,hidden_dim,epsilon,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,avg_num_eves,avg_nearest_eve_distance,avg_mean_eve_distance,avg_max_eve_capacity,eval_R_sec_mbps,last_eval_R_sec_mbps,steps,rolling20,rolling20_avg_R_sec_mbps,rolling100,rolling100_avg_R_sec_mbps,convergence_gap,convergence_gap20_100_mbps
43,8600,rayleigh,64,0.9768304722222222,1.8710753355864411,7.326356934759162,8.09487038796119,2.200275215888289,17.0,519.6084557738868,924.1993841016443,8.09487038796119,,,200,2.002608318526284,2.002608318526284,2.073107628553659,2.073107628553659,0.0704993100273752,0.0704993100273752
44,8800,rayleigh,64,0.9762915833333333,3.2527847857387053,8.268216971954411,7.870270447698698,3.523264137393862,23.0,505.37390832968833,1107.63765635753,7.870270447698698,,,200,2.1618887354642684,2.1618887354642684,2.1060657310273,2.1060657310273,0.055823004436968304,0.055823004436968304
45,9000,rayleigh,64,0.9757526944444445,4.211723883554603,9.690205321679866,8.147390452289923,4.485625790193691,21.0,343.680814930915,927.046681002728,8.147390452289923,,,200,2.214735654031938,2.214735654031938,2.15894484345322,2.15894484345322,0.05579081057871793,0.05579081057871793
46,9200,rayleigh,64,0.9752138055555556,1.8855694312209068,9.191906411665471,9.73116515058576,2.310013341573945,19.0,394.37040247951916,832.4797678146239,9.73116515058576,,,200,2.2066904695429868,2.2066904695429868,2.162228941238453,2.162228941238453,0.04446152830453354,0.04446152830453354
47,9400,rayleigh,64,0.9746749166666666,1.9744800363155073,8.226486283567203,8.79749366089837,2.9451739949190916,22.0,666.9371897452489,1098.9824362622867,8.79749366089837,,,200,2.2494693685447222,2.2494693685447222,2.1788873466359133,2.1788873466359133,0.07058202190880891,0.07058202190880891
48,9600,rayleigh,64,0.9741360277777777,1.929305009963989,8.401799442030308,8.938661224741576,2.3769077807331023,25.0,534.9330268762203,1177.267568237795,8.938661224741576,,,200,2.194104417452325,2.194104417452325,2.1830127723462716,2.1830127723462716,0.011091645106053427,0.011091645106053427
49,9800,rayleigh,64,0.9735971388888889,2.5907828537100044,7.64525732788049,7.938581528136501,3.2483149986683277,19.0,548.8913426928343,1132.6666668797955,7.938581528136501,,,200,2.319315175797068,2.319315175797068,2.2047536341079463,2.2047536341079463,0.1145615416891217,0.1145615416891217
50,10000,rayleigh,64,0.97305825,1.8999087570399873,7.564711019558148,9.010743993402468,2.1914898045713636,20.0,645.305660571266,1196.4378388692483,9.010743993402468,3.678604133880202,3.678604133880202,200,2.3838799120118948,2.3838799120118948,2.2044883575172145,2.2044883575172145,0.17939155449468025,0.17939155449468025
51,10200,rayleigh,64,0.9725193611111111,1.5899950216753753,7.465458101683178,8.833412498270189,1.9573772006052872,21.0,780.1667957434387,1120.9726272098392,8.833412498270189,,3.678604133880202,200,2.3350096197911343,2.3350096197911343,2.19964304071502,2.19964304071502,0.1353665790761145,0.1353665790761145
52,10400,rayleigh,64,0.9719804722222222,3.7765973825272807,9.040879567575073,8.109312988475825,4.06234960967914,21.0,489.34152619728326,941.3137259974611,8.109312988475825,,3.678604133880202,200,2.4323015183041403,2.4323015183041403,2.2354643208874068,2.2354643208874068,0.19683719741673356,0.19683719741673356
53,10600,rayleigh,64,0.9714415833333333,2.450330451073755,7.788444320899454,8.048892416307496,2.722774344192065,21.0,657.5170301581411,1216.7265480016692,8.048892416307496,,3.678604133880202,200,2.4227546377852764,2.4227546377852764,2.2446588496290043,2.2446588496290043,0.17809578815627214,0.17809578815627214
54,10800,rayleigh,64,0.9709026944444444,2.312776780343689,8.244588345368285,8.853667297081383,2.626762824414752,18.0,528.2605852439922,975.0374389795307,8.853667297081383,,3.678604133880202,200,2.513323772578286,2.513323772578286,2.2517348491620734,2.2517348491620734,0.26158892341621254,0.26158892341621254
55,11000,rayleigh,64,0.9703638055555556,-0.3793953892203155,7.322753952352391,9.993151950577472,1.0393914043768502,33.0,486.85401132715765,859.7340752405212,9.993151950577472,,3.678604133880202,200,2.4174062104788634,2.4174062104788634,2.2296922410750697,2.2296922410750697,0.1877139694037937,0.1877139694037937
56,11200,rayleigh,64,0.9698249166666667,1.7628034773911878,7.823312630016138,10.244797283454208,2.0402147587142134,15.0,199.15444875768495,562.7423172228002,10.244797283454208,,3.678604133880202,200,2.49540009353791,2.49540009353791,2.22630871460434,2.22630871460434,0.2690913789335698,0.2690913789335698
57,11400,rayleigh,64,0.9692860277777777,2.293709484528422,8.508347108630472,8.981593161769707,2.8600100286625607,18.0,507.82459612872225,1002.9720130916393,8.981593161769707,,3.678604133880202,200,2.5387972312347546,2.5387972312347546,2.2374262815176422,2.2374262815176422,0.3013709497171124,0.3013709497171124
58,11600,rayleigh,64,0.9687471388888889,1.774748789980002,7.874204404499008,10.036744276471447,2.303186683095167,21.0,318.0594625811717,702.9549826545795,10.036744276471447,,3.678604133880202,200,2.6052834392400896,2.6052834392400896,2.238560081544841,2.238560081544841,0.36672335769524844,0.36672335769524844
59,11800,rayleigh,64,0.96820825,1.4772824734734533,7.7107498558895236,9.902174437104678,1.8426044665056742,16.0,462.65978028390396,878.3954259456133,9.902174437104678,,3.678604133880202,200,2.5435230917331024,2.5435230917331024,2.231848969425533,2.231848969425533,0.3116741223075694,0.3116741223075694
60,12000,rayleigh,64,0.9676693611111111,3.400141107228697,8.767410812475655,8.32499033989562,3.6749302743635908,17.0,260.6816338902935,671.2596302261444,8.32499033989562,,3.678604133880202,200,2.6204140420056024,2.6204140420056024,2.255900324507834,2.255900324507834,0.3645137174977684,0.3645137174977684
61,12200,rayleigh,64,0.9671304722222223,2.1911306567417363,7.611009088257418,7.702330678676839,3.3167967525203808,20.0,354.65338367548776,1026.216810876539,7.702330678676839,,3.678604133880202,200,2.7668952596435217,2.7668952596435217,2.2732920692293512,2.2732920692293512,0.49360319041417045,0.49360319041417045
62,12400,rayleigh,64,0.9665915833333333,3.210930078404732,8.475803108224508,8.172416572760588,3.485713346943223,17.0,560.6277736700505,821.4133998609326,8.172416572760588,,3.678604133880202,200,2.7606588379007286,2.7606588379007286,2.292847251127962,2.292847251127962,0.4678115867727666,0.4678115867727666
63,12600,rayleigh,64,0.9660526944444444,0.9863874707472834,7.797516740878314,10.602521254799742,1.6507125994449194,20.0,283.4570115152207,721.8779765230246,10.602521254799742,,3.678604133880202,200,2.7331807070785605,2.7331807070785605,2.282654637609183,2.282654637609183,0.45052606946937734,0.45052606946937734
64,12800,rayleigh,64,0.9655138055555555,1.531747039417965,8.495663097077877,11.877482273979817,1.810636199750702,17.0,39.568846628351935,435.14882622215305,11.877482273979817,,3.678604133880202,200,2.6475493101964025,2.6475493101964025,2.2752793495176444,2.2752793495176444,0.37226996067875806,0.37226996067875806
65,13000,rayleigh,64,0.9649749166666667,1.4291818711743292,7.465307081913092,9.60819544874122,1.793125937416974,32.0,513.4720104819381,950.8643759147903,9.60819544874122,,3.678604133880202,200,2.512924317557567,2.512924317557567,2.2678616047160953,2.2678616047160953,0.24506271284147152,0.24506271284147152
66,13200,rayleigh,64,0.9644360277777778,-0.6864693309544978,8.196128122283856,14.291171042689216,0.5196813594614655,19.0,26.609981926745917,567.1577839044671,14.291171042689216,,3.678604133880202,200,2.423407718451943,2.423407718451943,2.2413740252425405,2.2413740252425405,0.18203369320940244,0.18203369320940244
67,13400,rayleigh,64,0.9638971388888888,2.9997272585274066,7.809028921930121,6.828207571114395,3.758111878926298,18.0,304.050977457522,981.7177144778876,6.828207571114395,,3.678604133880202,200,2.464054612652303,2.464054612652303,2.2640119036557307,2.2640119036557307,0.2000427089965724,0.2000427089965724
68,13600,rayleigh,64,0.96335825,1.7150450009263603,7.75487436639877,9.399895026636731,1.9985603760827737,19.0,391.58491323758784,837.0158005222158,9.399895026636731,,3.678604133880202,200,2.4451372424197864,2.4451372424197864,2.260108204720834,2.260108204720834,0.18502903769895251,0.18502903769895251
69,13800,rayleigh,64,0.9628193611111111,0.3281876400945861,7.440983353560208,10.812860491625175,1.1901367335933402,16.0,252.5534360860903,555.5234589508211,10.812860491625175,,3.678604133880202,200,2.3422283291660375,2.3422283291660375,2.2446013718059428,2.2446013718059428,0.09762695736009475,0.09762695736009475
70,14000,rayleigh,64,0.9622804722222222,2.144753899849556,8.086215064162381,8.687972548048828,2.4550828618799696,16.0,765.4712262193643,1112.852850900706,8.687972548048828,,3.678604133880202,200,2.3554079820314677,2.3554079820314677,2.2476082502355714,2.2476082502355714,0.1077997317958963,0.1077997317958963
71,14200,rayleigh,64,0.9617415833333334,1.1156465471635517,7.599946296711773,9.543233550971474,1.5965551173946542,25.0,507.16742407579324,1058.0542619899854,9.543233550971474,,3.678604133880202,200,2.3373668778709353,2.3373668778709353,2.2384384878011923,2.2384384878011923,0.09892839006974308,0.09892839006974308
72,14400,rayleigh,64,0.9612026944444444,2.8644532188491523,8.108285892660835,8.654044521478493,3.1381220943808774,23.0,600.8939664501352,1027.916787383333,8.654044521478493,,3.678604133880202,200,2.2911555021060224,2.2911555021060224,2.250934093448133,2.250934093448133,0.040221408657889146,0.040221408657889146
73,14600,rayleigh,64,0.9606638055555555,1.5133396099975953,7.813447735623303,10.065213077728584,2.231833226835329,14.0,93.27229113736041,531.0326295758254,10.065213077728584,,3.678604133880202,200,2.2666084462381852,2.2666084462381852,2.2506724377411085,2.2506724377411085,0.01593600849707677,0.01593600849707677
74,14800,rayleigh,64,0.9601249166666667,2.6652893494743086,8.090328484499787,7.926389801005036,2.9489148673421473,21.0,526.5850196373166,1067.5763635238202,7.926389801005036,,3.678604133880202,200,2.282716048384555,2.282716048384555,2.2601081462492307,2.2601081462492307,0.022607902135324487,0.022607902135324487
75,15000,rayleigh,64,0.9595860277777778,3.1994172934982874,9.348436700048357,8.553987940767986,3.4763576583665845,24.0,381.3391908347418,942.246334215387,8.553987940767986,,3.678604133880202,200,2.4045643610840424,2.4045643610840424,2.2763248064107957,2.2763248064107957,0.12823955467324666,0.12823955467324666
76,15200,rayleigh,64,0.9590471388888889,3.5682925326937154,9.209971915824557,7.848321383992393,3.841009211062466,15.0,636.1132069146618,1145.9804987209689,7.848321383992393,,3.678604133880202,200,2.4946040837014545,2.4946040837014545,2.2969127591035807,2.2969127591035807,0.19769132459787375,0.19769132459787375
77,15400,rayleigh,64,0.95850825,1.8008183094107884,7.487612497480379,8.236025657160852,2.1130879482897282,29.0,633.3604488274733,1159.9654688451435,8.236025657160852,,3.678604133880202,200,2.4572579796828133,2.4572579796828133,2.294525423898206,2.294525423898206,0.16273255578460732,0.16273255578460732
78,15600,rayleigh,64,0.9579693611111111,2.7520412187133156,8.730410796116235,10.601213824655899,3.027835100622885,19.0,104.31586264620455,586.3209464999544,10.601213824655899,,3.678604133880202,200,2.4934904005591996,2.4934904005591996,2.303926830010061,2.303926830010061,0.18956357054913875,0.18956357054913875
79,15800,rayleigh,64,0.9574304722222222,2.421448624105536,9.31894730009401,9.95195187826606,2.70740064865742,21.0,386.82807032031343,802.7411598711635,9.95195187826606,,3.678604133880202,200,2.5367302096667865,2.5367302096667865,2.309034093537243,2.309034093537243,0.22769611612954366,0.22769611612954366
80,16000,rayleigh,64,0.9568915833333334,-0.2644100808385197,7.935427056149184,12.600418946928482,0.6061425336812152,22.0,56.062798103202134,544.1846493029462,12.600418946928482,,3.678604133880202,200,2.383290822632668,2.383290822632668,2.287747949039042,2.287747949039042,0.0955428735936259,0.0955428735936259
81,16200,rayleigh,64,0.9563526944444445,0.9513940483898149,8.77656157872709,12.883388309777455,1.2245756527825287,25.0,59.1970338892534,548.2012350982611,12.883388309777455,,3.678604133880202,200,2.2786797676457753,2.2786797676457753,2.2746223651346407,2.2746223651346407,0.004057402511134622,0.004057402511134622
82,16400,rayleigh,64,0.9558138055555556,0.9682476322263814,7.275748788527735,8.382727955038309,2.4716985247484518,24.0,510.5217758785668,1072.8080348375809,8.382727955038309,,3.678604133880202,200,2.2279790265360364,2.2279790265360364,2.2770257329348094,2.2770257329348094,0.049046706398772955,0.049046706398772955
83,16600,rayleigh,64,0.9552749166666666,2.392348596211572,8.018598253182281,9.717857745081753,2.6699298836292904,24.0,274.73638697002525,981.457816949931,9.717857745081753,,3.678604133880202,200,2.278939890745255,2.278939890745255,2.2817595178829357,2.2817595178829357,0.0028196271376805804,0.0028196271376805804
84,16800,rayleigh,64,0.9547360277777778,2.5137071169233853,7.440835151086713,8.514712288760059,2.7942122127255686,12.0,434.5678112022005,874.4819806146245,8.514712288760059,,3.678604133880202,200,2.3281186913939984,2.3281186913939984,2.2878601452024907,2.2878601452024907,0.040258546191507705,0.040258546191507705
85,17000,rayleigh,64,0.9541971388888889,2.205630163309495,8.685270071637722,10.507498301000485,2.481611556517228,19.0,155.65271191349174,916.4053897688166,10.507498301000485,,3.678604133880202,200,2.362542972349011,2.362542972349011,2.2901395735708996,2.2901395735708996,0.07240339877811142,0.07240339877811142
86,17200,rayleigh,64,0.95365825,0.2023958894018988,8.161516578395654,13.137864843655086,0.47829975133155367,21.0,67.03500906222442,364.981833126094,13.137864843655086,,3.678604133880202,200,2.360473891942516,2.360473891942516,2.2690716686611396,2.2690716686611396,0.09140222328137648,0.09140222328137648
87,17400,rayleigh,64,0.9531193611111111,3.404140319735217,9.013274263815063,8.091363538872614,3.8744757122381195,18.0,547.5099982329383,1045.7995066855835,8.091363538872614,,3.678604133880202,200,2.366292083608107,2.366292083608107,2.2875245887022544,2.2875245887022544,0.07876749490585278,0.07876749490585278
88,17600,rayleigh,64,0.9525804722222222,1.8757714913351495,7.309401397034594,8.26770644046889,2.1807890782628663,22.0,526.2349778191608,923.2648047157243,8.26770644046889,,3.678604133880202,200,2.3754035187171114,2.3754035187171114,2.286311685174534,2.286311685174534,0.08909183354257744,0.08909183354257744
89,17800,rayleigh,64,0.9520415833333333,0.18723345797787216,7.541739202984963,12.6524429471378,0.5451521677571791,23.0,192.19749658737717,417.8807479488849,12.6524429471378,,3.678604133880202,200,2.343154290425303,2.343154290425303,2.266748095091193,2.266748095091193,0.0764061953341102,0.0764061953341102
90,18000,rayleigh,64,0.9515026944444445,3.8866031593578314,8.438207819058452,7.854667106882814,4.307475218596394,11.0,402.58203239753044,736.3944037602893,7.854667106882814,,3.678604133880202,200,2.4357739082611243,2.4357739082611243,2.289422840907917,2.289422840907917,0.14635106735320713,0.14635106735320713
91,18200,rayleigh,64,0.9509638055555556,3.658966589386134,9.348312170658144,8.14438014682128,4.427679150082401,20.0,385.96116541095694,726.6687389617999,8.14438014682128,,3.678604133880202,200,2.5773301098955117,2.5773301098955117,2.312920162986758,2.312920162986758,0.26440994690875375,0.26440994690875375
92,18400,rayleigh,64,0.9504249166666666,1.7363786794330833,8.504542168406674,10.375122915902164,2.0252244695102277,13.0,211.91704000895623,427.8209171764639,10.375122915902164,,3.678604133880202,200,2.5216852286519793,2.5216852286519793,2.309793035883752,2.309793035883752,0.21189219276822735,0.21189219276822735
93,18600,rayleigh,64,0.9498860277777778,0.13882473784791066,7.576220607380845,12.628022340323612,0.4749240541815718,18.0,80.60943772828692,319.03332870148677,12.628022340323612,,3.678604133880202,200,2.433839770019291,2.433839770019291,2.2900632618869543,2.2900632618869543,0.14377650813233656,0.14377650813233656
94,18800,rayleigh,64,0.9493471388888889,3.214334096073477,7.7505864707052465,7.769681678228893,3.4925567848682597,18.0,447.37749295157016,1013.0033436237668,7.769681678228893,,3.678604133880202,200,2.461021865895597,2.461021865895597,2.30285574617399,2.30285574617399,0.15816611972160732,0.15816611972160732
95,19000,rayleigh,64,0.94880825,4.390367119629865,9.035092753911265,6.370872564976624,4.779679074107083,18.0,333.29421413469254,792.5440091443405,6.370872564976624,,3.678604133880202,200,2.5261879366826214,2.5261879366826214,2.3289275706785486,2.3289275706785486,0.19726036600407282,0.19726036600407282
96,19200,rayleigh,64,0.9482693611111112,2.3202125093958976,9.194380981934279,9.356160210625594,2.5975593741190925,30.0,338.76977984657793,805.2594510242199,9.356160210625594,,3.678604133880202,200,2.4640154448354528,2.4640154448354528,2.3317258186310545,2.3317258186310545,0.13228962620439821,0.13228962620439821
