episode,global_step,fading_model,hidden_dim,epsilon,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,avg_num_eves,avg_nearest_eve_distance,avg_mean_eve_distance,avg_max_eve_capacity,eval_R_sec_mbps,last_eval_R_sec_mbps,steps,rolling20,rolling20_avg_R_sec_mbps,rolling100,rolling100_avg_R_sec_mbps,convergence_gap,convergence_gap20_100_mbps
17,3400,rician,64,0.9908415833333334,3.967594052939096,8.180768062896606,6.46587506423851,4.268331787158339,17.0,776.9188311833968,1301.0056756547474,6.46587506423851,,,200,3.9798766612475682,3.9798766612475682,3.9798766612475682,3.9798766612475682,0.0,0.0
18,3600,rician,64,0.9903026944444444,3.3829781338077334,8.32382554443441,8.956326825534893,3.667167474670216,15.0,197.9974265634875,495.2537068620723,8.956326825534893,,,200,3.9625039286599377,3.9625039286599377,3.9625039286599377,3.9625039286599377,0.0,0.0
19,3800,rician,64,0.9897638055555555,2.4275213827940094,7.910565682819948,9.058256904405308,3.302964394849777,21.0,189.4093242296175,472.6299761244258,9.058256904405308,,,200,3.9277913216172977,3.9277913216172977,3.9277913216172977,3.9277913216172977,0.0,0.0
20,4000,rician,64,0.9892249166666667,1.5686201402002413,8.34415766577981,11.335375999098328,1.8547678407820505,11.0,80.91806416244339,370.88106207005103,11.335375999098328,,,200,3.824140147575535,3.824140147575535,3.824140147575535,3.824140147575535,0.0,0.0
21,4200,rician,64,0.9886860277777778,4.155935411646544,8.6258680884008,7.458478254763487,4.441243354262393,19.0,604.7156845430792,1063.321497627976,7.458478254763487,,,200,3.858214270679272,3.858214270679272,3.853526014560624,3.853526014560624,0.004688256118648315,0.004688256118648315
22,4400,rician,64,0.9881471388888889,4.735273454731217,9.502957759599877,8.577295675312769,5.012063052975876,16.0,185.92257745291477,753.5890575621721,8.577295675312769,,,200,3.9040191040930203,3.9040191040930203,3.9061867890340447,3.9061867890340447,0.0021676849410243726,0.0021676849410243726
23,4600,rician,64,0.98760825,4.037024301552872,8.916639844181718,7.93818252317827,4.3145171215038065,19.0,461.16052853875726,935.9123572480638,7.93818252317827,,,200,3.9264292854355256,3.9264292854355256,3.9239402817501214,3.9239402817501214,0.0024890036854041675,0.0024890036854041675
24,4800,rician,64,0.9870693611111111,3.4444834632682073,8.675357824654766,9.087825502714708,3.719458955495422,16.0,201.7000093977254,958.8249759234834,9.087825502714708,,,200,3.974692250831679,3.974692250831679,3.9154202264895077,3.9154202264895077,0.05927202434217138,0.05927202434217138
25,5000,rician,64,0.9865304722222222,-0.6175453322168313,9.180559110191178,16.91733489155472,0.1861347943118003,22.0,11.44298870086026,439.24605682840513,16.91733489155472,,,200,3.7309370655461835,3.7309370655461835,3.7662488092023994,3.7662488092023994,0.03531174365621581,0.03531174365621581
26,5200,rician,64,0.9859915833333334,4.293638786870464,9.133672688006024,6.972952993106764,4.803510898585566,13.0,497.4524510837936,956.8047986136128,6.972952993106764,,,200,3.7273994815036153,3.7273994815036153,3.806143504947906,3.806143504947906,0.07874402344429088,0.07874402344429088
27,5400,rician,64,0.9854526944444445,1.7378116129109669,8.920369416640872,11.469501046468244,2.030859784051363,19.0,68.06543636838406,490.8444108742306,11.469501046468244,,,200,3.7415484447348666,3.7415484447348666,3.7403922560258116,3.7403922560258116,0.0011561887090549838,0.0011561887090549838
28,5600,rician,64,0.9849138055555555,3.3948659308361937,7.844390517755503,6.954802228340112,4.233268659972043,24.0,594.5949274208582,1016.3249380893087,6.954802228340112,,,200,3.720363045782596,3.720363045782596,3.757994984738177,3.757994984738177,0.037631938955581035,0.037631938955581035
29,5800,rician,64,0.9843749166666667,3.3550539310239547,8.297166268895609,8.646316059967482,3.688615722702182,21.0,189.45578693377098,587.0293554949428,8.646316059967482,,,200,3.6965727150278895,3.6965727150278895,3.7556025963921083,3.7556025963921083,0.05902988136421872,0.05902988136421872
30,6000,rician,64,0.9838360277777778,2.9312603002723416,7.94920430324972,7.647267405278158,3.959601608600834,22.0,306.6611446495449,792.0824690805239,7.647267405278158,,,200,3.7377576805732375,3.7377576805732375,3.7624025634657325,3.7624025634657325,0.024644882892495,0.024644882892495
31,6200,rician,64,0.9832971388888889,2.7003854991693315,7.568679384068943,6.80652603407897,3.789021061189355,16.0,715.9444581371025,1182.5036925407658,6.80652603407897,,,200,3.709637914072072,3.709637914072072,3.7632612246826236,3.7632612246826236,0.05362331061055148,0.05362331061055148
32,6400,rician,64,0.98275825,3.425039992839806,8.015211519722142,7.896598020986015,3.787163627551455,27.0,540.282109514515,1079.6265968707605,7.896598020986015,,,200,3.762608782856668,3.762608782856668,3.7640081747722745,3.7640081747722745,0.0013993919156063406,0.0013993919156063406
33,6600,rician,64,0.9822193611111111,4.78552843231909,8.656761344408244,6.210427850086156,5.146121330846434,15.0,393.698346638065,809.7382750436399,6.210427850086156,,,200,3.7159193328603832,3.7159193328603832,3.8058903916230062,3.8058903916230062,0.08997105876262301,0.08997105876262301
34,6800,rician,64,0.9816804722222222,4.3219189083532275,8.365831703639751,7.791878435000969,4.602444127012413,12.0,275.38963081554516,820.3369920987768,7.791878435000969,,,200,3.7341410728123643,3.7341410728123643,3.829318442663871,3.829318442663871,0.09517736985150682,0.09517736985150682
35,7000,rician,64,0.9811415833333333,2.56180949931219,9.193233625503654,9.860837166376644,3.2353357734987207,20.0,325.03309306711634,752.5441691339518,9.860837166376644,,,200,3.7284315717790735,3.7284315717790735,3.8123475092591526,3.8123475092591526,0.08391593748007908,0.08391593748007908
36,7200,rician,64,0.9806026944444445,0.6579185246117956,8.306761927871884,13.761698218521166,1.055546087728832,26.0,40.43224196027203,527.9549292216849,13.761698218521166,,,200,3.554906872887444,3.554906872887444,3.735769691994421,3.735769691994421,0.1808628191069772,0.1808628191069772
37,7400,rician,64,0.9800638055555555,3.9709100758872804,8.126401962315814,6.790647545147734,4.3019616100887665,21.0,348.73741161065436,811.6011603169288,6.790647545147734,,,200,3.556588364033965,3.556588364033965,3.7510721762672414,3.7510721762672414,0.1944838122332766,0.1944838122332766
38,7600,rician,64,0.9795249166666666,3.5793979878035076,7.49885622679819,6.6388493331131935,3.9437756315772745,20.0,466.7565982961901,906.1153964042508,6.6388493331131935,,,200,3.570418771879318,3.570418771879318,3.7561433198280314,3.7561433198280314,0.18572454794871351,0.18572454794871351
39,7800,rician,64,0.9789860277777778,1.719666637690756,7.672740909206527,9.362827826908484,2.3452591400095346,26.0,355.1220520370068,770.9073832495735,9.362827826908484,,,200,3.5225335091373062,3.5225335091373062,3.719966802396788,3.719966802396788,0.19743329325948178,0.19743329325948178
40,8000,rician,64,0.9784471388888889,4.666550183904139,8.314950654173991,6.247035320677805,5.074269564944141,12.0,753.1813408887132,1248.842098106293,6.247035320677805,,,200,3.683508595345411,3.683508595345411,3.7538243714604724,3.7538243714604724,0.07031577611506146,0.07031577611506146
41,8200,rician,64,0.97790825,5.83904604771345,9.73848182949209,5.608912243053485,6.11339232045354,15.0,701.4459492694882,1023.3877761002784,5.608912243053485,,,200,3.767116043654968,3.767116043654968,3.811374809240791,3.811374809240791,0.04425876558582287,0.04425876558582287
42,8400,rician,64,0.9773693611111112,3.152296669925346,8.461212435102375,7.5250473888383045,3.8370166425142425,19.0,551.1213396648775,940.4467712515565,7.5250473888383045,,,200,3.7083637231318867,3.7083637231318867,3.811985329080635,3.811985329080635,0.10362160594874847,0.10362160594874847
43,8600,rician,64,0.9768304722222222,4.0663480852151705,9.934708399211072,8.015390358610953,4.469433949364061,21.0,266.8988762461046,747.3651585651919,8.015390358610953,,,200,3.7161095645248983,3.7161095645248983,3.827274831877924,3.827274831877924,0.11116526735302568,0.11116526735302568
44,8800,rician,64,0.9762915833333333,5.384043802488645,9.605431901717898,6.439302185671196,5.654104651670775,21.0,688.0745392154096,1256.5644258461077,6.439302185671196,,,200,3.8128418493336667,3.8128418493336667,3.8687936914186705,3.8687936914186705,0.05595184208500381,0.05595184208500381
45,9000,rician,64,0.9757526944444445,4.886015278958166,9.055785589232139,6.2723939684939305,5.158461033718045,18.0,743.6018848851804,1293.3378811924945,6.2723939684939305,,,200,4.061458161303979,4.061458161303979,3.89745296569199,3.89745296569199,0.16400519561198923,0.16400519561198923
46,9200,rician,64,0.9752138055555556,4.126855653978971,8.666140328908256,6.929089239375689,4.460269360724361,17.0,535.3386745638778,862.7962443099455,6.929089239375689,,,200,4.044296084410919,4.044296084410919,3.909688104714433,3.909688104714433,0.13460797969648608,0.13460797969648608
47,9400,rician,64,0.9746749166666666,1.250645631115691,7.944623948633853,11.236588509127634,1.6155559979767973,26.0,157.45289267795977,496.8924513322548,11.236588509127634,,,200,4.02353089510719,4.02353089510719,3.8608767832944832,3.8608767832944832,0.16265411181270695,0.16265411181270695
48,9600,rician,64,0.9741360277777777,2.363820041131731,8.9093726076225,10.590736132435945,2.6410593224503445,16.0,62.85070479036245,599.5936851674909,10.590736132435945,,,200,3.9439204282311047,3.9439204282311047,3.8354639195268967,3.8354639195268967,0.10845650870420798,0.10845650870420798
49,9800,rician,64,0.9735971388888889,1.70883313191423,7.936695392095016,9.48685462364783,2.9141825624592363,24.0,182.02271599651846,633.015618097385,9.48685462364783,,,200,3.905198770218958,3.905198770218958,3.8166622591785773,3.8166622591785773,0.08853651104038063,0.08853651104038063
50,10000,rician,64,0.97305825,3.057113078999897,8.21907699824173,7.91164317313605,3.575004981447722,20.0,737.4695918811454,1150.743073685338,7.91164317313605,5.422903778678682,5.422903778678682,200,3.8859689388613026,3.8859689388613026,3.8118291136239604,3.8118291136239604,0.0741398252373422,0.0741398252373422
51,10200,rician,64,0.9725193611111111,4.449299463968622,8.796908047110751,7.3982560879985,4.848303499821766,16.0,259.4581148547013,662.2047367092094,7.3982560879985,,5.422903778678682,200,3.938933060792923,3.938933060792923,3.8321521408043093,3.8321521408043093,0.10678091998861383,0.10678091998861383
52,10400,rician,64,0.9719804722222222,3.493832447324637,9.427894116028238,8.612752739126625,3.779214066421331,17.0,426.29982281811544,832.0631412893434,8.612752739126625,,5.422903778678682,200,3.9385355827364164,3.9385355827364164,3.831134100912329,3.831134100912329,0.10740148182408715,0.10740148182408715
53,10600,rician,64,0.9714415833333333,3.733344611297214,7.655538086723893,6.702259022271876,4.077822674040786,14.0,418.0854002622307,792.064171644131,6.702259022271876,,5.422903778678682,200,3.885120649896135,3.885120649896135,3.8357886022921113,3.8357886022921113,0.04933204760402354,0.04933204760402354
54,10800,rician,64,0.9709026944444444,2.115911842122718,8.060598131274382,8.395619637432011,3.1287012928778175,18.0,375.89160495537095,832.3645061658924,8.395619637432011,,5.422903778678682,200,3.8114335081894053,3.8114335081894053,3.8226943928585135,3.8226943928585135,0.01126088466910824,0.01126088466910824
55,11000,rician,64,0.9703638055555556,3.6327443171175147,7.840306605435247,6.125972808684693,4.41486825418388,19.0,625.8706560281661,1127.1000099763216,6.125972808684693,,5.422903778678682,200,3.8704101322236633,3.8704101322236633,3.8334611903371565,3.8334611903371565,0.03694894188650677,0.03694894188650677
56,11200,rician,64,0.9698249166666667,4.20607244650542,9.33855941546532,7.450159849536541,4.572787845850224,20.0,667.6781509539072,1005.0206035999242,7.450159849536541,,5.422903778678682,200,4.046272220129733,4.046272220129733,3.846663452042747,3.846663452042747,0.19960876808698602,0.19960876808698602
57,11400,rician,64,0.9692860277777777,4.5838088725201755,9.33471475569171,7.3095130953341085,4.865832850459677,16.0,484.5205163688245,1010.1191336437623,7.3095130953341085,,5.422903778678682,200,4.074465782148279,4.074465782148279,3.8645436169272545,3.8645436169272545,0.20992216522102414,0.20992216522102414
58,11600,rician,64,0.9687471388888889,4.151421196790603,9.222981039840908,8.370337010345473,4.6595888540591455,17.0,294.1622319905055,751.1491027956221,8.370337010345473,,5.422903778678682,200,4.110256443272372,4.110256443272372,3.8782512934295283,3.8782512934295283,0.23200514984284393,0.23200514984284393
59,11800,rician,64,0.96820825,1.3001847734295024,8.950134962999375,12.260295133044243,1.6097400137476674,24.0,82.37954664749343,480.36506643425605,12.260295133044243,,5.422903778678682,200,4.073480486959279,4.073480486959279,3.8398019497061067,3.8398019497061067,0.23367853725317245,0.23367853725317245
60,12000,rician,64,0.9676693611111111,2.7860063261466532,9.181648993456273,9.684051082307972,3.186097380117637,18.0,123.34889371338186,575.6036933816075,9.684051082307972,,5.422903778678682,200,3.9790718777179537,3.9790718777179537,3.828906873546299,3.828906873546299,0.15016500417165446,0.15016500417165446
61,12200,rician,64,0.9671304722222223,2.625874535103325,7.837300529699725,8.073339764969617,3.119952393462419,26.0,325.12764839479445,773.3161725451209,8.073339764969617,,5.422903778678682,200,3.8293998813683965,3.8293998813683965,3.81728466895476,3.81728466895476,0.012115212413636556,0.012115212413636556
62,12400,rician,64,0.9665915833333333,4.585504514903277,9.148691693692323,7.067820933053802,4.859601799361693,16.0,538.1270091439397,966.7969697436737,7.067820933053802,,5.422903778678682,200,3.8805291392107693,3.8805291392107693,3.8340962355742265,3.8340962355742265,0.04643290363654273,0.04643290363654273
63,12600,rician,64,0.9660526944444444,1.0335663344078605,8.061579188881325,11.88750811003767,1.3143662251934614,21.0,110.35082972638038,416.94920242518197,11.88750811003767,,5.422903778678682,200,3.7227757530022396,3.7227757530022396,3.794100521123738,3.794100521123738,0.07132476812149857,0.07132476812149857
64,12800,rician,64,0.9655138055555555,2.3727783948726477,8.987135343091504,9.544444223295095,3.207905351152793,18.0,161.49354349370023,650.1738788185783,9.544444223295095,,5.422903778678682,200,3.600465787976341,3.600465787976341,3.784941221592943,3.784941221592943,0.18447543361660212,0.18447543361660212
65,13000,rician,64,0.9649749166666667,3.13929074039534,7.940524116894346,8.719188085379258,3.419974287750321,23.0,202.1931173749,714.4199514535751,8.719188085379258,,5.422903778678682,200,3.513541450677954,3.513541450677954,3.779326345687672,3.779326345687672,0.2657848950097179,0.2657848950097179
66,13200,rician,64,0.9644360277777778,3.0345795393653567,8.346036276605167,8.815450506830292,3.3679155371209766,22.0,350.65632287164334,912.7250475841714,8.815450506830292,,5.422903778678682,200,3.458923759497785,3.458923759497785,3.7730928485881767,3.7730928485881767,0.31416908909039165,0.31416908909039165
67,13400,rician,64,0.9638971388888888,3.137016661867822,7.951870544181388,7.476086210759981,3.425829962246759,14.0,196.4482369975242,617.8309332484874,7.476086210759981,,5.422903778678682,200,3.5494374577112824,3.5494374577112824,3.767909820433827,3.767909820433827,0.21847236272254467,0.21847236272254467
68,13600,rician,64,0.96335825,5.432626542920931,10.146352033367341,7.138208970423528,5.706618685856831,20.0,407.68364511180675,937.5274854213972,7.138208970423528,,5.422903778678682,200,3.702715425881607,3.702715425881607,3.7964202449253417,3.7964202449253417,0.09370481904373484,0.09370481904373484
69,13800,rician,64,0.9628193611111111,3.473956504903031,7.876708870867074,8.104122030573798,3.9683715727323126,17.0,204.65857715108368,706.0969131231146,8.104122030573798,,5.422903778678682,200,3.75542487639526,3.75542487639526,3.798912293154429,3.798912293154429,0.043487416759168784,0.043487416759168784
70,14000,rician,64,0.9622804722222222,4.036230561474874,8.633935051798439,8.243221024955238,4.332623442760026,24.0,189.41219477701776,787.7742440300972,8.243221024955238,,5.422903778678682,200,3.793305799460876,3.793305799460876,3.806536738148795,3.806536738148795,0.013230938687919025,0.013230938687919025
71,14200,rician,64,0.9617415833333334,3.305261565098423,8.843977223337173,8.349912389434966,3.712115347332739,14.0,359.3333461790694,799.2253833229922,8.349912389434966,,5.422903778678682,200,3.7364963918364245,3.7364963918364245,3.8052068594049064,3.8052068594049064,0.06871046756848198,0.06871046756848198
72,14400,rician,64,0.9612026944444444,3.017633352729955,8.157649223880945,8.406757678727102,3.7353435663046306,18.0,359.20348394359183,772.1841552463696,8.406757678727102,,5.422903778678682,200,3.73430286683059,3.73430286683059,3.804236535889624,3.804236535889624,0.0699336690590342,0.0699336690590342
73,14600,rician,64,0.9606638055555555,5.327199661264191,9.800037692725327,6.736267323577786,5.621039003295916,20.0,464.2320433383738,992.3132711621151,6.736267323577786,,5.422903778678682,200,3.811463683293346,3.811463683293346,3.829124240922587,3.829124240922587,0.017660557629240792,0.017660557629240792
74,14800,rician,64,0.9601249166666667,4.0040422147954216,9.909712004484016,8.027210682031745,4.384045886626389,20.0,309.6555908007586,830.3571484190678,8.027210682031745,,5.422903778678682,200,3.8742309129807753,3.8742309129807753,3.8366231820807464,3.8366231820807464,0.03760773090002889,0.03760773090002889
75,15000,rician,64,0.9595860277777778,2.8593828331668503,8.527315303190331,9.710624979239203,3.148861183795716,13.0,64.73252097670007,400.88133526070254,9.710624979239203,,5.422903778678682,200,3.8109305594613665,3.8109305594613665,3.8274530221036125,3.8274530221036125,0.016522462642245994,0.016522462642245994
76,15200,rician,64,0.9590471388888889,4.224710671924409,8.477240279167594,6.6717645153285945,4.515228236578583,25.0,534.2935918470049,1194.5388351494137,6.6717645153285945,,5.422903778678682,200,3.808052578997784,3.808052578997784,3.8365026959782833,3.8365026959782833,0.028450116980499374,0.028450116980499374
77,15400,rician,64,0.95850825,3.443561170507556,8.41269733391556,8.000947122872816,3.7212727955463203,15.0,209.54297099389365,444.2558888591131,8.000947122872816,,5.422903778678682,200,3.750824576252117,3.750824576252117,3.8350062037648813,3.8350062037648813,0.08418162751276448,0.08418162751276448
78,15600,rician,64,0.9579693611111111,2.4869848539634667,8.267370376753274,9.97800197246077,2.871363386295461,19.0,183.05206446620807,548.7900205492202,9.97800197246077,,5.422903778678682,200,3.661413302863933,3.661413302863933,3.8226518086691192,3.8226518086691192,0.16123850580518617,0.16123850580518617
79,15800,rician,64,0.9574304722222222,2.4043245988304944,7.789881849983123,7.50443962511928,3.6751367965103183,18.0,513.7829720063105,1134.8005177863656,7.50443962511928,,5.422903778678682,200,3.7646831420020654,3.7646831420020654,3.820784530034198,3.820784530034198,0.056101388032132604,0.056101388032132604
80,16000,rician,64,0.9568915833333334,3.225603595482288,9.735422043745581,9.600357369992134,3.5047420163702006,14.0,183.0281068984463,396.6521680122176,9.600357369992134,,5.422903778678682,200,3.780615373814693,3.780615373814693,3.8168339986133986,3.8168339986133986,0.03621862479870552,0.03621862479870552
81,16200,rician,64,0.9563526944444445,5.585119297416427,9.595198010368017,6.168368658713121,5.8582104816673874,15.0,819.402513698619,1258.41342478737,6.168368658713121,,5.422903778678682,200,3.9175282782249417,3.9175282782249417,3.8420361774165346,3.8420361774165346,0.07549210080840707,0.07549210080840707
82,16400,rician,64,0.9558138055555556,3.0464104276517894,8.134816700588384,8.157530915319553,3.3198083086278385,21.0,443.52194938266825,871.5734664333884,8.157530915319553,,5.422903778678682,200,3.840538603688249,3.840538603688249,3.835667544870331,3.835667544870331,0.004871058817918161,0.004871058817918161
83,16600,rician,64,0.9552749166666666,2.9509683241778144,9.092008577000822,10.098714649626263,3.2359125007071596,19.0,229.2299710166507,688.635648022671,10.098714649626263,,5.422903778678682,200,3.9366159174639335,3.9366159174639335,3.828441580482823,3.828441580482823,0.10817433698111056,0.10817433698111056
84,16800,rician,64,0.9547360277777778,2.6225767374102533,8.745678820852474,10.274307898525072,2.902212973720258,22.0,130.9230652328186,520.8646295748096,10.274307898525072,,5.422903778678682,200,3.921331298592307,3.921331298592307,3.8174150494499357,3.8174150494499357,0.10391624914237108,0.10391624914237108
85,17000,rician,64,0.9541971388888889,4.300443188767802,8.754306292799129,7.1352168098969795,4.5774448822698055,29.0,679.2159421018822,1170.184943645981,7.1352168098969795,,5.422903778678682,200,3.979204828318281,3.979204828318281,3.826356576894875,3.826356576894875,0.15284825142340575,0.15284825142340575
86,17200,rician,64,0.95365825,3.8267002991018564,8.53063278209075,7.266579179773048,4.201843729529446,22.0,576.5464759902071,1058.1700418456612,7.266579179773048,,5.422903778678682,200,4.020901237938704,4.020901237938704,3.8307227065766725,3.8307227065766725,0.19017853136203122,0.19017853136203122
87,17400,rician,64,0.9531193611111111,4.472688197483034,10.567740326209309,8.76554535017325,4.766989021219786,20.0,272.3774623022461,676.9669030699099,8.76554535017325,,5.422903778678682,200,4.087959190887355,4.087959190887355,3.84148438835418,3.84148438835418,0.24647480253317555,0.24647480253317555
88,17600,rician,64,0.9525804722222222,2.892151966869367,8.39083925038532,7.594344502176408,3.7691046722718693,26.0,325.80769380267355,867.0782332161043,7.594344502176408,,5.422903778678682,200,3.9910834902081076,3.9910834902081076,3.8406618915805164,3.8406618915805164,0.1504215986275912,0.1504215986275912
89,17800,rician,64,0.9520415833333333,4.3394840560972385,9.540848899724782,7.94103189858154,4.7151966890900825,20.0,506.711094962306,1071.6061035884209,7.94103189858154,,5.422903778678682,200,4.028424746025996,4.028424746025996,3.850488125260399,3.850488125260399,0.17793662076559702,0.17793662076559702
90,18000,rician,64,0.9515026944444445,3.3850381000926673,7.95149149054996,8.021143797258425,3.771886266349062,17.0,357.57283259735846,919.4387207232035,8.021143797258425,,5.422903778678682,200,4.000387887205448,4.000387887205448,3.849614771272495,3.849614771272495,0.15077311593295262,0.15077311593295262
91,18200,rician,64,0.9509638055555556,2.806946928688479,8.209689514076281,8.607811369374916,3.083327979989858,18.0,347.31994063532795,711.899461925326,8.607811369374916,,5.422903778678682,200,3.968948518838304,3.968948518838304,3.841194037302356,3.841194037302356,0.12775448153594793,0.12775448153594793
92,18400,rician,64,0.9504249166666666,0.6548082551454906,7.906678228283489,11.20144340630086,1.1101251150448777,13.0,75.96241110063164,560.3635445489006,11.20144340630086,,5.422903778678682,200,3.837687596275317,3.837687596275317,3.8115085055386877,3.8115085055386877,0.026179090736629274,0.026179090736629274
93,18600,rician,64,0.9498860277777778,5.764140903702835,9.573571395723578,5.69070590348749,6.045470716896458,18.0,956.5543011394544,1350.4025627998824,5.69070590348749,,5.422903778678682,200,3.858909181955344,3.858909181955344,3.8355296045855454,3.8355296045855454,0.023379577369798454,0.023379577369798454
94,18800,rician,64,0.9493471388888889,0.6437322499418988,8.818138277518358,12.520787298381789,0.9973075625808697,19.0,88.84553038730337,387.2314045898344,12.520787298381789,,5.422903778678682,200,3.6895722657530685,3.6895722657530685,3.8053357530748575,3.8053357530748575,0.11576348732178898,0.11576348732178898
95,19000,rician,64,0.94880825,1.9161194252353264,8.110699835234511,7.757281314366554,3.1481040719265145,15.0,144.05193231355665,631.8550903996289,7.757281314366554,,5.422903778678682,200,3.689534410159608,3.689534410159608,3.798417524852243,3.798417524852243,0.10888311469263501,0.10888311469263501
96,19200,rician,64,0.9482693611111112,5.8395533909912425,9.333397919114605,5.149794586475065,6.128671720686619,22.0,718.6405605915373,1160.5255749848825,5.149794586475065,,5.422903778678682,200,3.7702065843650088,3.7702065843650088,3.8226910060588515,3.8226910060588515,0.05248442169384271,0.05248442169384271
97,19400,rician,64,0.9477304722222222,3.928152015603548,8.163502482788632,6.088624511700991,4.596766978643205,21.0,451.4009842533426,1000.4342676579181,6.088624511700991,,5.422903778678682,200,3.8139812935198543,3.8139812935198543,3.8306711707246692,3.8306711707246692,0.016689877204814962,0.016689877204814962
98,19600,rician,64,0.9471915833333333,4.6032848032684575,8.447617941548245,6.863628338147136,4.879973003113817,15.0,274.11062785138876,753.3085479504657,6.863628338147136,,5.422903778678682,200,3.914411774360771,3.914411774360771,3.841378332279661,3.841378332279661,0.07303344208111007,0.07303344208111007
