episode,bs_beamformer,uav_trajectory,jammer_beamformer
1,-0.13007544359401702,-0.13007544359401702,-0.13007544359401702
2,-0.6874624962240781,-0.6874624962240781,-0.6874624962240781
3,-0.4781189888757316,-0.4781189888757316,-0.4781189888757316
4,-0.2272223237482854,-0.2272223237482854,-0.2272223237482854
5,-0.18020046380307353,-0.18020046380307353,-0.18020046380307353
6,-0.2536329136382889,-0.2536329136382889,-0.2536329136382889
7,1.012681383557214,1.012681383557214,1.012681383557214
8,0.3462622654304692,0.3462622654304692,0.3462622654304692
9,0.36848068492070696,0.36848068492070696,0.36848068492070696
10,0.3516816048284403,0.3516816048284403,0.3516816048284403
11,0.1877391361667603,0.1877391361667603,0.1877391361667603
12,0.28836304819176184,0.28836304819176184,0.28836304819176184
13,0.30969450656577174,0.30969450656577174,0.30969450656577174
14,0.42434458450785895,0.42434458450785895,0.42434458450785895
15,0.21522916377207202,0.21522916377207202,0.21522916377207202
16,0.3280465221703624,0.3280465221703624,0.3280465221703624
17,-0.0666630314646662,-0.0666630314646662,-0.0666630314646662
18,0.19200640561074114,0.19200640561074114,0.19200640561074114
19,0.23453358158136214,0.23453358158136214,0.23453358158136214
20,0.28640896580555447,0.28640896580555447,0.28640896580555447
21,0.2176289495958207,0.2176289495958207,0.2176289495958207
22,0.43444583968250206,0.43444583968250206,0.43444583968250206
23,-0.08067528134912277,-0.08067528134912277,-0.08067528134912277
24,0.9772497367133827,0.9772497367133827,0.9772497367133827
25,-0.3268747478784346,-0.3268747478784346,-0.3268747478784346
26,0.6702522448763328,0.6702522448763328,0.6702522448763328
27,1.136057397369874,1.136057397369874,1.136057397369874
28,0.9072452469261023,0.9072452469261023,0.9072452469261023
29,-0.08568009978737173,-0.08568009978737173,-0.08568009978737173
30,-0.7259206148206924,-0.7259206148206924,-0.7259206148206924
31,-0.673723818427649,-0.673723818427649,-0.673723818427649
32,0.8919865848146444,0.8919865848146444,0.8919865848146444
33,0.022075799957044673,0.022075799957044673,0.022075799957044673
34,-0.6755320258454904,-0.6755320258454904,-0.6755320258454904
35,-0.707048916218164,-0.707048916218164,-0.707048916218164
36,-0.6439776507034047,-0.6439776507034047,-0.6439776507034047
37,-0.5657024391737958,-0.5657024391737958,-0.5657024391737958
38,-0.5994620651876672,-0.5994620651876672,-0.5994620651876672
39,-0.5972744560437873,-0.5972744560437873,-0.5972744560437873
40,-0.542017910616717,-0.542017910616717,-0.542017910616717
41,-0.5497329145989519,-0.5497329145989519,-0.5497329145989519
42,-0.5493020681722964,-0.5493020681722964,-0.5493020681722964
43,-0.538550766179779,-0.538550766179779,-0.538550766179779
44,-0.5170332328320053,-0.5170332328320053,-0.5170332328320053
45,-0.49044572192144903,-0.49044572192144903,-0.49044572192144903
46,-0.4806936537219396,-0.4806936537219396,-0.4806936537219396
47,-0.4563916143975787,-0.4563916143975787,-0.4563916143975787
48,-0.4335839428415099,-0.4335839428415099,-0.4335839428415099
49,-0.46462756162617475,-0.46462756162617475,-0.46462756162617475
50,-0.4533140117443805,-0.4533140117443805,-0.4533140117443805
51,-0.4122628086156935,-0.4122628086156935,-0.4122628086156935
52,-0.3222638893453506,-0.3222638893453506,-0.3222638893453506
53,-0.3710801765539851,-0.3710801765539851,-0.3710801765539851
54,-0.3977852015134941,-0.3977852015134941,-0.3977852015134941
55,-0.4009997427997271,-0.4009997427997271,-0.4009997427997271
56,-0.36556725830314973,-0.36556725830314973,-0.36556725830314973
57,-0.3720267816563379,-0.3720267816563379,-0.3720267816563379
58,-0.3651112643527226,-0.3651112643527226,-0.3651112643527226
59,-0.3416951097778717,-0.3416951097778717,-0.3416951097778717
60,-0.3911153544800581,-0.3911153544800581,-0.3911153544800581
61,0.6497483698083104,0.6497483698083104,0.6497483698083104
62,0.33980679941670805,0.33980679941670805,0.33980679941670805
63,-0.33774500842896976,-0.33774500842896976,-0.33774500842896976
64,-0.36475051122027397,-0.36475051122027397,-0.36475051122027397
65,-0.3460065398964729,-0.3460065398964729,-0.3460065398964729
66,-0.32167674924023265,-0.32167674924023265,-0.32167674924023265
67,0.10663685316846562,0.10663685316846562,0.10663685316846562
68,-0.31774713200463456,-0.31774713200463456,-0.31774713200463456
69,-0.3330673250655296,-0.3330673250655296,-0.3330673250655296
70,0.04561583472131505,0.04561583472131505,0.04561583472131505
71,1.0554010718258313,1.0554010718258313,1.0554010718258313
72,0.21511266961998227,0.21511266961998227,0.21511266961998227
73,-0.2450575404805492,-0.2450575404805492,-0.2450575404805492
74,-0.32518758829295485,-0.32518758829295485,-0.32518758829295485
75,-0.29844228483556007,-0.29844228483556007,-0.29844228483556007
76,0.259986004007423,0.259986004007423,0.259986004007423
77,-0.34100765783873543,-0.34100765783873543,-0.34100765783873543
78,-0.3473903002006947,-0.3473903002006947,-0.3473903002006947
79,-0.3521737012184208,-0.3521737012184208,-0.3521737012184208
80,-0.332999591499217,-0.332999591499217,-0.332999591499217
81,0.3022743091743105,0.3022743091743105,0.3022743091743105
82,0.46548714479028036,0.46548714479028036,0.46548714479028036
83,-0.20584158120260596,-0.20584158120260596,-0.20584158120260596
84,-0.3116372384957129,-0.3116372384957129,-0.3116372384957129
85,-0.31484930961367286,-0.31484930961367286,-0.31484930961367286
86,-0.32656000080202846,-0.32656000080202846,-0.32656000080202846
87,-0.30861601788276244,-0.30861601788276244,-0.30861601788276244
88,-0.3297693947358279,-0.3297693947358279,-0.3297693947358279
89,-0.33315773926301795,-0.33315773926301795,-0.33315773926301795
90,-0.2845508584017564,-0.2845508584017564,-0.2845508584017564
91,-0.33123298637132004,-0.33123298637132004,-0.33123298637132004
92,-0.259430235853533,-0.259430235853533,-0.259430235853533
93,-0.3018311510177212,-0.3018311510177212,-0.3018311510177212
94,-0.27708505434557995,-0.27708505434557995,-0.27708505434557995
95,-0.3146360189328498,-0.3146360189328498,-0.3146360189328498
96,-0.31435127804058643,-0.31435127804058643,-0.31435127804058643
97,-0.288968771142587,-0.288968771142587,-0.288968771142587
98,-0.2661835513695962,-0.2661835513695962,-0.2661835513695962
