episode,secrecy
1,1.726095990132504
2,0.7804161021087304
3,0.7888486149359829
4,0.9946094334754205
5,0.9633561019919599
6,0.918465732794883
7,3.0026183735396956
8,2.5335131111048383
9,2.9489443001534164
10,2.0755267416839964
11,2.170975716141572
12,1.924672083741861
13,1.748917384797635
14,1.8387355577903088
15,1.5392527637378501
16,1.8858799158544883
17,0.9773472105176652
18,1.8253129428303239
19,1.9624151530059828
20,2.1915063388010134
21,2.0455265395189164
22,2.4350752246829463
23,2.4861315400866095
24,3.3435322872318194
25,2.4486953327859973
26,3.0849859783209945
27,3.922999692229413
28,3.597917696795954
29,2.178602620891734
30,0.751118192079063
31,0.7298684047190982
32,3.659946672269889
33,2.0732101263641987
34,0.7959837249348457
35,0.7417620435856329
36,0.7139092576552852
37,0.7693188503829521
38,0.7319077310008062
39,0.7254656971770088
40,0.742539278445141
41,0.7181983297957628
42,0.7374707857380463
43,0.6730376800003421
44,0.7382959649891503
45,0.6868983072841488
46,0.7448368704559123
47,0.7316759679381047
48,0.761760789935547
49,0.6962554562264335
50,0.714854918198473
51,0.6844166747012591
52,0.8280324805691107
53,0.7241798184933853
54,0.6984499377691644
55,0.6515384691817974
56,0.7096390526380499
57,0.6956433993461963
58,0.7072637369623332
59,0.7882927467895958
60,0.7080035438362903
61,2.873349103468809
62,2.109996559824054
63,0.7318518975255428
64,0.7170010399083843
65,0.742968708264706
66,0.7226450668321291
67,1.5662860614841905
68,0.74841596885345
69,0.6835494361877802
70,1.4511594064323068
71,3.4626507252671774
72,1.976521631958183
73,0.9680276788931689
74,0.7311998853570933
75,0.7788165800522008
76,1.9448108736143888
77,0.7015418558275965
78,0.740729791376538
79,0.7046296370101105
80,0.7125300000439772
81,2.0220995616665625
82,2.43314880018767
83,0.9599531940216022
84,0.760921923651987
85,0.7696380141025473
86,0.7181315651457112
87,0.7259001608716456
88,0.7129813815418425
89,0.6678747453102081
90,0.7581718780793583
91,0.6989696856541576
92,0.8193424249730455
93,0.716569232209258
94,0.7644619495779967
95,0.7301995784962534
96,0.7120088277088347
97,0.7406575840912021
98,0.7671391792640531
99,0.7685675616468391
100,3.3549288103552457
