episode,global_step,fading_model,control_mode,user_mobile,use_los_model,observation_mode,normalize_observations,enable_energy_harvesting,observation_has_eh,enable_ntn,satellite_altitude_km,hidden_dim,epsilon,target_tau,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,eval_R_sec_mbps,last_eval_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,rolling20,rolling20_avg_R_sec_mbps,rolling100,rolling100_avg_R_sec_mbps,convergence_gap,convergence_gap20_100_mbps
14,2800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,64,0.999261375,0.005,942.0951173911835,4.710475586955917,8.264727868619085,4.5820867016591444,5.750338023284173,,,115.00676046568346,2.527886207582173,0.265,200,41.04794396040855,52.913014489376565,12.746706567301842,28.258432604881193,470.4301302538262,341.4205273615127,865.6100333387055,300.27789628375405,4.820554991840713,4.820554991840713,4.820554991840713,4.820554991840713,0.0,0.0
15,3000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,64,0.9992085972222222,0.005,957.2405597917218,4.786202798958609,9.206197522609168,6.64292868674626,5.191841801610363,,,103.83683603220724,2.523176953553666,0.24625,200,59.88025340335923,38.5215323901781,41.548830644384495,25.866819555291734,134.27483370880168,402.26685114187103,583.4604475812188,718.0040548713574,4.845307445825356,4.845307445825356,4.845307445825356,4.845307445825356,0.0,0.0
16,3200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,64,0.9991558194444444,0.005,1044.4373885104387,5.222186942552193,8.869461674043746,6.0366227778861035,5.504363213549983,,,110.08726427099965,2.5319040335242073,0.2375,200,58.70534618425236,45.64044644315628,8.87405315759851,7.233218238587513,260.793559545501,403.7554437689583,539.0710454937831,272.98064467330363,4.886498431308144,4.886498431308144,4.886498431308144,4.886498431308144,0.0,0.0
17,3400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,64,0.9991030416666666,0.005,908.0622423537912,4.540311211768956,9.378859371559297,7.847061097309104,4.834078231238043,,,96.68156462476087,2.516122432650194,0.26375,200,46.521680413087914,46.58192657473307,10.244991063735204,21.456239956675095,110.93027502824272,425.01712726107314,175.1174778647853,385.7780359238843,4.88341489012755,4.88341489012755,4.88341489012755,4.88341489012755,0.0,0.0
18,3600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,64,0.9990502638888888,0.005,1131.4002581176053,5.657001290588027,9.437270239413285,5.922824760517459,5.935129133373685,,,118.7025826674737,2.5487664178147638,0.25875,200,61.32029752749801,52.43166669709492,19.951990853792278,33.0635117148,233.1416226013404,220.07395157339286,640.9206854237708,198.9362222648328,4.94184345919678,4.94184345919678,4.94184345919678,4.94184345919678,0.0,0.0
19,3800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,64,0.9989974861111112,0.005,668.5105096676771,3.3425525483383853,8.51138249844043,6.534087615890977,4.5799205624329735,,,91.59841124865949,2.511287080713528,0.23875,200,53.23422104975044,37.376808968930916,36.755356883462184,10.194543391912163,346.75626264562175,548.9478884834267,711.0604468224134,937.0054042552359,4.922794885682896,4.922794885682896,4.922794885682896,4.922794885682896,0.0,0.0
20,4000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,64,0.9989447083333334,0.005,891.8517109239866,4.459258554619933,9.37018235780631,6.208337179438041,5.608034483384501,,,112.16068966769002,2.6256917381029297,0.24625,200,73.95793528165343,41.9586936323964,40.21783679513165,8.602856168900466,142.58653196417438,237.39550210813906,496.2772130363701,454.5558157574175,4.957056865567976,4.957056865567976,4.957056865567976,4.957056865567976,0.0,0.0
21,4200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,64,0.9988919305555556,0.005,599.7870921751988,2.998935460875994,7.418201723888952,7.493778816338662,3.4598200375053625,,,69.19640075010726,2.5321728221145126,0.23,200,56.405167299922304,53.43256867711441,23.049240610625116,34.863434430660824,934.9146077742665,589.0423771069362,605.9495736344455,833.2864732097377,4.913337633612983,4.913337633612983,4.885759873755471,4.885759873755471,0.027577759857511985,0.027577759857511985
22,4400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,64,0.9988391527777778,0.005,751.3506207487977,3.7567531037439887,9.167427944525363,8.096747679906972,4.404679488746589,,,88.09358977493179,2.568325118282578,0.2375,200,58.81164548933096,58.31185101334225,34.23050337649108,42.55404206241935,77.48456167102219,503.40378677117246,288.60617336205894,687.2307699605458,4.919874878109689,4.919874878109689,4.863892583527794,4.863892583527794,0.055982294581895076,0.055982294581895076
23,4600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,64,0.998786375,0.005,965.2804118116001,4.826402059058,9.055822221964275,8.70640764519933,5.12049042793697,,,102.4098085587394,2.521207242973945,0.24125,200,49.893694199101695,51.82247693914122,22.85796984209703,27.77236657810211,229.7792764818737,317.26375947952715,69.25264319849198,67.61644508410102,4.919415144802249,4.919415144802249,4.875049011545585,4.875049011545585,0.0443661332566645,0.0443661332566645
24,4800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,64,0.9987335972222222,0.005,715.1149154077186,3.575574577038593,8.855195394567689,7.6304415725313435,4.162920701361373,,,83.25841402722747,2.5123885538854025,0.24125,200,49.92675316236314,42.70089650617289,17.825249031924496,13.453715256880477,348.8966442782232,193.1226473869901,458.9883057488905,959.8653780601088,4.896375132121458,4.896375132121458,4.845376998621242,4.845376998621242,0.05099813350021609,0.05099813350021609
25,5000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,64,0.9986808194444444,0.005,800.2410190751305,4.001205095375652,8.123615606680767,6.8350241006013785,4.274244269170637,,,85.48488538341275,2.509864063675407,0.25625,200,48.67071139825248,44.01910670943715,32.11974783081414,16.232000470671263,552.3221326050041,382.6855467848275,564.6167976603404,857.4002954288416,4.804384577496444,4.804384577496444,4.822531689443218,4.822531689443218,0.018147111946773542,0.018147111946773542
26,5200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,64,0.9986280416666666,0.005,752.845014112587,3.764225070562935,7.694732544340584,6.197746879507855,4.124056474067908,,,82.48112948135817,2.49541395734346,0.235,200,43.33053682913146,42.633553273059555,16.340794561099774,21.93989594149516,761.6176630717637,469.7338457485221,918.565646791322,922.1655610911345,4.796112718293506,4.796112718293506,4.795667258082629,4.795667258082629,0.00044546021087743526,0.00044546021087743526
27,5400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,64,0.9985752638888888,0.005,477.0018053672514,2.385009026836257,8.415756271282284,11.209029689998577,2.656186539489409,,,53.12373078978818,2.4972039282301477,0.2425,200,43.96680676224072,44.361349587787416,22.245028616877807,17.70651776073873,487.65180156653554,146.7286420179831,38.72577402612943,244.39321822407544,4.675656654531633,4.675656654531633,4.7164272314680655,4.7164272314680655,0.04077057693643216,0.04077057693643216
28,5600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,64,0.9985224861111112,0.005,865.2469175913969,4.326234587956985,7.579607658608231,5.6364250094853885,4.6038590182854495,,,92.07718036570901,2.5504351193933457,0.24375,200,41.4186669315588,71.2781413164524,2.8837328019696162,35.40814414693374,851.1864071899963,363.0312204022484,893.6928007601789,389.28365746051725,4.681870537445016,4.681870537445016,4.712406938140115,4.712406938140115,0.030536400695098997,0.030536400695098997
29,5800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,64,0.9984697083333334,0.005,1036.5596953836584,5.182798476918292,8.285912579194253,4.937758357748771,5.460600119509117,,,109.21200239018233,2.552498761910718,0.25625,200,60.72584312068545,55.50103458197048,43.40840191214791,20.07586983951252,568.4277904403001,103.72748124340079,1040.8456420722189,342.33457861485977,4.718878806451087,4.718878806451087,4.7382067030149075,4.7382067030149075,0.01932789656382017,0.01932789656382017
30,6000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,64,0.9984169305555556,0.005,867.9984386429122,4.339992193214561,7.746861618868929,6.195456005153079,4.683229206123287,,,93.66458412246574,2.547653720010286,0.26375,200,59.98995214726983,52.30288500851973,30.591732516670856,19.919717297955394,735.2394257029872,265.32436516214955,425.6021701679731,373.3522419129717,4.704389810414509,4.704389810414509,4.736374119785187,4.736374119785187,0.03198430937067798,0.03198430937067798
31,6200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,64,0.9983641527777778,0.005,906.8270722755439,4.534135361377719,7.91115521856739,5.8095288895367085,4.803227216014318,,,96.06454432028636,2.4798306033992024,0.25,200,35.44320487767316,39.760117618470034,9.95078529693294,5.714037782552086,722.1284007165774,185.85883551826825,684.4098997551552,591.2294876853114,4.700545810861696,4.700545810861696,4.738530671276449,4.738530671276449,0.037984860414752575,0.037984860414752575
32,6400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,64,0.998311375,0.005,814.3134269385288,4.071567134692644,8.19020761280687,7.30911755619923,4.379321269353729,,,87.58642538707458,2.6092143818400375,0.22,200,59.10779703898716,80.81351841152687,39.325221847216845,41.908528005614656,507.07296594400896,173.66193980081576,413.11842034417384,429.1327492035239,4.733751527226251,4.733751527226251,4.727305377466364,4.727305377466364,0.006446149759886666,0.006446149759886666
33,6600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,64,0.9982585972222222,0.005,801.3554041308902,4.006777020654451,8.400684421368517,6.684035355039372,4.295429069768239,,,85.90858139536478,2.539807932852698,0.275,200,52.22181712842827,52.035574042906234,28.61239037689943,7.816741561120793,496.667215353496,252.90775410708127,335.6984787076165,808.9971550534548,4.691588464310305,4.691588464310305,4.714218216627027,4.714218216627027,0.02262975231672204,0.02262975231672204
34,6800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,64,0.9982058194444444,0.005,531.7398783362586,2.658699391681293,7.041391275932824,7.232313188452273,3.610517233438617,,,72.21034466877234,2.53870667679126,0.25,200,48.75196148227107,58.21896901303813,19.717855229308423,26.723623629523924,1257.9199257689936,695.1055584925572,392.94430866848205,462.78431019713895,4.5845974248180275,4.5845974248180275,4.681756423003839,4.681756423003839,0.09715899818581164,0.09715899818581164
35,7000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,64,0.9981530416666666,0.005,665.7495587243033,3.3287477936215164,7.647965978037003,6.428922320362018,4.365220914277763,,,87.30441828555526,2.5205596362721328,0.2425,200,65.24524680383428,31.44609596507861,25.54572737537266,9.412127231421655,788.9117871529293,660.1058413043014,544.2501080930829,419.64251948359504,4.543266380451397,4.543266380451397,4.672712551325951,4.672712551325951,0.12944617087455423,0.12944617087455423
36,7200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,64,0.9981002638888888,0.005,748.6172493973899,3.7430862469869495,8.991876477097094,8.242979617169334,4.194458084680007,,,83.88916169360013,2.5051685978782006,0.23875,200,50.24820235206932,41.44443263675433,18.20632464062624,19.754152116650324,178.46954544689737,418.21522750318144,252.1440386191753,602.2189450118473,4.477771124007898,4.477771124007898,4.65942770503023,4.65942770503023,0.18165658102233184,0.18165658102233184
37,7400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,64,0.9980474861111112,0.005,526.4582149016157,2.6322910745080788,7.610703083169385,7.010158820161606,3.8845371587533846,,,77.6907431750677,2.5528351773986766,0.23375,200,52.87085929310057,39.22886494765228,22.364407718569783,14.461059055288121,819.998376052835,366.2985788754581,589.8273690403981,661.9521900507187,4.430294070383666,4.430294070383666,4.638484717293018,4.638484717293018,0.20819064690935196,0.20819064690935196
38,7600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,64,0.9979947083333334,0.005,918.6923377309116,4.593461688654558,7.987516599575674,5.787372861608923,4.89242696596551,,,97.84853931931019,2.518652633960148,0.26375,200,45.98081237124105,51.1932352550087,13.471073716511716,7.033632883201201,596.3263088590006,464.664139292921,388.77768708260487,361.1879930533021,4.3781589620132575,4.3781589620132575,4.645167408047557,4.645167408047557,0.26700844603429985,0.26700844603429985
39,7800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,64,0.9979419305555556,0.005,865.4607369134836,4.327303684567418,7.517342907124145,5.187173347704865,4.603880368954098,,,92.07760737908197,2.524744543231529,0.24875,200,47.49298202095857,54.79640679299296,13.331407589514242,38.608888588177976,904.9764939146664,381.4892851745358,1196.8617929191573,835.3196391965998,4.379356952339314,4.379356952339314,4.64410876601952,4.64410876601952,0.2647518136802063,0.2647518136802063
40,8000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,64,0.9978891527777778,0.005,991.435138846628,4.95717569423314,8.650077150729825,5.780653147810956,5.331220658899219,,,106.62441317798437,2.5562394322517403,0.26625,200,62.55162089294571,51.90199467961324,30.29401855099329,28.417641307625654,286.50849493159313,474.32068444066897,563.415404893069,483.9976481265344,4.365516261115049,4.365516261115049,4.661286563341513,4.661286563341513,0.2957703022264635,0.2957703022264635
41,8200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,64,0.997836375,0.005,882.9737778342275,4.414868889171137,9.036348583212606,6.844583085189905,4.726349797710541,,,94.52699595421082,2.5235031223041706,0.22625,200,43.938496425742606,52.23740143063454,19.92042590894404,34.478445738374724,300.27735650888764,251.38729235571873,888.9444163046674,976.1170032595688,4.428842749125308,4.428842749125308,4.662873471496855,4.662873471496855,0.2340307223715472,0.2340307223715472
42,8400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,64,0.9977835972222222,0.005,1035.0263720871744,5.175131860435872,8.840267437726185,6.260522350738504,5.452578670235969,,,109.05157340471938,2.5484159186616173,0.22875,200,48.12781272605062,66.83104199875824,16.959343483005885,32.60525580026995,306.6810666266777,189.41560813692269,502.06001281049106,223.5376619906511,4.481237708199776,4.481237708199776,4.681675976228739,4.681675976228739,0.2004382680289627,0.2004382680289627
43,8600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,64,0.9977308194444444,0.005,1069.1698951533272,5.345849475766636,9.047286181490781,6.697214241092214,5.617222279582336,,,112.34444559164673,2.4992777800733146,0.25,200,45.36367581594894,40.585346229326326,17.64736546747782,5.12186045436835,283.76151790923757,153.96328916600675,234.55631399225473,167.42909546815747,4.5060743007820445,4.5060743007820445,4.703432867004404,4.703432867004404,0.19735856622235914,0.19735856622235914
44,8800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,64,0.9976780416666666,0.005,624.277952076925,3.121389760384625,8.336173418081692,7.0205933633371895,4.37979017108591,,,87.5958034217182,2.530605292474047,0.24625,200,36.48847394660608,51.40824455492626,12.39303143697997,15.851299430199715,373.701451823902,561.577118727126,429.82833915636286,692.703366027347,4.516917774268273,4.516917774268273,4.696077351188074,4.696077351188074,0.1791595769198011,0.1791595769198011
45,9000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,64,0.9976252638888888,0.005,988.1598861802977,4.940799430901489,8.434577848349655,5.505873520335878,5.410610466822193,,,108.21220933644386,2.5305411992003637,0.265,200,48.746429932141716,54.44317582151431,12.264143492532398,16.746004767498615,482.084924630596,130.0663069828924,559.657286784006,493.2530094627027,4.57373608415085,4.57373608415085,4.711955864868832,4.711955864868832,0.13821978071798213,0.13821978071798213
46,9200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,64,0.9975724861111112,0.005,900.2437505966942,4.501218752983471,8.916500367031226,5.7531499932358265,5.557224742364427,,,111.14449484728856,2.5318615980806505,0.2575,200,53.04145311651669,39.1844395097096,16.17251011085674,20.600829831141194,281.70473907045607,367.51791271380336,539.1857137479407,487.72595573357705,4.645394497565676,4.645394497565676,4.7303312752491715,4.7303312752491715,0.08493677768349528,0.08493677768349528
47,9400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,64,0.9975197083333334,0.005,655.0943915302965,3.2754719576514826,8.109224563340325,8.612711858224126,3.6146464398021494,,,72.292928796043,2.534817741533913,0.23125,200,51.52582479544247,56.36459691440206,18.399524439095586,10.174871321688785,512.5820979127134,556.6134307136397,222.97561960740904,433.92348397295274,4.693317492581313,4.693317492581313,4.706593300026895,4.706593300026895,0.013275807445581655,0.013275807445581655
48,9600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,64,0.9974669305555556,0.005,635.5758477514939,3.1778792387574697,7.961291593856869,7.55468819973574,3.9901007279948226,,,79.80201455989645,2.5376419483578085,0.2475,200,41.98183610144154,67.45963048395244,16.938685251558386,19.715334526207542,581.0910422862304,340.6278500712984,271.6947784949671,470.30353924376635,4.662629578066782,4.662629578066782,4.691666371442893,4.691666371442893,0.029036793376111092,0.029036793376111092
49,9800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,64,0.9974141527777778,0.005,916.6673495938339,4.583336747969169,8.049514801797693,5.716438437819458,4.862632092522104,,,97.2526418504421,2.5641000714271547,0.24625,200,72.76362189194907,44.08800395942617,30.16211501574103,10.90369688783402,623.7947588411477,263.98706422764263,810.0578235552956,510.9652463164204,4.632731176717431,4.632731176717431,4.695155467791448,4.695155467791448,0.06242429107401737,0.06242429107401737
50,10000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,64,0.997361375,0.005,658.7741736994736,3.2938708684973683,7.366919279353618,7.007652546544329,4.1545732649984295,3.184170695805038,3.184170695805038,83.0914652999686,2.5656607996572802,0.2575,200,57.7056308455545,64.263687553209,19.574530838580724,4.6430037224311365,986.8660233771609,533.7762771630407,298.585033199874,320.63240869686524,4.6062983796611885,4.6062983796611885,4.684343823735587,4.684343823735587,0.07804544407439895,0.07804544407439895
51,10200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,64,0.9973085972222222,0.005,1123.2775998898496,5.616387999449248,9.160415343874618,5.232348521262872,5.9034552697240406,,3.184170695805038,118.06910539448081,2.59088262941558,0.2375,200,51.37747398413952,75.1872438972166,8.96420596339015,46.93873383029749,185.09769698962592,327.41207371320445,999.9160435641944,268.33014737467613,4.661309782346675,4.661309782346675,4.7082479697353605,4.7082479697353605,0.046938187388685826,0.046938187388685826
52,10400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,64,0.9972558194444444,0.005,1120.606118153648,5.603030590768239,10.472127370898109,6.7417410608981365,5.888564350321383,,3.184170695805038,117.77128700642767,2.514044302939624,0.2525,200,40.70973566356593,51.34066879612058,9.256512286011633,9.510556581257191,95.01775359434848,121.40509229875029,459.0717528028243,720.9805959952183,4.736771936395057,4.736771936395057,4.730946361669708,4.730946361669708,0.005825574725348837,0.005825574725348837
53,10600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,64,0.9972030416666666,0.005,895.934074443956,4.47967037221978,8.465370335182563,5.115736075344961,5.505367151138228,,3.184170695805038,110.10734302276455,2.5292308248413624,0.27625,200,43.4887531084042,58.082550622222925,13.800473335861101,31.779085469338362,143.5113225502675,674.4354279673773,622.5797569035946,515.9447153723357,4.797268840463557,4.797268840463557,4.745558074678548,4.745558074678548,0.05171076578500955,0.05171076578500955
54,10800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,64,0.9971502638888889,0.005,958.8871763618264,4.794435881809132,7.977323691485134,5.207963395672436,5.069676639435406,,3.184170695805038,101.39353278870811,2.5305261051771737,0.23875,200,55.461539062078245,51.63618905589701,12.44406611752187,20.84378004863235,678.303006941945,175.82348923140518,1105.8412287104197,585.5186827996703,4.870226810763397,4.870226810763397,4.751560270322193,4.751560270322193,0.11866654044120395,0.11866654044120395
55,11000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,64,0.9970974861111112,0.005,933.9005163867876,4.669502581933938,7.826358033697777,5.142724664013649,4.963132391331389,,3.184170695805038,99.26264782662778,2.612736898310974,0.25625,200,64.82012261269848,74.69294358861795,34.66818811169616,45.59384220359784,654.1479744422047,388.55168143051105,906.521749934482,662.8825766531025,4.900122384616077,4.900122384616077,4.755407036158723,4.755407036158723,0.14471534845735423,0.14471534845735423
56,11200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,64,0.9970447083333334,0.005,1010.8405307104383,5.054202653552192,9.9354282507573,6.9664245738507296,5.4099032849285695,,3.184170695805038,108.1980656985714,2.556999704035885,0.25875,200,57.97732289557291,58.02147573982839,14.248669840691752,21.89400771525642,164.85054533510026,144.38791925776016,530.6098681428812,939.1673894345588,4.960894644628505,4.960894644628505,4.767094469172471,4.767094469172471,0.19380017545603412,0.19380017545603412
57,11400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,64,0.9969919305555556,0.005,911.1627361199179,4.55581368059959,7.640032928980666,5.808621040834985,4.842160219501256,,3.184170695805038,96.84320439002514,2.581350120409528,0.24125,200,66.65520703005086,61.17884841498543,48.65930508105345,32.06802027467227,748.4662005747288,446.1107386802215,667.8646333553693,280.75678263062684,5.008775797665899,5.008775797665899,4.768411412160695,4.768411412160695,0.24036438550520334,0.24036438550520334
58,11600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,64,0.9969391527777778,0.005,862.1298002626431,4.310649001313216,8.305038987794015,6.583664618412431,4.590734504641285,,3.184170695805038,91.8146900928257,2.5546007001424904,0.24875,200,60.30211759021095,56.93460394154807,23.101594489211365,28.968375218299006,485.39248335535063,382.09580617182917,474.13107439233517,734.3933173778411,4.993691174599688,4.993691174599688,4.765348017203463,4.765348017203463,0.22834315739622468,0.22834315739622468
