episode,global_step,fading_model,hidden_dim,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,eval_R_sec_mbps,last_eval_R_sec_mbps,steps,rolling20,rolling20_avg_R_sec_mbps,rolling100,rolling100_avg_R_sec_mbps,convergence_gap,convergence_gap20_100_mbps
905,181000,rician,64,6.462422545429737,9.47940870906616,2.716546256652787,6.776742409800138,,6.206949016086644,200,6.691959761418349,6.691959761418349,7.030857422707604,7.030857422707604,0.3388976612892556,0.3388976612892556
906,181200,rician,64,5.972660748427697,7.874966756629114,0.8199134187743977,7.05505333785472,,6.206949016086644,200,6.710895437733413,6.710895437733413,7.027896590992567,7.027896590992567,0.3170011532591541,0.3170011532591541
907,181400,rician,64,5.788003150828302,8.425504289937141,1.8340730593343901,6.591854766707238,,6.206949016086644,200,6.765697839427415,6.765697839427415,7.0128295659873325,7.0128295659873325,0.24713172655991755,0.24713172655991755
908,181600,rician,64,7.6509483066482336,8.679872547772131,0.6804037543395182,8.000309293171151,,6.206949016086644,200,7.038746834574918,7.038746834574918,7.020654649942396,7.020654649942396,0.018092184632521935,0.018092184632521935
909,181800,rician,64,5.478977660110369,8.215637115026706,1.094145380366727,7.131905689141642,,6.206949016086644,200,6.92951778735784,6.92951778735784,7.015647491719075,7.015647491719075,0.0861297043612348,0.0861297043612348
910,182000,rician,64,7.939599859379851,9.052344113088322,0.6925836834933983,8.359760429594917,,6.206949016086644,200,6.97497193268497,6.97497193268497,7.035635694673613,7.035635694673613,0.06066376198864276,0.06066376198864276
911,182200,rician,64,7.465909148414381,8.663828389716034,0.7875880578314685,7.876240331884569,,6.206949016086644,200,7.21097026620932,7.21097026620932,7.046378822280075,7.046378822280075,0.16459144392924507,0.16459144392924507
912,182400,rician,64,5.760872459230509,8.310340317414243,1.44030009960071,6.870040217813531,,6.206949016086644,200,7.210854694749547,7.210854694749547,7.062296888892857,7.062296888892857,0.1485578058566901,0.1485578058566901
913,182600,rician,64,4.710711112875329,10.598652614186312,4.56583596574439,6.045587926001237,,6.206949016086644,200,7.1562065158328725,7.1562065158328725,7.0404434993585365,7.0404434993585365,0.11576301647433596,0.11576301647433596
914,182800,rician,64,6.927191028083512,8.759841913783264,0.8908534480352505,7.868988465748017,,6.206949016086644,200,7.125816895893659,7.125816895893659,7.062620265108393,7.062620265108393,0.06319663078526627,0.06319663078526627
915,183000,rician,64,7.4041172659750565,9.313784361995628,1.5250992927780518,7.7911510129763775,,6.206949016086644,200,7.1517807999494,7.1517807999494,7.065123044600108,7.065123044600108,0.08665775534929132,0.08665775534929132
916,183200,rician,64,8.335741913369713,9.34724943498007,0.5782022432349331,8.769047191745143,,6.206949016086644,200,7.244866681274289,7.244866681274289,7.0732181990326115,7.0732181990326115,0.17164848224167706,0.17164848224167706
917,183400,rician,64,8.844228468223589,9.409271518608543,0.1779784969491859,9.231293021659353,,6.206949016086644,200,7.3932588916386495,7.3932588916386495,7.089831336990852,7.089831336990852,0.30342755464779714,0.30342755464779714
918,183600,rician,64,6.18528219419075,8.431294716508761,1.0556536491841102,7.375641067324652,,6.206949016086644,200,7.404652547883904,7.404652547883904,7.082120353261726,7.082120353261726,0.32253219462217775,0.32253219462217775
919,183800,rician,64,6.900217490390943,7.935104976966708,0.6272851633787208,7.307819813587985,,6.206949016086644,200,7.42201478134037,7.42201478134037,7.092411573149828,7.092411573149828,0.3296032081905418,0.3296032081905418
920,184000,rician,64,6.689461555198664,8.302439186921776,0.9673860244791229,7.335053162442655,,6.206949016086644,200,7.403538251691609,7.403538251691609,7.157109280784067,7.157109280784067,0.2464289709075418,0.2464289709075418
921,184200,rician,64,6.270029622658933,7.949451075360033,0.47548584289911683,7.473965232460911,,6.206949016086644,200,7.353961187728626,7.353961187728626,7.1956545335116004,7.1956545335116004,0.15830665421702594,0.15830665421702594
922,184400,rician,64,7.217425560875672,8.28395849293641,0.6457555774900978,7.638202915446308,,6.206949016086644,200,7.355131540309604,7.355131540309604,7.217706735013815,7.217706735013815,0.13742480529578938,0.13742480529578938
923,184600,rician,64,4.683430307630047,9.471466216456161,4.443404345002427,5.037007082085459,,6.206949016086644,200,7.317709314844248,7.317709314844248,7.186857469061452,7.186857469061452,0.13085184578279652,0.13085184578279652
924,184800,rician,64,6.201754509113289,8.77106744822274,1.5820193006612402,7.189048147561501,,6.206949016086644,200,7.386235575750375,7.386235575750375,7.184344170161784,7.184344170161784,0.20189140558859098,0.20189140558859098
925,185000,rician,64,8.205375334915457,9.601548266619272,1.0362216472493015,8.56532661936998,,6.206949016086644,200,7.475664786228867,7.475664786228867,7.203172320154247,7.203172320154247,0.2724924660746204,0.2724924660746204
926,185200,rician,64,5.91538132879666,7.8062745450921005,0.6893678969722451,7.116906648119851,,6.206949016086644,200,7.478757451742124,7.478757451742124,7.208306413131108,7.208306413131108,0.27045103861101527,0.27045103861101527
927,185400,rician,64,7.778732668870776,9.105810419619502,0.9456442964069647,8.160166123212543,,6.206949016086644,200,7.557173019567389,7.557173019567389,7.2180748512207575,7.2180748512207575,0.33909816834663165,0.33909816834663165
928,185600,rician,64,6.7293280711723105,8.84835913061364,0.8935871837961898,7.954771946817449,,6.206949016086644,200,7.554896152249706,7.554896152249706,7.230858402505367,7.230858402505367,0.3240377497443383,0.3240377497443383
929,185800,rician,64,6.9668301314871925,8.832757449793021,1.1319597370741519,7.700797712718869,,6.206949016086644,200,7.5833407534285655,7.5833407534285655,7.240748532812338,7.240748532812338,0.3425922206162273,0.3425922206162273
930,186000,rician,64,7.488186684171062,8.39780269218647,0.37668367685931764,8.021119015327153,,6.206949016086644,200,7.566408682715178,7.566408682715178,7.2511540633966005,7.2511540633966005,0.31525461931857723,0.31525461931857723
931,186200,rician,64,7.064427310226911,8.271520161284617,0.7868364437294325,7.484683717555182,,6.206949016086644,200,7.546830851998708,7.546830851998708,7.265541474617327,7.265541474617327,0.2812893773813814,0.2812893773813814
932,186400,rician,64,5.228715249217604,8.288319042287227,2.575753290512235,5.729611378823385,,6.206949016086644,200,7.4898094100492,7.4898094100492,7.252173561665295,7.252173561665295,0.2376358483839054,0.2376358483839054
933,186600,rician,64,7.221571169824316,8.776986453059248,1.1101402904157338,7.666846162643509,,6.206949016086644,200,7.570872321881315,7.570872321881315,7.257064585855557,7.257064585855557,0.3138077360257583,0.3138077360257583
934,186800,rician,64,8.475355218784328,9.50513122644008,0.607345909688544,8.897785316751534,,6.206949016086644,200,7.62231216443149,7.62231216443149,7.272845471646013,7.272845471646013,0.3494666927854766,0.3494666927854766
935,187000,rician,64,7.122939346407993,8.815895660139892,0.9185951247688576,7.897300535371035,,6.206949016086644,200,7.627619640551224,7.627619640551224,7.2590723755578885,7.2590723755578885,0.36854726499333523,0.36854726499333523
936,187200,rician,64,6.664436969310377,8.769474021097711,1.554400548519192,7.215073472578521,,6.206949016086644,200,7.549920954592892,7.549920954592892,7.268233893337225,7.268233893337225,0.281687061255667,0.281687061255667
937,187400,rician,64,6.72376452578004,8.157135605732527,0.9600521741779617,7.197083431554565,,6.206949016086644,200,7.448210475087653,7.448210475087653,7.276262068863555,7.276262068863555,0.17194840622409835,0.17194840622409835
938,187600,rician,64,7.793637526827196,8.740420870629295,0.48408455216522683,8.256336318464069,,6.206949016086644,200,7.492245237644623,7.492245237644623,7.274117278604948,7.274117278604948,0.2181279590396743,0.2181279590396743
939,187800,rician,64,5.112294945185243,7.46172246056182,0.796736374187038,6.664986086374789,,6.206949016086644,200,7.460103551283964,7.460103551283964,7.263517966018862,7.263517966018862,0.19658558526510284,0.19658558526510284
940,188000,rician,64,5.092068269733353,7.792651642910195,1.0958997529022232,6.699126654625125,,6.206949016086644,200,7.428307225893088,7.428307225893088,7.245943558683328,7.245943558683328,0.18236366720975994,0.18236366720975994
941,188200,rician,64,7.0833800634241895,8.0041956487192,0.26544377387879664,7.738751874840403,,6.206949016086644,200,7.441546558012062,7.441546558012062,7.26210232436853,7.26210232436853,0.17944423364353224,0.17944423364353224
942,188400,rician,64,5.33751018450367,8.328741752537157,2.096802312105663,6.2380338142056715,,6.206949016086644,200,7.371538102950031,7.371538102950031,7.240485071114121,7.240485071114121,0.13105303183590955,0.13105303183590955
943,188600,rician,64,5.445065295772552,7.9255468159472215,1.7925095056194007,6.140828552057537,,6.206949016086644,200,7.426729176448634,7.426729176448634,7.253595053390052,7.253595053390052,0.1731341230585821,0.1731341230585821
944,188800,rician,64,6.647006337080252,8.874532583744182,0.8552455408292536,8.019287042914932,,6.206949016086644,200,7.4682411212163045,7.4682411212163045,7.252891292949008,7.252891292949008,0.21534982826729632,0.21534982826729632
945,189000,rician,64,6.213984469876498,9.970337348643271,3.3841589329506996,6.586178415692575,,6.206949016086644,200,7.369283711032435,7.369283711032435,7.240921061670925,7.240921061670925,0.12836264936150954,0.12836264936150954
946,189200,rician,64,5.144366287956924,8.478060546746189,2.828171413377398,5.666713990247143,,6.206949016086644,200,7.2967740781388,7.2967740781388,7.224973671370131,7.224973671370131,0.07180040676866906,0.07180040676866906
947,189400,rician,64,7.1046248307697555,9.223740815343476,1.1914554638249173,8.03228535151855,,6.206949016086644,200,7.290380039554099,7.290380039554099,7.220710134245962,7.220710134245962,0.0696699053081371,0.0696699053081371
948,189600,rician,64,5.28082021455827,7.643481953240245,1.928047006412163,5.720648148415702,,6.206949016086644,200,7.178673849634012,7.178673849634012,7.197907762262932,7.197907762262932,0.019233912628919825,0.019233912628919825
949,189800,rician,64,0.5163959374273989,8.381004806631058,8.190140203372685,1.0817744082711114,,6.206949016086644,200,6.847722684411624,6.847722684411624,7.126663278640913,7.126663278640913,0.2789405942292884,0.2789405942292884
950,190000,rician,64,6.632923629867127,7.905898601939532,0.23683974255454185,7.669058859384988,8.103958848351809,8.103958848351809,200,6.830119676614517,6.830119676614517,7.125980420378507,7.125980420378507,0.2958607437639902,0.2958607437639902
951,190200,rician,64,8.947208684596132,9.871393801848043,0.5564366581850253,9.314957143663031,,8.103958848351809,200,6.92163334791991,6.92163334791991,7.1429406980337316,7.1429406980337316,0.22130735011382185,0.22130735011382185
952,190400,rician,64,8.152940379170893,8.794762274837241,0.310794937112644,8.483967337724586,,8.103958848351809,200,7.0593511458649685,7.0593511458649685,7.184018221707334,7.184018221707334,0.1246670758423658,0.1246670758423658
953,190600,rician,64,8.768554672091716,9.60758828752952,0.4864270936085563,9.121161193920964,,8.103958848351809,200,7.132066897428841,7.132066897428841,7.193444926937583,7.193444926937583,0.06137802950874249,0.06137802950874249
954,190800,rician,64,7.196711201437626,8.85965886286952,1.27407730032014,7.585581562549373,,8.103958848351809,200,7.066456709718733,7.066456709718733,7.200690485129865,7.200690485129865,0.1342337754111318,0.1342337754111318
955,191000,rician,64,7.60031214340059,9.572743959573428,1.279141709175886,8.293738957804692,,8.103958848351809,200,7.0862786308404155,7.0862786308404155,7.210898897540173,7.210898897540173,0.12462026669975756,0.12462026669975756
956,191200,rician,64,5.079960229390046,7.981757140454661,2.5539332967443515,5.446352635113543,,8.103958848351809,200,6.997842588967169,6.997842588967169,7.1992261664847526,7.1992261664847526,0.20138357751758384,0.20138357751758384
957,191400,rician,64,7.973881872815384,9.312641288638746,0.5984327309370512,8.714208557701697,,8.103958848351809,200,7.073698845274525,7.073698845274525,7.212531655092335,7.212531655092335,0.13883280981781,0.13883280981781
958,191600,rician,64,7.868560646942659,9.232704075984374,1.0436054796455443,8.189098596338827,,8.103958848351809,200,7.070336959168261,7.070336959168261,7.2316624525278375,7.2316624525278375,0.16132549335957602,0.16132549335957602
959,191800,rician,64,7.05866839789967,8.856618910778247,0.3160921549083686,8.540526755869879,,8.103958848351809,200,7.164113992643015,7.164113992643015,7.2332121188009175,7.2332121188009175,0.06909812615790223,0.06909812615790223
960,192000,rician,64,6.793552639664653,8.137599097588991,0.8456477575341664,7.291951340054834,,8.103958848351809,200,7.193755226914502,7.193755226914502,7.2231612292917555,7.2231612292917555,0.02940600237725377,0.02940600237725377
961,192200,rician,64,7.860267818367898,8.563713693703164,0.3017261041072413,8.26198758959593,,8.103958848351809,200,7.219917012652277,7.219917012652277,7.232333537895445,7.232333537895445,0.012416525243168053,0.012416525243168053
962,192400,rician,64,8.066491110954663,8.656954242608869,0.27500848406502676,8.38194575854385,,8.103958848351809,200,7.327112609869185,7.327112609869185,7.254836987771164,7.254836987771164,0.07227562209802141,0.07227562209802141
963,192600,rician,64,5.974136906432676,7.795689316172169,1.373835033990089,6.434665377907775,,8.103958848351809,200,7.3418044511617,7.3418044511617,7.250327734829625,7.250327734829625,0.09147671633207466,0.09147671633207466
964,192800,rician,64,4.000073113531013,8.7610159365614,4.445324974533806,4.3785863903018205,,8.103958848351809,200,7.159769418531043,7.159769418531043,7.225058891591269,7.225058891591269,0.06528947306022559,0.06528947306022559
965,193000,rician,64,7.111650933262382,9.08502227540616,1.6486715020819958,7.436350773324173,,8.103958848351809,200,7.202278036412624,7.202278036412624,7.223938813771464,7.223938813771464,0.0216607773588402,0.0216607773588402
966,193200,rician,64,6.382084584782778,9.38161073412918,2.6256755496270805,6.757418414095371,,8.103958848351809,200,7.256813257605034,7.256813257605034,7.225405628331006,7.225405628331006,0.03140762927402818,0.03140762927402818
967,193400,rician,64,6.921320279786574,8.661418839051182,1.1044228273764818,7.556996011674707,,8.103958848351809,200,7.233048790612843,7.233048790612843,7.238727032388363,7.238727032388363,0.005678241775520121,0.005678241775520121
968,193600,rician,64,5.449571323292347,8.152309477203218,1.4395163080265387,6.712793169176684,,8.103958848351809,200,7.282656041650891,7.282656041650891,7.223396862298249,7.223396862298249,0.05925917935264202,0.05925917935264202
969,193800,rician,64,5.381647803545,7.599352422593144,0.9464296107082124,6.652922811884931,,8.103958848351809,200,7.561213461831583,7.561213461831583,7.213021047515941,7.213021047515941,0.3481924143156423,0.3481924143156423
970,194000,rician,64,7.309515623031274,9.351799775268105,1.7193683988280308,7.644081862800469,,8.103958848351809,200,7.559964612002356,7.559964612002356,7.239670328396253,7.239670328396253,0.32029428360610357,0.32029428360610357
971,194200,rician,64,3.4772066774681205,9.032989645478654,3.665181066433887,5.374243632681805,,8.103958848351809,200,7.362928936453296,7.362928936453296,7.216825805344193,7.216825805344193,0.14610313110910322,0.14610313110910322
972,194400,rician,64,6.591679101794621,7.659732778594868,0.7296906012743689,6.9300421773204945,,8.103958848351809,200,7.285232678433092,7.285232678433092,7.2113343057132315,7.2113343057132315,0.0738983727198601,0.0738983727198601
973,194600,rician,64,6.783137082569203,8.654746480377868,0.8371677116497448,7.817578768728123,,8.103958848351809,200,7.220053557173449,7.220053557173449,7.216072104705193,7.216072104705193,0.003981452468256208,0.003981452468256208
974,194800,rician,64,6.8642362948673,7.886028307752836,0.7193914270844559,7.166636880668384,,8.103958848351809,200,7.1991063230794,7.1991063230794,7.213415138118181,7.213415138118181,0.01430881503878112,0.01430881503878112
975,195000,rician,64,8.135674776431948,8.83480505653886,0.3388510016749031,8.495954054863953,,8.103958848351809,200,7.2092170779323625,7.2092170779323625,7.2213196173089305,7.2213196173089305,0.012102539376567911,0.012102539376567911
976,195200,rician,64,6.393875528549216,7.588705888831411,0.52192694361172,7.06677894521969,,8.103958848351809,200,7.290238393437669,7.290238393437669,7.220572319048446,7.220572319048446,0.06966607438922257,0.06966607438922257
977,195400,rician,64,6.129516012432888,8.952592151884325,2.3934508876366256,6.564552799160561,,8.103958848351809,200,7.1827556055106125,7.1827556055106125,7.217276174613167,7.217276174613167,0.03452056910255408,0.03452056910255408
978,195600,rician,64,6.638424047723876,7.866056055903113,0.9019975519566167,6.9640585039464975,,8.103958848351809,200,7.121503600890996,7.121503600890996,7.2019102270034345,7.2019102270034345,0.08040662611243832,0.08040662611243832
979,195800,rician,64,7.453876626321565,8.832799487053542,1.0537938431552478,7.783613985532904,,8.103958848351809,200,7.083657962374149,7.083657962374149,7.217163742903055,7.217163742903055,0.13350578052890594,0.13350578052890594
980,196000,rician,64,5.004940932203203,8.087939248048587,2.453976424083961,5.646164330867159,,8.103958848351809,200,7.001368611914764,7.001368611914764,7.187769089732557,7.187769089732557,0.18640047781779323,0.18640047781779323
981,196200,rician,64,7.000630461787778,8.477899041138421,1.033416988031976,7.444482053106445,,8.103958848351809,200,6.960493335090289,6.960493335090289,7.175332786052908,7.175332786052908,0.2148394509626188,0.2148394509626188
982,196400,rician,64,7.995789206242298,9.181737639766018,0.8767432958920376,8.304994343873986,,8.103958848351809,200,6.956645764356798,6.956645764356798,7.190391976476449,7.190391976476449,0.23374621211965074,0.23374621211965074
983,196600,rician,64,6.868677587885144,8.508507901122563,1.3265992102816375,7.181931782524572,,8.103958848351809,200,6.994009084587637,6.994009084587637,7.178140002280132,7.178140002280132,0.184130917692495,0.184130917692495
984,196800,rician,64,7.670664917481848,9.142892853952118,1.1844120596285683,7.958480794323545,,8.103958848351809,200,7.173003804788723,7.173003804788723,7.167371646198288,7.167371646198288,0.00563215859043531,0.00563215859043531
985,197000,rician,64,7.003666578795934,8.058568416121116,0.7517306307095597,7.306837785411553,,8.103958848351809,200,7.166528155393091,7.166528155393091,7.181142890097074,7.181142890097074,0.01461473470398289,0.01461473470398289
986,197200,rician,64,7.986272990244024,9.29307358867698,0.7677038733295437,8.525369715347427,,8.103958848351809,200,7.254925720455695,7.254925720455695,7.199633189135015,7.199633189135015,0.05529253132068046,0.05529253132068046
987,197400,rician,64,7.558055887646828,8.328444705091625,0.4247832390646541,7.903661466026971,,8.103958848351809,200,7.272258993173308,7.272258993173308,7.2237117364670125,7.2237117364670125,0.04854725670629545,0.04854725670629545
988,197600,rician,64,4.84996016531893,8.961474124175846,3.017363790890536,5.944110333285318,,8.103958848351809,200,7.233824851378739,7.233824851378739,7.257759545897653,7.257759545897653,0.023934694518914057,0.023934694518914057
989,197800,rician,64,7.574214846176793,8.957223092611533,0.4652360743694754,8.491987018242053,,8.103958848351809,200,7.325778061696594,7.325778061696594,7.249514549745243,7.249514549745243,0.0762635119513515,0.0762635119513515
990,198000,rician,64,8.830412924159054,10.080330793828551,0.4964982857259597,9.58383250810259,,8.103958848351809,200,7.422765593961702,7.422765593961702,7.270846099595745,7.270846099595745,0.15191949436595742,0.15191949436595742
991,198200,rician,64,7.146208595980376,8.447005668187805,0.9907024287485796,7.456303239439218,,8.103958848351809,200,7.526868574299573,7.526868574299573,7.313846395376161,7.313846395376161,0.2130221789234117,0.2130221789234117
992,198400,rician,64,7.101819260107004,8.067997336506576,0.6337910731001408,7.434206263406431,,8.103958848351809,200,7.552076778603869,7.552076778603869,7.319464941540136,7.319464941540136,0.23261183706373334,0.23261183706373334
993,198600,rician,64,7.4410005246350535,8.099839468441887,0.3065607413544158,7.793278727087463,,8.103958848351809,200,7.550861776521836,7.550861776521836,7.326012213767662,7.326012213767662,0.22484956275417467,0.22484956275417467
994,198800,rician,64,8.198162581812669,9.193037055728775,0.6631521065604838,8.52988494916829,,8.103958848351809,200,7.619024179946831,7.619024179946831,7.326543254614022,7.326543254614022,0.2924809253328089,0.2924809253328089
995,199000,rician,64,6.40301113833852,8.879916183603918,2.1500125581699883,6.729903625433931,,8.103958848351809,200,7.530721658475331,7.530721658475331,7.321123561549747,7.321123561549747,0.20959809692558373,0.20959809692558373
996,199200,rician,64,8.093295438150049,9.41604130545486,0.9775918147449818,8.438449490709877,,8.103958848351809,200,7.599305185749839,7.599305185749839,7.336434760804373,7.336434760804373,0.26287042494546586,0.26287042494546586
997,199400,rician,64,7.933332529785987,10.017002173488422,1.7439952439055788,8.27300692958284,,8.103958848351809,200,7.684727892270954,7.684727892270954,7.356530341956479,7.356530341956479,0.3281975503144743,0.3281975503144743
998,199600,rician,64,6.037744327072374,8.084338028154864,1.1984461396116435,6.885891888543218,,8.103958848351809,200,7.680819561500789,7.680819561500789,7.353911581417717,7.353911581417717,0.32690798008307187,0.32690798008307187
999,199800,rician,64,5.023921704871935,7.861156338033195,1.5656724300444362,6.295483907988757,,8.103958848351809,200,7.606413057623582,7.606413057623582,7.347260669053018,7.347260669053018,0.25915238857056444,0.25915238857056444
1000,200000,rician,64,8.050505574460518,9.453655522708798,1.0577011265166036,8.395954396192193,8.238172748751326,8.238172748751326,200,7.743902560889834,7.743902560889834,7.354174375460762,7.354174375460762,0.38972818542907284,0.38972818542907284
1001,200200,rician,64,7.479331140730735,9.252938851002295,1.1921323511996837,8.060806499802622,,8.238172748751326,200,7.774718783224644,7.774718783224644,7.350127375341582,7.350127375341582,0.42459140788306193,0.42459140788306193
1002,200400,rician,64,6.592352869772988,8.84379867955365,1.8545184778873356,6.989280201666314,,8.238172748751326,200,7.708933076114259,7.708933076114259,7.3438722187199765,7.3438722187199765,0.3650608573942824,0.3650608573942824
1003,200600,rician,64,5.6355128379606665,8.444688430228481,2.0241910283523,6.420497401876177,,8.238172748751326,200,7.67086135708184,7.67086135708184,7.350222676824813,7.350222676824813,0.32063868025702735,0.32063868025702735
1004,200800,rician,64,7.225540550129364,8.793729051908596,1.1995089303088322,7.594220121599764,,8.238172748751326,200,7.652648323445651,7.652648323445651,7.36797964874642,7.36797964874642,0.28466867469923063,0.28466867469923063
1005,201000,rician,64,7.040096263759251,8.572832430813921,1.1440007850310605,7.4288316457828545,,8.238172748751326,200,7.658748016464216,7.658748016464216,7.374500541106247,7.374500541106247,0.2842474753579687,0.2842474753579687
1006,201200,rician,64,7.726745773888178,8.450903767674077,0.25098984004584757,8.199913927628232,,8.238172748751326,200,7.642475227078256,7.642475227078256,7.385949147003982,7.385949147003982,0.25652608007427347,0.25652608007427347
1007,201400,rician,64,6.521999897319297,9.348544883432174,2.404313367156384,6.944231516275797,,8.238172748751326,200,7.594503729590697,7.594503729590697,7.389472914499667,7.389472914499667,0.20503081509103005,0.20503081509103005
1008,201600,rician,64,6.929629232921975,8.725552917333545,0.6358918965454818,8.089661020788066,,8.238172748751326,200,7.701781263965836,7.701781263965836,7.3903664317758375,7.3903664317758375,0.31141483218999877,0.31141483218999877
1009,201800,rician,64,3.1053895768674935,9.431993906236048,5.963428916635476,3.537587531800527,,8.238172748751326,200,7.454061289643759,7.454061289643759,7.354423250202425,7.354423250202425,0.09963803944133431,0.09963803944133431
1010,202000,rician,64,7.631747620048592,8.355091335287554,0.2595875914240562,8.095503743863501,,8.238172748751326,200,7.379644851431804,7.379644851431804,7.351780683345111,7.351780683345111,0.02786416808669312,0.02786416808669312
1011,202200,rician,64,5.055937210882248,7.891335282043782,1.2416240049510718,6.649711277092716,,8.238172748751326,200,7.339315253314479,7.339315253314479,7.3395153927971934,7.3395153927971934,0.00020013948271468962,0.00020013948271468962
1012,202400,rician,64,7.52644562017526,8.63566528838382,0.4682944910245777,8.167370797359242,,8.238172748751326,200,7.375973480012118,7.375973480012118,7.352488698592649,7.352488698592649,0.023484781419469414,0.023484781419469414
1013,202600,rician,64,7.278037446424856,9.18898962460396,0.7681881155705127,8.421917373531697,,8.238172748751326,200,7.40740541233433,7.40740541233433,7.376251993067952,7.376251993067952,0.031153419266377824,0.031153419266377824
1014,202800,rician,64,7.169231519962352,8.359655584098798,0.7354371600971009,7.624218424001689,,8.238172748751326,200,7.362122086076002,7.362122086076002,7.373804292650489,7.373804292650489,0.011682206574487708,0.011682206574487708
1015,203000,rician,64,6.621519552306189,9.24272847041556,1.9318334172545104,7.314971989991764,,8.238172748751326,200,7.391375504303892,7.391375504303892,7.369042502420646,7.369042502420646,0.022333001883246162,0.022333001883246162
1016,203200,rician,64,5.16091299628835,8.4422716333843,2.346495251990053,6.0999535402455844,,8.238172748751326,200,7.274450706780678,7.274450706780678,7.342351565905648,7.342351565905648,0.06790085912497013,0.06790085912497013
1017,203400,rician,64,6.725653206876132,8.303770508665595,0.5837114111761106,7.720059097489485,,8.238172748751326,200,7.246803315176011,7.246803315176011,7.327239226663951,7.327239226663951,0.08043591148793983,0.08043591148793983
1018,203600,rician,64,8.297670655723378,9.49999095130136,0.7145974769465226,8.78539347435484,,8.238172748751326,200,7.3417783944665915,7.3417783944665915,7.341336750734253,7.341336750734253,0.0004416437323389033,0.0004416437323389033
1019,203800,rician,64,5.988119883403574,8.325767071925172,1.0801497569765568,7.2456173149486185,,8.238172748751326,200,7.389285064814584,7.389285064814584,7.340714725747858,7.340714725747858,0.04857033906672559,0.04857033906672559
1020,204000,rician,64,4.682727514006398,8.033803416841197,2.2852388324364594,5.757386649106196,,8.238172748751326,200,7.257356677460284,7.257356677460284,7.324938060614494,7.324938060614494,0.06758138315421025,0.06758138315421025
1021,204200,rician,64,5.155149438693647,8.248013963410985,1.5688394081825756,6.687423842716433,,8.238172748751326,200,7.188687544605974,7.188687544605974,7.317072646717048,7.317072646717048,0.128385102111074,0.128385102111074
1022,204400,rician,64,5.00397808561364,8.003877892325162,2.5258244134213568,5.489955899077782,,8.238172748751326,200,7.113721329476549,7.113721329476549,7.295590176553364,7.295590176553364,0.1818688470768146,0.1818688470768146
1023,204600,rician,64,6.770360351343512,9.309240214810641,2.0235506157988037,7.28568959901184,,8.238172748751326,200,7.156980939333332,7.156980939333332,7.318077001722628,7.318077001722628,0.16109606238929608,0.16109606238929608
1024,204800,rician,64,4.410254129451033,9.576295778305028,4.3726906883227175,5.223118781572805,,8.238172748751326,200,7.038425872331983,7.038425872331983,7.29841770806274,7.29841770806274,0.2599918357307569,0.2599918357307569
1025,205000,rician,64,7.541551495362887,9.166207706157364,0.7241833333317552,8.44202437282561,,8.238172748751326,200,7.089085508684121,7.089085508684121,7.297184685597297,7.297184685597297,0.20809917691317548,0.20809917691317548
1026,205200,rician,64,6.42305867081499,8.1388146857139,1.2156497405810829,6.933888954921454,,8.238172748751326,200,7.025784260048782,7.025784260048782,7.295354508665313,7.295354508665313,0.2695702486165308,0.2695702486165308
1027,205400,rician,64,7.242588589112997,8.29337176033136,0.5612271562830264,7.7321446040483375,,8.238172748751326,200,7.06517991443741,7.06517991443741,7.291074293473671,7.291074293473671,0.2258943790362613,0.2258943790362613
1028,205600,rician,64,6.445993064196744,7.9230166655273235,1.028890421559014,6.894126243968312,,8.238172748751326,200,7.005403175596422,7.005403175596422,7.2804678364451805,7.2804678364451805,0.27506466084875836,0.27506466084875836
1029,205800,rician,64,6.044297772102823,8.18541916241032,1.3771434549373216,6.8082757074729985,,8.238172748751326,200,7.168937584380046,7.168937584380046,7.27154261639272,7.27154261639272,0.1026050320126739,0.1026050320126739
1030,206000,rician,64,9.236041709501347,9.945283958578992,0.3483905867084038,9.596893371870596,,8.238172748751326,200,7.2440070657804,7.2440070657804,7.287300359958156,7.287300359958156,0.04329329417775618,0.04329329417775618
1031,206200,rician,64,7.70518769087726,9.32624369774686,0.9981335474041695,8.328110150342699,,8.238172748751326,200,7.3279270094429,7.3279270094429,7.2957346242860295,7.2957346242860295,0.032192385156870174,0.032192385156870174
1032,206400,rician,64,8.527824216931783,9.9552379326663,1.0398756553123993,8.915362277353902,,8.238172748751326,200,7.3653265834426325,7.3653265834426325,7.3275921332713345,7.3275921332713345,0.03773445017129795,0.03773445017129795
1033,206600,rician,64,6.937825912514858,8.013322734237706,0.4947315123155301,7.518591221922172,,8.238172748751326,200,7.320160275862156,7.320160275862156,7.326109583864122,7.326109583864122,0.005949308001966358,0.005949308001966358
1034,206800,rician,64,8.136135456095968,9.000137479469412,0.2625879891242439,8.737549490345184,,8.238172748751326,200,7.37582682917933,7.37582682917933,7.324507225600059,7.324507225600059,0.051319603579270456,0.051319603579270456
1035,207000,rician,64,6.3227879348106795,8.255622931560255,1.040578970321964,7.215043961238299,,8.238172748751326,200,7.370830427741657,7.370830427741657,7.317684659858731,7.317684659858731,0.05314576788292591,0.05314576788292591
1036,207200,rician,64,8.3931955920616,9.793263251898173,0.9857221518392335,8.807541100058947,,8.238172748751326,200,7.506209805732327,7.506209805732327,7.333609336133536,7.333609336133536,0.17260046959879105,0.17260046959879105
