episode,bs_beamformer,uav_jammer
317,6.941766426460203,6.941766426460203
318,6.941766426460203,6.941766426460203
319,6.9417721365454215,6.9417721365454215
320,6.9417721365454215,6.9417721365454215
321,6.9417777328522074,6.9417777328522074
322,6.9417777328522074,6.9417777328522074
323,6.941782841412429,6.941782841412429
324,6.941782841412429,6.941782841412429
325,6.941787838916727,6.941787838916727
326,6.941787838916727,6.941787838916727
327,6.941792418070801,6.941792418070801
328,6.941792418070801,6.941792418070801
329,6.941796306306449,6.941796306306449
330,6.941796306306449,6.941796306306449
331,6.941799773405026,6.941799773405026
332,6.941799773405026,6.941799773405026
333,6.941802797633395,6.941802797633395
334,6.941802797633395,6.941802797633395
335,6.941805532728372,6.941805532728372
336,6.941805532728372,6.941805532728372
337,6.941808250526922,6.941808250526922
338,6.941808250526922,6.941808250526922
339,6.941810616847542,6.941810616847542
340,6.941810616847542,6.941810616847542
341,6.941812691337673,6.941812691337673
342,6.941812691337673,6.941812691337673
343,6.941814434670932,6.941814434670932
344,6.941814434670932,6.941814434670932
345,6.941815719876783,6.941815719876783
346,6.941815719876783,6.941815719876783
347,6.941817281111976,6.941817281111976
348,6.941817281111976,6.941817281111976
349,6.941818859144895,6.941818859144895
350,6.941818859144895,6.941818859144895
351,6.9418207441089725,6.9418207441089725
352,6.9418207441089725,6.9418207441089725
353,6.9418226747413385,6.9418226747413385
354,6.9418226747413385,6.9418226747413385
355,6.941824554235102,6.941824554235102
356,6.941824554235102,6.941824554235102
357,6.9418263558609645,6.9418263558609645
358,6.9418263558609645,6.9418263558609645
359,6.941827840665261,6.941827840665261
360,6.941827840665261,6.941827840665261
361,6.94182902504541,6.94182902504541
362,6.94182902504541,6.94182902504541
363,6.941830155800513,6.941830155800513
364,6.941830155800513,6.941830155800513
365,6.941830662544651,6.941830662544651
366,6.941830662544651,6.941830662544651
367,6.941830234703042,6.941830234703042
368,6.941830234703042,6.941830234703042
369,6.941827462820661,6.941827462820661
370,6.941827462820661,6.941827462820661
371,6.941822296547213,6.941822296547213
372,6.941822296547213,6.941822296547213
373,6.9418131851756915,6.9418131851756915
374,6.9418131851756915,6.9418131851756915
375,6.9417957251233045,6.9417957251233045
376,6.9417957251233045,6.9417957251233045
377,6.9417672405371285,6.9417672405371285
378,6.9417672405371285,6.9417672405371285
379,6.94172853607869,6.94172853607869
380,6.94172853607869,6.94172853607869
381,6.941627931759954,6.941627931759954
382,6.941627931759954,6.941627931759954
383,6.941437720138421,6.941437720138421
384,6.941437720138421,6.941437720138421
385,6.9410779620553535,6.9410779620553535
386,6.9410779620553535,6.9410779620553535
387,6.940367263731677,6.940367263731677
388,6.940367263731677,6.940367263731677
389,6.938916291257487,6.938916291257487
390,6.938916291257487,6.938916291257487
391,6.936310717790394,6.936310717790394
392,6.936310717790394,6.936310717790394
393,6.934467148305495,6.934467148305495
394,6.934467148305495,6.934467148305495
395,6.933524943685923,6.933524943685923
396,6.933524943685923,6.933524943685923
397,6.933462107871849,6.933462107871849
398,6.933462107871849,6.933462107871849
399,6.9334257388972445,6.9334257388972445
400,6.9334257388972445,6.9334257388972445
401,6.933401043310826,6.933401043310826
402,6.933401043310826,6.933401043310826
403,6.933380455540507,6.933380455540507
404,6.933380455540507,6.933380455540507
405,6.933373401091007,6.933373401091007
406,6.933373401091007,6.933373401091007
407,6.93337383986359,6.93337383986359
408,6.93337383986359,6.93337383986359
409,6.933414213065728,6.933414213065728
410,6.933414213065728,6.933414213065728
411,6.933469152417201,6.933469152417201
412,6.933469152417201,6.933469152417201
413,6.933547772424615,6.933547772424615
414,6.933547772424615,6.933547772424615
415,6.933734917259744,6.933734917259744
416,6.933734917259744,6.933734917259744
417,6.934094799874094,6.934094799874094
418,6.934094799874094,6.934094799874094
419,6.935701579353381,6.935701579353381
420,6.935701579353381,6.935701579353381
421,6.936085437423845,6.936085437423845
422,6.936085437423845,6.936085437423845
423,6.936058140228811,6.936058140228811
424,6.936058140228811,6.936058140228811
425,6.935138943178149,6.935138943178149
426,6.935138943178149,6.935138943178149
427,6.935087173640718,6.935087173640718
428,6.935087173640718,6.935087173640718
429,6.934996194862947,6.934996194862947
430,6.934996194862947,6.934996194862947
431,6.934948259649286,6.934948259649286
432,6.934948259649286,6.934948259649286
433,6.934966097551496,6.934966097551496
434,6.934966097551496,6.934966097551496
435,6.9350497489687095,6.9350497489687095
436,6.9350497489687095,6.9350497489687095
437,6.935147534926357,6.935147534926357
438,6.935147534926357,6.935147534926357
439,6.935272320229388,6.935272320229388
440,6.935272320229388,6.935272320229388
441,6.936388073457338,6.936388073457338
442,6.936388073457338,6.936388073457338
443,6.936629114030723,6.936629114030723
444,6.936629114030723,6.936629114030723
445,6.936866728084464,6.936866728084464
446,6.936866728084464,6.936866728084464
447,6.936959771388545,6.936959771388545
448,6.936959771388545,6.936959771388545
449,6.937266158001564,6.937266158001564
450,6.937266158001564,6.937266158001564
451,6.9379705071656534,6.9379705071656534
452,6.9379705071656534,6.9379705071656534
453,6.938482495317632,6.938482495317632
454,6.938482495317632,6.938482495317632
455,6.938695875711863,6.938695875711863
456,6.938695875711863,6.938695875711863
457,6.938769070075735,6.938769070075735
458,6.938769070075735,6.938769070075735
459,6.938786649574731,6.938786649574731
460,6.938786649574731,6.938786649574731
461,6.938792480597933,6.938792480597933
462,6.938792480597933,6.938792480597933
463,6.938795078329484,6.938795078329484
464,6.938795078329484,6.938795078329484
465,6.938796804103804,6.938796804103804
466,6.938796804103804,6.938796804103804
467,6.938798075869389,6.938798075869389
468,6.938798075869389,6.938798075869389
469,6.938799398833168,6.938799398833168
470,6.938799398833168,6.938799398833168
471,6.938800944192049,6.938800944192049
472,6.938800944192049,6.938800944192049
473,6.938802480190919,6.938802480190919
474,6.938802480190919,6.938802480190919
475,6.938804080274776,6.938804080274776
476,6.938804080274776,6.938804080274776
477,6.9388054470652385,6.9388054470652385
478,6.9388054470652385,6.9388054470652385
479,6.9388069010943285,6.9388069010943285
480,6.9388069010943285,6.9388069010943285
481,6.938808433524486,6.938808433524486
482,6.938808433524486,6.938808433524486
483,6.938809813912969,6.938809813912969
484,6.938809813912969,6.938809813912969
485,6.93881102834227,6.93881102834227
486,6.93881102834227,6.93881102834227
487,6.938812141129141,6.938812141129141
488,6.938812141129141,6.938812141129141
489,6.938813179325214,6.938813179325214
490,6.938813179325214,6.938813179325214
491,6.93881377880241,6.93881377880241
492,6.93881377880241,6.93881377880241
493,6.938814300428763,6.938814300428763
494,6.938814300428763,6.938814300428763
495,6.938814743040353,6.938814743040353
496,6.938814743040353,6.938814743040353
497,6.938815112791156,6.938815112791156
498,6.938815112791156,6.938815112791156
499,6.9388154594228055,6.9388154594228055
500,6.9388154594228055,6.9388154594228055
501,6.938815756587522,6.938815756587522
502,6.938815756587522,6.938815756587522
503,6.938816007570234,6.938816007570234
504,6.938816007570234,6.938816007570234
505,6.938816240207416,6.938816240207416
506,6.938816240207416,6.938816240207416
507,6.938816446854478,6.938816446854478
508,6.938816446854478,6.938816446854478
509,6.938816636183695,6.938816636183695
510,6.938816636183695,6.938816636183695
511,6.938816795919081,6.938816795919081
512,6.938816795919081,6.938816795919081
513,6.938816941533076,6.938816941533076
514,6.938816941533076,6.938816941533076
515,6.93881707277686,6.93881707277686
516,6.93881707277686,6.93881707277686
517,6.938817171543596,6.938817171543596
518,6.938817171543596,6.938817171543596
519,6.938817256174508,6.938817256174508
520,6.938817256174508,6.938817256174508
521,6.938817334979517,6.938817334979517
522,6.938817334979517,6.938817334979517
523,6.9388174083857646,6.9388174083857646
524,6.9388174083857646,6.9388174083857646
525,6.938817475279657,6.938817475279657
526,6.938817475279657,6.938817475279657
527,6.938817536573963,6.938817536573963
528,6.938817536573963,6.938817536573963
529,6.93881758546505,6.93881758546505
530,6.93881758546505,6.93881758546505
531,6.938817623467534,6.938817623467534
532,6.938817623467534,6.938817623467534
533,6.938817652124481,6.938817652124481
534,6.938817652124481,6.938817652124481
535,6.9388176678896025,6.9388176678896025
536,6.9388176678896025,6.9388176678896025
537,6.938817683123671,6.938817683123671
538,6.938817683123671,6.938817683123671
539,6.938817697772047,6.938817697772047
540,6.938817697772047,6.938817697772047
541,6.938817710226804,6.938817710226804
542,6.938817710226804,6.938817710226804
543,6.938817733376818,6.938817733376818
544,6.938817733376818,6.938817733376818
545,6.938817754417453,6.938817754417453
546,6.938817754417453,6.938817754417453
547,6.938817789382346,6.938817789382346
548,6.938817789382346,6.938817789382346
549,6.9388178288356865,6.9388178288356865
550,6.9388178288356865,6.9388178288356865
551,6.938817857255831,6.938817857255831
552,6.938817857255831,6.938817857255831
553,6.93881788771574,6.93881788771574
554,6.93881788771574,6.93881788771574
555,6.938817911413571,6.938817911413571
556,6.938817911413571,6.938817911413571
557,6.938817929091972,6.938817929091972
558,6.938817929091972,6.938817929091972
559,6.938817887287082,6.938817887287082
560,6.938817887287082,6.938817887287082
561,6.938816401490232,6.938816401490232
562,6.938816401490232,6.938816401490232
563,6.938814958038805,6.938814958038805
564,6.938814958038805,6.938814958038805
565,6.938813483926042,6.938813483926042
566,6.938813483926042,6.938813483926042
567,6.938812172770785,6.938812172770785
568,6.938812172770785,6.938812172770785
569,6.938810886407008,6.938810886407008
570,6.938810886407008,6.938810886407008
571,6.9388096691038506,6.9388096691038506
572,6.9388096691038506,6.9388096691038506
573,6.938808515741219,6.938808515741219
574,6.938808515741219,6.938808515741219
575,6.938807423194856,6.938807423194856
576,6.938807423194856,6.938807423194856
577,6.938806374004351,6.938806374004351
578,6.938806374004351,6.938806374004351
579,6.938801041418421,6.938801041418421
580,6.938801041418421,6.938801041418421
581,6.938791419879364,6.938791419879364
582,6.938791419879364,6.938791419879364
583,6.9387777315971935,6.9387777315971935
584,6.9387777315971935,6.9387777315971935
585,6.9387545228845315,6.9387545228845315
586,6.9387545228845315,6.9387545228845315
587,6.938708934180636,6.938708934180636
588,6.938708934180636,6.938708934180636
589,6.93867421931948,6.93867421931948
590,6.93867421931948,6.93867421931948
591,6.9385922908163185,6.9385922908163185
592,6.9385922908163185,6.9385922908163185
593,6.938501939197161,6.938501939197161
594,6.938501939197161,6.938501939197161
595,6.9383825910515,6.9383825910515
596,6.9383825910515,6.9383825910515
597,6.93838175404827,6.93838175404827
598,6.93838175404827,6.93838175404827
599,6.938380860977576,6.938380860977576
600,6.938380860977576,6.938380860977576
601,6.938379926342815,6.938379926342815
602,6.938379926342815,6.938379926342815
603,6.938378832234427,6.938378832234427
604,6.938378832234427,6.938378832234427
605,6.938377828175553,6.938377828175553
606,6.938377828175553,6.938377828175553
607,6.938376915680767,6.938376915680767
608,6.938376915680767,6.938376915680767
609,6.938376040567636,6.938376040567636
610,6.938376040567636,6.938376040567636
611,6.93837522079597,6.93837522079597
612,6.93837522079597,6.93837522079597
613,6.938374416021113,6.938374416021113
614,6.938374416021113,6.938374416021113
615,6.938373684207915,6.938373684207915
616,6.938373684207915,6.938373684207915
617,6.9383729219802275,6.9383729219802275
618,6.9383729219802275,6.9383729219802275
619,6.938372203613101,6.938372203613101
620,6.938372203613101,6.938372203613101
621,6.938371426163431,6.938371426163431
622,6.938371426163431,6.938371426163431
623,6.93837085933094,6.93837085933094
624,6.93837085933094,6.93837085933094
625,6.938370414649629,6.938370414649629
626,6.938370414649629,6.938370414649629
627,6.938370005497681,6.938370005497681
628,6.938370005497681,6.938370005497681
629,6.9383695644981325,6.9383695644981325
630,6.9383695644981325,6.9383695644981325
631,6.938369309465186,6.938369309465186
632,6.938369309465186,6.938369309465186
633,6.9383692785035045,6.9383692785035045
634,6.9383692785035045,6.9383692785035045
635,6.938369503229633,6.938369503229633
636,6.938369503229633,6.938369503229633
637,6.938369654911591,6.938369654911591
638,6.938369654911591,6.938369654911591
639,6.938369833305817,6.938369833305817
640,6.938369833305817,6.938369833305817
641,6.9383699449483585,6.9383699449483585
642,6.9383699449483585,6.9383699449483585
643,6.938369994326511,6.938369994326511
644,6.938369994326511,6.938369994326511
645,6.938370209119187,6.938370209119187
646,6.938370209119187,6.938370209119187
647,6.938371092180869,6.938371092180869
648,6.938371092180869,6.938371092180869
649,6.938371391199304,6.938371391199304
650,6.938371391199304,6.938371391199304
651,6.938371309411213,6.938371309411213
652,6.938371309411213,6.938371309411213
653,6.938370507908964,6.938370507908964
654,6.938370507908964,6.938370507908964
655,6.93836977400247,6.93836977400247
656,6.93836977400247,6.93836977400247
657,6.938368993402815,6.938368993402815
658,6.938368993402815,6.938368993402815
659,6.938368969245274,6.938368969245274
660,6.938368969245274,6.938368969245274
661,6.938369151048001,6.938369151048001
662,6.938369151048001,6.938369151048001
663,6.938369765738148,6.938369765738148
664,6.938369765738148,6.938369765738148
665,6.938370579416228,6.938370579416228
666,6.938370579416228,6.938370579416228
667,6.938371245073452,6.938371245073452
668,6.938371245073452,6.938371245073452
669,6.93837250881858,6.93837250881858
670,6.93837250881858,6.93837250881858
671,6.938375186181818,6.938375186181818
672,6.938375186181818,6.938375186181818
673,6.938378735451265,6.938378735451265
674,6.938378735451265,6.938378735451265
675,6.938381292306441,6.938381292306441
676,6.938381292306441,6.938381292306441
677,6.938383779859199,6.938383779859199
678,6.938383779859199,6.938383779859199
679,6.9383843243502135,6.9383843243502135
680,6.9383843243502135,6.9383843243502135
681,6.938383720752954,6.938383720752954
682,6.938383720752954,6.938383720752954
683,6.938381855583852,6.938381855583852
684,6.938381855583852,6.938381855583852
685,6.9383787197869875,6.9383787197869875
686,6.9383787197869875,6.9383787197869875
687,6.938376694261171,6.938376694261171
688,6.938376694261171,6.938376694261171
689,6.93837510228823,6.93837510228823
690,6.93837510228823,6.93837510228823
691,6.938375980541118,6.938375980541118
692,6.938375980541118,6.938375980541118
693,6.938377149767046,6.938377149767046
694,6.938377149767046,6.938377149767046
695,6.938377642748403,6.938377642748403
696,6.938377642748403,6.938377642748403
697,6.938377510439409,6.938377510439409
698,6.938377510439409,6.938377510439409
699,6.938377360850516,6.938377360850516
700,6.938377360850516,6.938377360850516
701,6.938376312983819,6.938376312983819
702,6.938376312983819,6.938376312983819
703,6.9383763362940964,6.9383763362940964
704,6.9383763362940964,6.9383763362940964
705,6.938377023559919,6.938377023559919
706,6.938377023559919,6.938377023559919
707,6.938378481682295,6.938378481682295
708,6.938378481682295,6.938378481682295
709,6.938379348466351,6.938379348466351
710,6.938379348466351,6.938379348466351
711,6.938381639130666,6.938381639130666
712,6.938381639130666,6.938381639130666
713,6.938386486457352,6.938386486457352
714,6.938386486457352,6.938386486457352
715,6.938390110059725,6.938390110059725
716,6.938390110059725,6.938390110059725
717,6.938395268280069,6.938395268280069
718,6.938395268280069,6.938395268280069
719,6.9383998117327454,6.9383998117327454
720,6.9383998117327454,6.9383998117327454
721,6.938406572396562,6.938406572396562
722,6.938406572396562,6.938406572396562
723,6.938417158082725,6.938417158082725
724,6.938417158082725,6.938417158082725
725,6.938425300007794,6.938425300007794
726,6.938425300007794,6.938425300007794
727,6.93842355629718,6.93842355629718
728,6.93842355629718,6.93842355629718
729,6.938417452727826,6.938417452727826
730,6.938417452727826,6.938417452727826
731,6.938411566365623,6.938411566365623
732,6.938411566365623,6.938411566365623
733,6.938403892546537,6.938403892546537
734,6.938403892546537,6.938403892546537
735,6.938399187221034,6.938399187221034
736,6.938399187221034,6.938399187221034
737,6.938393381561475,6.938393381561475
738,6.938393381561475,6.938393381561475
739,6.9383881885863525,6.9383881885863525
740,6.9383881885863525,6.9383881885863525
741,6.938388107006473,6.938388107006473
742,6.938388107006473,6.938388107006473
743,6.938391907899822,6.938391907899822
744,6.938391907899822,6.938391907899822
745,6.938396352932542,6.938396352932542
746,6.938396352932542,6.938396352932542
747,6.938402114638581,6.938402114638581
748,6.938402114638581,6.938402114638581
749,6.938404231095665,6.938404231095665
750,6.938404231095665,6.938404231095665
751,6.938402053059608,6.938402053059608
752,6.938402053059608,6.938402053059608
753,6.938397518005342,6.938397518005342
754,6.938397518005342,6.938397518005342
755,6.938395953729861,6.938395953729861
756,6.938395953729861,6.938395953729861
757,6.938391243634329,6.938391243634329
758,6.938391243634329,6.938391243634329
759,6.938390097327369,6.938390097327369
760,6.938390097327369,6.938390097327369
761,6.938384699265445,6.938384699265445
762,6.938384699265445,6.938384699265445
763,6.938375981585762,6.938375981585762
764,6.938375981585762,6.938375981585762
