episode,global_step,algorithm,fading_model,hidden_dim,actor_lr,critic_lr,batch_size,exploration_noise,target_policy_noise,target_noise_clip,policy_delay,control_mode,role_switching,user_mobile,observation_mode,normalize_observations,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,eval_R_sec_mbps,last_eval_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,rolling20_avg_R_sec_mbps,rolling100_avg_R_sec_mbps,convergence_gap20_100_mbps,critic_loss,actor_loss,replay_size
1093,218600,TD3PG,rayleigh,64,0.001,0.001,64,0.23168781249999998,0.2,0.5,2,velocity,False,True,full,True,1469.7258114482768,7.348629057241384,8.656990936663467,0.5320544519236559,8.124936484739811,,7.834365221686127,162.4987296947962,6.745393991699807,0.477620744363373,200,365.49041449994115,378.761135858787,235.9456273540868,378.532112563184,339.92838760181604,183.7909723463715,411.1170333666634,194.2989850144683,7.606466557109613,7.314926774866166,0.2915397822434471,39.08218002319336,-348.5473327636719,100000
1094,218800,TD3PG,rayleigh,64,0.001,0.001,64,0.23162531249999999,0.2,0.5,2,velocity,False,True,full,True,1512.1363606823395,7.560681803411698,9.383766370024789,1.100885191839262,8.282881178185532,,7.834365221686127,165.65762356371064,6.1939174593754,0.477346362367449,200,374.82279138921336,311.00221352339594,276.5967926045044,167.51893449642793,220.81362596756654,97.08388441614768,332.9663144381733,479.2344568659071,7.588208484765022,7.341632502538894,0.24657598222612798,678.0764770507812,-349.1700744628906,100000
1095,219000,TD3PG,rayleigh,64,0.001,0.001,64,0.2315628125,0.2,0.5,2,velocity,False,True,full,True,1309.3848010805452,6.546924005402726,9.454349047105042,2.1287753866891324,7.330054136663859,,7.834365221686127,146.6010827332772,6.820358193077001,0.4739947522893786,200,371.478939009764,379.2746546084929,273.0805953591215,378.9094322407875,270.02800248266493,104.31479792130386,208.74045579119502,292.31079469408877,7.542641213866018,7.349301190553424,0.1933400233125937,110.2160873413086,-360.539306640625,100000
1096,219200,TD3PG,rayleigh,64,0.001,0.001,64,0.23150031249999997,0.2,0.5,2,velocity,False,True,full,True,1284.9684135014345,6.424842067507172,7.592139240618496,0.29641224037358815,7.301803460760854,,7.834365221686127,146.03606921521708,6.842753974321767,0.4749492704537153,200,373.21920629494866,380.05253399656715,314.39092693650946,379.78118859763475,705.827499512768,281.25406159408016,679.6356063819989,123.9251854343594,7.462754657396388,7.348107732976168,0.11464692442021995,739.9239501953125,-366.80584716796875,100000
1097,219400,TD3PG,rayleigh,64,0.001,0.001,64,0.2314378125,0.2,0.5,2,velocity,False,True,full,True,1245.2884283096737,6.226442141548368,7.9854279076142065,1.0972062365843076,6.8882216710299,,7.834365221686127,137.764433420598,5.766503268045524,0.4764094721839532,200,331.3615372438324,288.8636623604889,135.37823150236258,270.24799411701144,595.2988156451196,310.42680543388417,258.51929089984424,205.09477839170026,7.3517869796036255,7.3435695487868395,0.008217430816785942,132.3856964111328,-360.27197265625,100000
1098,219600,TD3PG,rayleigh,64,0.001,0.001,64,0.23137531249999999,0.2,0.5,2,velocity,False,True,full,True,1672.4260483436549,8.362130241718274,9.561108053913289,0.4705990748619768,9.09050897905132,,7.834365221686127,181.8101795810264,6.312896159960063,0.47946650374744343,200,345.9847190878804,357.5197694462404,156.2527740001775,342.01067602537927,249.27201214867057,204.29504152791898,775.5514516050317,464.8852839578844,7.434859382029643,7.3601147190058365,0.07474466302380645,42.332130432128906,-343.91363525390625,100000
1099,219800,TD3PG,rayleigh,64,0.001,0.001,64,0.2313128125,0.2,0.5,2,velocity,False,True,full,True,1197.0984932154904,5.985492466077452,8.429483424354052,1.6428736666442945,6.786609757709763,,7.834365221686127,135.73219515419527,6.61724796890182,0.47667761517114554,200,373.6474834959641,356.8030964593812,278.3713371496897,284.4089821892555,251.56649661907142,393.54802221878873,296.004657210483,475.9615203198231,7.43410087130122,7.344269502403298,0.0898313688979222,960.3250122070312,-355.58544921875,100000
1100,220000,TD3PG,rayleigh,64,0.001,0.001,64,0.2312503125,0.2,0.5,2,velocity,False,True,full,True,1506.4953115639564,7.532476557819782,9.01884934409192,0.5138918655175266,8.504957478574397,7.586849378541355,7.586849378541355,170.09914957148794,6.764352275892066,0.4755378028058651,200,374.37975594960824,372.1615105855526,343.64379881795486,324.9605803813336,302.70194282128097,252.0413236523243,509.62944095427395,165.3043739916106,7.470203903532675,7.3660151975775925,0.10418870595508256,60.51871871948242,-353.5406799316406,100000
1101,220200,TD3PG,rayleigh,64,0.001,0.001,64,0.23118781249999998,0.2,0.5,2,velocity,False,True,full,True,1391.7702146184088,6.958851073092044,8.87708407194252,1.011020630355112,7.8666256156032555,,7.586849378541355,157.3325123120651,5.587104001659405,0.4792904172971352,200,337.41297929627234,262.2904275044752,200.25823532424423,202.70533505438527,193.9351134573328,521.18231349531,454.83918721809323,483.7665811885635,7.483130380038449,7.369728025894387,0.11340235414406141,66.57549285888672,-359.32177734375,100000
1102,220400,TD3PG,rayleigh,64,0.001,0.001,64,0.23112531249999999,0.2,0.5,2,velocity,False,True,full,True,1074.5185128193575,5.372592564096788,7.805066590341056,1.4704291257735542,6.347044776150928,,7.586849378541355,126.94089552301855,6.55599986043818,0.47983491228210545,200,372.03083100614566,352.60131916755046,274.5437381578229,179.03823330824667,475.46222902343794,415.58845541935483,262.425811982616,329.4933922641765,7.363687504868375,7.391715443741125,0.028027938872750013,1250.431884765625,-362.99432373046875,100000
1103,220600,TD3PG,rayleigh,64,0.001,0.001,64,0.2310628125,0.2,0.5,2,velocity,False,True,full,True,1543.9838302643716,7.719919151321858,8.844944771596651,0.4006683349469543,8.444276436649695,,7.586849378541355,168.88552873299392,6.255590793261633,0.4771557054987551,200,376.707924890545,316.1190307600234,374.0206019934731,258.7578949288385,154.99100864960093,180.08859500145002,279.1195937596628,146.58455868040667,7.408208886155558,7.405060341933929,0.003148544221629024,22.918354034423828,-345.5291748046875,100000
1104,220800,TD3PG,rayleigh,64,0.001,0.001,64,0.23100031249999997,0.2,0.5,2,velocity,False,True,full,True,1292.4109575148539,6.462054787574269,8.163025719146686,0.9846921734165495,7.1929165770676615,,7.586849378541355,143.85833154135324,6.293141549325945,0.48085812029119973,200,371.1030014446935,321.87272897835356,287.63544004504814,292.0720766761789,384.01093967643726,158.3023614784068,686.2262610579327,527.4242408878721,7.375666612465336,7.407227864277628,0.03156125181229186,149.05247497558594,-299.181640625,100000
1105,221000,TD3PG,rayleigh,64,0.001,0.001,64,0.2309378125,0.2,0.5,2,velocity,False,True,full,True,1346.1553717463262,6.730776858731631,8.176816270153118,0.7649240989125494,7.413047810397894,,7.586849378541355,148.2609562079579,5.83465270769275,0.481247650650187,200,327.3370110697058,301.79498115645464,103.450231111563,257.52751623971153,570.5662098013047,185.61098113270944,705.0928058965443,562.6447835249664,7.348462920952232,7.394008240004943,0.045545319052711086,867.2302856445312,-345.20672607421875,100000
1106,221200,TD3PG,rayleigh,64,0.001,0.001,64,0.23087531249999999,0.2,0.5,2,velocity,False,True,full,True,1248.678759258118,6.243393796290589,8.273717639997544,1.1716809122471137,7.102036727750429,,7.586849378541355,142.04073455500858,6.930689700574913,0.47861413452104434,200,380.7043052987928,380.43989952397425,380.42409691728284,380.09365830023813,515.6491139641707,72.34235557932404,683.6745439254121,765.1044308965378,7.390948248878655,7.38526129630764,0.005686952571015702,64.422119140625,-343.8830871582031,100000
1107,221400,TD3PG,rayleigh,64,0.001,0.001,64,0.2308128125,0.2,0.5,2,velocity,False,True,full,True,1234.8578390633966,6.174289195316983,7.967989397168193,1.0275608776229286,6.9505759191937635,,7.586849378541355,139.01151838387528,6.759200096459808,0.47929178599741534,200,367.96023659109613,376.30464176655374,306.0590450400771,375.9809452439615,584.7088415459592,233.12279503394882,419.3796456541606,265.7829602674698,7.430467551371895,7.369851042823946,0.06061650854794909,92.05767822265625,-365.9595947265625,100000
1108,221600,TD3PG,rayleigh,64,0.001,0.001,64,0.2307503125,0.2,0.5,2,velocity,False,True,full,True,899.8116945203124,4.499058472601562,8.220677416631386,3.1896744520915465,5.056168638753168,,7.586849378541355,101.12337277506339,4.8756910127886055,0.4830808246594192,200,291.1382429663488,219.1015073683747,56.93668115523846,156.32373200575265,472.2933309349387,329.19281273140376,82.08753409504648,350.53811225238786,7.364321158553513,7.343033128743725,0.021288029809787723,341.069091796875,-332.5194091796875,100000
1109,221800,TD3PG,rayleigh,64,0.001,0.001,64,0.23068781249999998,0.2,0.5,2,velocity,False,True,full,True,1373.9697009765734,6.869848504882867,8.152012053232587,0.5734528471671599,7.57855920606543,,7.586849378541355,151.57118412130862,6.052591714987302,0.47326925786501667,200,324.26553067521183,345.1257300413666,192.15514899653502,341.8734779044058,477.58568856235166,375.92936008464693,534.2813969301475,278.2330612719625,7.4049744243875395,7.333712006910435,0.07126241747710438,468.095703125,-369.36602783203125,100000
1110,222000,TD3PG,rayleigh,64,0.001,0.001,64,0.23062531249999998,0.2,0.5,2,velocity,False,True,full,True,1481.7979015389035,7.408989507694518,9.284418564401935,1.0227615728778803,8.26942806297719,,7.586849378541355,165.38856125954382,6.677760238515394,0.48130210239359267,200,368.8216854554922,369.70456110405706,290.5560719217788,354.33854235755695,289.53044909465694,195.3537131898878,685.3772421195091,625.6159936318461,7.453176423581324,7.351174567682957,0.10200185589836686,1400.0408935546875,-371.38580322265625,100000
1111,222200,TD3PG,rayleigh,64,0.001,0.001,64,0.2305628125,0.2,0.5,2,velocity,False,True,full,True,889.6133703776871,4.448066851888436,7.925799345860928,2.7335003737089876,5.2282226061129,,7.586849378541355,104.564452122258,6.760663422838912,0.4766112372134419,200,374.300757789461,371.8020608181066,309.8548361888,350.74639578962746,503.8664032191788,186.11060592859656,272.2405214276746,664.324310028431,7.392833619367673,7.326748974871122,0.06608464449655127,31.67618179321289,-398.2355651855469,100000
1112,222400,TD3PG,rayleigh,64,0.001,0.001,64,0.23050031249999997,0.2,0.5,2,velocity,False,True,full,True,1468.0210710304896,7.340105355152448,8.439456509924359,0.5252517141431835,7.914204795781168,,7.586849378541355,158.28409591562337,5.023126252845009,0.47171379090014226,200,324.59298929059094,224.71515487705398,225.576813373889,108.13804939562591,514.1394582433333,153.13162366873598,813.5001386205387,569.8362446821611,7.383654015960945,7.349141714250291,0.034512301710654114,59.72294616699219,-381.3250732421875,100000
1113,222600,TD3PG,rayleigh,64,0.001,0.001,64,0.2304378125,0.2,0.5,2,velocity,False,True,full,True,1325.5064058108335,6.6275320290541675,8.875103961005689,1.0722571540075834,7.802846806998099,,7.586849378541355,156.05693613996198,5.98694657027731,0.47983054304837225,200,310.0864723769658,313.24279777135047,209.24582056667018,178.11452890046473,184.43243868063513,490.65270337242407,489.6889835502938,423.5940741130991,7.367549532073861,7.352029679352614,0.015519852721246785,29.6648006439209,-364.4659423828125,100000
1114,222800,TD3PG,rayleigh,64,0.001,0.001,64,0.23037531249999998,0.2,0.5,2,velocity,False,True,full,True,1469.1043355464378,7.345521677732189,8.875783948758365,0.8012672688557065,8.074516679902661,,7.586849378541355,161.4903335980532,6.219977592478428,0.4753798235582201,200,374.14195576776774,320.5770134886695,273.30839502643624,266.3104877433623,256.7391249304091,257.2317322766227,693.8861523405332,476.594975606837,7.357131307159717,7.361016494150545,0.003885186990827627,69.45047760009766,-371.58526611328125,100000
1115,223000,TD3PG,rayleigh,64,0.001,0.001,64,0.2303128125,0.2,0.5,2,velocity,False,True,full,True,1374.3679238863429,6.871839619431714,8.377409553174934,0.7349629756266108,7.642446577548323,,7.586849378541355,152.84893155096648,6.179319275800208,0.47763677066137084,200,344.39243488433135,344.9018131541367,269.7062112669233,310.9105837587099,362.3018953096685,228.34421378663956,764.7933038976595,501.1039253665954,7.372750929203941,7.3652161710420225,0.007534758161918731,3363.77880859375,-333.06488037109375,100000
1116,223200,TD3PG,rayleigh,64,0.001,0.001,64,0.2302503125,0.2,0.5,2,velocity,False,True,full,True,1439.9355885767675,7.199677942883837,8.902998869208785,0.935871131522154,7.967127737686635,,7.586849378541355,159.3425547537327,6.5125982978833425,0.47408720008884003,200,374.40432430654477,339.98660539969325,367.1278938794099,177.70771502989132,255.62773454173353,128.28862198675006,361.3021684768988,387.90944674672306,7.40601714305023,7.3642955057577755,0.04172163729245426,764.4260864257812,-351.4005126953125,100000
1117,223400,TD3PG,rayleigh,64,0.001,0.001,64,0.23018781249999998,0.2,0.5,2,velocity,False,True,full,True,1165.607302177862,5.82803651088931,8.67911706376021,2.1020531433380865,6.594040812661247,,7.586849378541355,131.88081625322496,6.502688722559722,0.48155346860330256,200,352.20016156874806,369.5385465353068,191.16711236870844,358.7549768875906,325.7944337079221,256.13565787482105,362.5219642900787,655.6583733033171,7.391308100131795,7.353473328151244,0.03783477198055074,93.51371002197266,-374.01544189453125,100000
1118,223600,TD3PG,rayleigh,64,0.001,0.001,64,0.23012531249999998,0.2,0.5,2,velocity,False,True,full,True,1332.0573070675389,6.660286535337694,8.163716024223362,0.5970801594846366,7.566635864738725,,7.586849378541355,151.3327172947745,6.852703336584932,0.4771078889546536,200,373.5691151702905,380.5272386017752,282.9401878947091,380.2487824455837,375.4347990153451,202.43772921801443,705.7362532943769,382.7655334552989,7.3151144444161655,7.362154949262077,0.04704050484591171,88.49362182617188,-337.987548828125,100000
1119,223800,TD3PG,rayleigh,64,0.001,0.001,64,0.2300628125,0.2,0.5,2,velocity,False,True,full,True,1559.9738382491132,7.799869191245566,8.944240027928304,0.36327628734742046,8.580963740580884,,7.586849378541355,171.61927481161771,6.802101916243474,0.4727057237475465,200,369.2710241685805,380.3048173235678,355.40767968964315,379.9285074494593,346.05873689979666,92.7858045499994,549.721441331408,87.49123402184684,7.404832143559721,7.367329378132264,0.03750276542745734,83.45046997070312,-358.15338134765625,100000
1120,224000,TD3PG,rayleigh,64,0.001,0.001,64,0.23000031249999997,0.2,0.5,2,velocity,False,True,full,True,1194.7920237874025,5.973960118937012,8.440634396611241,1.6704022701666472,6.770232126444589,,7.586849378541355,135.40464252889177,6.875839756074619,0.4772819487198383,200,375.75596736233354,380.51606989309045,322.6664810647725,380.22603020584916,350.12639179984086,148.1050587338974,452.7578943971708,684.3116530840963,7.318095875953231,7.353412454412367,0.035316578459135606,1184.933349609375,-331.8295593261719,100000
1121,224200,TD3PG,rayleigh,64,0.001,0.001,64,0.2299378125,0.2,0.5,2,velocity,False,True,full,True,1553.4869933787393,7.767434966893696,8.941540137363274,0.4232360580222004,8.518304079341075,,7.586849378541355,170.3660815868215,6.497588527063648,0.47136585706247486,200,357.8942164106594,364.10534796051195,113.65094040063542,256.62096218606223,173.39989673441457,258.96497941445443,511.3064013073514,375.66772702302694,7.350679799140124,7.397651379415374,0.04697158027525017,1723.928466796875,-311.9052734375,100000
1122,224400,TD3PG,rayleigh,64,0.001,0.001,64,0.22987531249999998,0.2,0.5,2,velocity,False,True,full,True,1191.7507454793483,5.958753727396742,8.233181453831792,1.4519187801539173,6.781262673677863,,7.586849378541355,135.62525347355725,6.919635171461009,0.4754141272352765,200,380.0028131926316,380.1763994023669,379.74110117239184,379.89690579011625,383.1494549935957,194.87781896127174,411.1616181824326,456.1881505929129,7.372390694016471,7.410428695160379,0.03803800114390743,119.38310241699219,-345.16961669921875,100000
1123,224600,TD3PG,rayleigh,64,0.001,0.001,64,0.2298128125,0.2,0.5,2,velocity,False,True,full,True,1448.6923778422893,7.243461889211447,8.624877356477842,0.5815305617381702,8.043346794739671,,7.586849378541355,160.86693589479341,6.655688531222068,0.4776547253819381,200,374.17427683422574,362.78050501729416,314.23582880108313,328.1551182419058,369.37335028746014,178.7041478803282,500.1881294414574,320.24278157650883,7.352344211920969,7.412054441122106,0.05971022920113711,171.11366271972656,-325.5757751464844,100000
1124,224800,TD3PG,rayleigh,64,0.001,0.001,64,0.2297503125,0.2,0.5,2,velocity,False,True,full,True,1430.6682924656463,7.153341462328232,8.475270212862155,0.5735677407620817,7.901702472100079,,7.586849378541355,158.0340494420016,6.465601195908932,0.48025493129019137,200,352.6487804415386,365.7037707731374,203.61632351024753,144.55897990036064,333.30021607388693,314.86483103189164,525.5201464523188,303.81370263616265,7.387783506672591,7.407497594609141,0.01971408793655005,123.68501281738281,-362.06658935546875,100000
1125,225000,TD3PG,rayleigh,64,0.001,0.001,64,0.22968781249999998,0.2,0.5,2,velocity,False,True,full,True,1268.8893515379284,6.344446757689642,7.816257486647247,0.7466647096229884,7.06959277702426,,7.586849378541355,141.3918555404852,6.245490934520848,0.4723352475393684,200,362.6796421697451,330.89364351234855,315.3468239661974,109.97777455269332,510.8594539773298,209.77487866927612,750.6064943721451,591.0639024170097,7.3706107550039075,7.412040590326142,0.04142983532223443,1116.77685546875,-318.87835693359375,100000
1126,225200,TD3PG,rayleigh,64,0.001,0.001,64,0.22962531249999998,0.2,0.5,2,velocity,False,True,full,True,1431.9530938241505,7.159765469120753,9.557077385545478,1.6271996748577815,7.929877710687702,,7.586849378541355,158.59755421375402,6.7069802134379675,0.4777901525785034,200,363.3717361551416,376.3296536539497,331.8997381430852,373.0960461548031,243.12919247668057,182.50435213108642,266.0018173457156,290.4389364776924,7.412002804150772,7.411151590592572,0.0008512135582003921,61.74373245239258,-339.1505432128906,100000
1127,225400,TD3PG,rayleigh,64,0.001,0.001,64,0.2295628125,0.2,0.5,2,velocity,False,True,full,True,1417.1819963047274,7.085909981523637,9.405950270709836,0.5474437960694205,8.85850647464041,,7.586849378541355,177.17012949280823,6.816306564426405,0.4795742570554535,200,374.4514943076036,279.56141384960233,360.75346562874637,276.65539913682335,335.8425459956602,458.0971345047667,506.3886015551686,355.2430459721674,7.507399331923104,7.412533931765941,0.09486540015716294,311.70263671875,-388.45025634765625,100000
1128,225600,TD3PG,rayleigh,64,0.001,0.001,64,0.22950031249999997,0.2,0.5,2,velocity,False,True,full,True,1253.3367257118036,6.266683628559019,7.674121329133544,0.5242408642926418,7.149880464840905,,7.586849378541355,142.9976092968181,6.83279746350025,0.47597183797534065,200,372.2087114050383,380.146226771568,306.5684979656378,379.8322777992022,623.3640668703493,392.6956820679904,1125.400825660374,729.7484986849769,7.61208492322749,7.394603886867141,0.21748103636034966,226.28399658203125,-364.1424560546875,100000
1129,225800,TD3PG,rayleigh,64,0.001,0.001,64,0.2294378125,0.2,0.5,2,velocity,False,True,full,True,1433.766960571791,7.168834802858956,8.824444324066961,0.7873150945056991,8.037129229561263,,7.586849378541355,160.74258459122524,6.771762825822627,0.4756446003061071,200,367.4349633718919,379.40991737707674,283.6808033000929,379.2223006324375,304.28389742195503,242.03984828529514,556.4032891586144,476.3720860205634,7.635013424402281,7.40263813344618,0.2323752909561012,224.10641479492188,-353.4761962890625,100000
1130,226000,TD3PG,rayleigh,64,0.001,0.001,64,0.22937531249999998,0.2,0.5,2,velocity,False,True,full,True,1565.1148724574282,7.825574362287141,8.764732757728405,0.14865818258838534,8.616074575140022,,7.586849378541355,172.32149150280046,6.832631439325126,0.47710113829425266,200,372.0319740868018,380.1379730880912,294.2961964907345,379.8574405419642,365.1308951424911,183.3518183932668,713.8821406121059,52.57313113988784,7.652345750010424,7.427290260556584,0.22505548945384035,108.3114013671875,-379.14508056640625,100000
1131,226200,TD3PG,rayleigh,64,0.001,0.001,64,0.2293128125,0.2,0.5,2,velocity,False,True,full,True,1638.635733841231,8.193178669206155,8.992329339974038,0.15019447508725575,8.842134864886782,,7.586849378541355,176.8426972977357,5.019861083538366,0.47463148544748884,200,357.2003860478208,168.01190027842648,276.22418344738145,144.68233055276042,162.02628123398347,403.14601032985877,906.5108200437737,157.70242564497616,7.833041362949119,7.440735884507749,0.3923054784413704,347.1356201171875,-359.93682861328125,100000
1132,226400,TD3PG,rayleigh,64,0.001,0.001,64,0.2292503125,0.2,0.5,2,velocity,False,True,full,True,1601.0635624663246,8.005317812331622,9.480878999731283,0.7281953917035433,8.752683608027745,,7.586849378541355,175.0536721605549,6.491407893324683,0.4755715615273647,200,373.05100433685243,345.78848102628905,343.4919125020745,203.67323448295977,244.31771502980877,275.3402604822583,732.8553054934939,675.9834979613042,7.874965303561448,7.446498592573299,0.4284667109881495,54.75654220581055,-369.0552978515625,100000
1133,226600,TD3PG,rayleigh,64,0.001,0.001,64,0.22918781249999998,0.2,0.5,2,velocity,False,True,full,True,965.528699832503,4.827643499162515,8.36393974745663,2.7823981553120536,5.586977138405339,,7.586849378541355,111.73954276810677,6.231986784977307,0.4763124468620316,200,373.6526774347316,318.68823399782525,281.9122495493054,202.7952434406516,442.9209916669079,229.67953443577832,112.46851534214588,301.9192480436836,7.76417182013181,7.404723159697098,0.3594486604347118,110.42262268066406,-362.4300231933594,100000
1134,226800,TD3PG,rayleigh,64,0.001,0.001,64,0.22912531249999998,0.2,0.5,2,velocity,False,True,full,True,1484.0892215125884,7.420446107562942,8.861432663707726,0.7566471474540403,8.124892080232257,,7.586849378541355,162.49784160464517,6.101459109180869,0.47274267990404945,200,357.51310689029924,316.38917173089675,315.4012917251025,216.12922681613045,218.52188352296287,159.06033434968984,596.9051696481548,536.2356174636736,7.766690590148289,7.409921989190517,0.3567686009577722,199.90267944335938,-333.2220458984375,100000
1135,227000,TD3PG,rayleigh,64,0.001,0.001,64,0.2290628125,0.2,0.5,2,velocity,False,True,full,True,1299.3662741520925,6.496831370760463,9.208408276918092,1.9709186909507714,7.23748958596732,,7.586849378541355,144.7497917193464,6.407169518657298,0.4743634775038252,200,345.7510609725068,365.68679081432913,301.0661651312507,353.4058861399022,182.36555266967838,447.0126064223119,210.78262131515854,265.72822319306533,7.746442740569239,7.403220245966298,0.34322249460294074,75.76419067382812,-351.92236328125,100000
1136,227200,TD3PG,rayleigh,64,0.001,0.001,64,0.22900031249999997,0.2,0.5,2,velocity,False,True,full,True,1602.3180854418968,8.011590427209484,8.797431943695846,0.0538773879165228,8.743554555779326,,7.586849378541355,174.87109111558652,6.302360731629783,0.4810460443817057,200,371.3594002859488,327.17155727588386,321.61601306562096,212.92084920377505,243.78620180481812,168.18878290973836,585.9016345541844,114.2186066050863,7.785264081473874,7.4336877692674515,0.35157631220642216,114.16352844238281,-376.0889892578125,100000
1137,227400,TD3PG,rayleigh,64,0.001,0.001,64,0.2289378125,0.2,0.5,2,velocity,False,True,full,True,1476.755786581017,7.383778932905085,9.058279273660652,0.9376992630149766,8.120580010645678,,7.586849378541355,162.4116002129136,6.4191860792150885,0.4740020277584999,200,372.4387408270482,330.3218445623745,325.0418971496576,235.17454321379367,118.75776008585598,368.7556899394792,331.0816369868559,262.688627018389,7.861591041373096,7.4838476825655285,0.3777433588075674,2433.42431640625,-377.8565979003906,100000
1138,227600,TD3PG,rayleigh,64,0.001,0.001,64,0.22887531249999998,0.2,0.5,2,velocity,False,True,full,True,1349.1850374511837,6.745925187255918,9.51418955240246,1.3008431090914525,8.213346443311007,,7.586849378541355,164.26692886622016,6.143049025118607,0.47448049690652505,200,349.1913771143899,335.71398532034846,289.4192700495219,322.3701770585204,156.1899111273427,353.87715459280116,509.24342043038934,731.1311741195567,7.8939265703017085,7.473432308688679,0.4204942616130296,1859.931884765625,-360.50445556640625,100000
1139,227800,TD3PG,rayleigh,64,0.001,0.001,64,0.2288128125,0.2,0.5,2,velocity,False,True,full,True,1383.437980814357,6.917189904071785,8.652441782756105,1.065267549337887,7.587174233418225,,7.586849378541355,151.7434846683645,5.814094279732188,0.4789288384245167,200,278.22455156068884,360.3414525438066,185.26100457174894,353.79712664295863,344.34577567636074,174.25929331878658,276.9370745972167,292.8030132137993,7.844237094943577,7.485664067496169,0.3585730274474077,29.56585693359375,-346.9520263671875,100000
1140,228000,TD3PG,rayleigh,64,0.001,0.001,64,0.2287503125,0.2,0.5,2,velocity,False,True,full,True,1501.681115057299,7.508405575286495,8.743868461742366,0.45480797097994996,8.296739153490515,,7.586849378541355,165.9347830698103,6.853551233104379,0.4739241808665566,200,374.0170760069898,380.20353551319243,277.50363972116253,379.90999091059547,285.19588828844905,247.56741862374435,801.6112200783825,531.645660479912,7.920562446295873,7.480908036052124,0.4396544102437483,555.829833984375,-349.0733947753906,100000
1141,228200,TD3PG,rayleigh,64,0.001,0.001,64,0.22868781249999998,0.2,0.5,2,velocity,False,True,full,True,1339.127029745846,6.695635148729229,8.236520973163792,0.7350607689581592,7.501460204205626,,7.586849378541355,150.02920408411254,6.8340266228005655,0.47749695101417666,200,372.02488870445376,380.2344198750544,353.5124821069805,379.9788736502292,358.1304150458586,442.40057746746004,357.53577935759466,147.31051769044552,7.869720252539099,7.4716992984160004,0.39802095412309857,914.2568359375,-317.5442810058594,100000
1142,228400,TD3PG,rayleigh,64,0.001,0.001,64,0.22862531249999998,0.2,0.5,2,velocity,False,True,full,True,1458.5211679488846,7.2926058397444224,8.156697413228635,0.10198824167016214,8.05470917155847,,7.586849378541355,161.0941834311694,6.6017735397658965,0.4793505875018559,200,363.62316517558156,364.7285020004856,348.5368856996701,352.0632983307255,570.2030405843997,321.90549311448785,684.131302473643,260.0750329685167,7.933392577433129,7.480888956003891,0.45250362142923795,44.74103546142578,-352.21075439453125,100000
1143,228600,TD3PG,rayleigh,64,0.001,0.001,64,0.2285628125,0.2,0.5,2,velocity,False,True,full,True,1339.218804105712,6.69609402052856,8.668656111447346,1.2420988698349398,7.431914563135987,,7.586849378541355,148.63829126271972,6.415984229483412,0.4757505884974694,200,376.53045380182994,326.88787960915005,375.6078584835132,284.4913342218832,462.9821625398674,119.69157133854023,260.49069312612124,314.93777578467433,7.902820965852946,7.481850932296755,0.4209700335561912,843.465087890625,-336.8627624511719,100000
1144,228800,TD3PG,rayleigh,64,0.001,0.001,64,0.22850031249999997,0.2,0.5,2,velocity,False,True,full,True,696.6280393255257,3.4831401966276285,7.680833039637046,3.598874975637483,4.143139376618981,,7.586849378541355,82.86278753237963,5.7502698288045755,0.48182199875238607,200,368.1501480394395,260.94680924330646,366.80948256045156,242.59060056919895,575.2350389223853,122.29198583969342,117.95175800095099,479.62725816633815,7.714892811078892,7.441420355342732,0.27347245573615986,28.823495864868164,-346.9850158691406,100000
1145,229000,TD3PG,rayleigh,64,0.001,0.001,64,0.2284378125,0.2,0.5,2,velocity,False,True,full,True,1486.1795155666352,7.430897577833176,9.052380528171991,0.7969945863594105,8.25538594181258,,7.586849378541355,165.10771883625162,6.501081417934191,0.4809113211848844,200,365.54423062712556,355.96135569976,330.2961310659032,334.36893055696413,272.29919857344834,306.9276849741369,488.58945269332014,549.4225154511121,7.774182469318309,7.442382527405512,0.3317999419127968,119.72319793701172,-388.237060546875,100000
1146,229200,TD3PG,rayleigh,64,0.001,0.001,64,0.22837531249999998,0.2,0.5,2,velocity,False,True,full,True,1449.3779243303245,7.246889621651622,8.3527981154504,0.3394448266169455,8.013353288833452,,7.586849378541355,160.26706577666903,6.571285294045161,0.47876140159899067,200,375.67726259304413,350.2766176448545,307.1933670213127,335.7486110531541,284.02812473839685,162.99660131717073,415.36918864399746,192.08854642587755,7.778356248225596,7.44204509879095,0.33631114943464624,95.39342498779297,-358.95123291015625,100000
1147,229400,TD3PG,rayleigh,64,0.001,0.001,64,0.2283128125,0.2,0.5,2,velocity,False,True,full,True,655.5293939098757,3.2776469695493784,7.920382139911808,2.99720210772076,4.939414597412986,,7.586849378541355,98.78829194825971,6.716751719295099,0.47701003188773605,200,284.506942259607,361.9765546985315,271.20448419101683,354.89329036643215,550.8822338120781,503.9461942629335,91.96584557479693,233.92528194712736,7.582401654364224,7.4170988654638474,0.16530278890037664,273.3503723144531,-349.2655029296875,100000
