episode,global_step,fading_model,control_mode,user_mobile,use_los_model,observation_mode,normalize_observations,enable_energy_harvesting,observation_has_eh,enable_ntn,satellite_altitude_km,epsilon,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,rolling20_avg_R_sec_mbps,rolling100_avg_R_sec_mbps,convergence_gap20_100_mbps
11,2200,rayleigh,velocity,False,False,full,True,False,False,False,500.0,0.94777375,889.1426939086931,4.445713469543466,9.259607321045811,6.349873140144204,5.11375003340584,102.2750006681168,2.5076481738672594,0.26625,200,48.692859289594566,42.828676826723836,26.999337742610823,5.033121977356479,137.71969731913543,411.14717736287685,660.5414214449028,925.9072701824202,4.3066764951635585,4.3066764951635585,0.0
12,2400,rayleigh,velocity,False,False,full,True,False,False,False,500.0,0.94302375,767.3719269797725,3.836859634898863,7.674593834758393,6.939347166741673,4.114608782467636,82.29217564935273,2.5516308764395266,0.275,200,52.40364649178937,65.55488935856643,17.110218353167305,37.9793973480941,784.4976325732579,326.86778805067877,247.4367686627252,398.59122566723863,4.290670852438898,4.290670852438898,0.0
13,2600,rayleigh,velocity,False,False,full,True,False,False,False,500.0,0.93827375,927.6564423708634,4.6382822118543166,8.84474649991424,6.159456861290482,5.134349584604993,102.68699169209987,2.573335980198609,0.2325,200,71.7439988620416,50.786251238029166,10.848655594753302,24.084786757853696,377.2421810086144,75.06766049332418,568.3316211062125,626.1362695297614,4.355569216451674,4.355569216451674,0.0
14,2800,rayleigh,velocity,False,False,full,True,False,False,False,500.0,0.93352375,558.7323028310601,2.7936615141553007,7.845952548147502,6.966303684442864,3.9668704885755055,79.33740977151011,2.572714262370901,0.2525,200,33.3444567459482,74.70883360648062,11.958955912072375,18.663918730902772,666.8258045841716,530.2869629403914,424.5085588867973,743.9531770739063,4.3278050216033765,4.3278050216033765,0.0
15,3000,rayleigh,velocity,False,False,full,True,False,False,False,500.0,0.92877375,705.2087389646215,3.5260436948231075,7.4937241964851316,5.911219884155917,4.482602026491406,89.65204052982813,2.542091642593354,0.2425,200,59.88876857834089,49.73950486575875,36.89846161521112,29.44234659865633,919.9459796408644,470.47145922659587,685.3305616904294,357.21296241950955,4.338124821929245,4.338124821929245,0.0
16,3200,rayleigh,velocity,False,False,full,True,False,False,False,500.0,0.92402375,713.5920338162402,3.5679601690812013,7.262514055304668,6.57507189972083,4.249766992924056,84.99533985848113,2.62007687922617,0.25625,200,55.142325444875155,81.31683900623639,36.45832061201726,37.93394972452988,987.6865703534262,483.0676991490271,387.6014212622834,261.71144327497746,4.332602457616421,4.332602457616421,0.0
17,3400,rayleigh,velocity,False,False,full,True,False,False,False,500.0,0.91927375,1068.388487151229,5.3419424357561445,9.079185838535432,6.204292964247716,5.674829871168586,113.49659742337174,2.5603987674046156,0.24,200,45.30000719408226,73.35407117982598,12.48748445288748,60.85593212096079,60.08231536197534,447.4351167178119,423.2245589822137,162.3095161376258,4.411557011354783,4.411557011354783,0.0
18,3600,rayleigh,velocity,False,False,full,True,False,False,False,500.0,0.91452375,965.4615862359437,4.8273079311797185,9.3362250704013,7.372866899631438,5.123586068974424,102.47172137948849,2.5116893985484814,0.2575,200,42.818881810943495,52.30489439221862,7.790910935414015,17.643517365420585,259.72239701038,178.07985259850824,236.4292138272916,337.50447737356234,4.4511141812225405,4.4511141812225405,0.0
19,3800,rayleigh,velocity,False,False,full,True,False,False,False,500.0,0.90977375,922.7180510406935,4.6135902552034675,8.431598064824838,5.862144863288257,4.993740593481165,99.87481186962331,2.52842595637889,0.25625,200,53.636516709312744,49.852336809534854,28.598340358522652,26.852110323388093,334.01990923860524,518.1104690171388,564.4976269505365,701.3805379048262,4.479673466078258,4.479673466078258,0.0
20,4000,rayleigh,velocity,False,False,full,True,False,False,False,500.0,0.90502375,470.58850643224946,2.352942532161247,8.46343286049219,9.468689558493722,2.7306020950513465,54.612041901026934,2.702473220657456,0.2625,200,95.16055554404377,73.95998314092661,65.09910574630163,53.47580351721424,423.23948082984117,454.4357810918358,167.3811424080863,982.1960899538926,4.392219897526912,4.392219897526912,0.0
21,4200,rayleigh,velocity,False,False,full,True,False,False,False,500.0,0.90027375,181.35519251927863,0.9067759625963931,7.333270037504506,9.16529284819449,2.3345592533843917,46.69118506768784,2.5783389818624145,0.26125,200,62.22997542871283,63.22459765905205,40.20545784871813,30.795596554801723,1029.206999307382,630.3654850511036,154.16309377803125,724.3030472757412,4.283127369711471,4.29423605732965,0.011108687618179403
22,4400,rayleigh,velocity,False,False,full,True,False,False,False,500.0,0.89552375,833.5591883701268,4.167795941850634,8.228165415991203,7.189721842899672,4.523260011098494,90.4652002219699,2.5717847986598805,0.26125,200,50.152924869202785,70.29918534793866,11.52635725501453,31.238503175703507,427.10714747262074,621.7590409902525,217.09908626508386,329.5373546738177,4.292369054354126,4.304646237046416,0.012277182692289834
23,4600,rayleigh,velocity,False,False,full,True,False,False,False,500.0,0.89077375,956.9046690566028,4.784523345283014,8.100566540135825,6.028055983733534,5.062217386380173,101.24434772760345,2.5509990288411344,0.235,200,58.9330040607151,51.6286110138347,20.7305116241709,13.514955258639109,579.8088797043199,301.7236625446129,650.8943813651629,182.11836533049276,4.328199252196511,4.3375841131044055,0.009384860907894144
24,4800,rayleigh,velocity,False,False,full,True,False,False,False,500.0,0.88602375,721.3314180723835,3.6066570903619173,8.714378082130851,8.547407445559825,3.8930581304964775,77.86116260992955,2.5562456770824955,0.265,200,54.323675627782414,55.28161747295946,8.886145396318012,31.656173832779732,342.8524578420658,277.75690678113517,139.55980389001263,481.00829909257016,4.414461359037828,4.319062197162408,0.09539916187542019
25,5000,rayleigh,velocity,False,False,full,True,False,False,False,500.0,0.88127375,728.0376024504264,3.6401880122521324,8.865442964025014,8.467000380332891,3.9981896544901683,79.96379308980337,2.6064755639545383,0.2475,200,57.20684248765225,80.213165211754,27.79905102066878,43.498685405504965,348.1787637349739,144.15829054149046,264.2163981756015,711.6260934196695,4.388610774898513,4.306227295455518,0.08238347944299562
26,5200,rayleigh,velocity,False,False,full,True,False,False,False,500.0,0.87652375,895.0021394464427,4.4750106972322135,8.413504693892888,7.201738847785924,4.766709634231459,95.33419268462919,2.506942520801318,0.2525,200,42.372768855227605,46.239650832194556,21.32717384642693,4.362425997313109,418.15696502675763,325.3050346077623,286.4006209043005,349.2809244936543,4.493890053835861,4.323938154639208,0.16995189919665243
27,5400,rayleigh,velocity,False,False,full,True,False,False,False,500.0,0.87177375,606.1383183357251,3.0306915916786257,7.6898295787344795,7.855438643342879,3.636870924024305,72.73741848048611,2.587297831546335,0.225,200,75.60809381139921,56.06026814527946,43.016615029146294,42.80479013277785,769.2575086786751,273.7993633004406,424.6218229120981,669.5300885514861,4.428381158228552,4.298491220171989,0.12988993805656257
28,5600,rayleigh,velocity,False,False,full,True,False,False,False,500.0,0.86702375,1037.0053855378005,5.185026927689003,7.876862035940373,4.526327091564315,5.483672263191569,109.67344526383141,2.603003509993451,0.2675,200,71.80066415931418,62.074816693097894,21.593716852438025,38.080013958837725,699.2930221627141,311.2414666862719,819.9615891153135,176.82412830248128,4.483123731877614,4.340819114565546,0.14230461731206745
29,5800,rayleigh,velocity,False,False,full,True,False,False,False,500.0,0.86227375,1002.673398807563,5.013366994037815,9.043533953384337,5.801870106100292,5.621670155219134,112.43340310438269,2.607793194420322,0.24125,200,77.05975214109337,60.420284595931804,28.996857481649045,13.102589642072692,267.8478284201874,295.64676174867157,757.1948959508737,235.63866574605177,4.49526659571354,4.384986391829463,0.11028020388407711
30,6000,rayleigh,velocity,False,False,full,True,False,False,False,500.0,0.85752375,1016.7557373038485,5.083778686519242,9.373380526503508,4.983727479180101,6.277186182134922,125.54372364269844,2.6018318499052655,0.2575,200,62.02581746933816,27.79621402098299,46.80644625253189,21.075381649179853,113.59502848985908,415.844946898554,699.1725094419456,327.3264754858831,4.559105006589803,4.448059718172979,0.11104528841682448
31,6200,rayleigh,velocity,False,False,full,True,False,False,False,500.0,0.85277375,936.39320601873,4.68196603009365,8.537334676185413,5.815207427284719,4.968284230362272,99.36568460724544,2.5825217485191923,0.2575,200,60.54918129146579,61.57135577822403,31.35821589056098,28.7325872488659,463.01022917048397,105.80529957619402,835.7460553075573,743.1815158978569,4.551831716437624,4.464841154050052,0.08699056238757219
32,6400,rayleigh,velocity,False,False,full,True,False,False,False,500.0,0.84802375,572.8095822677584,2.864047911338792,8.377708924170104,8.590513047638678,3.1436898303673027,62.87379660734605,2.567929235181074,0.29625,200,57.02061364276418,57.5718773091115,26.028366168004222,24.631368067799276,478.35322753812767,154.53423803085295,42.14766322903994,223.67781014364803,4.503285768832608,4.423555175184967,0.0797305936476409
33,6600,rayleigh,velocity,False,False,full,True,False,False,False,500.0,0.84327375,837.990104972354,4.18995052486177,7.905468165911249,6.508826705270919,4.631326879958088,92.62653759916178,2.5333595143125276,0.20375,200,57.4451263020963,45.20491560728511,37.886004919417104,20.643787396905005,693.2457392577978,330.9599120635465,655.7284099431612,113.73118495843515,4.478134633600263,4.42985128745082,0.04828334614944296
34,6800,rayleigh,velocity,False,False,full,True,False,False,False,500.0,0.83852375,643.4927202277127,3.2174636011385633,8.559456285545028,8.449440676950076,3.8240771352190865,76.48154270438174,2.6120562810044823,0.24875,200,51.09629561306904,85.05527594265034,16.56038703573527,38.76489546149159,421.44849877085267,151.48341737805976,167.11491625042635,519.5924030672367,4.470994965932443,4.412034400620475,0.058960565311967805
35,7000,rayleigh,velocity,False,False,full,True,False,False,False,500.0,0.83377375,738.4188965180035,3.6920944825900177,9.149674557099415,9.459438336566754,3.976002968713933,79.52005937427865,2.5914598016725994,0.235,200,51.584644097716634,76.7995048172092,21.099685070878746,21.652912575671714,262.5943315505934,183.0265216096622,209.35129805140724,467.1167125022328,4.445665013043568,4.39957635970886,0.04608865333470824
36,7200,rayleigh,velocity,False,False,full,True,False,False,False,500.0,0.82902375,933.3875501809383,4.666937750904691,8.774507199335186,6.105299441002377,5.086830034118893,101.73660068237785,2.5830121768020087,0.2575,200,73.31438258975315,52.813265802549864,14.614477059726434,9.26501783412292,340.9583366285829,307.8584065558601,521.5847908576698,833.7021727171262,4.487518165103309,4.418666739553583,0.06885142554972656
37,7400,rayleigh,velocity,False,False,full,True,False,False,False,500.0,0.82427375,1144.7456181068906,5.723728090534453,9.18463170865158,6.012184323650973,6.049705579049336,120.99411158098673,2.5794848247491804,0.24625,200,62.83748491037646,63.83980538745981,28.010700020957618,35.37419000901977,109.5533579387872,432.11984559049296,409.0898121083757,96.84800027607636,4.506261950497347,4.462748870350765,0.04351308014658173
38,7600,rayleigh,velocity,False,False,full,True,False,False,False,500.0,0.81952375,1299.3086309262048,6.496543154631024,9.238475052341407,4.734909659317586,6.794920187639539,135.89840375279078,2.7225711284286915,0.28375,200,84.30572182600386,87.04151425780937,46.83501842757186,18.473667717364204,263.65664611727084,96.19940348993738,347.62080515323663,105.30985188443847,4.589828656430603,4.524121799753101,0.06570685667750187
39,7800,rayleigh,velocity,False,False,full,True,False,False,False,500.0,0.81477375,1086.6736128068926,5.433368064034463,8.335384461826681,4.258835672996949,5.720086540694368,114.40173081388735,2.622402630867539,0.28875,200,63.0411806367015,75.81094690707766,37.87043142284045,52.34572360008805,481.86305846874,400.4665366169874,815.3699331767336,728.3272050910372,4.626145953791262,4.554787562341339,0.07135839144992318
40,8000,rayleigh,velocity,False,False,full,True,False,False,False,500.0,0.81002375,949.643621133534,4.74821810566767,8.234495686014201,6.178998791451801,5.040618117344204,100.8123623468841,2.572496631282657,0.22875,200,58.595389533244074,59.57420578519737,41.17221015336633,23.368155643558048,566.4563442647734,197.19846581177856,672.3477999740714,71.40910922048035,4.741646754905905,4.566933326216409,0.17471342868949602
41,8200,rayleigh,velocity,False,False,full,True,False,False,False,500.0,0.80527375,560.0281657380518,2.800140828690259,8.11492558965095,9.207729425967981,3.1047012967284453,62.09402593456891,2.6326640305844693,0.26125,200,80.82538255938952,67.71040552810788,71.90891760634608,20.84503046541751,536.8874108133487,329.71665454011855,139.3457595833478,499.4976222567019,4.780153857073109,4.5312691303752395,0.24888472669786932
42,8400,rayleigh,velocity,False,False,full,True,False,False,False,500.0,0.80052375,791.2834548627028,3.956417274313514,7.730643555125746,6.269248817217597,4.279629214650596,85.59258429301191,2.5684807389618967,0.26375,200,60.8972001176257,59.520237887083525,41.84442050285366,30.46552744292423,717.2262426195371,550.251706661359,559.506606053982,739.7617116769612,4.767972317250715,4.525277703810366,0.24269461344034848
43,8600,rayleigh,velocity,False,False,full,True,False,False,False,500.0,0.79577375,992.092180444588,4.96046090222294,8.178197022070878,5.472943891878402,5.24164305376193,104.83286107523861,2.5807186679171275,0.26625,200,57.222860504881986,68.9361863576478,3.7185349069031357,60.97548532315203,510.7599989098501,333.3718340012301,490.83567218836816,382.7010160697824,4.776943600619802,4.541937363111566,0.23500623750823646
44,8800,rayleigh,velocity,False,False,full,True,False,False,False,500.0,0.79102375,1014.3420882935393,5.071710441467697,8.831595173178066,5.619671968407569,5.399267323368479,107.98534646736958,2.605471015533228,0.22875,200,87.9851264955852,47.63062412983485,23.367632404655218,17.28534338540933,153.3340437135215,504.63196706139536,781.5318027640337,573.6638756505362,4.852254060263402,4.561422134935587,0.2908319253278151
45,9000,rayleigh,velocity,False,False,full,True,False,False,False,500.0,0.78627375,750.1955102884689,3.7509775514423445,8.059214916095438,8.079573874265062,4.033593826703887,80.67187653407775,2.5783903838778235,0.21125,200,78.9909861129947,40.42847458966573,19.4807385307109,11.955495859959646,524.0713717382266,414.90805790179155,438.14411155483396,350.86984187585915,4.854024268874087,4.549692616974881,0.3043316518992061
46,9200,rayleigh,velocity,False,False,full,True,False,False,False,500.0,0.78152375,649.5181204595161,3.2475906022975805,8.565151393214776,7.211496000235417,4.485137129382741,89.70274258765481,2.594354880502586,0.295,200,44.96033122612722,79.25614504352924,10.146749687274538,46.3092201079872,349.2801172435607,500.301695586983,196.91563137450316,474.3997378916435,4.839945643631652,4.548289236809835,0.2916564068218168
47,9400,rayleigh,velocity,False,False,full,True,False,False,False,500.0,0.77677375,544.856749539636,2.72428374769818,7.75423624804725,7.245975181484526,3.4805374761821968,69.61074952364395,2.5493759549422865,0.23125,200,56.78379758989163,60.369545142877584,18.150315657187686,26.567247885036117,668.8687003537192,575.2906800204727,719.0624139982073,1201.1359179521537,4.8321289712395465,4.52557111424329,0.3065578569962568
48,9600,rayleigh,velocity,False,False,full,True,False,False,False,500.0,0.77202375,857.60584206361,4.28802921031805,8.731789315517716,6.864083246852978,4.737232337110317,94.74464674220636,2.681171437090293,0.25875,200,74.87223674702767,82.99538212798171,60.77462804928885,63.73797504010654,377.3239804428943,200.67785783489657,324.25677522744763,681.0341611753272,4.794806974935483,4.52998072305302,0.26482625188246267
49,9800,rayleigh,velocity,False,False,full,True,False,False,False,500.0,0.76727375,880.4203289642459,4.402101644821229,7.763009425265903,4.461289889649887,5.48448645710195,109.689729142039,2.6374119185073868,0.28125,200,60.1281738988418,88.82338750295064,11.104846664363466,23.89669771558704,682.5271075845824,618.2387225350523,743.4633540510476,137.5499915320049,4.787947790029624,4.549460431911162,0.2384873581184621
50,10000,rayleigh,velocity,False,False,full,True,False,False,False,500.0,0.76252375,876.5319519919101,4.382659759959551,7.870709486746042,5.319455673213993,4.7437449552348605,94.8748991046972,2.6180881130481253,0.275,200,54.155133712735726,83.57593877200588,27.211475182262156,49.702370843724275,688.2745404194321,294.50801376440626,1026.9429488093122,627.1111707975799,4.711275728684621,4.5533461223776355,0.15792960630698527
51,10200,rayleigh,velocity,False,False,full,True,False,False,False,500.0,0.75777375,818.0275143659666,4.090137571829833,8.482250383602256,7.074344710332188,4.73276767637376,94.6553535274752,2.529208067957317,0.27625,200,42.79119921787916,57.22265917722399,23.70586630295835,41.38361439009432,386.7243560646641,481.67257917151005,266.66446720618325,464.79488347398603,4.699499900985194,4.556864192063834,0.14263570892136013
52,10400,rayleigh,velocity,False,False,full,True,False,False,False,500.0,0.75302375,956.9412822142037,4.784706411071019,7.75718275562948,5.0306433327805244,5.0688466507179255,101.3769330143585,2.605025364022847,0.26625,200,64.54018858814997,68.87833364052646,51.76248788647924,44.75213095741201,697.400042128759,390.51312307207434,510.48178374931547,531.5697624722325,4.795757742002727,4.566710008576413,0.2290477334263139
53,10600,rayleigh,velocity,False,False,full,True,False,False,False,500.0,0.7482737500000001,939.303511635892,4.69651755817946,8.83756583607325,7.454566494896382,4.99476726890629,99.89534537812578,2.722212417178744,0.22,200,83.81113753145095,75.41444480496,32.88314864066537,22.614549297632294,318.8420268082184,238.81136782201568,367.06518851455286,148.02714041562882,4.813929761450137,4.574786560658108,0.23914320079202867
54,10800,rayleigh,velocity,False,False,full,True,False,False,False,500.0,0.74352375,857.0164023186452,4.285082011593226,7.685184557861637,4.731574016593372,5.119202722823493,102.38405445646988,2.744113535934366,0.3075,200,71.82033792508163,105.30806978612006,7.920013996770626,29.310109128872877,766.1877946723738,567.4918109114732,483.41445770193803,562.978972759874,4.878686040830357,4.584868341438949,0.29381769939140767
55,11000,rayleigh,velocity,False,False,full,True,False,False,False,500.0,0.73877375,579.558532665098,2.89779266332549,7.4115520659479595,6.125490791612182,4.0798225909010055,81.5964518180201,2.515587729727906,0.25125,200,43.157741444543,48.26808689694541,10.863726049741533,11.579748893540534,945.6858531065468,503.0567112654409,676.7797362920487,701.9836034102897,4.88387702193971,4.575685691429168,0.3081913305105415
56,11200,rayleigh,velocity,False,False,full,True,False,False,False,500.0,0.73402375,891.7189652788277,4.458594826394139,7.594723844522948,5.063712192523211,4.770030528775271,95.40061057550544,2.6486987837166804,0.27125,200,66.20630562937455,74.0125778778901,23.6878084690149,19.738076361513368,823.0206861445138,374.55907102875483,853.920039928127,555.2105925375771,4.868037046672529,4.579156134953206,0.28888091171932295
57,11400,rayleigh,velocity,False,False,full,True,False,False,False,500.0,0.72927375,625.9947650662091,3.1299738253310454,8.15744187635083,9.03319539811437,3.419975640773534,68.39951281547069,2.5466099446420136,0.2025,200,45.22254117645814,58.98769829127637,19.452842803594027,38.43787187663613,478.3199540770857,425.2471850052595,346.0149716936826,573.4625605855109,4.736550549758738,4.558819635055317,0.17773091470342095
58,11600,rayleigh,velocity,False,False,full,True,False,False,False,500.0,0.72452375,899.6493640808943,4.498246820404471,7.767516596433947,4.876019800911968,4.891826629668095,97.8365325933619,2.7541542328011626,0.26375,200,114.37955676011197,63.03447912793782,52.68669496166664,47.77189138994008,709.1412361852185,442.4548640197895,937.7936301824893,926.1123016186846,4.6413958718601664,4.564561134962434,0.07683473689773201
59,11800,rayleigh,velocity,False,False,full,True,False,False,False,500.0,0.7197737500000001,514.2202155255582,2.571101077627791,8.256744806863226,9.962727882473096,3.087805948509221,61.756118970184424,2.886656022140886,0.2425,200,89.6773870637913,125.79046274277634,10.04800866307784,94.51060450371372,422.6718254085441,548.9735161731662,124.17962362084197,470.968937841356,4.509781842250909,4.539531386039498,0.029749543788589072
60,12000,rayleigh,velocity,False,False,full,True,False,False,False,500.0,0.7150237500000001,1096.03320234411,5.4801660117205495,9.556769725121663,6.719898637349802,5.7746106427020045,115.4922128540401,2.5448796447124082,0.2675,200,55.890063701482234,55.55544851547057,18.94931165760913,18.955693829342195,178.36014634145658,134.10088310339114,208.50980376019194,246.66271096753002,4.5464814685188,4.560116040317207,0.013634571798407435
