episode,global_step,algorithm,fading_model,hidden_dim,actor_lr,critic_lr,batch_size,exploration_noise,target_policy_noise,target_noise_clip,policy_delay,control_mode,role_switching,user_mobile,observation_mode,normalize_observations,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,avg_num_eves,avg_nearest_eve_distance,avg_mean_eve_distance,avg_max_eve_capacity,eval_R_sec_mbps,last_eval_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,rolling20_avg_R_sec_mbps,rolling100_avg_R_sec_mbps,convergence_gap20_100_mbps,critic_loss,actor_loss,replay_size
11,2200,TD3PG,rician,64,0.001,0.001,64,0.29931281249999997,0.2,0.5,2,velocity,False,True,full,True,910.3147207349822,4.551573603674911,8.5207696444957,2.3539122339767014,6.166857410518995,17.0,520.3170458848037,1050.505246067707,2.3539122339767014,,,123.33714821037991,6.901834830446951,0.4677782251965122,200,379.56699438391036,288.0838961281308,379.15469215463963,269.2296475107288,673.605335830159,316.18538675618765,539.8849714836768,748.83389692531,5.569250933063345,5.569250933063345,0.0,6.066224098205566,-17.084413528442383,2200
12,2400,TD3PG,rician,64,0.001,0.001,64,0.2992503125,0.2,0.5,2,velocity,False,True,full,True,979.7358401873488,4.898679200936744,7.649806170417882,1.330745598735328,6.319060571682555,14.0,751.09098983243,1249.6742234267026,1.330745598735328,,,126.38121143365109,6.903834176105249,0.4717255436493881,200,288.2345384335904,380.01940789411015,267.5178564297507,379.5955394620402,1098.365538140479,708.8723439378913,750.1768987661919,380.5665924644645,5.631735069614947,5.631735069614947,0.0,10.122847557067871,-20.286745071411133,2400
13,2600,TD3PG,rician,64,0.001,0.001,64,0.2991878125,0.2,0.5,2,velocity,False,True,full,True,84.87562888381055,0.42437814441905275,9.248368784158446,8.326596442439133,1.221557100605311,20.0,23.426152846129884,587.8764583496261,8.326596442439133,,,24.43114201210622,6.903311337410905,0.4691242087961803,200,379.5326300090199,379.2917083511849,378.85862043237637,378.7279128666839,153.19215563580983,311.13005767477046,30.326215826759736,558.9652755290064,5.292490610460359,5.292490610460359,0.0,10.7634859085083,-21.042652130126953,2600
14,2800,TD3PG,rician,64,0.001,0.001,64,0.29912531249999996,0.2,0.5,2,velocity,False,True,full,True,884.7150032890767,4.423575016445383,9.884710323028095,3.6755500085236195,6.20916031450447,24.0,95.99385194816024,570.6161995056914,3.6755500085236195,,,124.18320629008943,6.905131416221742,0.4661060678501606,200,379.2273831732495,268.3196330010133,378.8700343505668,265.73084702946,189.32648277077692,299.1102383688529,98.71166703215184,528.2391351947682,5.357967017892081,5.357967017892081,0.0,29.923187255859375,-22.990497589111328,2800
15,3000,TD3PG,rician,64,0.001,0.001,64,0.2990628125,0.2,0.5,2,velocity,False,True,full,True,1148.8824569905166,5.744412284952583,8.279562660707303,0.7618608490812779,7.5177018116260195,17.0,525.212147790694,1196.4448285427582,0.7618608490812779,,,150.3540362325204,6.68989023672144,0.4690480531722719,200,332.046828109477,269.5206981646893,307.8400443831819,249.9558123598893,700.9063780326157,639.4060259221753,536.6202053591611,369.46844049344577,5.501949337474344,5.501949337474344,0.0,3.6472928524017334,-25.106916427612305,3000
16,3200,TD3PG,rician,64,0.001,0.001,64,0.2990003125,0.2,0.5,2,velocity,False,True,full,True,1250.800704255469,6.254003521277346,9.090344027401887,1.0883894042044477,8.00195462319744,21.0,489.68991847440026,1033.9733156022523,1.0883894042044477,,,160.03909246394878,6.521706939031683,0.47197071492127807,200,262.04458275216626,344.5592802059695,260.57794747330223,332.986205800578,199.1823820768182,503.5913026982606,485.2610852374135,224.13548432234845,5.6581996678320365,5.6581996678320365,0.0,21.221744537353516,-28.031831741333008,3200
17,3400,TD3PG,rician,64,0.001,0.001,64,0.2989378125,0.2,0.5,2,velocity,False,True,full,True,817.9208020218713,4.0896040101093565,7.8488337517508215,2.1036577728253425,5.745175978925485,14.0,607.4185284178857,1120.1881384926357,2.1036577728253425,,,114.90351957850972,5.794686297115082,0.4716673297237164,200,277.49367669030255,235.40328759456236,151.33562354873072,122.38382087087342,914.4467802521627,596.7117244633763,617.2193471221143,944.609780016415,5.663315921425769,5.663315921425769,0.0,3.936048984527588,-30.602123260498047,3400
18,3600,TD3PG,rician,64,0.001,0.001,64,0.2988753125,0.2,0.5,2,velocity,False,True,full,True,727.2027323298756,3.636013661649378,9.171926076867582,4.105568466770503,5.066357610097083,23.0,213.51529127524748,689.243191357455,4.105568466770503,,,101.32715220194167,6.506168971510395,0.46793927374253286,200,379.9035996096793,222.0900684806111,379.5709511251025,195.23587363601877,543.8307650830199,432.82561352212815,216.23139697865162,853.7609402800432,5.630151570796397,5.630151570796397,0.0,3.789393186569214,-31.485862731933594,3600
19,3800,TD3PG,rician,64,0.001,0.001,64,0.29881281249999997,0.2,0.5,2,velocity,False,True,full,True,-327.10433396588905,-1.6355216698294452,8.362447789010709,11.235239879178303,0.08862046639934047,12.0,11.806820042509443,484.12719112635386,11.235239879178303,,,1.7724093279868094,6.798732818459761,0.47222783755428405,200,375.6304169368065,288.17738346523754,368.0147903246071,250.46891924608636,723.4612113832302,503.1797737350946,13.999798459948952,624.8878978093001,5.3384920389860255,5.3384920389860255,0.0,3.7520625591278076,-33.32229995727539,3800
20,4000,TD3PG,rician,64,0.001,0.001,64,0.2987503125,0.2,0.5,2,velocity,False,True,full,True,832.9374717711873,4.164687358855937,7.83539155676462,2.2812693136138673,5.554122243150755,20.0,640.8710915879734,1005.4727019806368,2.2812693136138673,,,111.08244486301511,5.859808467758188,0.462950178207847,200,328.92275773946534,206.40157198929913,103.08934188149091,99.41180758354878,791.4425098111874,296.95599592104645,653.7541989200055,688.14917522734,5.349273549194263,5.349273549194263,0.0,60.53927230834961,-33.901832580566406,4000
21,4200,TD3PG,rician,64,0.001,0.001,64,0.2986878125,0.2,0.5,2,velocity,False,True,full,True,1221.1456503064528,6.105728251532264,8.110212223456719,1.28318935365246,6.827022869804256,20.0,672.6421079300491,1155.9909649151678,1.28318935365246,,,136.54045739608512,6.197689017505736,0.44218498814110563,200,311.21354788921167,374.9566495677006,302.3676980676872,372.9997424976517,725.4619185884699,370.9419437801863,675.5577709469436,314.90050459307247,5.454148360197384,5.419642564461405,0.03450579573597867,29.5085391998291,-38.4045524597168,4200
22,4400,TD3PG,rician,64,0.001,0.001,64,0.29862531249999996,0.2,0.5,2,velocity,False,True,full,True,1075.1304749285255,5.375652374642628,9.398305569388132,3.2684600463959965,6.149967468105241,19.0,149.70375537600827,548.0031262672227,3.2684600463959965,,,122.99934936210484,6.705867935175638,0.46689728434125805,200,367.5668924808897,373.6194203878878,360.6530922549675,371.93427523772715,389.41745950799606,99.0294534319035,142.35291916386288,249.93815782534804,5.540384400128693,5.452839150990671,0.08754524913802264,8.231698036193848,-38.366432189941406,4400
23,4600,TD3PG,rician,64,0.001,0.001,64,0.2985628125,0.2,0.5,2,velocity,False,True,full,True,592.7548982518441,2.9637744912592208,8.429966747434799,4.8474482898815285,3.715706041441975,20.0,29.560515354543323,512.9673746714851,4.8474482898815285,,,74.3141208288395,6.4843501059607265,0.4427087191995334,200,356.44498264395975,364.86944646609396,347.0792033282949,299.72634199863137,640.7779811758138,367.457824580344,24.83809885190873,353.59220277376295,5.331576425012151,5.377311624488553,0.045735199476402144,6.779871940612793,-42.67887496948242,4600
24,4800,TD3PG,rician,64,0.001,0.001,64,0.2985003125,0.2,0.5,2,velocity,False,True,full,True,1259.225065479852,6.29612532739926,9.464361049315023,2.404997422720292,7.059363626594741,20.0,629.754074525313,1080.789295164822,2.404997422720292,,,141.18727253189482,6.350220480616186,0.3601638724730979,200,359.56507085157114,349.01078381749704,349.8805884544047,337.13871814121205,301.9461791924242,224.72650356688254,622.9042776115452,560.5533100799445,5.569047605581955,5.4473971245763115,0.12165048100564313,4.9656877517700195,-44.89570617675781,4800
25,5000,TD3PG,rician,64,0.001,0.001,64,0.2984378125,0.2,0.5,2,velocity,False,True,full,True,253.20799568891871,1.2660399784445935,8.063808466782104,5.217793224494039,3.458172081965889,24.0,205.91058799855702,610.3348076618825,5.217793224494039,,,69.16344163931778,4.759236215322686,0.20491459026551,200,115.6954877275918,156.00576834339242,107.6302706112703,105.79032901592926,708.3667728147369,587.6804691968192,204.4207443223324,482.86747651158856,5.474903802897006,5.367828122871895,0.10707568002511092,29.625320434570312,-46.01411437988281,5000
26,5200,TD3PG,rician,64,0.001,0.001,64,0.2983753125,0.2,0.5,2,velocity,False,True,full,True,729.1301633135508,3.645650816567754,8.689162564170893,4.250576687500627,4.442351418490621,12.0,132.9591697061094,559.8956400047168,4.250576687500627,,,88.84702836981243,6.763946661029056,0.43725745488234297,200,374.65544961649636,371.3927921790635,373.0940693436444,364.7515910442495,551.9367082377349,379.85468846406945,113.848094049874,446.3734767274078,5.449076866241598,5.332232865011077,0.11684400123052097,6.644730567932129,-48.34227752685547,5200
27,5400,TD3PG,rician,64,0.001,0.001,64,0.29831281249999997,0.2,0.5,2,velocity,False,True,full,True,1333.28329074967,6.66641645374835,8.956410664442581,0.7997561871093436,8.156654477333243,17.0,573.6384085942526,1167.747209875251,0.7997561871093436,,,163.13308954666482,6.127348468029078,0.4422514814168899,200,309.29208981902764,292.8532824077206,282.3158856248932,273.2332903022279,409.62647180527136,78.12060441688989,588.3855898244615,555.6889055994328,5.498032489821244,5.43684107287486,0.06119141694638408,5.539488792419434,-49.80364227294922,5400
28,5600,TD3PG,rician,64,0.001,0.001,64,0.2982503125,0.2,0.5,2,velocity,False,True,full,True,809.2149160709735,4.046074580354867,9.467666601722309,3.732260429249894,5.735406172472416,22.0,209.53990257755396,543.4385355814098,3.732260429249894,,,114.70812344944834,6.437299048021151,0.46990017649138804,200,364.68257298397276,137.09017866086947,340.0309178065663,104.29825766773637,378.4746380657891,155.97663027308298,211.12450843476344,914.4061406551182,5.506579934101401,5.447504112146201,0.05907582195519989,6.445603370666504,-54.92837142944336,5600
29,5800,TD3PG,rician,64,0.001,0.001,64,0.2981878125,0.2,0.5,2,velocity,False,True,full,True,1277.3413084576746,6.386706542288373,9.308587834270254,1.3675438363790544,7.9410439978911995,18.0,501.7261125971704,907.3855466921599,1.3675438363790544,,,158.820879957824,5.786277767643554,0.4551020553197755,200,284.99915016242284,159.84567046001317,274.59480966276277,101.48485129035043,169.96459103498884,444.8646373559358,499.7969158628308,653.5254647915514,5.597195623581364,5.533488246137408,0.06370737744395516,7.674311637878418,-58.140869140625,5800
30,6000,TD3PG,rician,64,0.001,0.001,64,0.29812531249999996,0.2,0.5,2,velocity,False,True,full,True,588.6102255081342,2.9430511275406714,8.303615718262263,4.471970466795396,4.6246926591787325,18.0,709.0622408210949,1195.1748970856604,4.471970466795396,,,92.49385318357466,6.091599495179972,0.15666061533985545,200,308.1707810837525,188.41205991912534,293.7121819946601,180.27656352766755,787.5886321609881,475.4972380029542,691.8998693202026,702.3619461718282,5.5000474471992895,5.503195059905452,0.0031476127061624837,9.681612968444824,-61.14028549194336,6000
31,6200,TD3PG,rician,64,0.001,0.001,64,0.2980628125,0.2,0.5,2,velocity,False,True,full,True,559.7334219495601,2.7986671097478006,8.245290660562427,4.290481909563446,3.975265491612236,12.0,111.09921826998641,608.4049269649593,4.290481909563446,,,79.50530983224472,5.9869521482798325,0.46912017244651844,200,304.54234087922873,310.1860447931759,294.37775706778166,219.33707427341002,803.2590708849241,469.99064869103574,111.8989848784439,789.1516594643663,5.39046785125395,5.4539070093153486,0.06343915806139844,11.082871437072754,-60.52408981323242,6200
32,6400,TD3PG,rician,64,0.001,0.001,64,0.2980003125,0.2,0.5,2,velocity,False,True,full,True,1125.3568401674067,5.626784200837034,9.12725226971173,1.7965029421366365,7.367649334298652,21.0,944.8747605207942,1445.7456279015846,1.7965029421366365,,,147.352986685973,6.513119907470687,0.4333774796392001,200,366.8977549077309,266.37727420697485,356.8944315846317,183.97520820321674,452.3060138614635,502.7542224811469,957.0844107941194,748.6356372885587,5.442897289384755,5.513711456971077,0.07081416758632209,9.04203987121582,-63.31264114379883,6400
33,6600,TD3PG,rician,64,0.001,0.001,64,0.2979378125,0.2,0.5,2,velocity,False,True,full,True,1282.8543796685046,6.414271898342523,8.487215017430628,0.6347537772981608,7.852461240132463,17.0,860.4207176154573,1249.1721509795166,0.6347537772981608,,,157.04922480264926,6.569012531410107,0.4611687883641242,200,379.2153076161506,215.28483946911527,378.7091702464503,179.87143996190431,464.10826595445286,251.9844865898452,840.576084489031,258.21353203118656,5.774442496361113,5.584582662521422,0.18985983383969085,7.62652587890625,-67.82356262207031,6600
34,6800,TD3PG,rician,64,0.001,0.001,64,0.2978753125,0.2,0.5,2,velocity,False,True,full,True,1579.6221952864516,7.898110976432259,9.692725156117207,1.092301981096219,8.600423175020982,22.0,579.4208988669418,1038.578443750354,1.092301981096219,,,172.00846350041962,5.868948258389437,0.465641539274235,200,281.06923991149523,373.7668703666973,246.83764990056542,370.4665996096427,108.27752534923425,297.0568137663121,596.3083890519345,152.028743148078,5.894005639386938,5.673283854065526,0.22072178532141162,14.340215682983398,-71.29064178466797,6800
35,7000,TD3PG,rician,64,0.001,0.001,64,0.29781281249999997,0.2,0.5,2,velocity,False,True,full,True,353.4815205873757,1.7674076029368786,7.637872563089504,4.7958333757256275,2.8839754789369225,21.0,212.7384379757307,401.9843948744446,4.7958333757256275,,,57.679509578738454,6.392703277632909,0.4718238017599154,200,332.20814293288447,348.6644597514309,304.2310454072963,330.89467797348357,1094.9945035385515,518.2483290372837,210.91337523032365,1006.859533102368,5.662319322752483,5.593589329061852,0.06872999369063049,10.832658767700195,-71.07960510253906,7000
36,7200,TD3PG,rician,64,0.001,0.001,64,0.2977503125,0.2,0.5,2,velocity,False,True,full,True,1145.9827446092938,5.729913723046469,8.000592751394331,1.5624718502062367,6.438120901188087,22.0,671.1297964174571,1116.7912684616404,1.5624718502062367,,,128.76241802376174,5.449182877443036,0.4711007605083598,200,263.55112513818096,334.4003773252248,240.17517584278735,332.5800187709555,899.2556141183982,605.6394402626772,690.5019232285603,303.247568036901,5.584127636652016,5.6170485393986915,0.03292090274667547,8.134491920471191,-69.47781372070312,7200
37,7400,TD3PG,rician,64,0.001,0.001,64,0.2976878125,0.2,0.5,2,velocity,False,True,full,True,1005.1939263033706,5.025969631516853,8.023544216771418,1.7679175946941117,6.2556266220773065,16.0,470.97032515436763,971.3102923044327,1.7679175946941117,,,125.11253244154614,6.458377242113322,0.4674856432339654,200,287.1156890320033,377.94317946599614,240.97087144802535,376.8265660869989,830.5981062822759,641.4797412315538,457.2390847150899,86.53117964456466,5.6096501688096065,5.634307406498114,0.024657237688507472,8.238592147827148,-78.57516479492188,7400
38,7600,TD3PG,rician,64,0.001,0.001,64,0.2976253125,0.2,0.5,2,velocity,False,True,full,True,1109.3598627565623,5.546799313782811,8.548973187043565,2.243553414961214,6.306930437270091,17.0,302.419321134225,760.6999236089453,2.243553414961214,,,126.13860874540181,6.546175431891437,0.4727456146422992,200,351.72132043168995,373.13743780812297,342.8914354056311,370.13019362749424,572.2355861151239,310.34563701892995,315.0154612751361,816.6051938672304,5.671678810168257,5.652008012571061,0.01967079759719592,11.354211807250977,-78.46541595458984,7600
39,7800,TD3PG,rician,64,0.001,0.001,64,0.2975628125,0.2,0.5,2,velocity,False,True,full,True,569.0665038077981,2.8453325190389904,9.761750364545101,5.713158653727931,4.070049631745974,31.0,66.10117792068745,531.1388554314179,5.713158653727931,,,81.40099263491948,6.480814072144039,0.46706867118635914,200,359.0980326033042,239.6479984990784,353.0115827982437,196.27628497296303,416.1046269807594,172.5091179959461,68.13676120073403,562.7262193496491,5.870750268435589,5.61144497716529,0.2593052912702989,283.521484375,-80.88227844238281,7800
40,8000,TD3PG,rician,64,0.001,0.001,64,0.2975003125,0.2,0.5,2,velocity,False,True,full,True,1213.2116347665926,6.066058173832963,8.37187888928465,1.5180189172376217,6.853859972047018,17.0,167.3890302673111,962.0812514985117,1.5180189172376217,,,137.07719944094035,6.028659645032736,0.47018954756863507,200,354.67787349621517,321.6384530927845,332.21580015481686,298.1132563472668,650.0403175391666,474.6419790918779,187.1759284700895,382.3699904112493,5.935737154880402,5.6425053520373325,0.2932318028430698,331.09844970703125,-79.57866668701172,8000
41,8200,TD3PG,rician,64,0.001,0.001,64,0.2974378125,0.2,0.5,2,velocity,False,True,full,True,701.9522081124193,3.5097610405620965,8.608431757989148,4.438519471484293,4.169912286504855,21.0,100.11606157363511,508.4765634817984,4.438519471484293,,,83.3982457300971,5.724477318801774,0.4725469560520174,200,334.06574810804864,311.24912066381114,300.8457500179523,269.01193543924506,683.0779463713259,329.8340382205597,85.01054602551959,584.314166681104,5.8028816257154325,5.606588447999955,0.19629317771547772,9.5555419921875,-84.1848373413086,8200
42,8400,TD3PG,rician,64,0.001,0.001,64,0.2973753125,0.2,0.5,2,velocity,False,True,full,True,642.1833365057814,3.2109166825289073,8.157079347973811,4.332693728498992,3.8369611024882673,21.0,121.45393488531354,545.2793162895202,4.332693728498992,,,76.73922204976535,5.214311630541501,0.4645030337776789,200,229.26640151479418,342.4079928997513,117.96481149157238,339.67800142941104,683.1673772042967,472.5500681481352,103.3643152321475,514.0139039027238,5.687231307434584,5.56445446358301,0.12277684385157439,7.195438385009766,-83.3975601196289,8400
43,8600,TD3PG,rician,64,0.001,0.001,64,0.29731281249999997,0.2,0.5,2,velocity,False,True,full,True,965.7097822221891,4.828548911110945,8.145761934195894,2.26780855603462,5.877953378161276,22.0,364.29146968648666,928.0593262751047,2.26780855603462,,,117.55906756322554,6.849235314290371,0.46045618721761444,200,379.04411466174815,360.08743721183123,378.7520957927659,351.9136336425252,734.8369876804367,425.65374588548565,356.0451007356989,588.5022559537363,5.795343674270549,5.571745136015062,0.22359853825548637,8.428993225097656,-82.63493347167969,8600
44,8800,TD3PG,rician,64,0.001,0.001,64,0.2972503125,0.2,0.5,2,velocity,False,True,full,True,799.4187367846591,3.997093683923296,7.838899943478349,2.6850211297744244,5.153878813703922,15.0,270.0445317280488,730.1095010620311,2.6850211297744244,,,103.07757627407844,5.329320307003785,0.4674052035728278,200,213.19445689087283,345.8353608557541,127.78052505394525,320.49133427345964,829.2945736178914,446.0290819216553,288.20155487120303,579.479844184075,5.700069433626007,5.562248174144354,0.1378212594816528,4.734463214874268,-85.2784194946289,8800
45,9000,TD3PG,rician,64,0.001,0.001,64,0.2971878125,0.2,0.5,2,velocity,False,True,full,True,891.7971331697526,4.458985665848763,8.550129049658148,3.3257938530555404,5.224335196602598,18.0,130.94501254331746,398.5350032201421,3.3257938530555404,,,104.48670393205195,5.8909804627576685,0.4664587320704668,200,353.98193366866025,300.3797064418189,256.39310659487836,258.9931415147856,648.7684891911555,335.35618557792253,140.36146069066268,568.744781611455,5.788377589357842,5.554738996865649,0.2336385924921931,11.074389457702637,-86.2440185546875,9000
46,9200,TD3PG,rician,64,0.001,0.001,64,0.2971253125,0.2,0.5,2,velocity,False,True,full,True,958.766858730003,4.793834293650015,8.602090871494818,2.3585010606995334,6.2435898107952905,23.0,225.90471988583985,784.9185316460223,2.3585010606995334,,,124.87179621590582,6.266862605405931,0.46582259106775553,200,305.9884678142985,311.36542691649305,284.3646710010961,287.4877094706932,414.24131632681605,506.9053880487781,239.08540397451608,214.20273975066272,5.878439508973076,5.569714014559771,0.3087254944133049,10.024924278259277,-89.42484283447266,9200
47,9400,TD3PG,rician,64,0.001,0.001,64,0.2970628125,0.2,0.5,2,velocity,False,True,full,True,1280.1309359041127,6.400654679520564,8.574605049108666,1.3809660695602433,7.197573855491448,22.0,410.11645602916093,1007.9004325848717,1.3809660695602433,,,143.95147710982894,5.585005179269744,0.46962128893970806,200,347.61189288682294,256.0430428636148,273.5665867927644,171.06699600308963,663.7254216919354,503.2241631971996,390.24127842739,174.5658340380101,5.830485477880986,5.6043493303242755,0.2261361475567103,11.727940559387207,-91.47467041015625,9400
48,9600,TD3PG,rician,64,0.001,0.001,64,0.2970003125,0.2,0.5,2,velocity,False,True,full,True,1028.497482086424,5.14248741043212,8.845833212970414,2.767079324175335,6.078753888795079,13.0,140.15328553732274,590.5281362649087,2.767079324175335,,,121.57507777590159,5.537179315546665,0.47457375947191344,200,270.2558781696485,331.63195865027416,196.0372267781564,304.0623002875915,400.5680611393002,637.249909896898,131.49973666865003,491.82542465120076,5.847652863697119,5.614232758625751,0.23342010507136823,238.61761474609375,-89.2548828125,9600
49,9800,TD3PG,rician,64,0.001,0.001,64,0.2969378125,0.2,0.5,2,velocity,False,True,full,True,1123.4968640800794,5.617484320400397,9.0899506475399,2.1246082689343977,6.965342378605499,16.0,420.43359001389615,960.8584364530205,2.1246082689343977,,,139.30684757211,6.7305144862151565,0.46716649669662197,200,379.685707650591,255.48853981497103,379.2707962672498,188.21414092441395,518.0613484384139,348.2011828978086,415.15558783930885,743.063600312112,5.798867782732834,5.641806424339624,0.1570613583932099,290.6358642578125,-97.138916015625,9800
50,10000,TD3PG,rician,64,0.001,0.001,64,0.2968753125,0.2,0.5,2,velocity,False,True,full,True,1249.4712710836413,6.247356355418207,8.909741547573935,2.049292644550693,6.860448903023239,19.0,276.8150863657423,878.6371385082109,2.049292644550693,6.416565249241655,6.416565249241655,137.2089780604648,5.343287111327033,0.468247360702639,200,365.42141739358067,218.6105300846043,349.1478614553945,173.62202458777548,267.4613779814152,390.9382735545277,296.7131423724017,448.69206776645456,5.91065559492506,5.666179273913295,0.24447632101176442,10.435003280639648,-102.7954330444336,10000
