algorithm,episode,global_step,fading_model,control_mode,role_switching,episode_reward_bps_step,avg_reward_mbps,avg_R_sec_mbps,episode_secrecy_mbits,steps,rolling20_avg_R_sec_mbps,rolling100_avg_R_sec_mbps,convergence_gap20_100_mbps
TD3,1,200,rician,waypoint,True,428729553.6042832,2.143647768021416,2.2005883242169704,44.01176648433941,200,2.2005883242169704,2.2005883242169704,0.0
TD3,2,400,rician,waypoint,True,617295826.7068605,3.086479133534303,3.146253031278484,62.92506062556968,200,2.6734206777477274,2.6734206777477274,0.0
TD3,3,600,rician,waypoint,True,775279818.0297917,3.8763990901489582,3.9367540432336328,78.73508086467264,200,3.0945317995763624,3.0945317995763624,0.0
TD3,4,800,rician,waypoint,True,410428246.0200573,2.0521412301002866,2.1197745110723174,42.39549022144636,200,2.8508424774503514,2.8508424774503514,0.0
TD3,5,1000,rician,waypoint,True,450252038.10413504,2.2512601905206755,2.299601349731265,45.99202699462529,200,2.740594251906534,2.740594251906534,0.0
