episode,global_step,fading_model,noise_std,noise_type,control_mode,role_switching,user_mobile,use_los_model,observation_mode,normalize_observations,enable_energy_harvesting,observation_has_eh,enable_ntn,satellite_altitude_km,hidden_dim,tau,reward_scale_divisor,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,eval_R_sec_mbps,last_eval_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,role_switch_count,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,mean_q_value,critic_loss,actor_loss,rolling_reward_variance,rolling20,rolling20_avg_R_sec_mbps,rolling100,rolling100_avg_R_sec_mbps,convergence_gap,convergence_gap20_100_mbps
826,165200,rayleigh,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1352.9020774226713,6.764510387113356,8.57968652204156,0.3460548823560101,8.233631639685557,,7.533916058602083,164.67263279371116,6.941778504638916,0.4960180905461311,200,311.4031617137043,380.9975271883595,288.04503777667037,380.966009109237,0,425.5255559175461,508.0017860470786,857.241141938892,553.9428181030163,19.876384735107422,5.577397346496582,-19.871898651123047,2.5477337662418824,7.0253655564025435,7.0253655564025435,6.986356120645911,6.986356120645911,0.03900943575663263,0.03900943575663263
827,165400,rayleigh,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1131.7408495472534,5.658704247736267,7.606117910753199,1.1241979488319933,6.481919961921207,,7.533916058602083,129.63839923842414,6.9418209622408265,0.4975579188019037,200,380.9888043168051,380.9982439418155,380.9422324086687,380.9824981509571,0,1018.9131757058657,658.5071566942668,684.069018179769,964.2521691499572,19.947357177734375,5.658697605133057,-19.88408660888672,2.5306355527751467,7.082248653191033,7.082248653191033,6.998024298765339,6.998024298765339,0.08422435442569398,0.08422435442569398
828,165600,rayleigh,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1015.2915708713764,5.076457854356882,7.610044289958999,0.9067641542410154,6.711498725488373,,7.533916058602083,134.22997450976746,6.94164205937303,0.4947185377031565,200,292.9485662188864,380.99967085537713,275.60526413979966,380.95011238626734,0,671.8277809361851,520.9261803182554,153.00663973448155,323.19096558971177,19.690759658813477,0.09281998872756958,-19.739540100097656,2.5372180962954123,7.070371617449773,7.070371617449773,6.99279406141572,6.99279406141572,0.07757755603405325,0.07757755603405325
829,165800,rayleigh,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1051.4390843576484,5.257195421788242,8.592487673195462,2.5757486245371206,6.048891114893523,,7.533916058602083,120.97782229787047,6.941605630995991,0.4948935993760824,200,380.99658382015497,380.99475486150754,380.96940595098863,380.980400218738,0,299.6672810368553,307.9328646028802,257.25285662578926,638.7829936337262,19.902751922607422,11.293198585510254,-19.88486099243164,2.532763064256148,7.090504455113406,7.090504455113406,6.984810924377237,6.984810924377237,0.10569353073616838,0.10569353073616838
830,166000,rayleigh,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1521.5464146198394,7.607732073099197,8.562701090258672,0.15153980477845247,8.411161285480226,,7.533916058602083,168.22322570960452,6.9417801168343765,0.49609334297478197,200,380.99995980379714,380.9965264834196,380.9799759029971,380.97292444602647,0,584.9525544239096,480.71079091913737,472.9132436366726,301.9983401423545,19.848581314086914,5.572563171386719,-19.79395294189453,2.601977369791017,7.138151851408701,7.138151851408701,6.998042431334873,6.998042431334873,0.14010942007382798,0.14010942007382798
831,166200,rayleigh,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1036.9939523419914,5.184969761709957,7.647235813717498,0.8638930919401362,6.783342721777365,,7.533916058602083,135.66685443554732,6.9417424564672645,0.49639079309999945,200,322.563665940449,366.04730981631536,298.8611794201772,356.05541547249595,0,858.16206214322,567.0767718224705,843.6273123144823,831.2579643464519,19.976484298706055,5.777924537658691,-19.964065551757812,2.589890428108729,7.062487195652116,7.062487195652116,6.997923656735486,6.997923656735486,0.06456353891663014,0.06456353891663014
832,166400,rayleigh,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1099.4654928530554,5.497327464265277,7.959331954842155,0.5195880553748273,7.439743899467331,,7.533916058602083,148.7948779893466,6.941797010942345,0.49642684631049633,200,362.62817758033736,239.47958812363848,351.198284062615,227.0789181664378,0,763.9090549779069,694.002082026705,754.1137140801984,534.3317904341035,19.647937774658203,0.11830204725265503,-19.659080505371094,2.545590899040289,7.086916721045893,7.086916721045893,6.997887816635651,6.997887816635651,0.0890289044102417,0.0890289044102417
833,166600,rayleigh,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1000.4207075398625,5.002103537699313,7.766828198115016,1.3154603769710707,6.4577226570374116,,7.533916058602083,129.15445314074825,6.942000479090742,0.4990218558162451,200,380.99584323330237,313.72341217986263,380.9838124900039,289.68151465669064,0,737.7918199475116,118.64815484155095,581.6977760066782,779.4419657599738,20.03067398071289,0.0230103712528944,-20.016735076904297,2.5553446988864676,7.000020019691725,7.000020019691725,7.012342171323455,7.012342171323455,0.01232215163173045,0.01232215163173045
834,166800,rayleigh,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1280.6736966596627,6.403368483298314,8.798691987828933,0.2887039643194545,8.509988023509477,,7.533916058602083,170.19976047018955,6.941647582426201,0.49479607403278353,200,313.4103261860069,314.4869516134234,289.8182161307358,290.55184368974926,0,137.45221531926654,688.0424657121459,448.6784483104133,343.30147463227803,19.74246597290039,0.06480763852596283,-19.78379249572754,2.497770824763994,7.006501014939147,7.006501014939147,7.04163283242603,7.04163283242603,0.03513181748688332,0.03513181748688332
835,167000,rayleigh,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1338.7688368557674,6.693844184278837,8.360553825189461,0.31325972302907634,8.04729410216038,,7.533916058602083,160.9458820432076,6.941649488491904,0.4953200785070658,200,380.9936751163867,325.41787280001154,380.9041444589587,301.5707154443639,0,415.10731216820744,137.38538519378795,515.0798724776566,238.77959859103026,19.837383270263672,0.03732750937342644,-19.852397918701172,2.4899107111266785,7.042857902635605,7.042857902635605,7.054734249847201,7.054734249847201,0.01187634721159636,0.01187634721159636
836,167200,rayleigh,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1134.3947317263148,5.6719736586315745,7.444120500316705,0.45240620855911295,6.991714291757597,,7.533916058602083,139.83428583515195,6.941751974562165,0.495887600556016,200,328.93432695447285,380.99792799467457,305.6560828788141,380.9625231522517,0,875.3546438709396,600.9405247383413,769.7157299637198,494.58478126038636,19.996477127075195,0.029246417805552483,-20.008426666259766,2.2855619688736772,7.133926573884338,7.133926573884338,7.049910937498083,7.049910937498083,0.08401563638625476,0.08401563638625476
837,167400,rayleigh,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,538.4124750857419,2.6920623754287094,8.402371799517566,3.4600193074793446,4.999458517336625,,7.533916058602083,99.9891703467325,6.941791178081832,0.49624095514416694,200,328.46134495638216,275.3554723185719,304.70656688366586,270.47845788122476,0,475.82470541287205,532.5892893879151,149.17913045853595,757.0570216693968,19.877696990966797,0.0507727786898613,-19.8997802734375,2.48255214681495,6.977446580219338,6.977446580219338,7.013726852844369,7.013726852844369,0.03628027262503064,0.03628027262503064
838,167600,rayleigh,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,622.8316333522065,3.1141581667610323,7.598174123159937,1.9490436841945604,5.671127111825776,,7.533916058602083,113.42254223651551,6.941568742243511,0.4942465218156576,200,291.8271262586265,280.007869034531,273.912413128671,270.52815644839,0,898.6575402511846,680.2665283063154,294.46816283074816,751.8033412701518,19.825164794921875,0.04047631472349167,-19.926231384277344,2.6238865491369334,6.942990846661639,6.942990846661639,7.000703000877431,7.000703000877431,0.057712154215792566,0.057712154215792566
839,167800,rayleigh,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,933.351175653542,4.66675587826771,8.246860186680737,1.8256109929981976,6.431179393823129,,7.533916058602083,128.62358787646258,6.941739298538971,0.49558035030961034,200,380.9997860551639,275.7450194131102,380.9678948795655,270.6789989379492,0,395.27355112655755,175.2812226032047,413.32085400703676,798.250789001942,19.92005157470703,0.027139734476804733,-20.036270141601562,2.635966130613561,6.908930096230874,6.908930096230874,6.991977997799982,6.991977997799982,0.08304790156910791,0.08304790156910791
840,168000,rayleigh,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1284.9796663486748,6.424898331743374,7.763821365632669,0.20430117670892217,7.559520188923743,,7.533916058602083,151.1904037784749,6.941804826637712,0.49671262100338937,200,351.7916361009238,380.9958723303193,334.7187900265319,380.98089682524653,0,787.848148134128,533.8173664293383,553.9996235307341,153.0776519848578,20.053382873535156,0.02079889550805092,-20.013673782348633,2.5430704996814026,6.938575546050548,6.938575546050548,6.999626134459844,6.999626134459844,0.061050588409296225,0.061050588409296225
841,168200,rayleigh,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1166.8907194036476,5.834453597018238,7.7754070680066825,0.9689825815081066,6.806424486498574,,7.533916058602083,136.1284897299715,6.941738986448291,0.4959752348065376,200,369.7497953073741,380.99511637182115,362.7825156808466,380.97058979391187,0,789.9023631282138,511.9328293081655,508.84176407469306,340.4618016239884,19.73577308654785,0.08479224890470505,-19.781978607177734,2.460634933156747,7.040560932839028,7.040560932839028,7.001403594691859,7.001403594691859,0.03915733814716926,0.03915733814716926
842,168400,rayleigh,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1216.2926595225656,6.081463297612828,7.498353256132139,0.42316397197512023,7.0868466892307245,,7.533916058602083,141.7369337846145,6.9415925938976555,0.4947708360105753,200,366.10738568209695,380.9985180662029,356.7417659998217,380.9789277311458,0,1001.1293590886977,534.083950425539,990.6957568715222,310.7517357901467,19.713815689086914,0.10229162126779556,-19.777809143066406,2.4423840692200214,7.030707547695324,7.030707547695324,6.988554750658233,6.988554750658233,0.04215279703709118,0.04215279703709118
843,168600,rayleigh,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1100.0842350236599,5.5004211751183,7.61080703272043,0.8572408379238311,6.753852194107831,,7.533916058602083,135.07704388215663,6.942041273813192,0.4987808806449175,200,380.99963566988635,337.00974681559114,380.9677194699245,315.26462948146457,0,657.1511448333083,185.9488566364001,539.7322426960192,595.2357619163887,19.881093978881836,5.695802688598633,-19.886091232299805,2.377825000194981,7.013902116563301,7.013902116563301,6.988235622898645,6.988235622898645,0.02566649366465601,0.02566649366465601
844,168800,rayleigh,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1231.8141293667834,6.159070646833917,8.33631556475048,0.7869405763825381,7.549374988367948,,7.533916058602083,150.98749976735897,6.941739040056643,0.4959929007291794,200,380.9953678796804,312.79227665009057,380.92795137622244,290.5569494920326,0,483.7682024397492,242.67680849619614,443.39198817462244,525.0282115429768,19.66391944885254,0.11210060864686966,-19.699588775634766,2.3645446282143183,7.00209319641434,7.00209319641434,6.990537419541673,6.990537419541673,0.011555776872667067,0.011555776872667067
845,169000,rayleigh,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,581.2794365209427,2.9063971826047132,7.528200133331066,2.431724128064157,5.151552806093467,,7.533916058602083,103.03105612186936,6.942068910342837,0.4989735708385706,200,279.51179892072855,308.2151722278547,270.6571580151803,288.4428732986534,0,877.6143806200512,561.3895204946521,399.1546183867311,1235.9774372102643,19.927274703979492,5.87691593170166,-19.95392608642578,2.508638556903653,6.906312239969313,6.906312239969313,6.964198256195655,6.964198256195655,0.05788601622634193,0.05788601622634193
846,169200,rayleigh,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,974.3803531215073,4.871901765607536,8.134338176972173,1.791815254916656,6.342522922055522,,7.533916058602083,126.85045844111045,6.941729171033953,0.4961044087260962,200,354.2122852647198,314.0957391879798,338.45223803566074,303.72622303805844,0,642.3581072598973,683.2234087236998,530.8247789205959,1190.8754810497214,20.032363891601562,0.019044626504182816,-19.999740600585938,2.5161977862822678,6.811756804087812,6.811756804087812,6.972807250568438,6.972807250568438,0.16105044648062616,0.16105044648062616
847,169400,rayleigh,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,965.6716519423614,4.828358259711807,7.664375673735495,0.9251318567309614,6.739243817004534,,7.533916058602083,134.7848763400907,6.941768251584715,0.49634509019553663,200,340.95356623637923,289.2718976842237,336.05216487101154,275.03040034945724,0,937.566870382695,708.8723439378913,580.7210692004543,676.1044291487831,20.024456024169922,5.684195041656494,-20.047496795654297,2.410637464498391,6.8246229968419785,6.8246229968419785,6.960532426551673,6.960532426551673,0.13590942970969433,0.13590942970969433
848,169600,rayleigh,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1283.2278547749281,6.416139273874641,8.285018142439547,0.8724907559615931,7.425140146129013,,7.533916058602083,148.50280292258026,6.9418261647534685,0.49716137394309046,200,380.99637033064835,365.8857085902029,380.9600708369241,356.2101625391312,0,306.29009093578753,165.2587023311861,376.9759531736842,488.21211293258597,20.083019256591797,0.029218856245279312,-20.106836318969727,2.3897061048800285,6.860305067874011,6.860305067874011,6.997516768318802,6.997516768318802,0.1372117004447917,0.1372117004447917
849,169800,rayleigh,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1399.259852454873,6.996299262274365,8.131392130311497,0.2956491544370584,7.835742975874441,,7.533916058602083,156.7148595174888,6.941866976710531,0.4969960930198431,200,380.9987858310438,380.99759885423526,380.97662209033655,380.9804212921957,0,659.4338802718612,548.3013215937465,857.4111847293093,514.7415525003445,19.834331512451172,0.029448799788951874,-19.88894271850586,1.627380139424243,6.9496476609230555,6.9496476609230555,7.0066894928596195,7.0066894928596195,0.05704183193656398,0.05704183193656398
850,170000,rayleigh,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,540.3286320460277,2.7016431602301383,8.03215063847318,3.9374530570936184,4.135114771314156,7.08685778057731,7.08685778057731,82.70229542628313,6.9417789828482785,0.4959786281734705,200,343.1802604405875,377.2009059442251,322.64377483680147,374.7132018034272,0,530.8133021413728,552.231433935329,77.6208917738467,630.9655874378745,19.818849563598633,0.041227053850889206,-19.84515380859375,1.799041438986763,6.735845335214753,6.735845335214753,6.966649760917133,6.966649760917133,0.23080442570238002,0.23080442570238002
851,170200,rayleigh,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,864.821411625724,4.32410705812862,7.533579255847251,1.829872941551779,5.707306674044449,,7.08685778057731,114.14613348088899,6.941943313767345,0.4978229849040508,200,322.1563072705096,380.99931322531495,298.16270490792914,380.9866074428718,0,905.3191611278926,613.4247595993206,275.747766135104,586.7185430878453,19.685367584228516,0.10078977048397064,-19.72789192199707,1.8105922337422542,6.682043532828106,6.682043532828106,6.934899275084407,6.934899275084407,0.25285574225630114,0.25285574225630114
852,170400,rayleigh,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,987.8399797334267,4.939199898667134,7.738659337740558,1.479599785154394,6.282478814939493,,7.08685778057731,125.64957629878985,6.941865152778467,0.4973909996449947,200,380.9979844194648,332.0497318460381,380.9862669311287,309.1494989634341,0,840.606258147946,669.5342655008195,522.4825127348128,961.3296205983194,20.030515670776367,0.010662790387868881,-20.02311897277832,1.7928394039574655,6.624180278601713,6.624180278601713,6.927460204043908,6.927460204043908,0.30327992544219473,0.30327992544219473
853,170600,rayleigh,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1088.9052373096388,5.4445261865481935,7.902808877002396,0.32609387183980837,7.576715005162593,,7.08685778057731,151.53430010325187,6.941753230760811,0.4958749308437109,200,219.19981148125254,344.23234034784554,210.51015701694908,324.5274658591825,0,585.3935726991704,708.8723439378913,562.6650460380938,253.69385594227973,19.974594116210938,0.021939080208539963,-19.982851028442383,1.763354738212422,6.680129896007974,6.680129896007974,6.916055560510418,6.916055560510418,0.23592566450244412,0.23592566450244412
854,170800,rayleigh,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1475.9493871973057,7.379746935986528,9.088833108741772,0.8431740916167448,8.245659017125023,,7.08685778057731,164.91318034250048,6.941656447576492,0.4953832238912582,200,380.9968679087228,380.9942188798326,380.9849579622333,380.9846871944077,0,229.97298309630327,517.3692508257836,777.1303134851513,935.0932325486361,19.909320831298828,5.669984817504883,-19.82955551147461,1.8069219105436778,6.666913445688752,6.666913445688752,6.932858214938772,6.932858214938772,0.2659447692500203,0.2659447692500203
855,171000,rayleigh,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1109.381598660681,5.546907993303405,7.3596431282619115,0.4516056149688583,6.92411831137701,,7.08685778057731,138.4823662275402,6.941955280948691,0.4976601466536522,200,322.3710538352608,380.9995430558825,298.5076237015229,380.97625974687395,0,1193.3620528249355,635.646121351368,560.3841844838659,369.74256348908483,20.1154727935791,0.026169437915086746,-20.137928009033203,1.8054104326466682,6.610754656149583,6.610754656149583,6.923442600096353,6.923442600096353,0.31268794394677,0.31268794394677
856,171200,rayleigh,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,916.3091755780687,4.581545877890344,8.454843614755534,2.01604800316729,6.438795611588239,,7.08685778057731,128.7759122317648,6.941547097073421,0.4935227240622044,200,276.23393003784383,380.1304771154522,269.112625866208,379.63844928790274,0,311.33798125351916,504.4546075613918,255.94617954377594,597.7139072993948,19.840288162231445,0.039729926735162735,-19.881942749023438,1.7652915217762017,6.583108722141114,6.583108722141114,6.9152689769867015,6.9152689769867015,0.3321602548455873,0.3321602548455873
857,171400,rayleigh,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1088.9679223136404,5.444839611568202,7.099840850556383,0.10620832432293285,6.993632526233453,,7.08685778057731,139.87265052466907,6.9418748478553995,0.49682702325284483,200,337.0600354817532,369.1289154445671,315.42423994961547,361.45150265923513,0,1135.1363224990105,551.0752261777508,997.6162338508633,332.54848072223695,19.91289710998535,0.02867523953318596,-19.901344299316406,1.6862566066565783,6.682817422585956,6.682817422585956,6.9058037790832465,6.9058037790832465,0.22298635649729093,0.22298635649729093
858,171600,rayleigh,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1351.7226119245474,6.758613059622737,7.9902439925562465,0.43632299698468985,7.553920995571559,,7.08685778057731,151.07841991143118,6.94190149497557,0.49722431883215906,200,380.998967238403,380.99862368143386,380.9892293276893,380.98574684329094,0,454.08967951556446,277.1206380470483,490.99738938686346,142.4861678623923,20.069459915161133,0.009884757921099663,-20.08346176147461,1.7164329891660253,6.776957116773245,6.776957116773245,6.926072371837547,6.926072371837547,0.14911525506430223,0.14911525506430223
859,171800,rayleigh,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1432.9985220246535,7.164992610123267,8.728511459892488,0.4061331519572895,8.3223783079352,,7.08685778057731,166.447566158704,6.9418340448257245,0.49673505671322343,200,348.09393606502323,380.9961586324558,329.9519235696521,380.97649608376764,0,420.2368809021697,505.5375122630205,787.6435327637904,559.0049727240181,19.862337112426758,0.026375629007816315,-19.87494468688965,1.720101638463436,6.871517062478849,6.871517062478849,6.94532895585317,6.94532895585317,0.07381189337432126,0.07381189337432126
860,172000,rayleigh,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,-54.84476247733223,-0.27422381238666116,7.796072779558235,7.177296113367349,1.2978233688588952,,7.08685778057731,25.956467377177905,6.94189909402732,0.49771142430603504,200,300.1263214299258,380.9939369367039,279.66151489854,380.95363825799126,0,733.9877934235467,676.7682736651296,40.89152206244264,632.7685371529561,19.984920501708984,11.42793083190918,-19.976701736450195,2.391855139591345,6.558432221475606,6.558432221475606,6.892740967171594,6.892740967171594,0.33430874569598856,0.33430874569598856
861,172200,rayleigh,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1220.9973871605785,6.104986935802892,7.825020846668241,0.6040984186878469,7.238501735348608,,7.08685778057731,144.77003470697218,6.941894398033218,0.4973339679837227,200,302.16882581851223,380.99669761861344,296.2511379790507,380.98357489998597,0,736.1865011074367,708.8723439378913,714.3891965624688,437.55791398315625,19.70830726623535,0.0887746810913086,-19.74759292602539,2.316463556460952,6.580036083918108,6.580036083918108,6.8886807218520945,6.8886807218520945,0.30864463793398667,0.30864463793398667
862,172400,rayleigh,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1449.041159680355,7.245205798401774,8.740234524850079,0.6400197787996192,8.100214746050455,,7.08685778057731,162.0042949210091,6.941558247169472,0.49404169112443924,200,380.99810009324443,380.9971631292189,380.9860903869538,380.9819251905257,0,234.02755972109858,155.4861471021226,727.935549523227,645.4903645171631,19.840229034423828,0.035239290446043015,-19.824199676513672,2.3735604088098783,6.630704486759095,6.630704486759095,6.905067782782695,6.905067782782695,0.27436329602360043,0.27436329602360043
863,172600,rayleigh,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1338.2547001295711,6.691273500647855,8.917385794115422,1.3506270233915483,7.5729567438865715,,7.08685778057731,151.4591348777314,6.94149875793455,0.4940449172258377,200,380.9923273159389,380.99701193210365,380.9533795748229,380.9760832714961,0,248.95803490694257,368.13254349070365,549.1240895970002,609.8912074823329,19.941808700561523,5.682140350341797,-19.932144165039062,2.3312645535476157,6.671659714248031,6.671659714248031,6.908767312579147,6.908767312579147,0.23710759833111528,0.23710759833111528
864,172800,rayleigh,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1209.6393788466203,6.048196894233102,8.971968051595889,2.1222925561616193,6.877760496685455,,7.08685778057731,137.5552099337091,6.94198803034496,0.4983815097808838,200,380.99524533660684,380.99981754960993,380.9787767898195,380.97690743490836,0,327.2165960257656,142.283767182569,256.41630047143246,647.8235913458188,19.635316848754883,0.13099651038646698,-19.702449798583984,2.248745686208186,6.638078989663906,6.638078989663906,6.914140806982937,6.914140806982937,0.27606181731903146,0.27606181731903146
865,173000,rayleigh,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,999.9666094241647,4.999833047120823,7.626445493789786,0.9717193259332509,6.672313094479913,,7.08685778057731,133.44626188959825,6.941837572961212,0.49741383500397207,200,380.99767545543847,296.6109727856256,380.98974825399773,277.36312156219446,0,773.05906656169,236.1833282568735,587.5108356472203,532.9150836753695,19.976652145385742,0.008711202070116997,-19.990083694458008,2.226502948707884,6.714117004083228,6.714117004083228,6.905203254326621,6.905203254326621,0.19108625024339343,0.19108625024339343
866,173200,rayleigh,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1111.9386791563948,5.559693395781974,8.453494846382808,1.286682812731921,7.168964118681986,,7.08685778057731,143.37928237363974,6.941793532939162,0.4969752188771963,200,380.99054408245934,295.04618738344305,380.95588067407874,276.60819786467715,0,712.1963865520836,440.81649312377914,562.5613711993142,792.1762426117377,19.906158447265625,0.021964898332953453,-19.89156723022461,2.1070583307326176,6.755439063914553,6.755439063914553,6.8950400664468985,6.8950400664468985,0.13960100253234575,0.13960100253234575
867,173400,rayleigh,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1222.4467597844048,6.1122337989220235,8.21838059382912,1.110007074210828,7.114225947474412,,7.08685778057731,142.28451894948824,6.941982369802601,0.49815833337605,200,380.9971834937629,377.427786662925,380.9672882319135,375.25309390213727,0,428.7247477103757,242.3410001713994,266.7596189293273,521.5094644255329,20.07232666015625,0.05701429396867752,-20.054018020629883,2.043254573976547,6.774188170438046,6.774188170438046,6.892006905504648,6.892006905504648,0.11781873506660112,0.11781873506660112
868,173600,rayleigh,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1131.841346936271,5.659206734681355,8.22336255446376,0.7473053097780616,7.4760572446857,,7.08685778057731,149.52114489371402,6.941819314302297,0.4970624601840973,200,272.15089881668257,380.99548923078504,270.5681222598243,380.9769120096449,0,347.5910550260388,525.0030880987148,934.1526890723342,945.4659930741008,19.90692901611328,0.01843438483774662,-19.956005096435547,2.0144179432827203,6.776734025365881,6.776734025365881,6.892550217662073,6.892550217662073,0.115816192296192,0.115816192296192
869,173800,rayleigh,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1193.4770173259255,5.967385086629628,7.9878590027411125,0.6703391591286384,7.327564990902587,,7.08685778057731,146.55129981805175,6.941735446729438,0.49571309648454187,200,266.9091184175817,380.9979205629815,250.5726837380384,380.98580440281336,0,629.8017639679983,708.8723439378913,976.0232633539804,731.974542703699,19.971160888671875,11.387714385986328,-20.021751403808594,2.007743700907468,6.751325126117289,6.751325126117289,6.885546337993226,6.885546337993226,0.13422121187593739,0.13422121187593739
870,174000,rayleigh,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1370.224859447946,6.85112429723973,8.03177840536574,0.3621050698881586,7.669673335477583,,7.08685778057731,153.39346670955166,6.941618015829814,0.4951975119113922,200,380.9968063151358,380.99243584591846,380.9816256652232,380.96259737477004,0,679.004552525814,531.3589459746105,537.1732243256265,103.87087390765352,19.98429298400879,5.697023868560791,-20.011428833007812,2.044804929999679,6.92805305432546,6.92805305432546,6.913623351010261,6.913623351010261,0.014429703315198772,0.014429703315198772
871,174200,rayleigh,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,842.3106597816034,4.211553298908017,7.719427232186831,1.0751537985487367,6.644273433638096,,7.08685778057731,132.88546867276193,6.9418621839415104,0.49734411187469957,200,296.53140174602146,139.98643306543065,277.39069831808075,129.58027959096333,0,697.4797696080104,604.7324101993788,682.0825628826798,914.8938271484168,19.876405715942383,0.022817010059952736,-19.941368103027344,1.991328246071644,6.974901392305142,6.974901392305142,6.91239633863499,6.91239633863499,0.06250505367015258,0.06250505367015258
872,174400,rayleigh,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1333.195433565313,6.665977167826565,8.078055922681678,0.45607014444200616,7.621985778239672,,7.08685778057731,152.43971556479343,6.94162815242137,0.4951077810674906,200,372.178438650344,380.99555534975167,366.3594051621042,380.97982029621016,0,722.3597779512514,504.9478361508003,817.5312690204986,383.7513366384453,19.685230255126953,0.09464231878519058,-19.749448776245117,2.0156659895014153,7.041876740470149,7.041876740470149,6.91402536532386,6.91402536532386,0.12785137514628975,0.12785137514628975
873,174600,rayleigh,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1286.5319729124728,6.432659864562364,8.949292409787498,1.400342768817466,7.5515021341512085,,7.08685778057731,151.03004268302416,6.94169472341684,0.4953236721456051,200,380.99967968933424,325.96924624468664,380.9711835980431,317.58465091986153,0,430.29480074770345,468.2471114019278,682.6979542018129,1128.6004412123968,20.02164077758789,0.02872714400291443,-20.053668975830078,2.031851933882576,7.040616096919581,7.040616096919581,6.918583658536801,6.918583658536801,0.12203243838277977,0.12203243838277977
