episode,global_step,fading_model,hidden_dim,epsilon,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,avg_num_eves,avg_nearest_eve_distance,avg_mean_eve_distance,avg_max_eve_capacity,eval_R_sec_mbps,last_eval_R_sec_mbps,steps,rolling20,rolling20_avg_R_sec_mbps,rolling100,rolling100_avg_R_sec_mbps,convergence_gap,convergence_gap20_100_mbps
23,4600,rayleigh,64,0.98760825,2.0462965273498517,7.892218080100367,9.410014039990577,2.3637112141330543,20.0,492.8102916445454,941.5193827973121,9.410014039990577,,,200,2.7454574202499376,2.7454574202499376,2.5569131375473986,2.5569131375473986,0.18854428270253898,0.18854428270253898
24,4800,rayleigh,64,0.9870693611111111,2.9856250910651387,7.749528607482446,8.079044859081957,3.4426738520497113,23.0,465.73572364070804,1020.6213513465148,8.079044859081957,,,200,2.7144200888155434,2.7144200888155434,2.593819833984995,2.593819833984995,0.12060025483054826,0.12060025483054826
25,5000,rayleigh,64,0.9865304722222222,2.1509763583471013,8.141407857164845,9.349937453273673,2.42333047155203,24.0,644.5390948709631,1025.7526424490718,9.349937453273673,,,200,2.678382999107085,2.678382999107085,2.5870002594876764,2.5870002594876764,0.09138273961940868,0.09138273961940868
26,5200,rayleigh,64,0.9859915833333334,1.2654510760625535,8.462686388632887,9.006924388091408,2.5578162526152917,14.0,386.2924196469973,944.392607409897,9.006924388091408,,,200,2.662768669413036,2.662768669413036,2.5858777976848923,2.5858777976848923,0.07689087172814357,0.07689087172814357
27,5400,rayleigh,64,0.9854526944444445,2.2887475637056833,7.617198677901294,8.478757176958789,2.5793683835335877,26.0,496.2353375061595,1109.6862178640486,8.478757176958789,,,200,2.6532227115629494,2.6532227115629494,2.585636708271881,2.585636708271881,0.06758600329106823,0.06758600329106823
28,5600,rayleigh,64,0.9849138055555555,1.5470580655665143,7.4195634394722125,9.639241287606662,1.8838179596715126,21.0,258.28613271844665,816.846477873071,9.639241287606662,,,200,2.645013724671798,2.645013724671798,2.5605717529647256,2.5605717529647256,0.08444197170707257,0.08444197170707257
29,5800,rayleigh,64,0.9843749166666667,2.818610863527754,8.539110434188018,8.458946961123246,3.095066244830974,21.0,644.870574862068,1050.5721232416213,8.458946961123246,,,200,2.749883506562745,2.749883506562745,2.5790025975118374,2.5790025975118374,0.1708809090509078,0.1708809090509078
30,6000,rayleigh,64,0.9838360277777778,0.39311585915098796,7.679899831753755,11.338415525597167,1.180495390404142,15.0,152.83096872536325,445.15772614550434,11.338415525597167,,,200,2.718841772153598,2.718841772153598,2.532385690608248,2.532385690608248,0.18645608154534976,0.18645608154534976
31,6200,rayleigh,64,0.9832971388888889,1.982095033770112,7.7780196111588,8.309590212045643,2.532102470192331,14.0,691.4435990963649,1168.6361172629877,8.309590212045643,,,200,2.628793316741608,2.628793316741608,2.532376554465799,2.532376554465799,0.0964167622758092,0.0964167622758092
32,6400,rayleigh,64,0.98275825,0.16509733147902747,7.89287275671971,11.48876569829734,1.1424422148169546,27.0,257.9586720124972,781.597170880541,11.48876569829734,,,200,2.5348728872846062,2.5348728872846062,2.488941106351772,2.488941106351772,0.04593178093283434,0.04593178093283434
33,6600,rayleigh,64,0.9822193611111111,2.0035626348873254,7.621422720598908,8.305095940661937,2.4824708224116443,22.0,385.5325782596912,911.7420339429627,8.305095940661937,,,200,2.5747222011739717,2.5747222011739717,2.4887450371414648,2.4887450371414648,0.08597716403250688,0.08597716403250688
34,6800,rayleigh,64,0.9816804722222222,-0.7753099402644429,7.857961997080982,13.530771280560835,0.4089579846199581,18.0,74.6160538659712,462.95190124059866,13.530771280560835,,,200,2.4528485914440417,2.4528485914440417,2.427574829714362,2.427574829714362,0.025273761729679656,0.025273761729679656
35,7000,rayleigh,64,0.9811415833333333,2.2051179976431396,8.137517532188811,9.598281694829518,2.4772271889296937,18.0,448.0846547428045,1108.614234474462,9.598281694829518,,,200,2.4929730129759484,2.4929730129759484,2.4289934685490855,2.4289934685490855,0.06397954442686293,0.06397954442686293
36,7200,rayleigh,64,0.9806026944444445,1.7867854102762883,8.042329149192248,10.076260203257501,2.2092683300521783,17.0,426.75582875376494,825.9444854425799,10.076260203257501,,,200,2.442351837092724,2.442351837092724,2.422889992479727,2.422889992479727,0.019461844612997048,0.019461844612997048
37,7400,rayleigh,64,0.9800638055555555,3.515311741046151,8.78670498995153,7.1913832768860155,3.9653171789897868,21.0,749.0620992936606,1128.6290594354832,7.1913832768860155,,,200,2.5049203987337103,2.5049203987337103,2.4645772137367556,2.4645772137367556,0.04034318499695466,0.04034318499695466
38,7600,rayleigh,64,0.9795249166666666,2.3021616626781376,8.143352392805367,7.726427218012196,3.5345327786957306,24.0,346.61228483132186,872.6935209052572,7.726427218012196,,,200,2.4883989334015633,2.4883989334015633,2.4927339391304133,2.4927339391304133,0.004335005728850039,0.004335005728850039
39,7800,rayleigh,64,0.9789860277777778,2.305371443187847,8.586922031823464,9.279815089278467,2.6704914596095546,13.0,474.91936372444906,1051.6463657126183,9.279815089278467,,,200,2.4564120933636335,2.4564120933636335,2.4972918242709037,2.4972918242709037,0.04087973090727015,0.04087973090727015
40,8000,rayleigh,64,0.9784471388888889,2.8643261294353186,8.53166378322987,9.249726771398128,3.1436035379258165,20.0,257.784966836546,860.3789770968588,9.249726771398128,,,200,2.4663316648308973,2.4663316648308973,2.5134496171122764,2.5134496171122764,0.04711795228137916,0.04711795228137916
41,8200,rayleigh,64,0.97790825,2.6116195462071907,8.341319044867706,8.65869752902665,2.8925769181002163,24.0,220.16546779755612,690.4726247207883,8.65869752902665,,,200,2.505547073280219,2.505547073280219,2.522696624453446,2.522696624453446,0.017149551173226918,0.017149551173226918
42,8400,rayleigh,64,0.9773693611111112,1.2509441550273857,8.195673944965785,10.119619438490849,2.0105219479745857,17.0,168.7280529338566,752.8397221314276,10.119619438490849,,,200,2.4497896300554385,2.4497896300554385,2.510501989299187,2.510501989299187,0.060712359243748626,0.060712359243748626
43,8600,rayleigh,64,0.9768304722222222,1.4118923242894856,7.602085989778059,10.573545465698194,1.6982515222183587,14.0,46.42913111660509,548.4378594136289,10.573545465698194,,,200,2.416516645459703,2.416516645459703,2.4916124435531213,2.4916124435531213,0.07509579809341815,0.07509579809341815
44,8800,rayleigh,64,0.9762915833333333,1.6852559791906176,8.084515465681552,10.26467323007153,1.9614670272095995,23.0,243.97876301346344,661.803230570437,10.26467323007153,,,200,2.3424563042176976,2.3424563042176976,2.4795636840907687,2.4795636840907687,0.1371073798730711,0.1371073798730711
45,9000,rayleigh,64,0.9757526944444445,0.08040157984444557,7.504581560761146,12.847025028654235,0.40300765856029275,26.0,50.42021781818439,534.414284639202,12.847025028654235,,,200,2.2414401635681105,2.2414401635681105,2.433417994634536,2.433417994634536,0.19197783106642552,0.19197783106642552
46,9200,rayleigh,64,0.9752138055555556,2.5174582128251664,8.470231077736075,8.51508599457646,2.8178492866949973,20.0,554.5400980899752,944.1992680657577,8.51508599457646,,,200,2.254441815272096,2.254441815272096,2.44177519663585,2.44177519663585,0.1873333813637541,0.1873333813637541
47,9400,rayleigh,64,0.9746749166666666,1.3749966429878169,9.562874466759627,12.410653485645822,1.823461878512273,14.0,108.70000076776205,565.5828008244598,12.410653485645822,,,200,2.21664649002103,2.21664649002103,2.4286195941225825,2.4286195941225825,0.21197310410155268,0.21197310410155268
48,9600,rayleigh,64,0.9741360277777777,3.7457664630558667,8.835578387704954,7.382036243821011,4.301513058771506,17.0,548.1202495403137,936.2928692988853,7.382036243821011,,,200,2.33753124497603,2.33753124497603,2.467638207969435,2.467638207969435,0.13010696299340507,0.13010696299340507
49,9800,rayleigh,64,0.9735971388888889,3.0050252097403307,9.62816536987623,10.173430340582792,3.2817991133714868,22.0,144.77436381286833,789.6973201950294,10.173430340582792,,,200,2.3468678884030547,2.3468678884030547,2.4842537366511097,2.4842537366511097,0.137385848248055,0.137385848248055
50,10000,rayleigh,64,0.97305825,1.1123682660923404,7.987049505255525,11.817797164674818,1.421400235215052,15.0,117.65145452746263,603.3065862513133,11.817797164674818,3.3458098002628,3.3458098002628,200,2.358913130643601,2.358913130643601,2.4629966666223884,2.4629966666223884,0.10408353597878728,0.10408353597878728
51,10200,rayleigh,64,0.9725193611111111,0.11857653322942475,7.376927022971072,12.191266519613812,0.7246666299879009,19.0,73.1223647102427,521.4382518498728,12.191266519613812,,3.3458098002628,200,2.268541338633379,2.268541338633379,2.428911763943281,2.428911763943281,0.16037042530990187,0.16037042530990187
52,10400,rayleigh,64,0.9719804722222222,1.400888665895535,7.80375441896143,9.666017988278902,2.072322318737722,22.0,381.75527721513174,926.1251665685456,9.666017988278902,,3.3458098002628,200,2.3150353438294173,2.3150353438294173,2.4220542746124045,2.4220542746124045,0.10701893078298719,0.10701893078298719
53,10600,rayleigh,64,0.9714415833333333,1.5722833235125036,7.80382081992662,9.929524778086753,1.8475817731863635,28.0,207.751285010187,561.922515001302,9.929524778086753,,3.3458098002628,200,2.2832908913681536,2.2832908913681536,2.4112151708119134,2.4112151708119134,0.12792427944375984,0.12792427944375984
54,10800,rayleigh,64,0.9709026944444444,2.2048624608487537,8.782320043930081,9.734295908714218,2.5872763790522564,21.0,342.8816489468162,696.4333390051851,9.734295908714218,,3.3458098002628,200,2.3922068110897685,2.3922068110897685,2.414475563557105,2.414475563557105,0.022268752467336395,0.022268752467336395
55,11000,rayleigh,64,0.9703638055555556,2.910630825643776,8.551901489021647,8.161248825058815,3.1951448723520763,18.0,543.7836109567985,1010.1602621923156,8.161248825058815,,3.3458098002628,200,2.4281026952608875,2.4281026952608875,2.4286695509897407,2.4286695509897407,0.0005668557288531773,0.0005668557288531773
56,11200,rayleigh,64,0.9698249166666667,1.8503462850000678,9.142466372070183,11.365667304945605,2.1283711197211663,17.0,150.1771536476292,397.04939876309095,11.365667304945605,,3.3458098002628,200,2.4240578347443367,2.4240578347443367,2.4233070790028024,2.4233070790028024,0.0007507557415342703,0.0007507557415342703
57,11400,rayleigh,64,0.9692860277777777,2.8565596078657776,9.576002449963351,9.58116746322732,3.1669237520854194,19.0,343.4332728539344,928.49710291726,9.58116746322732,,3.3458098002628,200,2.3841381633991188,2.3841381633991188,2.436352985548111,2.436352985548111,0.0522148221489922,0.0522148221489922
58,11600,rayleigh,64,0.9687471388888889,1.2084433254086426,7.160668244080972,10.11955727707609,1.510279260341066,20.0,431.924876511938,833.6532118456777,10.11955727707609,,3.3458098002628,200,2.282925487481385,2.282925487481385,2.4203861971824723,2.4203861971824723,0.13746070970108715,0.13746070970108715
59,11800,rayleigh,64,0.96820825,1.3938900275416728,8.326002950292724,10.687808670075102,1.667793695251735,30.0,332.6495643381149,835.9507279938884,10.687808670075102,,3.3458098002628,200,2.2327905992634944,2.2327905992634944,2.4076303920650024,2.4076303920650024,0.17483979280150796,0.17483979280150796
60,12000,rayleigh,64,0.9676693611111111,2.425515147301582,7.88975736657128,8.702029570559882,2.702719760949015,21.0,251.6543111306695,664.5969409682933,8.702029570559882,,3.3458098002628,200,2.210746410414654,2.210746410414654,2.412548548213069,2.412548548213069,0.20180213779841472,0.20180213779841472
61,12200,rayleigh,64,0.9671304722222223,1.3447346507008264,8.241995686208591,10.393097961667625,1.813403128089333,24.0,132.61086341135996,643.7406038092893,10.393097961667625,,3.3458098002628,200,2.1567877209141106,2.1567877209141106,2.402726492145467,2.402726492145467,0.24593877123135632,0.24593877123135632
62,12400,rayleigh,64,0.9665915833333333,2.2156010983663483,7.804947316933789,8.77791591980088,2.48967864541948,21.0,451.687591505409,1035.444646608066,8.77791591980088,,3.3458098002628,200,2.1807455557863555,2.1807455557863555,2.4041289462305313,2.4041289462305313,0.22338339044417577,0.22338339044417577
63,12600,rayleigh,64,0.9660526944444444,1.931927368009808,8.7952192952381,10.180587365806439,2.222998813696799,18.0,418.6523304196875,880.9752097786669,10.180587365806439,,3.3458098002628,200,2.206982920360277,2.206982920360277,2.401253864761742,2.401253864761742,0.19427094440146497,0.19427094440146497
64,12800,rayleigh,64,0.9655138055555555,1.7297155915490392,8.43451758568986,10.069363480916488,2.006989160577268,27.0,273.86350091353654,751.3854090262208,10.069363480916488,,3.3458098002628,200,2.2092590270286605,2.2092590270286605,2.39509347875886,2.39509347875886,0.1858344517301993,0.1858344517301993
65,13000,rayleigh,64,0.9649749166666667,1.8803847560940177,7.831057369938459,9.14264951389009,2.2898887534455077,21.0,556.4953522540791,1051.5818836320223,9.14264951389009,,3.3458098002628,200,2.3036030817729216,2.3036030817729216,2.3934749445232697,2.3934749445232697,0.08987186275034809,0.08987186275034809
66,13200,rayleigh,64,0.9644360277777778,1.7874409694546929,8.120526917909581,8.834238478565513,2.531434486593824,17.0,914.964962340377,1132.8830626470099,8.834238478565513,,3.3458098002628,200,2.289282341767863,2.289282341767863,2.395565240615248,2.395565240615248,0.10628289884738518,0.10628289884738518
67,13400,rayleigh,64,0.9638971388888888,2.349433852091492,7.961046598129719,7.973586043659428,2.636566226869376,31.0,431.0399350670482,1146.1979047431105,7.973586043659428,,3.3458098002628,200,2.3299375591857183,2.3299375591857183,2.399162270260832,2.399162270260832,0.06922471107511363,0.06922471107511363
68,13600,rayleigh,64,0.96335825,2.3287650670722133,8.382922169450666,9.971045800387433,2.617165899040164,22.0,146.4431919924119,494.8965839349475,9.971045800387433,,3.3458098002628,200,2.245720201199151,2.245720201199151,2.402368205978175,2.402368205978175,0.15664800477902396,0.15664800477902396
69,13800,rayleigh,64,0.9628193611111111,2.2095155316978823,7.842253758674959,9.764926500157026,2.5324483578763144,22.0,156.42073342036664,698.8697462676332,9.764926500157026,,3.3458098002628,200,2.2082526634243917,2.2082526634243917,2.404253425570902,2.404253425570902,0.19600076214651008,0.19600076214651008
70,14000,rayleigh,64,0.9622804722222222,2.997343782552075,8.924615478485443,8.498624053358354,3.302134119556859,20.0,538.9153251175572,1145.9137149838762,8.498624053358354,,3.3458098002628,200,2.3022893576414822,2.3022893576414822,2.417080292627844,2.417080292627844,0.11479093498636184,0.11479093498636184
71,14200,rayleigh,64,0.9617415833333334,2.4867839475060043,8.268153360499863,8.828503773427077,2.7697961178387636,22.0,422.8886968345267,867.0122704533006,8.828503773427077,,3.3458098002628,200,2.4045458320340254,2.4045458320340254,2.4220481211519416,2.4220481211519416,0.01750228911791618,0.01750228911791618
72,14400,rayleigh,64,0.9612026944444444,0.7739370640407972,8.39268478144012,12.828324586711371,1.049400326211384,18.0,72.39155685204267,552.2810836081226,12.828324586711371,,3.3458098002628,200,2.3533997324077083,2.3533997324077083,2.4029835684444336,2.4029835684444336,0.04958383603672534,0.04958383603672534
73,14600,rayleigh,64,0.9606638055555555,2.8782754096924124,7.732435241102969,7.38294539793167,3.5580835333689285,24.0,405.03425440000063,1047.6200992275287,7.38294539793167,,3.3458098002628,200,2.438924820416837,2.438924820416837,2.41880685563518,2.41880685563518,0.020117964781656728,0.020117964781656728
74,14800,rayleigh,64,0.9601249166666667,0.11570582436366396,7.741737380252961,12.64086394202755,0.387730351465388,25.0,49.094383205504236,409.8428223505373,12.64086394202755,,3.3458098002628,200,2.3289475190374933,2.3289475190374933,2.3913598758491017,2.3913598758491017,0.062412356811608394,0.062412356811608394
75,15000,rayleigh,64,0.9595860277777778,1.246299852916693,7.799412778981376,9.008473167002487,1.9772296680850017,16.0,429.6482985944172,919.4382658682301,9.008473167002487,,3.3458098002628,200,2.2680517588241393,2.2680517588241393,2.38583813974558,2.38583813974558,0.11778638092144078,0.11778638092144078
76,15200,rayleigh,64,0.9590471388888889,2.8256892720143596,9.07449879383557,8.912954775856308,3.099570465649313,28.0,408.92100279871687,1024.3480156250619,8.912954775856308,,3.3458098002628,200,2.316611726120547,2.316611726120547,2.395229354560103,2.395229354560103,0.07861762843955589,0.07861762843955589
77,15400,rayleigh,64,0.95850825,2.181238120980911,8.054049377621862,7.625487316770869,3.0272326447482634,15.0,590.9238610444932,1125.1632253457356,7.625487316770869,,3.3458098002628,200,2.3096271707536893,2.3096271707536893,2.4034371894976116,2.4034371894976116,0.09381001874392236,0.09381001874392236
78,15600,rayleigh,64,0.9579693611111111,0.9819626448241476,7.670061252277041,11.401348271781595,1.3333601609380492,15.0,183.2702143846851,393.48224094424046,11.401348271781595,,3.3458098002628,200,2.3007812157835383,2.3007812157835383,2.3897182532340273,2.3897182532340273,0.08893703745048898,0.08893703745048898
79,15800,rayleigh,64,0.9574304722222222,1.585298704005774,7.456941395842243,9.38726231323632,1.8961767770130207,23.0,482.81298828194815,900.8282051682431,9.38726231323632,,3.3458098002628,200,2.312200369871602,2.312200369871602,2.3834708927755335,2.3834708927755335,0.07127052290393143,0.07127052290393143
80,16000,rayleigh,64,0.9568915833333334,2.1258843256673714,7.9999728992230175,8.495241986311227,2.4121498523475244,32.0,753.7081474269816,1231.9322169903116,8.495241986311227,,3.3458098002628,200,2.297671874441528,2.297671874441528,2.383829379770184,2.383829379770184,0.08615750532865629,0.08615750532865629
81,16200,rayleigh,64,0.9563526944444445,-0.4701970930646956,8.154691117661494,12.764035942832257,0.7378167493480593,27.0,100.37474563324704,578.562820622445,12.764035942832257,,3.3458098002628,200,2.243892555504464,2.243892555504464,2.363508236184726,2.363508236184726,0.11961568068026196,0.11961568068026196
82,16400,rayleigh,64,0.9558138055555556,1.7635408836774935,8.327016335567437,8.772787589818144,2.7210271707731577,27.0,718.5902162914733,1112.616982591911,8.772787589818144,,3.3458098002628,200,2.2554599817721477,2.2554599817721477,2.367868223191902,2.367868223191902,0.11240824141975425,0.11240824141975425
83,16600,rayleigh,64,0.9552749166666666,2.8192681551512893,9.02021059283435,9.299821616832531,3.097343774155228,21.0,538.8170801724559,1055.8465795944649,9.299821616832531,,3.3458098002628,200,2.2991772297950694,2.2991772297950694,2.376657085251701,2.376657085251701,0.07747985545663161,0.07747985545663161
84,16800,rayleigh,64,0.9547360277777778,2.5180511389048794,7.7122287082499295,8.554868419796355,3.0835848109984085,24.0,319.28060712521716,851.4221491393298,8.554868419796355,,3.3458098002628,200,2.3530070123161266,2.3530070123161266,2.3850728915105908,2.3850728915105908,0.03206587919446413,0.03206587919446413
85,17000,rayleigh,64,0.9541971388888889,2.8567205197241545,9.81985316598689,11.517158428667257,3.131779255800081,25.0,59.42461380952759,654.7130927888459,11.517158428667257,,3.3458098002628,200,2.395101537433855,2.395101537433855,2.3938576722669374,2.3938576722669374,0.001243865166917768,0.001243865166917768
86,17200,rayleigh,64,0.95365825,2.6484772672593766,8.687453945287267,9.010576275887633,3.095167886831532,22.0,442.2888477779858,852.6555130257575,9.010576275887633,,3.3458098002628,200,2.423288207445741,2.423288207445741,2.402012442203735,2.402012442203735,0.021275765242005917,0.021275765242005917
87,17400,rayleigh,64,0.9531193611111111,2.394567194989713,7.565989031204079,8.047721561054821,3.1392107654370736,20.0,454.2764018636471,894.4937245303018,8.047721561054821,,3.3458098002628,200,2.4484204343741256,2.4484204343741256,2.4104859861489456,2.4104859861489456,0.037934448225179995,0.037934448225179995
88,17600,rayleigh,64,0.9525804722222222,4.0770894805438695,8.835742517684155,6.970717699279567,4.458116690268542,11.0,505.96595611572695,903.533232171837,6.970717699279567,,3.3458098002628,200,2.5404679739355442,2.5404679739355442,2.433754516877577,2.433754516877577,0.10671345705796709,0.10671345705796709
89,17800,rayleigh,64,0.9520415833333333,2.392767589958518,8.374421917142307,9.561564621900184,2.6700500745251157,16.0,473.05514613416614,1002.0576359240736,9.561564621900184,,3.3458098002628,200,2.5473480597679843,2.5473480597679843,2.43640952314328,2.43640952314328,0.11093853662470421,0.11093853662470421
90,18000,rayleigh,64,0.9515026944444445,1.7461154024883376,7.8561292462438965,9.84721443832355,2.0204702930805833,15.0,381.9192877670084,796.3719105753225,9.84721443832355,,3.3458098002628,200,2.483264868444171,2.483264868444171,2.431787976142583,2.431787976142583,0.05147689230158781,0.05147689230158781
91,18200,rayleigh,64,0.9509638055555556,2.9306391048487406,8.330377090316604,8.499452122310643,3.2120111051818068,15.0,341.4698240835145,880.4777393034517,8.499452122310643,,3.3458098002628,200,2.505375617811323,2.505375617811323,2.4403618566814758,2.4403618566814758,0.06501376112984714,0.06501376112984714
92,18400,rayleigh,64,0.9504249166666666,3.4373571522285413,8.716441533139072,7.522102662280317,3.7162590276626672,21.0,667.8855581534534,1057.0114559590672,7.522102662280317,,3.3458098002628,200,2.638718552883887,2.638718552883887,2.4542303041921407,2.4542303041921407,0.1844882486917463,0.1844882486917463
93,18600,rayleigh,64,0.9498860277777778,-0.0799963383745028,8.439139974154312,12.129655964137637,0.8478109545362944,17.0,137.1237646810773,376.84713116780785,12.129655964137637,,3.3458098002628,200,2.5032049239422554,2.5032049239422554,2.4369569778517555,2.4369569778517555,0.06624794609049989,0.06624794609049989
94,18800,rayleigh,64,0.9493471388888889,1.2855660896163408,7.86899846444984,9.607611448536254,2.3568304709168686,15.0,270.4743097873202,575.7198903023316,9.607611448536254,,3.3458098002628,200,2.6016599299148297,2.6016599299148297,2.436104568203512,2.436104568203512,0.16555536171131768,0.16555536171131768
