episode,noise_std,episode_reward_bps_step,avg_R_sec_mbps,episode_secrecy_mbits,rolling100_avg_R_sec_mbps
1,0.249204,327208533.41398084,1.6360426670699042,32.72085334139808,1.6360426670699042
2,0.248404,167242209.38344723,0.8362110469172361,16.724220938344725,1.2361268569935702
