episode,global_step,algorithm,fading_model,hidden_dim,actor_lr,critic_lr,alpha_lr,batch_size,alpha,target_entropy,auto_entropy_tuning,control_mode,role_switching,user_mobile,observation_mode,normalize_observations,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,eval_R_sec_mbps,last_eval_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,rolling20_avg_R_sec_mbps,rolling100_avg_R_sec_mbps,convergence_gap20_100_mbps,critic_loss,actor_loss,alpha_loss,policy_entropy,replay_size
573,114600,SAC,rician,64,0.0003,0.0003,0.0003,64,0.02663383260369301,-5.0,True,velocity,False,True,full,True,316.6452172070616,1.583226086035308,8.636630961040787,6.313104129630463,2.376605385811069,,8.002728997024574,47.53210771622138,6.066619890184096,0.4947300212830305,200,324.11060868671024,345.94979925693985,307.26027698273646,311.8246230562055,587.7036770745058,512.1366588296984,39.85126006653912,476.134109335672,7.563468367772717,7.640324699021653,0.0768563312489361,6.185212135314941,-508.01763916015625,-3.9561426639556885,-3.9087746143341064,100000
574,114800,SAC,rician,64,0.0003,0.0003,0.0003,64,0.024935530498623848,-5.0,True,velocity,False,True,full,True,1558.5713310208266,7.792856655104133,8.981774507190831,0.38664662365701735,8.595127883533817,,8.002728997024574,171.90255767067634,3.994572174818073,0.49313856184482574,200,258.0278806956229,155.28887639110843,147.89490427131994,144.20108277322055,311.0139380135153,425.3057718810982,585.775490834739,403.53857213747693,7.590017224390846,7.651748545554902,0.06173132116405622,16.28719139099121,-486.78912353515625,-4.844286918640137,-3.687622308731079,100000
575,115000,SAC,rician,64,0.0003,0.0003,0.0003,64,0.02391381934285164,-5.0,True,velocity,False,True,full,True,1581.600949595993,7.908004747979964,8.473267929219558,0.14307081060098953,8.33019711861856,,8.002728997024574,166.60394237237122,3.7509782020831506,0.49335433848202226,200,224.84517904007427,165.12524704367019,208.6563723057444,143.89398228706787,563.9137640230268,184.72085951919928,722.9240339487994,268.6949619678213,7.593528907598719,7.669263097180111,0.07573418958139211,6798.5556640625,-480.7127380371094,4.461238861083984,-6.194968223571777,100000
576,115200,SAC,rician,64,0.0003,0.0003,0.0003,64,0.024580877274274826,-5.0,True,velocity,False,True,full,True,1328.0885983252383,6.640442991626191,8.2295862622143,0.8725798694724787,7.357006392741827,,8.002728997024574,147.14012785483655,5.781026389716417,0.49433329068124293,200,358.8785554706363,282.973515140145,232.68621590481274,218.31402100942623,643.4822087609629,237.6658994277364,626.9532578019688,737.8929778020437,7.551750469996354,7.662034518006663,0.11028404801030867,8.878435134887695,-521.5477294921875,1.7403292655944824,-5.469598770141602,100000
577,115400,SAC,rician,64,0.0003,0.0003,0.0003,64,0.0250477883964777,-5.0,True,velocity,False,True,full,True,1437.3844817101517,7.186922408550759,8.897027096622075,0.5365572153871498,8.360469881234932,,8.002728997024574,167.20939762469865,5.385766570055805,0.4950277579575777,200,296.4554796077014,218.11742611874098,244.47243203784862,162.52154313512906,486.30922694029226,576.951440012174,510.3061073650062,507.33938398396754,7.592207851666295,7.676155949329812,0.08394809766351674,17.200672149658203,-500.5624084472656,-13.100871086120605,-1.4462881088256836,100000
578,115600,SAC,rician,64,0.0003,0.0003,0.0003,64,0.025140278041362762,-5.0,True,velocity,False,True,full,True,1515.5706576319183,7.5778532881595915,8.619142754498206,0.3826475037732205,8.236495250724987,,8.002728997024574,164.72990501449976,5.4068258030912135,0.49512923784554,200,350.04058943868006,241.4485975011071,292.2094427229944,198.7002802941287,534.9996498482177,75.32196548182077,462.9539052814416,386.4689706973713,7.660395936548545,7.677386335735168,0.01699039918662315,71.17918395996094,-510.22650146484375,-0.18566152453422546,-4.949594974517822,100000
579,115800,SAC,rician,64,0.0003,0.0003,0.0003,64,0.024666525423526764,-5.0,True,velocity,False,True,full,True,1222.505450393694,6.11252725196847,8.555475783634146,1.2071606450456651,7.34831513858848,,8.002728997024574,146.96630277176962,5.434528040411862,0.4953078220039606,200,207.3002070859761,332.7642600538909,131.05721976092488,315.13787946824175,574.3393922457478,455.7115417888171,522.0046803201207,712.1557167258454,7.63259748620374,7.6675521787587275,0.03495469255498751,8172.607421875,-497.4212341308594,-0.7438601851463318,-4.799076080322266,100000
580,116000,SAC,rician,64,0.0003,0.0003,0.0003,64,0.02541092224419117,-5.0,True,velocity,False,True,full,True,1273.9131564247925,6.369565782123963,8.067112940163957,0.3629468668613686,7.704166073302594,,8.002728997024574,154.0833214660519,6.499497272964984,0.49508048020303247,200,326.87961140466103,303.61402841244944,312.4943216702029,295.0869172753346,807.679084671656,503.5236108681699,772.378540708038,683.4691812523587,7.623367479059321,7.68461182103295,0.06124434197362927,3296.3125,-514.569580078125,-2.561249017715454,-4.302591323852539,100000
581,116200,SAC,rician,64,0.0003,0.0003,0.0003,64,0.025348380208015442,-5.0,True,velocity,False,True,full,True,1246.969322127243,6.234846610636215,7.9157012034165435,0.116720126212855,7.798981077203692,,8.002728997024574,155.97962154407384,5.097349849036291,0.49467755667865276,200,267.4801130119811,221.55967446404728,212.47906727522883,205.54987588861897,835.3905149925755,680.5613459443273,745.7000917969904,296.96054366707057,7.7200174272416575,7.683150557962986,0.03686686927867111,14.110386848449707,-492.46649169921875,-2.149550437927246,-4.415071964263916,100000
582,116400,SAC,rician,64,0.0003,0.0003,0.0003,64,0.026091676205396652,-5.0,True,velocity,False,True,full,True,1451.3127324237778,7.256563662118889,8.412487153668534,0.4931085865564111,7.919378567112121,,8.002728997024574,158.3875713422424,5.756265862360194,0.49720009699463846,200,364.1621688970075,261.96466741761117,344.7886005903281,231.84064808451484,783.7277417129246,432.18150079815473,619.947430923064,673.9340777145702,7.681478212385281,7.684857668639856,0.0033794562545752527,10.549561500549316,-492.03570556640625,-3.948521375656128,-3.9170565605163574,100000
583,116600,SAC,rician,64,0.0003,0.0003,0.0003,64,0.02486441656947136,-5.0,True,velocity,False,True,full,True,1027.8838397283253,5.139419198641626,8.52046518880553,1.6618641704121115,6.8586010183934265,,8.002728997024574,137.17202036786853,5.371493976725577,0.48887463728897274,200,215.63649177311478,313.33533781697327,74.93340952818349,298.64679538702376,490.6480722773456,543.408322676474,223.70951917903642,405.06605465365374,7.6130569698898,7.668031414675894,0.05497444478609381,33.336143493652344,-516.8251342773438,-2.625300407409668,-4.289348602294922,100000
584,116800,SAC,rician,64,0.0003,0.0003,0.0003,64,0.02496160753071308,-5.0,True,velocity,False,True,full,True,1292.6417502211762,6.4632087511058804,9.275362061325469,1.2543600029113122,8.021002058414158,,8.002728997024574,160.42004116828318,6.450397363403682,0.4942108730971813,200,310.5657659235232,378.1766493395617,307.22570300853755,377.5170453798207,160.73550792807742,508.7285720978227,260.9966433361133,532.1768626814311,7.576421013755292,7.6719090323765196,0.09548801862122769,93.18260955810547,-509.5691223144531,-1.6418638229370117,-4.555083274841309,100000
585,117000,SAC,rician,64,0.0003,0.0003,0.0003,64,0.024034183472394943,-5.0,True,velocity,False,True,full,True,1501.9684914535985,7.509842457267992,8.436486847479214,0.31687913872523893,8.119607708753971,,8.002728997024574,162.39215417507944,5.187028577775334,0.4900460271537304,200,171.44684788638685,372.96350662709995,121.47867962907539,372.377969599669,515.3233273066714,104.11273205368629,719.8941565825116,620.8772701099616,7.557113638583044,7.679487553331985,0.12237391474894022,7.030657768249512,-480.4003601074219,-5.305501937866211,-3.576897382736206,100000
586,117200,SAC,rician,64,0.0003,0.0003,0.0003,64,0.02388071082532406,-5.0,True,velocity,False,True,full,True,1324.171612833387,6.620858064166935,8.384862314305757,0.9623228808085444,7.422539433497211,,8.002728997024574,148.45078866994422,6.8459549042321655,0.4898927377164364,200,376.16239068097576,377.31040363899444,289.0787102949629,376.4021213617936,647.3789327336674,554.9376366672717,498.03608368435147,599.2270652092831,7.512664533581075,7.677198476533897,0.1645339429528221,22.358951568603516,-517.6637573242188,7.0705766677856445,-6.893092155456543,100000
587,117400,SAC,rician,64,0.0003,0.0003,0.0003,64,0.024018224328756332,-5.0,True,velocity,False,True,full,True,1467.3748402668198,7.336874201334099,8.957757557718296,0.8236003263586037,8.134157231359685,,8.002728997024574,162.6831446271937,5.111377142454449,0.49307135604321956,200,317.49862295811994,250.65927042406534,299.2591238284613,171.25705989025317,499.4632679936184,621.2418223841054,640.9189146404016,903.8892723524013,7.526958067752015,7.679113738260671,0.1521556705086562,9687.953125,-499.47857666015625,-9.713706970214844,-2.3947482109069824,100000
588,117600,SAC,rician,64,0.0003,0.0003,0.0003,64,0.022276397794485092,-5.0,True,velocity,False,True,full,True,1558.3429856312043,7.791714928156022,9.053203146530123,0.7710040440020836,8.282199102528041,,8.002728997024574,165.64398205056082,4.165939607440873,0.4920391696691513,200,241.3649840313791,223.9995651441442,200.32531064504442,163.80597270402384,445.13640486582995,485.5290032574638,356.8095557508916,414.48024804242783,7.577183846942221,7.702934679361481,0.12575083241925977,10.978933334350586,-484.7381591796875,-9.093071937561035,-2.609501838684082,100000
589,117800,SAC,rician,64,0.0003,0.0003,0.0003,64,0.022696319967508316,-5.0,True,velocity,False,True,full,True,1819.324459336544,9.09662229668272,10.768323523777468,0.9299144537576933,9.838409070019773,,8.002728997024574,196.76818140039552,5.273352726317153,0.4871472204476595,200,321.6568972562634,266.0207168365075,260.4572023370853,82.61811472808016,218.38184840888835,233.89913433169667,251.46468863196017,373.97047779488287,7.6723612832298995,7.715863850753821,0.04350256752392134,53.93678665161133,-501.06842041015625,10.835792541503906,-7.862008094787598,100000
590,118000,SAC,rician,64,0.0003,0.0003,0.0003,64,0.023237982764840126,-5.0,True,velocity,False,True,full,True,1177.4765909982057,5.887382954991028,7.601006058772717,0.1900256938991404,7.410980364873575,,8.002728997024574,148.2196072974715,6.0881101145955565,0.4958991035073996,200,241.32602662204144,306.8347885419128,177.37370712558376,236.12509375520852,1107.793181928774,685.5617962959998,244.86703736733057,117.6469693580279,7.7221008451116075,7.744006118780935,0.021905273669327485,49.10581970214844,-536.3341674804688,-6.071287631988525,-3.386068820953369,100000
591,118200,SAC,rician,64,0.0003,0.0003,0.0003,64,0.02240007370710373,-5.0,True,velocity,False,True,full,True,1361.4932804053371,6.8074664020266855,8.666126329744277,1.0842639661177478,7.581862363626526,,8.002728997024574,151.63724727253052,6.155241027962395,0.4921986209601164,200,309.16058246374723,376.2935589270882,299.5104864223148,374.86108909895984,379.72450640007685,388.75909178465037,313.71976318446895,312.9669204696391,7.703298639056955,7.747022766858414,0.04372412780145929,18.77131462097168,-476.3936767578125,3.721012830734253,-5.979547500610352,100000
592,118400,SAC,rician,64,0.0003,0.0003,0.0003,64,0.022766944020986557,-5.0,True,velocity,False,True,full,True,1541.2285700718774,7.706142850359387,8.75653005492472,0.34590308255873914,8.410626972365984,,8.002728997024574,168.21253944731973,6.026287363790452,0.4937440913915634,200,372.2761603635008,297.0617564322989,368.9832250351437,250.5695475636009,388.56779047336505,439.9484285362047,475.8354935188705,374.76602014975714,7.705336404635221,7.7634210028390624,0.05808459820384115,11.099717140197754,-525.918212890625,-0.8071306347846985,-4.786611557006836,100000
593,118600,SAC,rician,64,0.0003,0.0003,0.0003,64,0.02253355085849762,-5.0,True,velocity,False,True,full,True,1394.3252780965915,6.971626390482958,9.580376179074955,1.0941816831615454,8.486194495913416,,8.002728997024574,169.72388991826833,5.993928752381391,0.49182024769484994,200,312.5392192824144,300.05657353842633,299.26478391378765,266.01138668035054,82.75390628161668,511.15572440624504,376.4717125599574,500.8343467585719,8.010815860140339,7.769259046165615,0.24155681397472328,26.302032470703125,-516.8416137695312,-5.901557445526123,-3.4438958168029785,100000
594,118800,SAC,rician,64,0.0003,0.0003,0.0003,64,0.021647796034812927,-5.0,True,velocity,False,True,full,True,1355.5333031107484,6.777666515553742,8.48259015710943,0.7046693926041482,7.777920764505285,,8.002728997024574,155.5584152901057,5.494184247481858,0.4944833543896675,200,293.8930695958912,325.95277501294566,213.6593596722653,303.44308306442497,717.9354638624148,377.5862424233017,624.765691874803,668.0889677139938,7.9699555041889125,7.766113134765228,0.2038423694236844,12.498189926147461,-523.6803588867188,3.9203739166259766,-6.022809028625488,100000
595,119000,SAC,rician,64,0.0003,0.0003,0.0003,64,0.020871032029390335,-5.0,True,velocity,False,True,full,True,1753.8931022763818,8.76946551138191,9.416889251982537,0.09672912010028345,9.320160131882247,,8.002728997024574,186.40320263764494,4.172858931325287,0.49527397617697716,200,189.94342476031633,246.38112163020077,168.85348065460587,195.24838481810625,93.51950112833474,431.49932917617326,702.3235706381886,307.3430113000762,8.019453654852096,7.769291682016485,0.2501619728356115,33.41597366333008,-491.99859619140625,5.628408908843994,-6.454543113708496,100000
596,119200,SAC,rician,64,0.0003,0.0003,0.0003,64,0.02156897820532322,-5.0,True,velocity,False,True,full,True,1479.0014044255709,7.395007022127854,8.376204717116627,0.31382493440421894,8.062379782712409,,8.002728997024574,161.2475956542482,5.6804594970439375,0.4949252711236477,200,305.0683945862785,330.78795665476446,259.97998497480654,215.78642835287246,710.8511644846925,472.9517565991518,600.83450068878,491.30848258432746,8.054722324350626,7.7660929159503995,0.2886294084002268,11.282251358032227,-507.5697021484375,2.104015588760376,-5.548408508300781,100000
597,119400,SAC,rician,64,0.0003,0.0003,0.0003,64,0.02155240997672081,-5.0,True,velocity,False,True,full,True,1672.9574862146405,8.364787431073204,9.314256854823325,0.3008789718834842,9.013377882939844,,8.002728997024574,180.2675576587969,5.582584457919965,0.4932560580223799,200,340.65907431650237,280.87165381024676,311.3571485683772,243.61187458060294,250.88146193046788,189.50665724239607,250.99971453162945,89.72376695643932,8.08736772443587,7.777829727234487,0.30953799720138253,8746.3271484375,-501.9789123535156,18.268661499023438,-9.759984970092773,100000
598,119600,SAC,rician,64,0.0003,0.0003,0.0003,64,0.022985607385635376,-5.0,True,velocity,False,True,full,True,1543.5879808456273,7.717939904228136,8.658388376552088,0.24114187581715135,8.417246500734938,,8.002728997024574,168.34493001469878,6.06328187121787,0.4938952652364969,200,361.22428792326394,312.2532425981324,341.6259142750593,309.1931830010926,350.4004134950552,296.3091452211595,424.29397994079557,242.56841307639084,8.096405286936367,7.770207094204148,0.3261981927322193,7.406957149505615,-499.57379150390625,9.67528247833252,-7.564125061035156,100000
599,119800,SAC,rician,64,0.0003,0.0003,0.0003,64,0.022958502173423767,-5.0,True,velocity,False,True,full,True,1420.0302530349534,7.100151265174767,8.550699007671499,0.08973765168786613,8.460961355983637,,8.002728997024574,169.21922711967275,4.789291876930884,0.49425177812576293,200,311.06883646400405,153.11780085629786,264.4639980890237,70.95452128827004,641.5295844845824,660.4989935829082,445.1499270572721,136.83990151652227,8.152037597806126,7.779057483585525,0.37298011422060107,152.2115936279297,-513.4454956054688,10.002691268920898,-7.650140762329102,100000
600,120000,SAC,rician,64,0.0003,0.0003,0.0003,64,0.02347767911851406,-5.0,True,velocity,False,True,full,True,1352.5668478849943,6.762834239424972,8.429883397279403,1.0594529395750876,7.370430457704311,7.2463203056439935,7.2463203056439935,147.4086091540862,4.863409177514493,0.4942002113908529,200,262.9650976605267,286.78773590597973,29.127964826589306,168.56338496829522,650.4574089191285,483.6742562044338,500.80422682167085,773.0961000917288,8.135350817026211,7.75452034883905,0.3808304681871606,13.016168594360352,-509.6102294921875,14.352088928222656,-8.825035095214844,100000
601,120200,SAC,rician,64,0.0003,0.0003,0.0003,64,0.023275531828403473,-5.0,True,velocity,False,True,full,True,1370.6485849814514,6.853242924907257,9.00733060899054,0.7318093673435311,8.275521241647017,,7.2463203056439935,165.51042483294034,5.16607462954654,0.4939252619445324,200,257.98819501038935,283.0080360619474,136.45282491858924,164.84265886894005,391.19432550157137,517.7084452568262,533.7837101134351,480.9681091649191,8.15917782524838,7.763613436161785,0.3955643890865943,9.42431926727295,-537.8187255859375,20.407440185546875,-10.426399230957031,100000
602,120400,SAC,rician,64,0.0003,0.0003,0.0003,64,0.023563235998153687,-5.0,True,velocity,False,True,full,True,1305.1327211325156,6.525663605662578,8.076925233695386,0.16580665390320742,7.911118579792189,,7.2463203056439935,158.22237159584375,5.44237551072041,0.49220078125596045,200,222.78708904498953,325.4549162663489,192.0301503171682,123.28524725284682,774.2154514285294,525.6522686003037,260.97679547917255,67.24962261676318,8.158764825882384,7.759448421416036,0.3993164044663482,16.642513275146484,-475.7090759277344,-6.164731025695801,-3.355175018310547,100000
603,120600,SAC,rician,64,0.0003,0.0003,0.0003,64,0.022545062005519867,-5.0,True,velocity,False,True,full,True,1461.997282226415,7.309986411132075,9.351521738697445,0.9320908603484876,8.419430878348956,,7.2463203056439935,168.38861756697915,5.06998077549253,0.4878476046770811,200,283.3419245558518,207.2983576115377,264.9421937286641,151.49141790701992,71.58052093303968,513.9891311806906,515.6974751103693,584.2862340817776,8.23680631888016,7.764024318510918,0.4727820003692411,12183.607421875,-512.8770141601562,7.457677364349365,-6.966528415679932,100000
604,120800,SAC,rician,64,0.0003,0.0003,0.0003,64,0.022022638469934464,-5.0,True,velocity,False,True,full,True,1633.3634104980572,8.166817052490286,8.93278153591645,0.12285867207768454,8.809922863838768,,7.2463203056439935,176.19845727677537,5.048346978349374,0.49198319792747497,200,288.68232308828607,274.901172863984,177.0388962215926,234.76347735913154,432.2527801310841,399.5135380956073,618.2153431032284,300.8368963854952,8.27625235915139,7.757048562293826,0.5192037968575649,18.812049865722656,-492.0565185546875,-3.0248749256134033,-4.207230567932129,100000
605,121000,SAC,rician,64,0.0003,0.0003,0.0003,64,0.022534437477588654,-5.0,True,velocity,False,True,full,True,1195.2740093808738,5.9763700469043695,9.387786133120777,2.684368968437517,6.703417164683254,,7.2463203056439935,134.0683432936651,6.284054903464811,0.4941347711533308,200,375.3182924466606,309.4155836845354,374.4488803783054,301.40606898194443,210.17746403319123,445.07137272562306,135.64980845323987,540.6755423556162,8.205442831947853,7.757563963197543,0.44787886875030924,3416.75390625,-470.5966796875,7.982780933380127,-7.104607105255127,100000
606,121200,SAC,rician,64,0.0003,0.0003,0.0003,64,0.023510009050369263,-5.0,True,velocity,False,True,full,True,1536.0085814646663,7.680042907323331,8.965269165298945,0.621126238705173,8.344142926593772,,7.2463203056439935,166.88285853187546,5.758077720543447,0.49286707043647765,200,371.63364328325326,248.83994418626312,307.0639500714123,50.164061789884386,498.7361351193722,370.7466143130936,819.0158856987948,817.733559857208,8.251523006602683,7.759819551122085,0.49170345548059835,25.720155715942383,-500.7049865722656,5.232580184936523,-6.395094394683838,100000
607,121400,SAC,rician,64,0.0003,0.0003,0.0003,64,0.023602643981575966,-5.0,True,velocity,False,True,full,True,1741.1569362821,8.7057846814105,9.839244608395651,0.5050150360754229,9.334229572320226,,7.2463203056439935,186.6845914464045,5.467028353934429,0.4951369047909975,200,220.77406529637298,376.3793413331738,171.67838222299721,375.12185035401785,223.00595628213722,409.47726693896124,586.9393536964432,447.7767110272352,8.31152662365071,7.760496197584692,0.5510304260660188,7.173524856567383,-524.2113037109375,-2.079599380493164,-4.444904804229736,100000
608,121600,SAC,rician,64,0.0003,0.0003,0.0003,64,0.023231588304042816,-5.0,True,velocity,False,True,full,True,1654.791668345159,8.273958341725795,9.354208427585409,0.43085044304529824,8.929509310211321,,7.2463203056439935,178.59018620422643,5.603504216641149,0.48979526087641717,200,364.9177932182805,255.9812016368093,359.9188838604248,219.33075843354794,121.12207478508542,263.85514913959463,690.7088169857602,424.81197699242574,8.343892134034872,7.774449428256415,0.5694427057784575,8006.28125,-454.92877197265625,-3.0942559242248535,-4.177545547485352,100000
609,121800,SAC,rician,64,0.0003,0.0003,0.0003,64,0.02281295508146286,-5.0,True,velocity,False,True,full,True,1692.4053052723855,8.462026526361928,9.215162626392933,0.1012151394498368,9.113947486943092,,7.2463203056439935,182.27894973886185,5.632418769191784,0.49454249516129495,200,283.64260775914704,345.46815506757036,255.83298427071708,332.054551035443,154.92180218651959,360.9647060230823,696.0328558913884,384.1252442099309,8.307669054881039,7.808330257110082,0.4993387977709567,8.818111419677734,-508.22003173828125,-3.202042818069458,-4.1529669761657715,100000
610,122000,SAC,rician,64,0.0003,0.0003,0.0003,64,0.021953120827674866,-5.0,True,velocity,False,True,full,True,1517.7302295092702,7.588651147546351,9.164596161336966,0.7132896829274035,8.451306478409567,,7.2463203056439935,169.02612956819132,4.011229971327411,0.49439434297382834,200,244.06922921893346,141.0117552038703,234.2052081387248,116.09693275093184,410.6472144924714,314.42213156432274,510.5252141520412,589.1340864887298,8.359685360557837,7.808421315141585,0.5512640454162518,12311.478515625,-520.6798095703125,2.7870376110076904,-5.729822158813477,100000
611,122200,SAC,rician,64,0.0003,0.0003,0.0003,64,0.023175980895757675,-5.0,True,velocity,False,True,full,True,1259.3134492276492,6.296567246138246,8.167374378347782,0.9484242269808412,7.218950151366948,,7.2463203056439935,144.37900302733894,4.426699106870995,0.49441757939755915,200,269.55301320937616,188.21531984860246,106.20201626251004,98.48977026485136,756.4822161594622,518.5088204416246,307.33972469289245,457.7718731758966,8.341539749944861,7.822328559770089,0.5192111901747722,7.892872333526611,-529.7255859375,8.815216064453125,-7.341338634490967,100000
612,122400,SAC,rician,64,0.0003,0.0003,0.0003,64,0.024629022926092148,-5.0,True,velocity,False,True,full,True,1238.9557174266872,6.194778587133436,8.340711026238187,1.3352741537885062,7.005436872449677,,7.2463203056439935,140.10873744899354,6.863227006260551,0.49651837415993216,200,373.9173747204071,380.926219428623,371.18470489628066,380.6250720303374,658.8768958104397,399.8620699381775,325.16299537118715,411.0817104401106,8.271280244949043,7.810433784670966,0.4608464602780771,2936.74365234375,-485.673583984375,-1.4230592250823975,-4.615787506103516,100000
613,122600,SAC,rician,64,0.0003,0.0003,0.0003,64,0.02441713586449623,-5.0,True,velocity,False,True,full,True,1118.9873304123428,5.594936652061714,8.980133645555231,1.663847156352716,7.316286489202517,,7.2463203056439935,146.3257297840503,6.431174385471149,0.4948778197169304,200,340.23709666562706,177.34985468363138,315.7667424862767,172.04630770299798,446.5003901737222,115.26030307480232,421.5244039669446,940.012051857226,8.212784844613498,7.80029670610199,0.4124881385115087,7624.0478515625,-501.35479736328125,-1.6803884506225586,-4.547361850738525,100000
614,122800,SAC,rician,64,0.0003,0.0003,0.0003,64,0.023937828838825226,-5.0,True,velocity,False,True,full,True,1369.511391763263,6.847556958816315,8.745391701931476,1.3444337995977143,7.4009579023337535,,7.2463203056439935,148.01915804667505,3.77538487244247,0.49282777316868304,200,182.89509945103623,182.75048110476348,155.05212102724573,120.69304769757633,465.4202318108738,144.32617355580155,430.3021670179942,741.266166788286,8.19393670150492,7.805604109396529,0.38833259210839177,8859.138671875,-484.36712646484375,2.3529186248779297,-5.630424976348877,100000
615,123000,SAC,rician,64,0.0003,0.0003,0.0003,64,0.02433333545923233,-5.0,True,velocity,False,True,full,True,1916.8727454516345,9.584363727258172,10.456005994812367,0.23176567673895898,10.224240318073411,,7.2463203056439935,204.48480636146823,5.579275305088406,0.4944542044401169,200,219.70504125227612,377.3377663553683,197.1377271612701,370.67402671421223,199.68887891620267,55.90736207458916,227.6477943016214,235.36276049226103,8.239140710814478,7.832359279320319,0.40678143149415913,3823.5654296875,-490.40594482421875,-1.7402985095977783,-4.531648635864258,100000
616,123200,SAC,rician,64,0.0003,0.0003,0.0003,64,0.023757800459861755,-5.0,True,velocity,False,True,full,True,1500.8192083611054,7.504096041805528,9.353646641680166,1.239647040362317,8.113999601317845,,7.2463203056439935,162.2799920263569,4.991643668311558,0.49259294409304855,200,269.90600860298025,275.61095202179746,240.08486861411765,269.968489055519,226.55559502664528,316.21368025132074,458.47275536068713,663.4404664090481,8.241721701744753,7.833499113604722,0.4082225881400312,35.706031799316406,-530.5802001953125,-4.4564208984375,-3.808375835418701,100000
617,123400,SAC,rician,64,0.0003,0.0003,0.0003,64,0.025596244260668755,-5.0,True,velocity,False,True,full,True,1664.9143959801233,8.324571979900616,9.420077794480177,0.27604564941855275,9.144032145061612,,7.2463203056439935,182.88064290123225,4.649513558794487,0.4923877608031034,200,206.15999811940367,274.69803656477296,167.47083445901134,235.34052614057373,206.60041412043347,509.37737056448947,300.70263099468286,84.41658126298421,8.248254414850841,7.842531125958796,0.40572328889204456,104.37239837646484,-504.1358947753906,-1.8435602188110352,-4.4970197677612305,100000
618,123600,SAC,rician,64,0.0003,0.0003,0.0003,64,0.0257301963865757,-5.0,True,velocity,False,True,full,True,1513.8640335687599,7.5693201678438,9.769873949358043,0.9823322201362236,8.787541729221823,,7.2463203056439935,175.75083458443643,3.895832707843905,0.493443209156394,200,170.04468163164782,191.23018091958502,155.44371317809677,87.81979379345906,123.45653254259018,405.31309338451206,641.9166072608045,894.123222523222,8.266769176275185,7.8557834241283295,0.4109857521468552,18792.9765625,-498.3692626953125,-6.4453582763671875,-3.2389168739318848,100000
619,123800,SAC,rician,64,0.0003,0.0003,0.0003,64,0.025736866518855095,-5.0,True,velocity,False,True,full,True,1178.6712085208,5.893356042604,7.9205392947923885,1.2282523762904707,6.6922869185019165,,7.2463203056439935,133.84573837003833,5.625351789120329,0.49517592281103134,200,301.2376671056182,313.0077298783947,283.4865090358023,264.4420093017796,968.3041643878337,515.771170159714,468.26012784167625,777.8517704062717,8.178335454401099,7.833630829290869,0.3447046251102295,31.922611236572266,-516.482177734375,-2.1180994510650635,-4.421236038208008,100000
620,124000,SAC,rician,64,0.0003,0.0003,0.0003,64,0.02529475837945938,-5.0,True,velocity,False,True,full,True,1515.2602801113135,7.576301400556567,8.641309360445266,0.07766826387594195,8.563641096569322,,7.2463203056439935,171.27282193138646,6.150759958277469,0.49562756218016146,200,306.7399942505585,355.0533592923308,291.67722867924897,342.2504306077261,486.92206999851334,217.25549813349738,539.7967870177034,128.8942193729328,8.237995986344348,7.830282594432618,0.40771339191172995,109.0517349243164,-482.1650390625,9.081893920898438,-7.469586372375488,100000
621,124200,SAC,rician,64,0.0003,0.0003,0.0003,64,0.026233788579702377,-5.0,True,velocity,False,True,full,True,1547.2407705444505,7.7362038527222525,8.254702086965024,0.03353553002660849,8.22116655693841,,7.2463203056439935,164.42333113876822,4.266460217861561,0.4948624610900879,200,172.6700048237459,277.0170221278127,76.18970198741845,204.49288855762725,731.3146612247676,389.1810213950645,695.1330875620814,144.73892589799544,8.235278252108918,7.862025768839476,0.37325248326944216,15.485942840576172,-481.76513671875,-5.318248748779297,-3.539135217666626,100000
622,124400,SAC,rician,64,0.0003,0.0003,0.0003,64,0.027285408228635788,-5.0,True,velocity,False,True,full,True,1770.4569321090396,8.852284660545198,10.358403185834641,0.6270062355625636,9.731396950272085,,7.2463203056439935,194.6279390054417,4.729285377327272,0.494845769405365,200,280.04077122830546,181.16587459371254,40.27494271028415,75.00286935949445,237.22555080886096,192.65190304232544,362.6675077342464,424.2017504800058,8.326292170632913,7.915876727409036,0.4104154432238767,17.373367309570312,-496.2290954589844,6.834449291229248,-6.89752721786499,100000
623,124600,SAC,rician,64,0.0003,0.0003,0.0003,64,0.027241408824920654,-5.0,True,velocity,False,True,full,True,1647.520176245609,8.237600881228046,9.165636164676357,0.4662284661462918,8.699407698530065,,7.2463203056439935,173.98815397060133,3.854710087756713,0.4948524402827024,200,170.5904195380915,222.24336262646116,152.7776564799344,205.85639970495214,390.0185859802475,205.46568228785475,662.5510754818318,494.3040277906272,8.34029101164197,7.9568666262119825,0.38342438542998725,76.93243408203125,-510.2619934082031,-6.069483280181885,-3.3153533935546875,100000
