episode,global_step,fading_model,noise_std,noise_type,control_mode,role_switching,user_mobile,use_los_model,observation_mode,normalize_observations,enable_energy_harvesting,observation_has_eh,enable_ntn,satellite_altitude_km,hidden_dim,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,eval_R_sec_mbps,last_eval_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,role_switch_count,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,rolling20,rolling20_avg_R_sec_mbps,rolling100,rolling100_avg_R_sec_mbps,convergence_gap,convergence_gap20_100_mbps
11,2200,rayleigh,0.2496335,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,1408.1702988796983,7.040851494398492,8.303310143803277,0.4796624713048801,7.823647672498396,,,156.47295344996792,6.773621146056375,0.46598715022206305,200,377.3961545674063,369.309978825123,367.16437669964347,355.9650638666945,0,279.39210251488396,217.47234607005663,693.6286102386468,295.1884573952535,6.975120543299445,6.975120543299445,6.975120543299445,6.975120543299445,0.0,0.0
12,2400,rayleigh,0.24960016666666668,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,-3.583072020022665,-0.017915360100113326,8.071285896432165,8.689051107469599,0.7612215085431927,,,15.224430170863856,6.7682512996314195,0.47004880763590334,200,367.6370431924694,378.81882799947357,362.71142478380494,374.5687426669868,0,855.2924920653685,282.2589916731089,25.87017014499912,758.2641757718114,6.457295623736424,6.457295623736424,6.457295623736424,6.457295623736424,0.0,0.0
13,2600,rayleigh,0.24956683333333332,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,1541.0247146480435,7.7051235732402175,9.357366953481371,0.8723921381449895,8.484974815336383,,,169.69949630672764,6.765217517948503,0.43513483099639416,200,374.1680257080378,372.6366021064842,370.3665789241286,368.507060193828,0,378.6696326024884,262.52085267450127,361.8511821854232,158.33255531733488,6.61327094616719,6.61327094616719,6.61327094616719,6.61327094616719,0.0,0.0
14,2800,rayleigh,0.2495335,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,1541.317255721559,7.706586278607794,8.939513621549521,0.455918367534092,8.483595254015423,,,169.6719050803085,6.7356944142562725,0.45056568168103694,200,378.9926406325716,364.92888500260995,376.81862813111366,353.26819064521834,0,232.74024636770451,299.56944628496313,721.8299835659542,499.3260739721009,6.746865539584921,6.746865539584921,6.746865539584921,6.746865539584921,0.0,0.0
15,3000,rayleigh,0.24950016666666666,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,1302.402864191633,6.512014320958165,9.247254435976666,1.9548828831807314,7.296163811524893,,,145.92327623049783,6.816270718212203,0.45676487788558007,200,373.07699107937316,377.97386878100895,368.7234569829456,368.24194827533734,0,340.9883718418914,177.37646271339457,173.44374643878388,263.2962110863182,6.783485424380919,6.783485424380919,6.783485424380919,6.783485424380919,0.0,0.0
16,3200,rayleigh,0.24946683333333333,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,680.8344801661093,3.4041724008305465,7.848950102142279,2.2623293572363594,5.591232995455162,,,111.82465990910323,6.800443157478535,0.4526296129077673,200,329.5326532761168,258.77994913873704,312.21525669593734,253.3587413985496,0,694.1450880914575,583.933798501762,283.21173230616375,621.4407434927041,6.70896964757306,6.70896964757306,6.70896964757306,6.70896964757306,0.0,0.0
17,3400,rayleigh,0.2494335,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,1317.2887773136297,6.586443886568149,8.201404453547939,0.8114521212581534,7.3899523322897895,,,147.79904664579578,6.356934543871383,0.46453680090606214,200,355.36699523579,351.5412946932962,337.73699062821356,347.04049594480557,0,488.1962972404653,272.419768806494,713.0660881924722,481.0873567634596,6.749027452556398,6.749027452556398,6.749027452556398,6.749027452556398,0.0,0.0
18,3600,rayleigh,0.24940016666666667,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,1229.299929986243,6.146499649931214,7.701915504975528,0.61509982385452,7.086815681121001,,,141.73631362242006,6.871824631891035,0.4410998895764351,200,378.7083273569383,377.44860145752773,370.5655799589648,374.88618938612467,0,705.9489860121216,312.82400131464834,667.9583089515027,643.3218315974107,6.767793465254431,6.767793465254431,6.767793465254431,6.767793465254431,0.0,0.0
19,3800,rayleigh,0.24936683333333334,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,976.1565734920891,4.880782867460446,7.842778256644517,1.7254760816158277,6.124152709962571,,,122.48305419925141,6.619450422857243,0.44623507998883727,200,356.21865921144564,318.9452277521102,344.25367453816256,291.5546620871516,0,770.6589952418988,375.9419115096577,328.0894712909911,655.6163755989547,6.7339176360285435,6.7339176360285435,6.7339176360285435,6.7339176360285435,0.0,0.0
20,4000,rayleigh,0.2493335,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,751.1833983211745,3.7559169916058726,7.77661364584051,1.7150722228754631,6.070519061682143,,,121.41038123364288,6.6849353331592765,0.45238417975604533,200,112.15952450869699,306.64746511803577,106.72252247354402,283.80787516569484,0,708.215324363792,708.8723439378913,460.19533441172825,770.8409598585823,6.700747707311223,6.700747707311223,6.700747707311223,6.700747707311223,0.0,0.0
21,4200,rayleigh,0.24930016666666666,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,944.1237756898987,4.720618878449494,8.495355916999104,1.8438636505617534,6.651492266437351,,,133.02984532874703,6.61506538663405,0.46244530476629736,200,352.0561495385834,246.80189365833965,337.8854550728329,242.83766399231203,0,224.92770997908127,529.9987851493794,197.39750412264468,503.38856324661896,6.766166780221695,6.766166780221695,6.698402210126752,6.698402210126752,0.06776457009494319,0.06776457009494319
22,4400,rayleigh,0.24926683333333333,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,863.9598814679147,4.319799407339573,8.654759578320906,2.4500593625604945,6.231235836796011,,,124.62471673592022,6.7951706163577885,0.4398621242493391,200,311.5453237490907,353.468047977401,284.87822006683206,329.9917425575024,0,309.67868648068304,510.8879662377436,222.87060786660132,559.5352227205518,6.727633067002256,6.727633067002256,6.677167374975355,6.677167374975355,0.05046569202690154,0.05046569202690154
23,4600,rayleigh,0.2492335,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,1311.021183000529,6.5551059150026445,8.004087059997097,0.6657476440295396,7.338339415967561,,,146.76678831935124,6.8033239012770705,0.4436412626504898,200,377.6974748645575,372.0751354959708,370.15909582092695,362.9997436646914,0,484.523870875379,139.84825219960211,948.368985108562,600.7785152877516,6.71720235352552,6.71720235352552,6.705913985453277,6.705913985453277,0.011288368072243316,0.011288368072243316
24,4800,rayleigh,0.24920016666666667,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,1414.8062788113832,7.074031394056916,8.766014561833124,0.09111872172418828,8.67489584010893,,,173.49791680217862,6.608651517761542,0.42605084672570226,200,303.2618299652611,344.1655203911975,280.5683622750358,330.3970649077039,0,261.88028098664273,611.3460044733,699.0664234158298,158.11315313274028,6.891677436851028,6.891677436851028,6.78795489606393,6.78795489606393,0.10372254078709808,0.10372254078709808
25,5000,rayleigh,0.24916683333333334,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,1295.295382011804,6.476476910059019,9.474982801591851,1.371365266312589,8.103617535279266,,,162.07235070558536,6.681471170891049,0.46561970181763174,200,370.26792496430926,291.3232904610161,361.62659989391176,279.7410910037806,0,101.83287762837236,248.33163563387328,844.0263548480515,1271.1799488930667,6.890920133113767,6.890920133113767,6.840581401632543,6.840581401632543,0.05033873148122403,0.05033873148122403
26,5200,rayleigh,0.2491335,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,1250.3703721939467,6.251851860969733,9.287048457792713,2.2660994459014256,7.0217487792171465,,,140.43497558434294,6.678069832737624,0.43554640650749205,200,375.1851944642533,363.354729947156,368.58953970683007,355.5249502987562,0,367.51083960686765,63.780378777411656,302.05604260702796,875.4843942472503,6.857878317337732,6.857878317337732,6.847549377693489,6.847549377693489,0.010328939644242752,0.010328939644242752
27,5400,rayleigh,0.24910016666666668,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,877.5825761666579,4.387912880833289,8.790499217237183,3.3882103798534895,5.462769063935812,,,109.25538127871624,6.500930694587357,0.4299681580066681,200,329.2254357082756,363.7708298646297,307.002696230808,356.95633856368784,0,247.88880437784374,645.60574532062,148.34418607340794,550.0990796873654,6.839103293580116,6.839103293580116,6.796261217924687,6.796261217924687,0.042842075655429745,0.042842075655429745
28,5600,rayleigh,0.24906683333333332,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,1336.9444083658325,6.684722041829162,7.758649451666592,0.2726883295543481,7.48596112211224,,,149.71922244224479,6.447112125011045,0.4489647471159697,200,360.08677163518524,354.2643943851189,349.6253369367681,347.23861671694965,0,837.6874454469582,469.7931000149709,1059.323764518856,303.11346157244765,6.866402254025618,6.866402254025618,6.820893357359956,6.820893357359956,0.04550889666566249,0.04550889666566249
29,5800,rayleigh,0.2490335,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,945.093716338883,4.7254685816944155,8.652112033400588,1.9142380248161877,6.737874008584404,,,134.7574801716881,6.4955250444702655,0.452741541787982,200,285.37216152842143,299.6788864242377,265.3692977425211,278.7407070603203,0,339.5135055317592,561.7888147474326,318.23661466522304,669.9739939076721,6.785800158971647,6.785800158971647,6.818030621195282,6.818030621195282,0.03223046222363557,0.03223046222363557
30,6000,rayleigh,0.24900016666666666,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,1330.7578232648705,6.6537891163243525,8.40555170161372,0.9526017946084724,7.4529499070052445,,,149.05899814010488,6.8439796124275,0.4483044271916151,200,378.4351146382363,375.2256263674778,376.24815651282745,372.5369140929857,0,631.2257026690037,498.41586837858415,333.0728267078002,412.9263775767585,6.813657980893645,6.813657980893645,6.839194597388947,6.839194597388947,0.02553661649530259,0.02553661649530259
31,6200,rayleigh,0.24896683333333333,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,763.5355555429278,3.817677777714639,7.5252393428571605,2.1376704936252238,5.400377367724027,,,108.00754735448054,6.616642643257851,0.44907558493316174,200,263.05611749462406,362.03242184428774,241.3032984128276,345.9010596541102,0,944.653742576131,659.4456902659318,287.8159386830072,674.329411088795,6.692494465654927,6.692494465654927,6.792781138367498,6.792781138367498,0.10028667271257063,0.10028667271257063
32,6400,rayleigh,0.2489335,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,1187.89912032779,5.939495601638949,7.878481740941449,0.7648238280425882,7.113657912898856,,,142.27315825797712,6.804311516908655,0.4497005593776703,200,325.0797353959072,373.43379325267864,301.02025254871813,367.2605946358455,0,800.3540996926054,602.5372368596793,485.2708306780196,381.18696036869244,7.0101162858727095,7.0101162858727095,6.802808537571603,6.802808537571603,0.20730774830110654,0.20730774830110654
33,6600,rayleigh,0.24890016666666667,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,1284.2483476711805,6.421241738355902,7.823527538179086,0.6177117328178227,7.209484811628712,,,144.18969623257422,6.734559232632742,0.4716349459439516,200,371.26203698172236,371.5060493949365,366.4298622745445,366.39982004759486,0,636.4329900511732,138.69161875169115,964.8953776382107,875.5867925424271,6.946341785687326,6.946341785687326,6.815132061027879,6.815132061027879,0.13120972465944725,0.13120972465944725
34,6800,rayleigh,0.24886683333333334,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,1113.0784614338543,5.5653923071692715,7.213893828584344,0.08536419990895394,7.128529628675392,,,142.57059257350784,6.711064733918096,0.4686502978950739,200,306.34126167146763,370.6815902444083,277.8378592122075,360.8874861231048,0,1005.6586227675222,503.4624040239194,938.4389659953981,92.75723235007798,6.878588504420324,6.878588504420324,6.8243496365469225,6.8243496365469225,0.054238867873401375,0.054238867873401375
35,7000,rayleigh,0.2488335,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,1070.155807857855,5.350779039289275,7.474497866728771,0.5266540093269926,6.951051354059385,,,139.0210270811877,6.6273861632544415,0.4264108827710152,200,276.241486690476,370.4695703913246,250.95120834356405,367.38825682553085,0,860.2021241092107,508.24954638271385,761.4728227572367,688.584933777197,6.86133288154705,6.86133288154705,6.827969685618707,6.827969685618707,0.03336319592834247,0.03336319592834247
36,7200,rayleigh,0.24880016666666666,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,1316.260390321167,6.581301951605835,8.570691693586742,0.9733149246541699,7.597376768932564,,,151.94753537865128,6.574843361065389,0.46716669589281085,200,353.26622949290027,356.1088515948568,345.25218735088635,341.800406000077,0,484.0237129392909,254.57869828806602,654.6378932155585,707.5539561298543,6.961640070220921,6.961640070220921,6.849342104599648,6.849342104599648,0.11229796562127259,0.11229796562127259
37,7400,rayleigh,0.24876683333333333,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,1368.8830748253133,6.844415374126567,8.957087505809303,1.1733037586401551,7.783783747169151,,,155.67567494338303,6.6750591178415455,0.4584652715176344,200,376.08065619729365,361.1582546897897,365.1879633975858,352.49828433798257,0,227.53537134027974,688.5943768817295,589.4211479466602,479.23331919210176,6.981331640964887,6.981331640964887,6.874597284128553,6.874597284128553,0.10673435683633414,0.10673435683633414
38,7600,rayleigh,0.2487335,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,1016.886481328241,5.084432406641205,7.939141809656338,1.2642259480110642,6.6749158616452755,,,133.49831723290552,6.7583734781419835,0.4605498131364584,200,367.2654208805678,287.1094099809725,355.23432375734075,267.6161688322265,0,582.8873590645039,198.67503638250184,327.0736472015036,552.0942679785978,6.9607366499911025,6.9607366499911025,6.869342509852679,6.869342509852679,0.09139414013842373,0.09139414013842373
39,7800,rayleigh,0.24870016666666667,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,1048.130381424388,5.24065190712194,7.868807073540802,1.5838047594533964,6.285002314087402,,,125.70004628174804,6.74992401548805,0.46350474424660204,200,350.62004437049336,372.34079432622786,327.508295307179,369.51723920807717,0,771.2884794744137,530.1673824786972,361.10545225880554,474.25440250355996,6.968779130197343,6.968779130197343,6.854359427909979,6.854359427909979,0.11441970228736409,0.11441970228736409
40,8000,rayleigh,0.24866683333333334,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,960.0097891341914,4.800048945670957,7.556691280402392,1.0586778095405154,6.498013470861876,,,129.96026941723753,6.716302665838014,0.44857925273478033,200,372.1014667743584,277.6942887556392,370.11538467067237,260.1231950410832,0,661.9786997184751,220.04613646343347,937.4016131985843,867.403060288515,6.990153850656331,6.990153850656331,6.845450778983775,6.845450778983775,0.14470307167255658,0.14470307167255658
41,8200,rayleigh,0.2486335,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,1252.53292888745,6.26266464443725,7.863982209148773,0.7863943139574657,7.077587895191311,,,141.5517579038262,6.710836021157615,0.43848143979907034,200,369.38670302466164,372.5820521943511,360.68148147438023,369.0937171805997,0,553.3184681545521,233.97605411083532,317.77418460529213,144.26009304603454,7.011458632094028,7.011458632094028,6.851112659866885,6.851112659866885,0.16034597222714275,0.16034597222714275
42,8400,rayleigh,0.24860016666666668,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,1077.462248136236,5.38731124068118,7.752486203145644,0.16797656090796323,7.584509642237692,,,151.69019284475382,6.547872034096052,0.4543769658356905,200,158.93483488905613,318.4911986091675,150.0638588439586,304.17675828093974,0,566.0742427625522,708.8723439378913,896.333550453221,77.12096993027828,7.079122322366113,7.079122322366113,6.868574492780477,6.868574492780477,0.21054782958563667,0.21054782958563667
43,8600,rayleigh,0.24856683333333332,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,518.3443386315993,2.5917216931579965,7.741415111529052,2.5909304611126136,5.179520078751926,,,103.59040157503854,6.844793544623018,0.4439477631449699,200,292.75089611820846,310.20478417572923,286.60731478830417,289.80167437574585,0,670.3686703974687,527.140377908632,329.7314741068792,792.969154538557,6.9711813555053315,6.9711813555053315,6.82929415757051,6.82929415757051,0.14188719793482107,0.14188719793482107
44,8800,rayleigh,0.2485335,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,1411.5081492020595,7.0575407460102975,8.562828224616887,0.7347412818517228,7.8280869427651645,,,156.56173885530328,6.657637181261063,0.45877305954694747,200,358.8527179192493,376.6589924411269,354.3657584195245,374.5980523557681,0,496.8109852699887,260.7696178135874,373.89332699234654,259.9615341832121,6.928840910638144,6.928840910638144,6.85199399359766,6.85199399359766,0.0768469170404833,0.0768469170404833
45,9000,rayleigh,0.24850016666666666,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,1509.1105119842757,7.545552559921378,8.545861146906013,0.1360561124794276,8.409805034426585,,,168.19610068853171,6.693197011756204,0.4673945109546185,200,358.9974469489974,379.4573059128346,353.8557000672661,376.711067846261,0,567.6301854260531,372.89189493003494,784.1634284880123,182.15059130797107,6.9441502855955095,6.9441502855955095,6.8866120167271925,6.8866120167271925,0.05753826886831703,0.05753826886831703
46,9200,rayleigh,0.24846683333333333,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,885.4121380559227,4.427060690279614,8.721825126657025,2.9257906463968686,5.796034480260166,,,115.92068960520334,6.609724019711808,0.44766018204391,200,370.66689593996915,326.7373683175521,365.8468291998883,300.46511322859084,0,518.8861826967102,274.77945380450166,205.20540386734802,601.1215912731072,6.88286457064766,6.88286457064766,6.862903809412693,6.862903809412693,0.019960761234967705,0.019960761234967705
47,9400,rayleigh,0.2484335,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,1369.8216562041164,6.849108281020582,8.92185252153287,0.5248851623019961,8.39696735923087,,,167.9393471846174,6.8000118520202655,0.4767892634868622,200,374.8009640000087,275.2930964953206,372.0136960623438,261.99484999630886,0,471.7147370170664,162.40948943721028,610.6134024043723,361.98968967772953,7.029574485412413,7.029574485412413,6.895543459408824,6.895543459408824,0.13403102600358885,0.13403102600358885
48,9600,rayleigh,0.24840016666666667,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,771.9365785643262,3.8596828928216307,8.02403098821627,2.223637851361603,5.808870580073387,,,116.17741160146775,6.602457263127277,0.47275777004659175,200,293.8628546869981,318.77621427444444,269.2765182949406,290.7347258247434,0,689.3661348225851,612.032812128555,205.18739321404163,603.8166741386035,6.945719958310468,6.945719958310468,6.872904441089337,6.872904441089337,0.07281551722113111,0.07281551722113111
49,9800,rayleigh,0.24836683333333334,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,990.7927713057736,4.953963856528868,8.358431842752468,1.6277531894817132,6.7306786532707585,,,134.61357306541518,6.683759671180326,0.4370947419852018,200,366.0327704788083,45.97389731555688,360.16241086380734,42.070576918404164,0,629.3518296027532,626.9702625596706,542.7677548844662,975.8847765132741,6.945360190544787,6.945360190544787,6.870001873990999,6.870001873990999,0.07535831655378811,0.07535831655378811
50,10000,rayleigh,0.2483335,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,1150.8067385737447,5.754033692868724,8.45502198611305,0.9596491702838443,7.495372815829206,6.491394131760541,6.491394131760541,149.9074563165841,6.623846197220618,0.45440786488354207,200,359.90995708848214,280.2666874251354,351.94970320635997,274.3377023934031,0,344.3433229049993,169.31899533056497,451.1433618296551,625.7773282068171,6.9474813359859855,6.9474813359859855,6.882509292827764,6.882509292827764,0.06497204315822191,0.06497204315822191
51,10200,rayleigh,0.24830016666666666,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,1571.515917144894,7.85757958572447,9.13582270644785,0.04556165020215748,9.090261056245696,,6.491394131760541,181.80522112491394,6.6745835754145375,0.4544435819983482,200,372.6484212378696,321.2623621786885,367.17499878007146,300.61959358750926,0,352.47905424665504,251.13159226275698,997.776968277589,107.5423451471045,7.13197552041207,7.13197552041207,6.925798543090861,6.925798543090861,0.206176977321209,0.206176977321209
52,10400,rayleigh,0.24826683333333333,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,903.4206413239734,4.5171032066198675,7.86650796544318,2.5060257535790145,5.388002338455405,,6.491394131760541,107.76004676910811,6.691335627800985,0.4768584378808737,200,378.96731688945107,357.7218368874566,376.4817521355366,349.3206984696609,0,580.5187946177293,511.54735205015675,66.79784961688765,267.91686410679006,7.045692741689896,7.045692741689896,6.896225539155564,6.896225539155564,0.149467202534332,0.149467202534332
53,10600,rayleigh,0.2482335,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,943.7113635997209,4.718556817998604,7.534334361686712,1.71913927457463,5.815195087112086,,6.491394131760541,116.30390174224172,6.772788728391253,0.4633519475162029,200,334.2420792480489,378.2215658091405,319.0156329902206,374.0124192826055,0,869.2059733009592,502.49966953567247,147.74908628760173,473.1769941881775,6.9759782554640655,6.9759782554640655,6.875828738173611,6.875828738173611,0.10014951729045407,0.10014951729045407
54,10800,rayleigh,0.24820016666666667,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,1633.5919542668346,8.167959771334173,9.49381806577205,0.539159558019076,8.954658507752981,,6.491394131760541,179.09317015505962,6.8102471384725645,0.4418387769907713,200,376.592205162407,374.07634192971994,373.22339951239707,371.82580478379646,0,262.33556201457884,161.5873406754554,659.004061088886,286.6495186353573,7.067284699417944,7.067284699417944,6.914325585758415,6.914325585758415,0.15295911365952897,0.15295911365952897
55,11000,rayleigh,0.24816683333333334,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,638.8545538070563,3.1942727690352815,8.921537701750086,3.0552238760468318,5.89936512919997,,6.491394131760541,117.98730258399942,6.657848651181119,0.4780992764234543,200,297.90927389394506,236.39274268913198,295.3287726536628,224.24537145522146,0,131.91407784578666,506.06769031186457,252.5765171809778,823.1963894569208,7.0147003881749725,7.0147003881749725,6.895871759275534,6.895871759275534,0.1188286288994389,0.1188286288994389
56,11200,rayleigh,0.2481335,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,652.4323289509163,3.262161644754581,7.6463097724377045,2.761493772325109,4.895812399666734,,6.491394131760541,97.9162479933347,6.7493404588817825,0.45001485899090765,200,368.1568516122086,270.76437519542236,359.36575382697305,250.49433409684468,0,989.0790756312585,435.86293715539335,291.0509917647551,819.9354825111735,6.879622169711682,6.879622169711682,6.860156413568232,6.860156413568232,0.019465756143450363,0.019465756143450363
57,11400,rayleigh,0.24810016666666668,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,1152.745067777532,5.76372533888766,8.329100487837962,1.2963356861588227,7.032764801679135,,6.491394131760541,140.65529603358272,6.571961746018219,0.44514918521046637,200,355.96110764260135,320.14122081962734,344.69422831323897,298.9298682061898,0,680.8658417404831,554.1808981838486,530.726041631648,839.4106202809128,6.84207122243718,6.84207122243718,6.863184630903511,6.863184630903511,0.021113408466331585,0.021113408466331585
