episode,global_step,fading_model,hidden_dim,epsilon,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,avg_num_eves,avg_nearest_eve_distance,avg_mean_eve_distance,avg_max_eve_capacity,eval_R_sec_mbps,last_eval_R_sec_mbps,steps,rolling20,rolling20_avg_R_sec_mbps,rolling100,rolling100_avg_R_sec_mbps,convergence_gap,convergence_gap20_100_mbps
1,200,rician,64,0.9994638055555556,2.79026007932008,7.875641744948732,7.303436189543447,3.839762370732584,22.0,597.9504107245127,1142.0013367759523,7.303436189543447,,,200,3.839762370732584,3.839762370732584,3.839762370732584,3.839762370732584,0.0,0.0
2,400,rician,64,0.9989249166666667,0.7985149283659735,7.61021490725173,11.23125759348583,1.4247006064451542,21.0,167.12932430535204,389.80245977762485,11.23125759348583,,,200,2.632231488588869,2.632231488588869,2.632231488588869,2.632231488588869,0.0,0.0
3,600,rician,64,0.9983860277777777,1.4084585917668633,8.06147221816266,10.62661855906376,2.3595769195280782,14.0,98.94743962217495,391.6033087473409,10.62661855906376,,,200,2.541346632235272,2.541346632235272,2.541346632235272,2.541346632235272,0.0,0.0
4,800,rician,64,0.9978471388888889,5.023893672561747,9.175145661272824,6.803182909963689,5.2988569947538195,13.0,568.1724769831865,868.2366517276456,6.803182909963689,,,200,3.230724222864909,3.230724222864909,3.230724222864909,3.230724222864909,0.0,0.0
5,1000,rician,64,0.99730825,4.407916801375485,8.490102775864829,6.3705438450456215,4.68972830117745,19.0,601.3406805639437,1215.7800510430043,6.3705438450456215,,,200,3.522525038527417,3.522525038527417,3.522525038527417,3.522525038527417,0.0,0.0
6,1200,rician,64,0.9967693611111111,4.0776321056696725,8.647707939102819,6.797977741932616,4.544605386649336,18.0,573.423816880799,1255.4803418191475,6.797977741932616,,,200,3.692871763214404,3.692871763214404,3.692871763214404,3.692871763214404,0.0,0.0
7,1400,rician,64,0.9962304722222223,3.7483820940863053,8.225254140204738,7.029083660905745,4.085395229986685,18.0,749.1373300203086,1265.187136052581,7.029083660905745,,,200,3.7489465441818726,3.7489465441818726,3.7489465441818726,3.7489465441818726,0.0,0.0
8,1600,rician,64,0.9956915833333333,2.826914111621269,7.980426784494222,8.2727040655956,3.1338412417461985,15.0,447.36635462397845,944.9332705775093,8.2727040655956,,,200,3.6720583813774135,3.6720583813774135,3.6720583813774135,3.6720583813774135,0.0,0.0
9,1800,rician,64,0.9951526944444444,1.584037572408927,8.638538800942428,11.765745844137829,1.890506135387343,20.0,86.58105569418238,618.9306648499464,11.765745844137829,,,200,3.474108131822961,3.474108131822961,3.474108131822961,3.474108131822961,0.0,0.0
10,2000,rician,64,0.9946138055555556,3.047976152105832,9.40227461314818,10.637776245285334,3.321422822706729,24.0,95.57151129886667,611.9863968303351,10.637776245285334,,,200,3.4588396009113382,3.4588396009113382,3.4588396009113382,3.4588396009113382,0.0,0.0
11,2200,rician,64,0.9940749166666667,5.639159272911431,10.254249351189408,7.043438698131596,5.934132598324645,24.0,393.8305428899968,840.2900818562422,7.043438698131596,,,200,3.6838662370398207,3.6838662370398207,3.6838662370398207,3.6838662370398207,0.0,0.0
12,2400,rician,64,0.9935360277777778,3.848815603015362,7.57694779873131,6.235043419438035,4.2271776809880555,15.0,958.0602574358985,1393.8281570218378,6.235043419438035,,,200,3.7291421907021736,3.7291421907021736,3.7291421907021736,3.7291421907021736,0.0,0.0
13,2600,rician,64,0.9929971388888889,2.5276116730710965,7.896663928193115,8.535573942840745,3.2186345970408454,27.0,150.48250067350867,423.69325219430675,8.535573942840745,,,200,3.6898723758051486,3.6898723758051486,3.6898723758051486,3.6898723758051486,0.0,0.0
14,2800,rician,64,0.99245825,4.418164423397037,8.95525671210903,6.675501055139551,4.692924442077876,17.0,710.4879506933554,980.5065962138069,6.675501055139551,,,200,3.761518951967486,3.761518951967486,3.761518951967486,3.761518951967486,0.0,0.0
15,3000,rician,64,0.9919193611111111,2.572930262471772,8.082113889921473,8.93557454638206,3.212546336583781,17.0,300.1340909774818,706.0003473135295,8.93557454638206,,,200,3.724920777608572,3.724920777608572,3.724920777608572,3.724920777608572,0.0,0.0
16,3200,rician,64,0.9913804722222223,4.1863310627378345,8.144241549084741,7.07897995068398,4.543669499582651,23.0,440.9949888355183,1022.9617402897954,7.07897995068398,,,200,3.776092572731952,3.776092572731952,3.776092572731952,3.776092572731952,0.0,0.0
17,3400,rician,64,0.9908415833333334,3.980827561284863,8.454139094975483,6.8677508857149485,4.254648446470136,17.0,560.5680649452761,1137.0526106267916,6.8677508857149485,,,200,3.804242918245963,3.804242918245963,3.804242918245963,3.804242918245963,0.0,0.0
18,3600,rician,64,0.9903026944444444,4.090354655283341,8.846460206413344,7.0385981322408355,5.032307477498312,16.0,410.94607864902673,953.9723897243313,7.0385981322408355,,,200,3.8724687270933154,3.8724687270933154,3.8724687270933154,3.8724687270933154,0.0,0.0
