episode,global_step,algorithm,fading_model,hidden_dim,actor_lr,critic_lr,batch_size,exploration_noise,target_policy_noise,target_noise_clip,policy_delay,control_mode,role_switching,user_mobile,observation_mode,normalize_observations,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,avg_num_eves,avg_nearest_eve_distance,avg_mean_eve_distance,avg_max_eve_capacity,eval_R_sec_mbps,last_eval_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,rolling20_avg_R_sec_mbps,rolling100_avg_R_sec_mbps,convergence_gap20_100_mbps,critic_loss,actor_loss,replay_size
20,4000,TD3PG,rayleigh,64,0.001,0.001,64,0.2987503125,0.2,0.5,2,velocity,False,True,full,True,465.70379967231685,2.3285189983615844,8.358571609385939,4.419738782249859,3.956974772494888,22.0,108.13942267807298,614.7590715389989,4.419738782249859,,,79.13949544989775,6.709255190495558,0.4707728384883182,200,289.66578005933195,361.8673926072655,273.9154148752726,293.0009393072291,385.5323332662119,515.2804174314508,121.56977774116632,261.7519861657035,3.643441292272064,3.643441292272064,0.0,15.109329223632812,-22.684602737426758,4000
21,4200,TD3PG,rayleigh,64,0.001,0.001,64,0.2986878125,0.2,0.5,2,velocity,False,True,full,True,499.6033618964639,2.4980168094823196,8.025153598451228,4.195439651318843,3.896976176740355,29.0,492.5210907341195,1007.555440628261,4.195439651318843,,,77.9395235348071,6.812787047993522,0.4683729255275454,200,309.6378930311232,372.1369035306727,284.7365431288011,370.752649371494,634.8720249712429,523.6200688569256,484.0768880454458,341.20511839314054,3.7070915514949894,3.6555143820086493,0.05157716948634006,42.47989273071289,-24.056798934936523,4200
22,4400,TD3PG,rayleigh,64,0.001,0.001,64,0.29862531249999996,0.2,0.5,2,velocity,False,True,full,True,823.0388731662106,4.115194365831053,8.516909173878886,2.741255998641157,5.785806032661393,14.0,599.5621622795582,1022.422163628749,2.741255998641157,,,115.71612065322786,6.893610032439051,0.47337986691649553,200,379.2215396258987,288.70511953411926,378.7944689020456,271.67571654162003,452.39587972902706,446.7709124860984,581.1862195511029,274.8929221972889,3.764731315560951,3.7523458206746834,0.012385494886267612,10.286811828613281,-24.64265251159668,4400
23,4600,TD3PG,rayleigh,64,0.001,0.001,64,0.2985628125,0.2,0.5,2,velocity,False,True,full,True,378.87589584450154,1.8943794792225077,7.971914659991216,5.4131431345565115,2.691743533548782,25.0,309.9620269641589,740.6491194770985,5.4131431345565115,,,53.83487067097564,6.738567873638217,0.4718319526252821,200,364.4223479965079,378.3258933140656,306.7504532180287,377.8988177416582,419.6206840581464,282.75965190211383,305.9147792569787,382.97307226654266,3.7864706507618786,3.706232677756166,0.08023797300571278,10.377483367919922,-25.666528701782227,4600
24,4800,TD3PG,rayleigh,64,0.001,0.001,64,0.2985003125,0.2,0.5,2,velocity,False,True,full,True,484.1627490578235,2.4208137452891174,8.911721919837259,5.213186544605407,3.7866719962915463,26.0,172.25288352470474,827.3136423764054,5.213186544605407,,,75.73343992583094,6.750611370872345,0.46903991368791,200,376.1089738172098,326.67803520633055,375.76003880407484,307.98782877719606,210.83473330251564,281.3969572398954,186.91859178348122,685.8211528398014,3.7985837994897826,3.7095843160284727,0.08899948346130993,10.088939666748047,-26.158552169799805,4800
25,5000,TD3PG,rayleigh,64,0.001,0.001,64,0.2984378125,0.2,0.5,2,velocity,False,True,full,True,-101.13574410564273,-0.5056787205282136,7.710473619407828,9.008235401531884,0.28313109708396855,20.0,22.476320397787923,369.7981029902737,9.008235401531884,,,5.662621941679372,6.8368541222437775,0.47066269642189573,200,372.6661448018384,378.90302600208537,371.97034684526005,378.5257960647482,766.2332950588388,410.58799508522753,9.408676684635438,388.8721645189945,3.69760191590328,3.5725261872706926,0.12507572863258742,23.000133514404297,-25.77582359313965,5000
26,5200,TD3PG,rayleigh,64,0.001,0.001,64,0.2983753125,0.2,0.5,2,velocity,False,True,full,True,303.5942895613773,1.5179714478068866,7.997464035268161,5.659459113333105,2.494858126388485,24.0,62.384189691316394,540.2136836902051,5.659459113333105,,,49.897162527769694,6.559646688435106,0.4593364119900295,200,369.85474167345126,355.0436058210585,368.9352844431735,318.54100802823575,491.72267723508224,188.84665753858891,52.363692063870594,123.59691895701842,3.5328902642690116,3.5310774156982996,0.0018128485707120667,8.072854995727539,-28.58294677734375,5200
27,5400,TD3PG,rayleigh,64,0.001,0.001,64,0.29831281249999997,0.2,0.5,2,velocity,False,True,full,True,956.8647866909855,4.784323933454927,9.363733149962206,3.468384694792864,5.899858421676563,13.0,663.0362077808858,991.2331369789823,3.468384694792864,,,117.99716843353127,6.729668546159616,0.46915524573167205,200,377.93954108324834,312.96498130175655,377.35091036318886,235.5148930447987,278.7706200920243,232.18434685969234,645.9857987927976,861.1893409838553,3.685912504176921,3.618810045549347,0.06710245862757436,9.92332935333252,-29.508010864257812,5400
28,5600,TD3PG,rayleigh,64,0.001,0.001,64,0.2982503125,0.2,0.5,2,velocity,False,True,full,True,1023.5630494877245,5.117815247438623,9.154851495145023,3.237802361807885,5.940235916908174,11.0,787.0917687672899,1016.9387614375887,3.237802361807885,,,118.80471833816348,6.905017115808533,0.46837623946880624,200,379.31330995135704,379.6889075534385,378.6932643253728,379.1887685050162,294.3854536559382,395.8376229754638,769.4449098851147,538.4287593678708,3.7436851300564897,3.701718112383591,0.04196701767289879,11.760589599609375,-29.690603256225586,5600
29,5800,TD3PG,rayleigh,64,0.001,0.001,64,0.2981878125,0.2,0.5,2,velocity,False,True,full,True,888.0225481834804,4.440112740917402,8.348314466546425,3.2085152960693595,5.212650724636087,16.0,484.45373337253693,1101.1962116269697,3.2085152960693595,,,104.25301449272175,6.703315516603655,0.4669265399698477,200,379.0250589363302,361.2172136314909,378.44354289870597,298.6191739280784,662.2181243656677,380.69211175823045,467.02322466718874,433.07375962857185,3.93846433010816,3.7538192369440218,0.18464509316413835,10.142990112304688,-33.62264633178711,5800
30,6000,TD3PG,rayleigh,64,0.001,0.001,64,0.29812531249999996,0.2,0.5,2,velocity,False,True,full,True,445.30066983872956,2.226503349193648,8.023337450956713,3.49268513421602,4.570476265762839,14.0,252.29333134491827,780.038777494404,3.49268513421602,,,91.40952531525677,6.544403691706439,0.4717668819106391,200,308.66634817697405,184.61347884317013,284.38357659978004,74.73911020149252,530.0461150655078,505.37251775236587,267.57122476135146,322.27895138555397,3.948446744438013,3.781041137904649,0.167405606533364,11.98093032836914,-34.65937805175781,6000
31,6200,TD3PG,rayleigh,64,0.001,0.001,64,0.2980628125,0.2,0.5,2,velocity,False,True,full,True,418.17050994828287,2.0908525497414145,8.223242849133483,5.529239275809274,2.8782040502340256,16.0,256.3872860414347,659.8864177756582,5.529239275809274,,,57.56408100468052,6.747330032597721,0.4700947471508286,200,376.0652742498133,369.07751241416844,373.02044721467746,361.20681288792105,430.36638107150213,299.68389093571074,247.87712004526253,537.5301642053731,3.8876420477730234,3.751917360883016,0.13572468689000727,9.269436836242676,-35.11485290527344,6200
32,6400,TD3PG,rayleigh,64,0.001,0.001,64,0.2980003125,0.2,0.5,2,velocity,False,True,full,True,751.9315847408133,3.7596579237040664,8.135947911466735,2.9360475581750953,5.227354540160639,19.0,803.5459756342249,1130.553286652486,2.9360475581750953,,,104.5470908032128,6.821450742441649,0.46753614078527916,200,311.8342693622503,371.37523670621584,287.05410919645834,309.3808606940695,638.3115474325222,507.81640049611184,787.0565537120932,375.4994938621062,3.9429136541349576,3.7980247727354417,0.14488888139951595,7.224189281463623,-36.207252502441406,6400
33,6600,TD3PG,rayleigh,64,0.001,0.001,64,0.2979378125,0.2,0.5,2,velocity,False,True,full,True,754.1226365664454,3.770613182832227,7.232492011589304,1.6011755885634638,5.631316423025836,13.0,784.3722923346992,1337.410622479344,1.6011755885634638,,,112.62632846051672,6.896606461644277,0.4670021604299263,200,78.02323758212705,373.37112858539155,72.21955089143675,369.1949103097115,1109.4367927381256,708.8723439378913,769.2190487605435,468.25511544677175,4.00365652137857,3.853579065168484,0.15007745621008617,8.148673057556152,-34.932777404785156,6600
34,6800,TD3PG,rayleigh,64,0.001,0.001,64,0.2978753125,0.2,0.5,2,velocity,False,True,full,True,672.6618444981439,3.3633092224907193,8.982277225360013,3.939516595832448,5.094909333576979,15.0,417.27934154913214,801.0031058475186,3.939516595832448,,,101.89818667153959,6.838536427146323,0.46699555852684116,200,372.55597110016777,287.625906238061,370.7923425986308,273.8775136688467,182.21967437935942,518.3644254370681,423.7791129177525,256.07204725058614,4.101720298543551,3.8900887789452043,0.2116315195983467,9.631269454956055,-35.93397521972656,6800
35,7000,TD3PG,rayleigh,64,0.001,0.001,64,0.29781281249999997,0.2,0.5,2,velocity,False,True,full,True,764.3151724559219,3.8215758622796097,8.724055302349292,4.114064581677537,4.663737197250286,20.0,371.7461528745963,891.7283566858823,4.114064581677537,,,93.27474394500571,6.210474551360628,0.46975665192806754,200,329.10285889657507,352.16114309466434,291.93952766932614,338.81631316745705,415.78217368102895,583.6052320730981,386.46136832663626,315.62499502976084,4.169132748734885,3.9121930194682073,0.25693972926667774,12.944602012634277,-37.8802604675293,7000
36,7200,TD3PG,rayleigh,64,0.001,0.001,64,0.2977503125,0.2,0.5,2,velocity,False,True,full,True,88.21272082227789,0.44106360411138945,7.587945761598884,6.911940259071919,1.1910084975582327,23.0,114.91309618684491,402.9950905909151,6.911940259071919,,,23.820169951164655,6.465938914068221,0.47049780291967,200,359.269179573775,358.87530151974767,353.2424272268361,356.45099037683343,742.9062647808598,143.48383111838504,115.24856136098109,452.5541808526542,4.107836262157157,3.8366045605262635,0.2712317016308936,10.50210189819336,-41.67522430419922,7200
37,7400,TD3PG,rayleigh,64,0.001,0.001,64,0.2976878125,0.2,0.5,2,velocity,False,True,full,True,170.50676266147,0.85253381330735,8.301566232882424,7.496064756794618,1.585943917873492,20.0,25.703988465119018,535.4229803052697,7.496064756794618,,,31.71887835746984,6.148673889180964,0.46885262447861076,200,338.956771608329,347.8540293212268,324.5288859922321,340.94156228388096,266.0308535263575,311.3845023641551,39.419995276436744,324.85012169166924,4.010548220534354,3.7757758945086213,0.23477232602573306,9.311725616455078,-39.82929229736328,7400
38,7600,TD3PG,rayleigh,64,0.001,0.001,64,0.2976253125,0.2,0.5,2,velocity,False,True,full,True,807.2591464905477,4.036295732452738,9.331684606046233,4.641370497052192,4.71119642731221,23.0,286.64368006171355,685.7996204172077,4.641370497052192,,,94.22392854624421,5.835897995819391,0.4738153084685721,200,323.8025560501727,329.9415721268411,310.4191455228826,151.8932790986145,259.5170967110836,458.4130625461632,270.2388417942785,373.2543203923318,4.0281095802120515,3.8003922243192423,0.22771735589280917,11.567811965942383,-39.537376403808594,7600
39,7800,TD3PG,rayleigh,64,0.001,0.001,64,0.2975628125,0.2,0.5,2,velocity,False,True,full,True,136.48686137231428,0.6824343068615714,7.937530565061046,7.014285114405844,1.441951651210093,11.0,126.23611608390208,373.25930606142117,7.014285114405844,,,28.839033024201857,6.529409573887815,0.46635182733915215,200,377.98570327692346,346.9779598161981,376.49479299507755,323.2753810545388,639.3169726134068,421.8335516889838,112.34542037760242,869.1484331919121,3.847250255119743,3.7399193891113156,0.10733086600842734,63.107666015625,-43.364280700683594,7800
40,8000,TD3PG,rayleigh,64,0.001,0.001,64,0.2975003125,0.2,0.5,2,velocity,False,True,full,True,841.6259141725005,4.208129570862503,8.405715501894612,3.4724246113165207,4.952896089286683,17.0,338.82944240953736,946.7691131598118,3.4724246113165207,,,99.05792178573367,6.43937871800054,0.4750675316041811,200,357.8465333191501,357.7571141386474,346.2839614766007,332.36898797239496,662.8089743911221,397.26508439500645,327.94920036278097,177.20350313872754,3.8970463209593333,3.7702438066156985,0.12680251434363488,71.07161712646484,-42.898624420166016,8000
41,8200,TD3PG,rayleigh,64,0.001,0.001,64,0.2974378125,0.2,0.5,2,velocity,False,True,full,True,807.2029731207916,4.036014865603958,8.89415831575353,4.269838094586665,4.6591584425359605,31.0,310.3336760567132,813.2660921362942,4.269838094586665,,,93.18316885071921,5.417737828253184,0.46790124904992036,200,344.99853833365665,258.07276062021793,337.0204377472135,187.10457377526788,484.7533615539166,314.26620721551615,313.38345654544673,233.94781327422956,3.9351554342491126,3.7919246513942415,0.14323078285487112,7.574512481689453,-47.10882568359375,8200
42,8400,TD3PG,rayleigh,64,0.001,0.001,64,0.2973753125,0.2,0.5,2,velocity,False,True,full,True,419.98607963485244,2.099930398174262,8.446512809841247,5.8182959095297955,2.8222553369197394,33.0,103.77643660209164,642.869129538239,5.8182959095297955,,,56.44510673839479,6.057255029311467,0.47066949042991724,200,334.1328835750173,342.2282561186517,318.70500595687287,330.96351498772367,424.80995590055267,196.5422999273895,87.75929254407924,445.4907987437122,3.7869778994620305,3.768837286763896,0.018140612698134273,8.336065292358398,-49.89474868774414,8400
43,8600,TD3PG,rayleigh,64,0.001,0.001,64,0.29731281249999997,0.2,0.5,2,velocity,False,True,full,True,239.08480981440167,1.1954240490720083,7.779031782327336,6.076941025310069,1.9666773065535093,28.0,291.7829129181519,692.6130224868045,6.076941025310069,,,39.333546131070186,6.578649094806436,0.4696450944763043,200,363.54673580613195,363.2388337947287,361.2928037956998,353.8593207756644,607.5146516063363,332.44808445141746,275.7047934829086,565.9634322654169,3.7507245881122673,3.7269265895497012,0.023797998562566036,9.756710052490234,-48.628082275390625,8600
44,8800,TD3PG,rayleigh,64,0.001,0.001,64,0.2972503125,0.2,0.5,2,velocity,False,True,full,True,881.537702075205,4.407688510376024,9.136939792715012,3.9812253571348357,5.200723077344953,16.0,301.0764747994935,721.8245593049725,3.9812253571348357,,,104.01446154689907,6.8657021284780955,0.4731635887773422,200,378.37775788899353,376.9164182300763,377.90128450479784,376.3542271465496,417.56692501986396,190.92275387027138,285.5422844916654,452.2313804715756,3.821427142164937,3.7604219642723207,0.06100517789261639,9.237651824951172,-52.360687255859375,8800
45,9000,TD3PG,rayleigh,64,0.001,0.001,64,0.2971878125,0.2,0.5,2,velocity,False,True,full,True,476.86876773331636,2.384343838666582,7.693304169558836,3.4496622248807736,4.282498426345091,25.0,787.7814659804535,1328.9512281393304,3.4496622248807736,,,85.64996852690183,6.570085900238905,0.47725635298384966,200,301.4894023529475,289.15547345457605,227.85296514773648,187.608558291999,890.2461757853849,703.0149400658114,771.8676037372072,617.0854794900811,4.021395508627993,3.772023663429493,0.2493718451985001,13.97616195678711,-53.85674285888672,9000
46,9200,TD3PG,rayleigh,64,0.001,0.001,64,0.2971253125,0.2,0.5,2,velocity,False,True,full,True,360.16795166364363,1.800839758318218,8.324200451471267,6.045113957817711,2.508218744628523,20.0,69.79968372345488,533.5847917977617,6.045113957817711,,,50.164374892570464,5.853639062520845,0.4674033594359524,200,325.5587641074773,329.52457238839577,273.90649611165344,287.7017299152241,297.59274291793184,291.83656860991573,73.37338584528439,304.99231823169436,4.022063539539995,3.744549643455559,0.2775138960844359,9.929317474365234,-54.01051712036133,9200
47,9400,TD3PG,rayleigh,64,0.001,0.001,64,0.2970628125,0.2,0.5,2,velocity,False,True,full,True,492.91413285850297,2.464570664292515,7.706700862095497,3.840364069781987,3.929563019423658,18.0,623.5040879129796,989.0263797295058,3.840364069781987,,,78.59126038847317,6.795605996996784,0.4710409560072692,200,253.85227749979978,370.77526082181356,238.0240487948428,369.61624525011524,738.2778316993277,708.8723439378913,606.5890087912956,727.670542638761,3.9235487694273496,3.748486098263391,0.17506267116395868,9.403081893920898,-54.443695068359375,9400
48,9600,TD3PG,rayleigh,64,0.001,0.001,64,0.2970003125,0.2,0.5,2,velocity,False,True,full,True,565.0785191390974,2.8253925956954866,7.382899840371123,2.9367967388774496,4.548685641912542,16.0,670.5976785805137,1176.0255547674615,2.9367967388774496,,,90.97371283825083,6.612679838231369,0.46898647002833754,200,166.9670190119137,352.73991568901084,160.50327748647172,333.2610639939487,911.4584671876735,708.8723439378913,653.0530555048504,349.55494461859547,3.8539712556775685,3.765156922089415,0.08881433358815327,190.34365844726562,-56.68042755126953,9600
49,9800,TD3PG,rayleigh,64,0.001,0.001,64,0.2969378125,0.2,0.5,2,velocity,False,True,full,True,912.5544397146966,4.562772198573483,8.619088110559458,3.1639458409441072,5.455142269615352,17.0,422.2023633965611,952.2478388612018,3.1639458409441072,,,109.10284539230705,6.57160154333694,0.4699747343356195,200,379.53845416163836,348.91831562478797,379.0470354114774,329.4188212926483,269.1369505177036,176.37944031544657,408.8073108747913,659.3783011931162,3.866095832926532,3.7996464189776993,0.06644941394883253,122.7794189453125,-59.337013244628906,9800
50,10000,TD3PG,rayleigh,64,0.001,0.001,64,0.2968753125,0.2,0.5,2,velocity,False,True,full,True,1126.0480782506727,5.630240391253364,8.757421476113054,2.3441875419181257,6.416648053049425,12.0,598.1594203290168,1094.8094351449026,2.3441875419181257,4.7530988908837415,4.7530988908837415,128.3329610609885,6.786972107517099,0.46386965429395216,200,379.35071145850515,369.1842129811103,378.9255464203665,364.5307532767535,302.60759745685027,114.72825895847112,587.4478727051159,471.86229939698177,3.9584044222908625,3.851986451659134,0.10641797063172875,13.712138175964355,-62.532318115234375,10000
