episode,global_step,fading_model,noise_std,noise_type,control_mode,role_switching,episode_reward_bps_step,avg_reward_mbps,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,role_switch_count,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,rolling20_avg_R_sec_mbps,rolling100_avg_R_sec_mbps,convergence_gap20_100_mbps
1,200,rician,0.249204,ou,waypoint,True,529211053.1521143,2.6460552657605714,8.398798296723195,9.629553691531413,2.702872245374065,54.057444907481305,5.68169796134937,0.046616555899381636,200,290.25895365710915,349.1382241717888,276.5643028390093,335.7843556933181,0,626.4303672664812,360.8190697631268,835.3367478227664,1176.0345324708967,2.702872245374065,2.702872245374065,0.0
2,400,rician,0.248404,ou,waypoint,True,717121110.2809794,3.585605551404897,9.010818427299998,8.670675894773096,3.6451190337291024,72.90238067458205,5.951348232420621,0.03831567727029324,200,320.189694791413,340.18913608703735,50.13580764260796,334.5287570769342,0,348.139691254067,469.6377944505967,1063.7962194782801,416.8352893698442,3.173995639551584,3.173995639551584,0.0
3,600,rician,0.247604,ou,waypoint,True,852282735.6138618,4.261413678069309,9.01852139645133,8.035187201570896,4.319874163541132,86.39748327082265,5.846048547182438,0.041671535521745684,200,353.18109008058804,303.67837459072837,330.48108858505856,258.1727270137875,0,303.07203896822284,503.9109543031603,823.0514920714903,238.96687163343577,3.5559551475480995,3.5559551475480995,0.0
4,800,rician,0.246804,ou,waypoint,True,462992506.8549661,2.3149625342748306,9.445095346588209,11.43382700723625,2.3814661750361847,47.62932350072371,6.650364076135553,0.03420277215540409,200,358.81277301407374,380.0746041204857,349.14127292516895,376.2052997147161,1,350.9414179810926,245.5723632208361,408.77563987538196,803.2904423320106,3.262332904420121,3.262332904420121,0.0
5,1000,rician,0.246004,ou,waypoint,True,473060571.8683862,2.365302859341931,8.131530283410441,10.47969829470254,2.420747896206965,48.41495792413931,5.544503686503385,0.041979485899209974,200,364.0942067169436,238.7170303735282,356.2508707770908,172.3468908675949,0,758.2178784061813,435.4964068708543,632.9914599556005,759.4624183559744,3.09401590277749,3.09401590277749,0.0
