episode,bs_beamformer,uav_jammer
1,6.849078415565952,6.849078415565952
2,6.8425583364838864,6.8425583364838864
3,6.804544669851829,6.804544669851829
4,6.879989299814344,6.879989299814344
5,6.909367831021755,6.909367831021755
6,7.012901566965336,7.012901566965336
7,6.969737596145507,6.969737596145507
8,6.905723362724646,6.905723362724646
9,6.908952783230784,6.908952783230784
10,6.888338076973373,6.888338076973373
11,6.893728321029191,6.893728321029191
12,6.870392470608396,6.870392470608396
13,6.8561356692097295,6.8561356692097295
14,6.85514165324773,6.85514165324773
15,6.864275619590956,6.864275619590956
16,6.859420880174415,6.859420880174415
17,6.854296603249663,6.854296603249663
18,6.845861260679608,6.845861260679608
19,6.842336766890563,6.842336766890563
20,6.8571106893004705,6.8571106893004705
21,6.851726556785417,6.851726556785417
22,6.900580322863651,6.900580322863651
23,6.901484839633931,6.901484839633931
24,6.902126281655557,6.902126281655557
25,6.895856020770451,6.895856020770451
26,6.90066487684419,6.90066487684419
27,6.888622820596522,6.888622820596522
28,6.892264944920863,6.892264944920863
29,6.887506006320288,6.887506006320288
30,6.837592615159566,6.837592615159566
31,6.831946345549303,6.831946345549303
32,6.818655310315375,6.818655310315375
33,6.799072645215148,6.799072645215148
34,6.77337818396528,6.77337818396528
35,6.773554719994849,6.773554719994849
36,6.775884154826172,6.775884154826172
37,6.803301598603959,6.803301598603959
38,6.829174900661244,6.829174900661244
39,6.831950115916535,6.831950115916535
40,6.793661218048382,6.793661218048382
41,6.781251682941449,6.781251682941449
42,6.773097793086013,6.773097793086013
43,6.77600758443582,6.77600758443582
44,6.775899017591927,6.775899017591927
45,6.807475147852847,6.807475147852847
46,6.828516719062129,6.828516719062129
47,6.830532796530295,6.830532796530295
48,6.829896156710085,6.829896156710085
49,6.832750568975973,6.832750568975973
50,6.8332362357589105,6.8332362357589105
51,6.8327023162881115,6.8327023162881115
52,6.832736019758145,6.832736019758145
53,6.833020824661134,6.833020824661134
54,6.833737360080585,6.833737360080585
55,6.834220026334503,6.834220026334503
56,6.834134711722648,6.834134711722648
57,6.892299050770273,6.892299050770273
58,6.891502943339747,6.891502943339747
59,6.8577612785104325,6.8577612785104325
60,6.838729662706839,6.838729662706839
61,6.893666660704559,6.893666660704559
62,6.883069272529161,6.883069272529161
63,6.859770455080069,6.859770455080069
64,6.860325034803668,6.860325034803668
65,6.873434622509806,6.873434622509806
66,6.902106563906398,6.902106563906398
67,6.907333936882213,6.907333936882213
68,6.874058464733182,6.874058464733182
69,6.8399952809519355,6.8399952809519355
70,6.902495799256775,6.902495799256775
71,6.917600357145768,6.917600357145768
72,6.894447247728607,6.894447247728607
73,6.872231375463929,6.872231375463929
74,6.906347346697782,6.906347346697782
75,6.9391723006912525,6.9391723006912525
76,6.940489609276247,6.940489609276247
77,6.9236055520667215,6.9236055520667215
78,6.91134621196856,6.91134621196856
79,6.928577403866773,6.928577403866773
80,6.9104317307534275,6.9104317307534275
81,6.890315141260414,6.890315141260414
82,6.916441153779773,6.916441153779773
83,6.899556092585388,6.899556092585388
84,6.869650813783255,6.869650813783255
85,6.87949687906338,6.87949687906338
86,6.869091695976439,6.869091695976439
87,6.862908481682955,6.862908481682955
88,6.8632619542091735,6.8632619542091735
89,6.863607250434104,6.863607250434104
90,6.865661035557828,6.865661035557828
91,6.858635008442088,6.858635008442088
92,6.864475979910924,6.864475979910924
93,6.863189481844757,6.863189481844757
94,6.860944411038863,6.860944411038863
95,6.851714341996276,6.851714341996276
96,6.834728437858141,6.834728437858141
97,6.832583249667342,6.832583249667342
98,6.850736011478149,6.850736011478149
99,6.868880195226251,6.868880195226251
100,6.8792448219143125,6.8792448219143125
101,6.872597838776532,6.872597838776532
102,6.860415111462835,6.860415111462835
103,6.853583517296577,6.853583517296577
104,6.861203177261319,6.861203177261319
105,6.866240886934844,6.866240886934844
106,6.868096428767912,6.868096428767912
107,6.870985962643438,6.870985962643438
108,6.868623714349046,6.868623714349046
109,6.871580482085198,6.871580482085198
110,6.872875287018188,6.872875287018188
111,6.868876965861827,6.868876965861827
112,6.8644402633298105,6.8644402633298105
113,6.86570562878182,6.86570562878182
114,6.8704995365161485,6.8704995365161485
115,6.878328220912499,6.878328220912499
116,6.880405271655901,6.880405271655901
117,6.8746595372247885,6.8746595372247885
118,6.862079232226738,6.862079232226738
119,6.9316136050782795,6.9316136050782795
120,6.998913704450289,6.998913704450289
121,6.751377448943272,6.751377448943272
122,6.750490370850739,6.750490370850739
123,6.744737275816471,6.744737275816471
124,6.782532717039995,6.782532717039995
125,7.087715728931825,7.087715728931825
126,6.94458916523398,6.94458916523398
127,6.8822221315682715,6.8822221315682715
128,6.840641588202022,6.840641588202022
129,6.728816793224211,6.728816793224211
130,6.64337043821105,6.64337043821105
131,6.95228236766132,6.95228236766132
132,6.982223672896255,6.982223672896255
133,6.982915965553917,6.982915965553917
134,6.971180781913944,6.971180781913944
135,6.428739163847857,6.428739163847857
136,6.845512909358433,6.845512909358433
137,6.843912674774616,6.843912674774616
138,6.756738796533586,6.756738796533586
139,6.719898793576704,6.719898793576704
140,6.721335516481867,6.721335516481867
141,6.907157842870346,6.907157842870346
142,6.825099125046603,6.825099125046603
143,6.951025362659216,6.951025362659216
144,6.940498549188785,6.940498549188785
145,6.968937005086372,6.968937005086372
146,6.978457409587104,6.978457409587104
147,6.987523462547412,6.987523462547412
148,6.984644337300969,6.984644337300969
149,6.993987727991101,6.993987727991101
150,6.995620706319118,6.995620706319118
151,6.9529274358425415,6.9529274358425415
152,6.994417303773776,6.994417303773776
153,7.023653623491283,7.023653623491283
154,7.003083662068008,7.003083662068008
155,7.013123467065451,7.013123467065451
156,6.990924548700537,6.990924548700537
157,6.973566357297278,6.973566357297278
158,6.820576751216183,6.820576751216183
159,6.399697179957145,6.399697179957145
160,6.664499311608108,6.664499311608108
161,6.937886998728296,6.937886998728296
162,6.949409007524157,6.949409007524157
163,6.950134082009393,6.950134082009393
164,6.945810672286062,6.945810672286062
165,6.9455799807478185,6.9455799807478185
166,6.955774809868132,6.955774809868132
167,6.955240893894911,6.955240893894911
168,6.919886684519058,6.919886684519058
169,6.975424451315098,6.975424451315098
170,7.007605151444426,7.007605151444426
171,7.013072795033754,7.013072795033754
172,7.030768237516595,7.030768237516595
173,7.018245151153066,7.018245151153066
174,7.037706409758145,7.037706409758145
175,6.989594003224003,6.989594003224003
176,7.00537737007274,7.00537737007274
177,7.048707994486493,7.048707994486493
178,6.873572746750541,6.873572746750541
179,6.794621673062932,6.794621673062932
180,6.794651258111927,6.794651258111927
181,7.119537163610845,7.119537163610845
182,7.014596039260254,7.014596039260254
183,7.020940830188909,7.020940830188909
184,7.039386809051977,7.039386809051977
185,6.91067963148922,6.91067963148922
186,6.752957727100385,6.752957727100385
187,6.7513329728423495,6.7513329728423495
188,6.748682754759752,6.748682754759752
189,6.727893670524445,6.727893670524445
190,6.7341953262716565,6.7341953262716565
191,6.734452597523534,6.734452597523534
192,6.751162011145181,6.751162011145181
193,6.750856923584758,6.750856923584758
194,6.765227436669971,6.765227436669971
195,6.759858357972538,6.759858357972538
196,6.738254498354283,6.738254498354283
197,6.726632294667857,6.726632294667857
198,6.725424431365649,6.725424431365649
199,6.727111914515186,6.727111914515186
200,6.703928079700003,6.703928079700003
201,6.702263056046568,6.702263056046568
202,6.746907845136406,6.746907845136406
203,6.763455966759217,6.763455966759217
204,6.786973790572406,6.786973790572406
205,6.793285263009495,6.793285263009495
206,6.787780193775708,6.787780193775708
207,6.750842035411666,6.750842035411666
208,6.697644174768801,6.697644174768801
209,6.6850237342217165,6.6850237342217165
210,6.685714880749575,6.685714880749575
211,6.640895536311154,6.640895536311154
212,6.610586956185066,6.610586956185066
213,6.696109050668159,6.696109050668159
214,6.715305342940196,6.715305342940196
215,6.705018671054895,6.705018671054895
216,6.711341377955786,6.711341377955786
217,6.714637718676483,6.714637718676483
218,6.716763424508035,6.716763424508035
219,6.716298588906922,6.716298588906922
220,6.705988275045224,6.705988275045224
221,6.620710262217849,6.620710262217849
222,6.595293247918236,6.595293247918236
223,6.6937712929224595,6.6937712929224595
224,6.705654587985107,6.705654587985107
225,6.648464388819329,6.648464388819329
226,6.377853682542681,6.377853682542681
227,6.431956941497098,6.431956941497098
228,6.607478242860412,6.607478242860412
229,6.051463667066202,6.051463667066202
230,6.621499408643297,6.621499408643297
231,5.846134431913245,5.846134431913245
232,6.665497323978746,6.665497323978746
233,6.2744581889310345,6.2744581889310345
234,6.6753742973452335,6.6753742973452335
235,6.663605658549684,6.663605658549684
236,6.708536189496211,6.708536189496211
237,6.228911754935202,6.228911754935202
238,6.679668325846469,6.679668325846469
239,6.675906510379871,6.675906510379871
240,6.731965178966728,6.731965178966728
241,6.828739337107521,6.828739337107521
242,6.947025952088836,6.947025952088836
243,6.966929420517059,6.966929420517059
244,6.977174031602225,6.977174031602225
245,6.961509820160625,6.961509820160625
246,6.963675467347142,6.963675467347142
247,6.958493579163055,6.958493579163055
248,6.9610948619363535,6.9610948619363535
249,6.95047830089342,6.95047830089342
250,6.937333290294631,6.937333290294631
251,6.946075745936705,6.946075745936705
252,6.942764422417567,6.942764422417567
253,6.946006086856381,6.946006086856381
254,6.941811020676641,6.941811020676641
255,6.956712323181548,6.956712323181548
256,6.971237278568992,6.971237278568992
257,6.955494481252316,6.955494481252316
258,6.96546622542314,6.96546622542314
259,6.9723333853345055,6.9723333853345055
260,6.977327613512913,6.977327613512913
261,6.983130918441199,6.983130918441199
262,6.9830321017244215,6.9830321017244215
263,6.983472865317535,6.983472865317535
264,6.981476191392862,6.981476191392862
265,6.982831699800878,6.982831699800878
266,7.000505256814245,7.000505256814245
267,6.6861592211947505,6.6861592211947505
268,6.681674634841983,6.681674634841983
269,6.682098767664506,6.682098767664506
270,6.682477642794026,6.682477642794026
271,6.665483967602403,6.665483967602403
272,6.679397681902218,6.679397681902218
273,6.682636967576092,6.682636967576092
274,6.676846132741164,6.676846132741164
275,6.679924455047772,6.679924455047772
276,6.678577615809322,6.678577615809322
277,6.672962242763641,6.672962242763641
278,6.6305646888440535,6.6305646888440535
279,6.677508591022226,6.677508591022226
