episode,violation
1,4.624009508624738e-15
2,5.617728504603292e-15
3,5.476452624719741e-15
4,5.47652201365878e-15
5,9.812220480576172e-15
6,1.1658798926283964e-14
7,8.106432192178659e-15
8,7.892297926304082e-15
9,1.0023509799950147e-14
10,8.10566891384923e-15
11,9.739362094585146e-15
12,8.744255319825811e-15
13,6.896080928520121e-15
14,5.901806821029254e-15
15,5.689476667569693e-15
16,7.25142168533921e-15
17,9.24170462379692e-15
18,6.187897416687349e-15
19,4.550734788999478e-15
20,5.7590043844868435e-15
21,8.174155796680793e-15
22,7.250450240192664e-15
23,8.95672425116345e-15
24,8.957140584797684e-15
25,1.0164438735138503e-14
26,9.595865768652346e-15
27,7.678926938758935e-15
28,7.606970608975416e-15
29,7.110353972272776e-15
30,5.6174509488471354e-15
31,7.253295186693265e-15
32,6.187203527296958e-15
33,4.4108466878967076e-15
34,2.9908714394011325e-15
35,1.7819773434624153e-15
36,2.9188457206785755e-15
37,5.973832539751811e-15
38,5.475550568512233e-15
39,5.406022851595083e-15
40,6.615125114350917e-15
41,2.849456781639503e-15
42,1.0706019404338462e-15
43,1.3551659794330818e-15
44,1.4970663597679845e-15
45,5.334691022262916e-15
46,5.334135910750604e-15
47,6.6843752755119116e-15
48,6.89691359578859e-15
49,7.182171524178215e-15
50,4.978517598175358e-15
51,6.611655667398964e-15
52,4.622829896661074e-15
53,5.40172073737466e-15
54,4.0517589283695085e-15
55,5.901668043151176e-15
56,4.695202560078826e-15
57,6.116149253720948e-15
58,5.760808496901859e-15
59,6.970604649048085e-15
60,8.960748809627717e-15
61,7.679551439210286e-15
62,7.821174263789033e-15
63,8.461564782180631e-15
64,8.745226764972358e-15
65,7.465139617579552e-15
66,6.6147087807166825e-15
67,6.826275655846814e-15
68,8.319178679272455e-15
69,6.471906344174272e-15
70,7.326431128440446e-15
71,8.175543575461575e-15
72,8.602424328429947e-15
73,7.323724959817924e-15
74,7.606276719585026e-15
75,5.6172427820300184e-15
76,6.4705185653934905e-15
77,7.180575578580317e-15
78,6.683820163999599e-15
79,7.820410985459602e-15
80,6.895248261251652e-15
81,8.104628079763643e-15
82,5.90215376572445e-15
83,5.545980341636891e-15
84,7.038744587184453e-15
85,8.743700208313498e-15
86,8.38822067361633e-15
87,4.3382658576618385e-15
88,4.764244554422703e-15
89,4.8348824943644784e-15
90,5.474787290182803e-15
91,4.551845012024103e-15
92,5.475481179573194e-15
93,4.978586987114397e-15
94,6.11455330812305e-15
95,4.481692794655601e-15
96,2.278802146982173e-15
97,3.05838687708615e-15
98,5.0492943159952116e-15
99,4.551983789902181e-15
100,4.765146610630211e-15
101,5.0492943159952116e-15
102,5.404912628570457e-15
103,5.475064845938959e-15
104,5.901598654212137e-15
105,4.408418075030341e-15
106,5.75851866191357e-15
107,4.907463324599348e-15
108,5.47575873532935e-15
109,5.546674231027282e-15
110,4.694231114932279e-15
111,2.063765824900088e-15
112,2.065708715193182e-15
113,1.4963030814385546e-15
114,1.4237222512036852e-15
115,2.2067070393205766e-15
116,1.9219348335042242e-15
117,1.7794793416570086e-15
118,6.4701716206982954e-15
119,7.891048925401378e-15
120,7.110215194394698e-15
121,6.613112835118784e-15
