episode,secrecy
1,1.332863624072739
2,2.1489831218543003
3,1.2646012769727042
4,0.5911441120450663
5,0.1981312513731528
6,0.20618923015999038
7,0.16480108703778804
8,0.2749282069352671
9,0.2437476532668394
10,0.2271936550224543
11,0.16080084879839826
12,0.1934037973458362
13,0.2057215976565836
14,0.22647281745102887
15,0.11663657691160166
16,0.1819130507416864
17,0.08255357714715356
18,0.09719264099711374
19,0.09686677071649666
20,0.10522172057649745
21,0.0724736178069532
22,0.06773323480482966
23,0.12067811763221287
24,0.11269367035663373
25,0.11969889626695566
26,0.1703834078641931
27,0.16521407844239872
28,0.210348629080855
29,0.18348200955654295
30,0.16746849403576683
31,0.18302176960627747
32,0.1985371336551707
33,0.17534867138000784
34,0.18196157172592595
35,0.1608457535767215
36,0.17189552874765845
37,0.20921217220695582
38,0.20920830148514816
39,0.13851102829466483
40,0.10453260990760536
41,0.13042668939244803
42,0.1402358491801149
43,0.14902531858877824
44,0.17033639128824668
45,0.17731392443074034
46,0.16199263532009575
47,0.17622920984660823
48,0.18614023584945916
49,0.1891111738265595
50,0.16191900880300156
51,0.1627402518537483
52,0.17816605687498066
53,0.2068200762233023
54,0.18101551854904915
55,0.13189048386343902
56,0.11822298025286226
57,0.11609789432155418
58,0.12030924159338842
59,0.12431058940708757
60,0.12170193416750838
61,0.1118426473196976
62,0.14220434446647445
63,0.12523961199532502
64,0.13922570487021324
65,0.15058284642127068
66,0.1641665435034639
67,0.15412157509452024
68,0.15566619782180197
69,0.15343109628219587
70,0.17595370761043685
71,0.2037645068327561
72,0.2166674036743259
73,0.21214546688451652
74,0.18402472651583715
75,0.1524533737015864
76,0.14923468191884223
77,0.15594320836554332
78,0.16222892961091215
79,0.13348086628315955
80,0.09868796820892241
81,0.09041329615409983
82,0.17935621361567716
83,0.22428399595158868
84,0.21451360130130717
85,0.2114506873339046
86,0.23803335474780854
87,0.38679051521938435
88,0.3663836709432193
89,0.34335480766434384
90,0.26903047302941113
91,0.32645490949911476
92,0.3473749080045048
93,0.6067744355348427
94,0.9546103233361052
95,1.6543223035998538
96,1.197813575358177
97,0.9075766519286601
98,0.7172030509783452
99,0.5458073654318025
100,0.2723869438264393
