episode,avg_crb,avg_pd,avg_reward,eval_avg_crb,eval_avg_pd,eval_avg_reward,eval_std_crb,eval_std_pd,eval_std_reward
1,0.023618002799229577,0.8800000000000001,0.47654671183871156,77.23867327460482,0.7498000000000001,0.08108653506958201,136.24848590685585,0.16847005668664086,0.49653177361159695
2,0.09921257092832128,0.975,0.32759412663439125,,,,,,
3,802.0319270548989,0.655,-0.6297520229154826,,,,,,
4,0.025863187406918824,0.7849999999999999,0.7974136991319928,,,,,,
5,0.5234107267490791,0.9949999999999999,0.30112834879145917,77.23867327460482,0.7498000000000001,0.08108653506958201,136.24848590685585,0.16847005668664086,0.49653177361159695
