episode,global_step,fading_model,hidden_dim,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,eval_R_sec_mbps,last_eval_R_sec_mbps,steps,rolling20,rolling20_avg_R_sec_mbps,rolling100,rolling100_avg_R_sec_mbps,convergence_gap,convergence_gap20_100_mbps
33,6600,rayleigh,64,6.661734296483339,8.022873481883382,0.997989704291342,7.030670719841993,,,200,6.776170673000591,6.776170673000591,6.577406736213522,6.577406736213522,0.19876393678706883,0.19876393678706883
34,6800,rayleigh,64,5.409088850379972,7.462559646542985,0.9601332270750522,6.518075806742609,,,200,6.768253687717765,6.768253687717765,6.575661708876143,6.575661708876143,0.19259197884162216,0.19259197884162216
35,7000,rayleigh,64,4.454682863300147,9.120672923184978,4.350129372437918,4.846516513970798,,,200,6.680454291407619,6.680454291407619,6.526257560450276,6.526257560450276,0.15419673095734332,0.15419673095734332
36,7200,rayleigh,64,5.576931781319417,7.881503811738053,1.9195862433154263,5.999429603460411,,,200,6.627992627506339,6.627992627506339,6.51162345053389,6.51162345053389,0.11636917697244886,0.11636917697244886
37,7400,rayleigh,64,5.245942884917099,7.8084717549272735,1.965070909030797,5.868813724606792,,,200,6.6182904370483,6.6182904370483,6.494250214698022,6.494250214698022,0.12404022235027767,0.12404022235027767
38,7600,rayleigh,64,7.269416818406935,7.747221913226748,0.04319771757615423,7.704024195650595,,,200,6.570380557247451,6.570380557247451,6.526086372091511,6.526086372091511,0.04429418515594019,0.04429418515594019
39,7800,rayleigh,64,6.90973033344545,8.530862432118573,0.30965930428658034,8.221203127831993,,,200,6.570980424733439,6.570980424733439,6.569550904289986,6.569550904289986,0.001429520443453569,0.001429520443453569
40,8000,rayleigh,64,5.413182551467076,7.82246636209628,1.9887105325379117,5.85218847934029,,,200,6.5822950846975115,6.5822950846975115,6.551616843666244,6.551616843666244,0.030678241031267817,0.030678241031267817
41,8200,rayleigh,64,7.980510236512179,8.70614429693663,0.34184605035273663,8.364298246583896,,,200,6.712113764673967,6.712113764673967,6.59582858520082,6.59582858520082,0.11628517947314698,0.11628517947314698
42,8400,rayleigh,64,5.328329334860761,8.073125718196215,2.352080461606199,5.739343124740511,,,200,6.72319654612082,6.72319654612082,6.57543607423748,6.57543607423748,0.1477604718833403,0.1477604718833403
43,8600,rayleigh,64,6.562850047862051,8.80604293345785,1.615697138142457,7.19175983821621,,,200,6.782394882790635,6.782394882790635,6.589769185027683,6.589769185027683,0.1926256977629519,0.1926256977629519
44,8800,rayleigh,64,2.7979486138597234,7.631781147531578,3.6467911495596534,4.12526168951005,,,200,6.625348500323383,6.625348500323383,6.533757651038647,6.533757651038647,0.09159084928473682,0.09159084928473682
45,9000,rayleigh,64,5.9371332232080025,7.85767981407267,1.5553408769124335,6.311452770886303,,,200,6.612573471454125,6.612573471454125,6.528817542590817,6.528817542590817,0.08375592886330807,0.08375592886330807
46,9200,rayleigh,64,6.4694872942402935,7.673160350189759,0.15537734834240932,7.517783001847341,,,200,6.6592669744307145,6.6592669744307145,6.5503167917050895,6.5503167917050895,0.10895018272562496,0.10895018272562496
47,9400,rayleigh,64,6.5597692796988785,8.775894482117655,1.7109940830871573,7.086623350019409,,,200,6.664714980145135,6.664714980145135,6.561727569541564,6.561727569541564,0.10298741060357042,0.10298741060357042
48,9600,rayleigh,64,7.448627576891832,8.612127852325091,0.758304743419609,7.853823108905485,,,200,6.693035222732694,6.693035222732694,6.588646226611645,6.588646226611645,0.1043889961210489,0.1043889961210489
49,9800,rayleigh,64,4.722000357945809,7.838834144798905,2.1776014217830424,5.662959302705653,,,200,6.630794469705755,6.630794469705755,6.569754656736013,6.569754656736013,0.06103981296974226,0.06103981296974226
50,10000,rayleigh,64,2.7946846757521953,7.710248635701076,2.7888324640281477,4.950612979998737,6.233798853067226,6.233798853067226,200,6.522230363030988,6.522230363030988,6.5373718232012665,6.5373718232012665,0.01514146017027862,0.01514146017027862
51,10200,rayleigh,64,8.61143413156855,9.137380426583299,0.1512112294235098,8.986169197159787,,6.233798853067226,200,6.605381893644139,6.605381893644139,6.585387457984766,6.585387457984766,0.0199944356593722,0.0199944356593722
52,10400,rayleigh,64,5.027901466932023,7.501923453142192,1.1343545410448126,6.367568912097381,,6.233798853067226,200,6.609928884705812,6.609928884705812,6.581198639794625,6.581198639794625,0.02873024491118681,0.02873024491118681
53,10600,rayleigh,64,6.721992601055731,8.225097860000309,1.1268561287668906,7.100076018477963,,6.233798853067226,200,6.61339914963761,6.61339914963761,6.590988779015065,6.590988779015065,0.022410370622544917,0.022410370622544917
54,10800,rayleigh,64,4.632872240308891,7.184018504974339,0.7198001736303511,6.464218331343989,,6.233798853067226,200,6.61070627586768,6.61070627586768,6.588641178132268,6.588641178132268,0.02206509773541221,0.02206509773541221
55,11000,rayleigh,64,4.780467034897312,8.34941814724509,2.9958000987912476,5.388903822734322,,6.233798853067226,200,6.637825641305855,6.637825641305855,6.5668277716704875,6.5668277716704875,0.07099786963536747,0.07099786963536747
56,11200,rayleigh,64,6.420446549483414,8.445578823311765,1.4419719586275987,7.00360686468417,,6.233798853067226,200,6.688034504367043,6.688034504367043,6.574627398331446,6.574627398331446,0.11340710603559767,0.11340710603559767
57,11400,rayleigh,64,7.463816627500684,9.253742050579383,1.4131674568027095,7.840574593776681,,6.233798853067226,200,6.786622547825539,6.786622547825539,6.596836998251538,6.596836998251538,0.18978554957400107,0.18978554957400107
58,11600,rayleigh,64,6.610501249633241,8.454716592375112,1.3611076835332543,7.0936089088418575,,6.233798853067226,200,6.756101783485102,6.756101783485102,6.60540203119275,6.60540203119275,0.15069975229235144,0.15069975229235144
59,11800,rayleigh,64,8.11686748991176,8.943307253108324,0.3409704187156329,8.602336834392695,,6.233798853067226,200,6.775158468813136,6.775158468813136,6.63924838378936,6.63924838378936,0.13591008502377644,0.13591008502377644
60,12000,rayleigh,64,5.7704223287083165,8.04394426068686,1.4748067230959405,6.575765637233248,,6.233798853067226,200,6.811337326707784,6.811337326707784,6.638190338013425,6.638190338013425,0.1731469886943593,0.1731469886943593
61,12200,rayleigh,64,6.624228946638997,7.792628523247,0.7729836228180131,7.019644900428981,,6.233798853067226,200,6.744104659400039,6.744104659400039,6.644443691495647,6.644443691495647,0.09966096790439138,0.09966096790439138
62,12400,rayleigh,64,7.428786093876808,8.535795257036526,0.6731279939790215,7.862667263057505,,6.233798853067226,200,6.850270866315888,6.850270866315888,6.664092458778903,6.664092458778903,0.18617840753698545,0.18617840753698545
63,12600,rayleigh,64,5.642350210881841,8.224921459757937,2.0320514790946067,6.21497750895517,,6.233798853067226,200,6.801431749852837,6.801431749852837,6.656963650051542,6.656963650051542,0.14446809980129505,0.14446809980129505
64,12800,rayleigh,64,4.733320425010641,8.068146433449478,2.916639403503448,5.183605032405218,,6.233798853067226,200,6.854348916997594,6.854348916997594,6.633942421650817,6.633942421650817,0.22040649534677748,0.22040649534677748
65,13000,rayleigh,64,8.10376394186348,9.33033206268381,0.797112027582124,8.540372532493633,,6.233798853067226,200,6.965794905077961,6.965794905077961,6.663272115663783,6.663272115663783,0.3025227894141782,0.3025227894141782
66,13200,rayleigh,64,5.642495221146061,8.517002942733184,1.987120047858823,6.533530410667346,,6.233798853067226,200,6.9165822755189605,6.9165822755189605,6.661306332254746,6.661306332254746,0.25527594326421443,0.25527594326421443
67,13400,rayleigh,64,6.145741855071565,8.76253552296735,2.1828166877283746,6.585525705538923,,6.233798853067226,200,6.891527393294938,6.891527393294938,6.66017527812466,6.66017527812466,0.23135211517027798,0.23135211517027798
68,13600,rayleigh,64,7.910630813865472,9.410733374402971,1.1125130047926697,8.298220369610297,,6.233798853067226,200,6.913747256330178,6.913747256330178,6.684264176528861,6.684264176528861,0.22948307980131766,0.22948307980131766
69,13800,rayleigh,64,6.167267734357353,7.433641470481671,0.7326526302073583,6.707508380247921,,6.233798853067226,200,6.965974710207291,6.965974710207291,6.684601049046528,6.684601049046528,0.2813736611607629,0.2813736611607629
70,14000,rayleigh,64,4.624551064823626,8.411860872006015,2.892142231252879,5.545445061193224,,6.233798853067226,200,6.995716314267016,6.995716314267016,6.668327392077195,6.668327392077195,0.3273889221898205,0.3273889221898205
71,14200,rayleigh,64,6.609805368120816,8.08312500621805,0.8130032518623787,7.2748000840695415,,6.233798853067226,200,6.910147858612502,6.910147858612502,6.6768692609784965,6.6768692609784965,0.2332785976340057,0.2332785976340057
72,14400,rayleigh,64,7.0930331341387465,8.517308788420946,0.9924986235235898,7.5248101648973496,,6.233798853067226,200,6.968009921252502,6.968009921252502,6.688646217977369,6.688646217977369,0.27936370327513327,0.27936370327513327
73,14600,rayleigh,64,5.136815723944264,7.184568055616379,0.782241509310168,6.4112306970088255,,6.233798853067226,200,6.933567655179044,6.933567655179044,6.684846005361361,6.684846005361361,0.24872164981768297,0.24872164981768297
74,14800,rayleigh,64,5.410465266042341,8.525191573654643,2.714477453852278,5.859773486318343,,6.233798853067226,200,6.903345412927763,6.903345412927763,6.673696376725645,6.673696376725645,0.22964903620211796,0.22964903620211796
75,15000,rayleigh,64,5.5280367722864785,8.223534963087724,2.257164873833353,5.975683506292598,,6.233798853067226,200,6.932684397105676,6.932684397105676,6.664389538453205,6.664389538453205,0.2682948586524718,0.2682948586524718
76,15200,rayleigh,64,6.963193471056072,8.219001939069003,0.8328088759875206,7.395954748126818,,6.233798853067226,200,6.952301791277809,6.952301791277809,6.674015396475226,6.674015396475226,0.2782863948025831,0.2782863948025831
77,15400,rayleigh,64,7.487811514622126,9.06389861276225,0.6403151168706008,8.423583495891647,,6.233798853067226,200,6.981452236383558,6.981452236383558,6.6967370601040095,6.6967370601040095,0.28471517627954857,0.28471517627954857
78,15600,rayleigh,64,7.495552606935328,8.815423091847205,0.8058399965529661,8.009583095294232,,6.233798853067226,200,7.027250945706174,7.027250945706174,6.713568419529526,6.713568419529526,0.31368252617664805,0.31368252617664805
79,15800,rayleigh,64,7.371275805291951,9.358283275245196,1.6152148348538282,7.753480281671088,,6.233798853067226,200,6.984808118070094,6.984808118070094,6.726731860822457,6.726731860822457,0.2580762572476374,0.2580762572476374
80,16000,rayleigh,64,6.995451793057219,8.175378954339509,0.80969318794568,7.365685766393833,,6.233798853067226,200,7.024304124528124,7.024304124528124,6.7347187846421,6.7347187846421,0.289585339886024,0.289585339886024
81,16200,rayleigh,64,7.4098966366100845,8.811213266356637,1.0128472706687293,7.798365995687906,,6.233798853067226,200,7.063240179291071,7.063240179291071,6.747850231692048,6.747850231692048,0.31538994759902295,0.31538994759902295
82,16400,rayleigh,64,4.413857644980769,8.415773284373975,2.202598627366817,6.224312034470214,,6.233798853067226,200,6.981322417861707,6.981322417861707,6.741465619530807,6.741465619530807,0.23985679833089968,0.23985679833089968
83,16600,rayleigh,64,5.631200233914253,7.99059485163277,1.7213160235100498,6.28617611759345,,6.233798853067226,200,6.9848823482936195,6.9848823482936195,6.735980203844814,6.735980203844814,0.2489021444488051,0.2489021444488051
84,16800,rayleigh,64,6.098651161014555,7.715114187426739,1.2161290603873838,6.5013234246760065,,6.233798853067226,200,7.050768267907159,7.050768267907159,6.733186670759471,6.733186670759471,0.3175815971476883,0.3175815971476883
85,17000,rayleigh,64,5.997384404618876,7.8238557364873165,0.7734357739471813,7.050419962540133,,6.233798853067226,200,6.976270639409485,6.976270639409485,6.736918827133361,6.736918827133361,0.2393518122761238,0.2393518122761238
86,17200,rayleigh,64,7.836217771016328,8.487733571899067,0.24046164153564678,8.247271930363429,,6.233798853067226,200,7.06195771539429,7.06195771539429,6.7544810725197575,6.7544810725197575,0.3074766428745326,0.3074766428745326
87,17400,rayleigh,64,6.3730457153027835,8.335638414425505,0.7550108458410741,7.580627568584422,,6.233798853067226,200,7.111712808546564,7.111712808546564,6.763977009256132,6.763977009256132,0.3477357992904313,0.3477357992904313
88,17600,rayleigh,64,1.4021732060276904,7.605066391849417,6.395259556729581,1.7874477145716576,,6.233798853067226,200,6.786174175794633,6.786174175794633,6.707425539998353,6.707425539998353,0.07874863579627966,0.07874863579627966
89,17800,rayleigh,64,6.654842471402521,8.958524459559174,1.7754195881829444,7.211906868963744,,6.233798853067226,200,6.811394100230423,6.811394100230423,6.71309386953729,6.71309386953729,0.0983002306931331,0.0983002306931331
90,18000,rayleigh,64,4.867366682972382,7.9898999020911186,2.7631514935644166,5.282110071269011,,6.233798853067226,200,6.798227350734211,6.798227350734211,6.697194049556531,6.697194049556531,0.10103330117768028,0.10103330117768028
91,18200,rayleigh,64,4.990374797571313,8.38300253727207,2.935070099569898,5.448226640078,,6.233798853067226,200,6.706898678534634,6.706898678534634,6.683469132968855,6.683469132968855,0.023429545565778476,0.023429545565778476
92,18400,rayleigh,64,7.556458005061042,8.414365927083065,0.45529294324643854,7.961533676691106,,6.233798853067226,200,6.7287348541243235,6.7287348541243235,6.697361138878881,6.697361138878881,0.031373715245442746,0.031373715245442746
93,18600,rayleigh,64,7.638452076597981,9.425584900413481,0.8877230001300929,8.537861900283387,,6.233798853067226,200,6.835066414288052,6.835066414288052,6.71715146964667,6.71715146964667,0.11791494464138186,0.11791494464138186
94,18800,rayleigh,64,5.281754321945356,7.60438887012998,1.6861085896731391,5.928351358586923,,6.233798853067226,200,6.83849530790148,6.83849530790148,6.7087599791034815,6.7087599791034815,0.12973532879799876,0.12973532879799876
95,19000,rayleigh,64,6.814971772411897,8.17764452971815,0.8662777393624176,7.311366790355736,,6.233798853067226,200,6.905279472104638,6.905279472104638,6.71510320869561,6.71510320869561,0.19017626340902805,0.19017626340902805
96,19200,rayleigh,64,5.574487469116118,9.067263479092501,2.3001314808660913,6.806217628479098,,6.233798853067226,200,6.875792616122252,6.875792616122252,6.716052317235023,6.716052317235023,0.15974029888722896,0.15974029888722896
97,19400,rayleigh,64,5.451116276871584,7.982410472572366,2.1324826402059207,5.876398795883635,,6.233798853067226,200,6.748433381121851,6.748433381121851,6.7073960953654215,6.7073960953654215,0.0410372857564294,0.0410372857564294
98,19600,rayleigh,64,3.2727884074078872,7.777413351323613,4.109121012616337,3.7413545166532987,,6.233798853067226,200,6.535021952189804,6.535021952189804,6.6771303649704,6.6771303649704,0.14210841278059583,0.14210841278059583
99,19800,rayleigh,64,6.996891560237559,8.68138721816763,0.6915458509711558,7.989841367196476,,6.233798853067226,200,6.546840006466073,6.546840006466073,6.690390072063592,6.690390072063592,0.1435500655975197,0.1435500655975197
100,20000,rayleigh,64,6.756692344655347,8.931679544581664,0.9454138096709377,7.994692692840026,6.602159705976982,6.602159705976982,200,6.578290352788383,6.578290352788383,6.703433098271356,6.703433098271356,0.12514274548297255,0.12514274548297255
101,20200,rayleigh,64,6.689622929558193,7.738415425409602,0.5942164746734575,7.144198950736141,,6.602159705976982,200,6.545582000540795,6.545582000540795,6.719101773322877,6.719101773322877,0.17351977278208164,0.17351977278208164
102,20400,rayleigh,64,0.038521823579030515,8.734474261277077,8.588739670193194,1.1671298524184524,,6.602159705976982,200,6.292722891438207,6.292722891438207,6.66563858842734,6.66563858842734,0.37291569698913296,0.37291569698913296
103,20600,rayleigh,64,3.492640558591451,7.704134762241128,2.8602995118835235,4.9044342951916295,,6.602159705976982,200,6.2236358003181165,6.2236358003181165,6.646084290355991,6.646084290355991,0.42244849003787444,0.42244849003787444
104,20800,rayleigh,64,6.149238733873355,7.626456010295323,0.08789424330810143,7.538561766987218,,6.602159705976982,200,6.275497717433676,6.275497717433676,6.660121694630914,6.660121694630914,0.3846239771972382,0.3846239771972382
105,21000,rayleigh,64,6.974732339896706,7.913064573239488,0.4656745982759281,7.447389974963557,,6.602159705976982,200,6.295346218054847,6.295346218054847,6.668198609998837,6.668198609998837,0.3728523919439892,0.3728523919439892
106,21200,rayleigh,64,7.097961089791104,8.064578844407857,0.3961347099824718,7.668444134425385,,6.602159705976982,200,6.266404828257945,6.266404828257945,6.713699252704357,6.713699252704357,0.44729442444641165,0.44729442444641165
107,21400,rayleigh,64,8.015822420078768,9.011833177404485,0.5110767718510394,8.500898609213126,,6.602159705976982,200,6.31241838028938,6.31241838028938,6.732090531656854,6.732090531656854,0.4196721513674744,0.4196721513674744
108,21600,rayleigh,64,3.049101836188275,8.549177772792747,4.865180264951134,3.8419775940435463,,6.602159705976982,200,6.4151448742629755,6.4151448742629755,6.694857808450007,6.694857808450007,0.2797129341870317,0.2797129341870317
109,21800,rayleigh,64,7.673322808139563,8.88573133467058,0.5124372275709198,8.373294107099658,,6.602159705976982,200,6.4732142361697695,6.4732142361697695,6.716343045164393,6.716343045164393,0.24312880899462375,0.24312880899462375
110,22000,rayleigh,64,5.656094005958424,7.308004029868426,0.7243000033223866,6.5911999937695,,6.602159705976982,200,6.538668732294793,6.538668732294793,6.723281477730581,6.723281477730581,0.1846127454357882,0.1846127454357882
111,22200,rayleigh,64,4.513838989241239,8.361381803602487,3.538107849254232,4.893711337473784,,6.602159705976982,200,6.510942967164583,6.510942967164583,6.712235649525063,6.712235649525063,0.2012926823604797,0.2012926823604797
112,22400,rayleigh,64,6.2216218982971965,8.39720230455463,1.231130464852367,7.166071839702267,,6.602159705976982,200,6.471169875315143,6.471169875315143,6.714939615116134,6.714939615116134,0.24376973980099148,0.24376973980099148
113,22600,rayleigh,64,6.108208293667367,8.3494464437527,1.3539839540597625,6.997023081485901,,6.602159705976982,200,6.394127934375268,6.394127934375268,6.710466365296111,6.710466365296111,0.316338430920843,0.316338430920843
114,22800,rayleigh,64,6.062579583247525,8.695215466221066,1.223867091745343,7.500518538066838,,6.602159705976982,200,6.472736293349264,6.472736293349264,6.718707395552787,6.718707395552787,0.24597110220352292,0.24597110220352292
115,23000,rayleigh,64,5.888813270507424,8.357006473865292,1.5235314780467635,6.850699508021022,,6.602159705976982,200,6.449702929232528,6.449702929232528,6.72118934623126,6.72118934623126,0.27148641699873277,0.27148641699873277
116,23200,rayleigh,64,6.307936417711018,7.5989313808422425,0.5467476542257497,7.052183726616491,,6.602159705976982,200,6.462001234139398,6.462001234139398,6.721224554682566,6.721224554682566,0.25922332054316755,0.25922332054316755
117,23400,rayleigh,64,4.139193476567744,7.61088554511934,2.454509785759653,5.274755440626004,,6.602159705976982,200,6.431919066376517,6.431919066376517,6.713343533751152,6.713343533751152,0.28142446737463445,0.28142446737463445
118,23600,rayleigh,64,7.64503940571885,9.151147796405535,1.0087248921147025,8.14242290429083,,6.602159705976982,200,6.651972485758394,6.651972485758394,6.708145544877384,6.708145544877384,0.056173059118989954,0.056173059118989954
119,23800,rayleigh,64,4.8829264166673605,7.599592061205811,1.5921639983833378,6.027167115798145,,6.602159705976982,200,6.553838773188477,6.553838773188477,6.6863251582542444,6.6863251582542444,0.13248638506576782,0.13248638506576782
120,24000,rayleigh,64,6.722837319638399,8.082359264075574,0.7799954741150038,7.302363789960566,,6.602159705976982,200,6.519222328044504,6.519222328044504,6.703089843353261,6.703089843353261,0.18386751530875767,0.18386751530875767
121,24200,rayleigh,64,5.801930493483548,7.483788575091493,0.4686906051127205,7.016231371206274,,6.602159705976982,200,6.51282394906801,6.51282394906801,6.715572910594776,6.715572910594776,0.20274896152676636,0.20274896152676636
122,24400,rayleigh,64,6.963122582346466,8.563139648692564,1.108659903348741,7.469098510795005,,6.602159705976982,200,6.827922381986838,6.827922381986838,6.7350870207446905,6.7350870207446905,0.09283536124214731,0.09283536124214731
123,24600,rayleigh,64,6.3631620644960325,8.619182187490138,1.3178559730541648,7.313883351565054,,6.602159705976982,200,6.94839483480551,6.94839483480551,6.748147923212144,6.748147923212144,0.20024691159336516,0.20024691159336516
124,24800,rayleigh,64,6.919733594400476,9.14962018698796,1.384373060332747,7.7727430627347855,,6.602159705976982,200,6.9601038995928874,6.9601038995928874,6.75321346045094,6.75321346045094,0.20689043914194727,0.20689043914194727
125,25000,rayleigh,64,6.380908355106056,8.083649253660774,1.202848895181723,6.908458665060638,,6.602159705976982,200,6.93315733409774,6.93315733409774,6.756628513618832,6.756628513618832,0.17652882047890817,0.17652882047890817
126,25200,rayleigh,64,5.027072896764794,7.802528750413426,1.675362308837419,6.1892135309905845,,6.602159705976982,200,6.859195803926001,6.859195803926001,6.7526815195055825,6.7526815195055825,0.10651428442041855,0.10651428442041855
127,25400,rayleigh,64,6.192485889098683,7.906496207553121,1.1702721126866844,6.7367530664874815,,6.602159705976982,200,6.770988526789719,6.770988526789719,6.750272417813148,6.750272417813148,0.020716108976571057,0.020716108976571057
128,25600,rayleigh,64,6.238427542390135,7.681858789447657,1.0888637393885412,6.597873968412228,,6.602159705976982,200,6.908783345508152,6.908783345508152,6.743376974925727,6.743376974925727,0.16540637058242513,0.16540637058242513
129,25800,rayleigh,64,7.697816824918368,8.658074766158535,0.5367853515798081,8.121289414578719,,6.602159705976982,200,6.896183110882104,6.896183110882104,6.755512125439071,6.755512125439071,0.14067098544303303,0.14067098544303303
130,26000,rayleigh,64,3.3948370031157498,7.6468023300015115,3.178923715472283,4.674271625059479,,6.602159705976982,200,6.800336692446605,6.800336692446605,6.731035890554725,6.731035890554725,0.06930080189187926,0.06930080189187926
