episode,secrecy
1,0.8315621757991913
2,1.0443919517243305
3,0.9049455811487545
4,1.2175262041839359
5,0.7526456747899795
6,0.9055983120370743
7,2.6897919961986427
8,1.9527216572155246
9,1.082992713168175
10,2.309514436495137
11,2.2850630809020473
12,2.0161473553218987
13,1.599601459257245
14,0.7868180464905362
15,0.5261265403509363
16,0.8413902247152919
17,0.609858516101852
18,1.2969584365913525
19,1.1904596571230952
20,0.9820514568082354
21,1.3155952761444387
22,0.7630484393481223
23,0.5319959539924359
24,0.47066176798664167
25,1.0563223420490764
26,0.7258677815633072
27,0.6100779826187102
28,0.5397850449580952
29,0.5266892327649102
30,0.991702566182024
31,1.3350653044813356
32,1.7280560455044636
33,0.6445157956287279
34,1.2807078321997039
35,1.008369569920775
36,0.9685845390781834
37,1.5873051876769977
38,1.2301693982114137
39,1.7997361846700617
40,1.6003800632646632
41,1.7522369464544099
42,1.088686250774229
43,2.144369356693748
44,1.8533555648416284
45,1.488058355935497
46,1.4941136704746512
47,1.9273993077799967
48,1.831313865313176
49,0.9394414775482656
50,1.3880694223618801
51,1.489441254462636
52,1.0509354845528913
53,0.9046580475598589
54,0.9727185732139483
55,1.0917828833304872
56,1.5129385845589158
57,1.2121038921687308
58,0.9786641938291958
59,1.2640732423557701
60,1.649600712973725
61,1.3291380378700492
62,1.2376964916842024
63,1.8898607752747412
64,1.8042406996318041
65,1.5354394387686243
66,1.3616149472220236
67,1.1552983625590512
68,1.1664342255567322
69,0.9955087809343164
70,0.9973901081152761
71,0.9471144311342712
72,1.0582423845953264
73,0.9234465815806341
74,0.804202408044044
75,1.0836066295578088
76,1.4246313336765326
77,1.4420473535435914
78,0.8824415952471598
79,0.8932509318367807
80,0.81547225745101
81,0.9305404250657126
82,1.044401772870966
83,0.8238796024612204
84,1.082769866912725
85,0.9518256920859339
86,0.9468940088988593
87,0.8991154495744379
88,0.8959833296149836
89,1.1851925908215353
90,0.9229624844737073
91,1.0221807821922018
92,0.8048622252280647
93,1.046993432576507
94,0.8650450445792677
95,0.9514437974779965
96,1.1428728208846317
97,0.9159673807389868
98,0.926687353863798
99,0.9274842747573941
100,0.8358209712136428
