episode,bs_beamformer,uav_trajectory,jammer_beamformer
1,-0.20249355695156665,-0.20249355695156665,-0.20249355695156665
2,0.021777746675274563,0.021777746675274563,0.021777746675274563
3,-0.12319283767147209,-0.12319283767147209,-0.12319283767147209
4,-0.0109864723882036,-0.0109864723882036,-0.0109864723882036
5,-0.023853417071162175,-0.023853417071162175,-0.023853417071162175
6,0.04854618979253015,0.04854618979253015,0.04854618979253015
7,-0.5182942199562253,-0.5182942199562253,-0.5182942199562253
8,0.46301065418867593,0.46301065418867593,0.46301065418867593
9,0.25471255014288785,0.25471255014288785,0.25471255014288785
10,-0.43560181282904237,-0.43560181282904237,-0.43560181282904237
11,-0.35075399900273424,-0.35075399900273424,-0.35075399900273424
12,-0.47872387810932265,-0.47872387810932265,-0.47872387810932265
13,-0.04095888642722458,-0.04095888642722458,-0.04095888642722458
14,-0.057427971289011115,-0.057427971289011115,-0.057427971289011115
15,0.028291409926417294,0.028291409926417294,0.028291409926417294
16,0.12772718786307413,0.12772718786307413,0.12772718786307413
17,0.12495557736517782,0.12495557736517782,0.12495557736517782
18,0.3936867104315141,0.3936867104315141,0.3936867104315141
19,0.28739921702655574,0.28739921702655574,0.28739921702655574
20,0.19181455913258177,0.19181455913258177,0.19181455913258177
21,0.16516591332234376,0.16516591332234376,0.16516591332234376
22,0.18046906405738114,0.18046906405738114,0.18046906405738114
23,0.13430084534377065,0.13430084534377065,0.13430084534377065
24,0.07816875505009353,0.07816875505009353,0.07816875505009353
25,0.18609126139342508,0.18609126139342508,0.18609126139342508
26,0.17282993692435228,0.17282993692435228,0.17282993692435228
27,0.09445739143244893,0.09445739143244893,0.09445739143244893
28,-0.02339385356870642,-0.02339385356870642,-0.02339385356870642
29,0.07939180395596714,0.07939180395596714,0.07939180395596714
30,0.1488300702532501,0.1488300702532501,0.1488300702532501
31,0.06933903802497349,0.06933903802497349,0.06933903802497349
32,-0.1421289502640441,-0.1421289502640441,-0.1421289502640441
33,0.012637109010455777,0.012637109010455777,0.012637109010455777
34,0.12268054231611587,0.12268054231611587,0.12268054231611587
35,0.1777811519436047,0.1777811519436047,0.1777811519436047
36,0.22690896480483466,0.22690896480483466,0.22690896480483466
37,0.16517298522280396,0.16517298522280396,0.16517298522280396
38,-0.5632034824638744,-0.5632034824638744,-0.5632034824638744
39,-0.16054253710169938,-0.16054253710169938,-0.16054253710169938
40,-0.3019949701544723,-0.3019949701544723,-0.3019949701544723
41,0.0466154844091975,0.0466154844091975,0.0466154844091975
42,-0.12644635207311147,-0.12644635207311147,-0.12644635207311147
43,-0.19102510992392419,-0.19102510992392419,-0.19102510992392419
44,0.13842010971309818,0.13842010971309818,0.13842010971309818
45,0.2619888293742543,0.2619888293742543,0.2619888293742543
46,0.35186725783842454,0.35186725783842454,0.35186725783842454
47,0.15626953582697914,0.15626953582697914,0.15626953582697914
48,0.25915727834898167,0.25915727834898167,0.25915727834898167
49,0.4563995726359533,0.4563995726359533,0.4563995726359533
50,0.5635513585858595,0.5635513585858595,0.5635513585858595
51,0.3763126515606235,0.3763126515606235,0.3763126515606235
52,0.44692885424216766,0.44692885424216766,0.44692885424216766
53,0.12211955792861193,0.12211955792861193,0.12211955792861193
54,0.40129649407642576,0.40129649407642576,0.40129649407642576
55,0.4273636224883486,0.4273636224883486,0.4273636224883486
56,0.09113854232082462,0.09113854232082462,0.09113854232082462
57,0.12700731455952696,0.12700731455952696,0.12700731455952696
58,0.05026529830379158,0.05026529830379158,0.05026529830379158
59,-0.3690278676683469,-0.3690278676683469,-0.3690278676683469
60,-0.6958643849444297,-0.6958643849444297,-0.6958643849444297
61,-0.21991823488864434,-0.21991823488864434,-0.21991823488864434
62,0.4454799645561235,0.4454799645561235,0.4454799645561235
63,-0.20121304126608508,-0.20121304126608508,-0.20121304126608508
64,0.12337921864053636,0.12337921864053636,0.12337921864053636
65,-0.24715225662977786,-0.24715225662977786,-0.24715225662977786
66,0.42733468981849904,0.42733468981849904,0.42733468981849904
67,0.445693102810234,0.445693102810234,0.445693102810234
68,0.3970552637056341,0.3970552637056341,0.3970552637056341
69,0.35621647789182703,0.35621647789182703,0.35621647789182703
70,0.3627436369774083,0.3627436369774083,0.3627436369774083
71,0.3742844890592339,0.3742844890592339,0.3742844890592339
72,0.3753763176317409,0.3753763176317409,0.3753763176317409
73,0.3254062798837176,0.3254062798837176,0.3254062798837176
74,0.20429371163512347,0.20429371163512347,0.20429371163512347
75,0.41395781570918316,0.41395781570918316,0.41395781570918316
76,-0.02193269364842291,-0.02193269364842291,-0.02193269364842291
77,0.5534923964917874,0.5534923964917874,0.5534923964917874
78,0.26979804959348525,0.26979804959348525,0.26979804959348525
79,0.28305692438540137,0.28305692438540137,0.28305692438540137
80,0.24558040628824074,0.24558040628824074,0.24558040628824074
81,0.325647849203203,0.325647849203203,0.325647849203203
82,0.3890233299596276,0.3890233299596276,0.3890233299596276
83,0.2284810324459621,0.2284810324459621,0.2284810324459621
84,0.3221396126396601,0.3221396126396601,0.3221396126396601
85,0.2783668765906679,0.2783668765906679,0.2783668765906679
86,0.2610863630211956,0.2610863630211956,0.2610863630211956
87,0.22674947260252457,0.22674947260252457,0.22674947260252457
88,-0.036387690591226395,-0.036387690591226395,-0.036387690591226395
89,0.15789579333174902,0.15789579333174902,0.15789579333174902
90,0.01674689526404195,0.01674689526404195,0.01674689526404195
91,0.25794826239388646,0.25794826239388646,0.25794826239388646
92,0.18675859886945845,0.18675859886945845,0.18675859886945845
93,0.31638901911704537,0.31638901911704537,0.31638901911704537
94,0.24791128274606183,0.24791128274606183,0.24791128274606183
95,0.2618781748391845,0.2618781748391845,0.2618781748391845
96,0.09402903930615518,0.09402903930615518,0.09402903930615518
97,0.1556469427221686,0.1556469427221686,0.1556469427221686
98,0.26335332115480614,0.26335332115480614,0.26335332115480614
99,0.14852583594722862,0.14852583594722862,0.14852583594722862
100,0.019119872689428913,0.019119872689428913,0.019119872689428913
