episode,bs_beamformer,uav_trajectory,jammer_beamformer
1,-0.35997386631316686,-0.35997386631316686,-0.35997386631316686
2,0.005258230385142935,0.005258230385142935,0.005258230385142935
3,-0.07878188978846282,-0.07878188978846282,-0.07878188978846282
4,-0.09609899541459438,-0.09609899541459438,-0.09609899541459438
5,-0.036197747206357656,-0.036197747206357656,-0.036197747206357656
6,-0.2626836159319744,-0.2626836159319744,-0.2626836159319744
7,0.8230477253586095,0.8230477253586095,0.8230477253586095
8,1.4885887293426192,1.4885887293426192,1.4885887293426192
9,1.3524924422023117,1.3524924422023117,1.3524924422023117
10,-0.664873144265564,-0.664873144265564,-0.664873144265564
11,-0.8783875301055312,-0.8783875301055312,-0.8783875301055312
12,-0.6306507957854979,-0.6306507957854979,-0.6306507957854979
13,1.0389662081746505,1.0389662081746505,1.0389662081746505
14,1.3928659644428174,1.3928659644428174,1.3928659644428174
15,1.1449383918781009,1.1449383918781009,1.1449383918781009
16,1.1001651497209246,1.1001651497209246,1.1001651497209246
17,1.0367254904742211,1.0367254904742211,1.0367254904742211
18,1.0724934282981535,1.0724934282981535,1.0724934282981535
19,0.8826975997717561,0.8826975997717561,0.8826975997717561
20,0.48212578948844004,0.48212578948844004,0.48212578948844004
21,0.0592100376747896,0.0592100376747896,0.0592100376747896
22,0.21384858934022963,0.21384858934022963,0.21384858934022963
23,0.12801611352883063,0.12801611352883063,0.12801611352883063
24,0.6603882001315963,0.6603882001315963,0.6603882001315963
25,0.4569648110618028,0.4569648110618028,0.4569648110618028
26,0.44702851015975736,0.44702851015975736,0.44702851015975736
27,0.7775249758972761,0.7775249758972761,0.7775249758972761
28,0.8887903163314474,0.8887903163314474,0.8887903163314474
29,0.6986313908011647,0.6986313908011647,0.6986313908011647
30,0.8768438950911599,0.8768438950911599,0.8768438950911599
31,0.6766469856055671,0.6766469856055671,0.6766469856055671
32,0.783453071310729,0.783453071310729,0.783453071310729
33,0.6812969318497574,0.6812969318497574,0.6812969318497574
34,0.7985913289707095,0.7985913289707095,0.7985913289707095
35,0.9598755331540277,0.9598755331540277,0.9598755331540277
36,0.7532769748831103,0.7532769748831103,0.7532769748831103
37,0.6158280076395098,0.6158280076395098,0.6158280076395098
38,0.677323938628654,0.677323938628654,0.677323938628654
39,0.6290208177219132,0.6290208177219132,0.6290208177219132
40,0.5804476562659717,0.5804476562659717,0.5804476562659717
41,0.4692592342461671,0.4692592342461671,0.4692592342461671
42,0.6179169165198366,0.6179169165198366,0.6179169165198366
43,0.6698427974739428,0.6698427974739428,0.6698427974739428
44,0.5854638575781792,0.5854638575781792,0.5854638575781792
45,0.7418216870547282,0.7418216870547282,0.7418216870547282
46,0.7692579707147192,0.7692579707147192,0.7692579707147192
47,0.7059866499901054,0.7059866499901054,0.7059866499901054
48,0.8026034650248429,0.8026034650248429,0.8026034650248429
49,0.5056115052372149,0.5056115052372149,0.5056115052372149
50,0.4609182887314099,0.4609182887314099,0.4609182887314099
51,0.4507540268455398,0.4507540268455398,0.4507540268455398
52,0.43786297258035206,0.43786297258035206,0.43786297258035206
53,0.6401430157902018,0.6401430157902018,0.6401430157902018
54,0.348047978286561,0.348047978286561,0.348047978286561
55,0.4203904836958483,0.4203904836958483,0.4203904836958483
56,0.3474808174550926,0.3474808174550926,0.3474808174550926
57,0.5585394212023975,0.5585394212023975,0.5585394212023975
58,0.35603309373844205,0.35603309373844205,0.35603309373844205
59,0.3212800888207073,0.3212800888207073,0.3212800888207073
60,0.3283057945771507,0.3283057945771507,0.3283057945771507
61,0.06978808306810808,0.06978808306810808,0.06978808306810808
62,0.1758453455560247,0.1758453455560247,0.1758453455560247
63,0.15863181148238956,0.15863181148238956,0.15863181148238956
64,0.19166304536898354,0.19166304536898354,0.19166304536898354
65,0.045241531957826014,0.045241531957826014,0.045241531957826014
66,0.12765248534378368,0.12765248534378368,0.12765248534378368
67,0.2431692838396599,0.2431692838396599,0.2431692838396599
68,0.3172846151770177,0.3172846151770177,0.3172846151770177
69,0.17744700663189797,0.17744700663189797,0.17744700663189797
70,0.08987852068379289,0.08987852068379289,0.08987852068379289
71,0.05234943669933972,0.05234943669933972,0.05234943669933972
72,-0.0017049718945840976,-0.0017049718945840976,-0.0017049718945840976
73,0.06068411362398666,0.06068411362398666,0.06068411362398666
74,0.13797288948134162,0.13797288948134162,0.13797288948134162
75,0.07290938986694234,0.07290938986694234,0.07290938986694234
76,0.0183369560211988,0.0183369560211988,0.0183369560211988
77,0.06955175797287926,0.06955175797287926,0.06955175797287926
78,0.13401573726655186,0.13401573726655186,0.13401573726655186
79,-0.03432178911321605,-0.03432178911321605,-0.03432178911321605
80,0.1375527593215448,0.1375527593215448,0.1375527593215448
81,0.2076801831742313,0.2076801831742313,0.2076801831742313
82,0.2887304919612013,0.2887304919612013,0.2887304919612013
83,0.3256732751777501,0.3256732751777501,0.3256732751777501
84,0.3535106873933126,0.3535106873933126,0.3535106873933126
85,0.34003780116547266,0.34003780116547266,0.34003780116547266
86,0.2725780196518338,0.2725780196518338,0.2725780196518338
87,0.4467085333174229,0.4467085333174229,0.4467085333174229
88,0.7499966833418443,0.7499966833418443,0.7499966833418443
89,0.4466069406223886,0.4466069406223886,0.4466069406223886
90,0.16021409526744979,0.16021409526744979,0.16021409526744979
91,0.16026503609017642,0.16026503609017642,0.16026503609017642
92,0.8325618720470009,0.8325618720470009,0.8325618720470009
93,0.5555021619357071,0.5555021619357071,0.5555021619357071
94,0.7454015502178484,0.7454015502178484,0.7454015502178484
95,0.6239315784820026,0.6239315784820026,0.6239315784820026
96,0.5851039779604404,0.5851039779604404,0.5851039779604404
97,0.7315861360227447,0.7315861360227447,0.7315861360227447
98,0.4157127850196971,0.4157127850196971,0.4157127850196971
99,0.5455290019606416,0.5455290019606416,0.5455290019606416
100,0.6789066947103687,0.6789066947103687,0.6789066947103687
