episode,global_step,fading_model,hidden_dim,epsilon,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,avg_num_eves,avg_nearest_eve_distance,avg_mean_eve_distance,avg_max_eve_capacity,eval_R_sec_mbps,last_eval_R_sec_mbps,steps,rolling20,rolling20_avg_R_sec_mbps,rolling100,rolling100_avg_R_sec_mbps,convergence_gap,convergence_gap20_100_mbps
25,5000,rician,64,0.9865304722222222,2.2522072645602718,8.025327272741722,9.673580755041975,2.5406230895665196,22.0,263.7821035212894,745.8680376464304,9.673580755041975,,,200,3.580322444086543,3.580322444086543,3.592676187589315,3.592676187589315,0.012353743502772296,0.012353743502772296
26,5200,rician,64,0.9859915833333334,3.8745446254977054,8.722521803510144,7.726649388204745,4.187418016185944,17.0,307.3951066445652,713.0131215730585,7.726649388204745,,,200,3.598873668349127,3.598873668349127,3.6155508733045703,3.6155508733045703,0.016677204955443337,0.016677204955443337
27,5400,rician,64,0.9854526944444445,3.6524651489394637,8.637860711087287,7.832115567628214,3.9447959239296333,24.0,425.12607269644354,833.1452261760414,7.832115567628214,,,200,3.5616999071793165,3.5616999071793165,3.6277451344388316,3.6277451344388316,0.06604522725951512,0.06604522725951512
28,5600,rician,64,0.9849138055555555,2.4698871780485754,8.198473143461849,8.634073646931716,3.3435859847374707,20.0,333.91511686106685,838.331473087132,8.634073646931716,,,200,3.49898089873046,3.49898089873046,3.6175965933780687,3.6175965933780687,0.1186156946476089,0.1186156946476089
29,5800,rician,64,0.9843749166666667,4.795604916641137,9.015865447590135,7.254836295425513,5.070805512598996,26.0,331.4953439533726,912.8255714207186,7.254836295425513,,,200,3.515332829435303,3.515332829435303,3.6677072457649973,3.6677072457649973,0.15237441632969428,0.15237441632969428
30,6000,rician,64,0.9838360277777778,3.1759299572095485,8.385030404904548,9.07172601456679,3.5012259520702624,24.0,137.94386976132765,697.0008334194837,9.07172601456679,,,200,3.4810947975544186,3.4810947975544186,3.662157869308506,3.662157869308506,0.18106307175408753,0.18106307175408753
31,6200,rician,64,0.9832971388888889,-0.3368679689655694,7.742465337446914,11.788828397213425,0.9409452809386536,15.0,81.92361650828244,408.4460881546062,11.788828397213425,,,200,3.294785565458217,3.294785565458217,3.574376818070769,3.574376818070769,0.2795912526125517,0.2795912526125517
32,6400,rician,64,0.98275825,1.8868938461001066,7.574668359973426,8.199990533224119,3.439295140708562,17.0,420.73490001775144,965.9727998945875,8.199990533224119,,,200,3.2499693748417116,3.2499693748417116,3.5701555156532,3.5701555156532,0.32018614081148833,0.32018614081148833
33,6600,rician,64,0.9822193611111111,3.5626458694507646,8.881925880284609,8.006819965704722,3.8787075543715335,17.0,208.55947054535284,696.3440779954049,8.006819965704722,,,200,3.311982246761423,3.311982246761423,3.5795055774325433,3.5795055774325433,0.26752333067112044,0.26752333067112044
34,6800,rician,64,0.9816804722222222,3.2980096813017195,8.452471972388103,8.561839094048187,3.7741680390479315,21.0,315.64885569692035,820.8547762735881,8.561839094048187,,,200,3.2732534666038213,3.2732534666038213,3.585230943950643,3.585230943950643,0.3119774773468218,0.3119774773468218
35,7000,rician,64,0.9811415833333333,3.223392478855183,9.01401381711992,9.866573448012568,3.5035149307172664,26.0,251.77568741587922,656.6707277079252,9.866573448012568,,,200,3.2151152839340704,3.2151152839340704,3.5828962007154037,3.5828962007154037,0.3677809167813333,0.3677809167813333
36,7200,rician,64,0.9806026944444445,2.778062795432843,9.855156706755302,11.006273241331874,3.065711087232375,25.0,188.64522362043078,655.4145901836029,11.006273241331874,,,200,3.1701040539316425,3.1701040539316425,3.5685299475630976,3.5685299475630976,0.3984258936314551,0.3984258936314551
37,7400,rician,64,0.9800638055555555,4.310758805296489,9.80357895601671,8.40088284057802,4.5885259665108595,17.0,159.11790540889814,578.2129075566775,8.40088284057802,,,200,3.1932205530013427,3.1932205530013427,3.596097407534659,3.596097407534659,0.4028768545333161,0.4028768545333161
38,7600,rician,64,0.9795249166666666,3.276510265804974,7.772712486041184,6.5738386951292425,4.122361351845812,19.0,544.9241832937341,1153.6680752247155,6.5738386951292425,,,200,3.278216565801903,3.278216565801903,3.609946458700742,3.609946458700742,0.33172989289883903,0.33172989289883903
39,7800,rician,64,0.9789860277777778,2.020035314946524,7.737392803972039,7.798465293900884,3.3855977896257925,25.0,620.4469560422797,1133.2814197266018,7.798465293900884,,,200,3.2981222384231748,3.2981222384231748,3.6041939287244613,3.6041939287244613,0.30607169030128656,0.30607169030128656
40,8000,rician,64,0.9784471388888889,3.2887560292878386,7.567008997298454,6.8807215391899,4.303095870609512,25.0,580.5171234841698,1033.8963426827127,6.8807215391899,,,200,3.50113815730316,3.50113815730316,3.6216664772715874,3.6216664772715874,0.1205283199684275,0.1205283199684275
41,8200,rician,64,0.97790825,0.2691154217714774,7.613095732937578,11.223531062503442,0.7171376420439387,23.0,71.38223536084884,380.4867131528577,11.223531062503442,,,200,3.3322935945637284,3.3322935945637284,3.5508243105587183,3.5508243105587183,0.21853071599498985,0.21853071599498985
42,8400,rician,64,0.9773693611111112,3.411178181091281,7.709488431544871,7.2955994381018545,3.692996700874171,25.0,440.0688527037663,1038.2650595208363,7.2955994381018545,,,200,3.308807807732846,3.308807807732846,3.554209367470991,3.554209367470991,0.24540155973814493,0.24540155973814493
43,8600,rician,64,0.9768304722222222,3.8008724373254945,8.531853953495956,6.731885952155697,4.40775660776253,14.0,424.42347062709274,968.4177460380207,6.731885952155697,,,200,3.3261919355669156,3.3261919355669156,3.5740593032917247,3.5740593032917247,0.2478673677248091,0.2478673677248091
44,8800,rician,64,0.9762915833333333,1.5792647633059687,7.736194339513694,10.657647722914481,1.8732022087182176,22.0,116.14255881115301,436.19585828385055,10.657647722914481,,,200,3.414073532504799,3.414073532504799,3.535403460233236,3.535403460233236,0.12132992772843698,0.12132992772843698
45,9000,rician,64,0.9757526944444445,1.4655458766314968,8.879268562035914,12.52802474934789,1.738661281322708,18.0,23.891578357155808,502.1271543520943,12.52802474934789,,,200,3.3739754420926085,3.3739754420926085,3.4954758562574466,3.4954758562574466,0.12150041416483814,0.12150041416483814
46,9200,rician,64,0.9752138055555556,4.448646105318761,8.713042525486118,8.107676928414891,4.724430423525397,20.0,88.12060839294489,660.0704864446253,8.107676928414891,,,200,3.4008260624595814,3.4008260624595814,3.5221922598937065,3.5221922598937065,0.12136619743412513,0.12136619743412513
47,9400,rician,64,0.9746749166666666,1.7576130588261334,7.677015115174278,10.816304755317855,2.0452627269678194,17.0,126.76042873518026,431.20541215884515,10.816304755317855,,,200,3.3058494026114906,3.3058494026114906,3.490768227278262,3.490768227278262,0.18491882466677145,0.18491882466677145
48,9600,rician,64,0.9741360277777777,1.1702141545643292,9.571302610057794,12.617184062363746,1.4687592568740198,24.0,43.60988714158227,635.0021961674563,12.617184062363746,,,200,3.212108066218318,3.212108066218318,3.4486430403948396,3.4486430403948396,0.23653497417652147,0.23653497417652147
49,9800,rician,64,0.9735971388888889,3.8226537584919282,8.785170192766142,7.483042274387842,4.905160341770143,21.0,284.882560394528,772.4124512118484,7.483042274387842,,,200,3.2038258076768757,3.2038258076768757,3.4783678832800495,3.4783678832800495,0.2745420756031738,0.2745420756031738
50,10000,rician,64,0.97305825,4.314366919778486,8.961297387153511,7.462834719106665,4.722079108795831,25.0,551.8608589086117,1123.7940359191098,7.462834719106665,6.216168956282841,6.216168956282841,200,3.264868465513154,3.264868465513154,3.5032421077903653,3.5032421077903653,0.23837364227721114,0.23837364227721114
51,10200,rician,64,0.9725193611111111,2.9131741873561907,8.861598777084613,9.67780570473562,3.2117664423246217,25.0,113.91061436543644,790.9429517736866,9.67780570473562,,6.216168956282841,200,3.3784095235824516,3.3784095235824516,3.4975268986635863,3.4975268986635863,0.11911737508113474,0.11911737508113474
52,10400,rician,64,0.9719804722222222,3.9767207838654968,7.792420736134032,6.733624135099526,4.386208809976391,26.0,641.8238063373997,1007.0958626037384,6.733624135099526,,6.216168956282841,200,3.4257552070458437,3.4257552070458437,3.5146169354196015,3.5146169354196015,0.08886172837375783,0.08886172837375783
53,10600,rician,64,0.9714415833333333,4.508460474589604,10.201107703926032,7.651408673613635,5.05919770217362,18.0,393.3256271772851,819.3488185486981,7.651408673613635,,6.216168956282841,200,3.4847797144359483,3.4847797144359483,3.543759968754583,3.543759968754583,0.05898025431863463,0.05898025431863463
54,10800,rician,64,0.9709026944444444,4.017057604717543,8.739060899617725,6.941200374946671,4.574609109301005,18.0,634.5120696587246,1010.233482418614,6.941200374946671,,6.216168956282841,200,3.5248017679486017,3.5248017679486017,3.562849767653591,3.562849767653591,0.03804799970498918,0.03804799970498918
55,11000,rician,64,0.9703638055555556,4.162772088502232,7.913740173916361,6.1146168953617055,4.447604565780306,26.0,725.286970771036,1292.744966963143,6.1146168953617055,,6.216168956282841,200,3.572006249701753,3.572006249701753,3.5789362185286215,3.5789362185286215,0.006929968826868471,0.006929968826868471
56,11200,rician,64,0.9698249166666667,2.7806545782599286,8.697840066557779,9.669752535810387,3.066777217903976,23.0,203.96025969502148,597.7442131898462,9.669752535810387,,6.216168956282841,200,3.5720595562353337,3.5720595562353337,3.5697905220888964,3.5697905220888964,0.00226903414643731,0.00226903414643731
57,11400,rician,64,0.9692860277777777,4.10170088136706,7.79332923121125,6.294514295106827,4.557452579033949,16.0,710.3842656561303,1131.2304682089082,6.294514295106827,,6.216168956282841,200,3.5705058868614885,3.5705058868614885,3.5871179265967044,3.5871179265967044,0.016612039735215856,0.016612039735215856
58,11600,rician,64,0.9687471388888889,4.0983551112687495,8.887147885999251,7.940203565162168,4.375175645143872,24.0,453.8533486540623,997.8254394209258,7.940203565162168,,6.216168956282841,200,3.5831466015263915,3.5831466015263915,3.6007051286406213,3.6007051286406213,0.017558527114229783,0.017558527114229783
59,11800,rician,64,0.96820825,2.3008344571673636,9.601002140775192,11.87796943377598,2.611435502207825,16.0,67.61623693814589,623.0381790282022,11.87796943377598,,6.216168956282841,200,3.5444384871554924,3.5444384871554924,3.5839378468366756,3.5839378468366756,0.03949935968118323,0.03949935968118323
60,12000,rician,64,0.9676693611111111,3.790474385192626,8.421089883514504,7.52018860733731,4.196007276060679,19.0,244.63702393563565,865.5150186340635,7.52018860733731,,6.216168956282841,200,3.539084057428051,3.539084057428051,3.5941390039904086,3.5941390039904086,0.05505494656235754,0.05505494656235754
61,12200,rician,64,0.9671304722222223,4.591437899818486,8.451501513281933,6.331846843339523,5.118383593347602,10.0,303.47646844459894,794.1530548185603,6.331846843339523,,6.216168956282841,200,3.7591463549932342,3.7591463549932342,3.619126620209379,3.619126620209379,0.1400197347838552,0.1400197347838552
62,12400,rician,64,0.9665915833333333,5.075079536679425,9.865925521768457,7.063151099325219,5.349624769674183,16.0,481.6455175630738,910.338560993174,7.063151099325219,,6.216168956282841,200,3.8419777584332353,3.8419777584332353,3.647037880684618,3.647037880684618,0.1949398777486171,0.1949398777486171
63,12600,rician,64,0.9660526944444444,3.4178278439043117,9.639801327926476,10.050746153552199,3.702341592656921,17.0,159.04594998363635,734.5950849599425,10.050746153552199,,6.216168956282841,200,3.8067070076779537,3.8067070076779537,3.6479157173825913,3.6479157173825913,0.15879129029536232,0.15879129029536232
64,12800,rician,64,0.9655138055555555,3.3938616879426586,8.494636204556612,8.790958971012262,3.7840558808522617,22.0,135.4862454425979,624.9017105200785,8.790958971012262,,6.216168956282841,200,3.902249691284657,3.902249691284657,3.650042907436805,3.650042907436805,0.2522067838478521,0.2522067838478521
65,13000,rician,64,0.9649749166666667,4.361634246325174,8.898384838250223,7.118366607633647,4.643284469325517,15.0,635.6984025103766,1070.3528352882481,7.118366607633647,,6.216168956282841,200,4.0474808506847975,4.0474808506847975,3.6653235468504772,3.6653235468504772,0.38215730383432023,0.38215730383432023
66,13200,rician,64,0.9644360277777778,3.1151415769974653,7.956887212352213,8.111016798786963,3.4167734973426893,25.0,523.3248533118829,973.9745538953888,8.111016798786963,,6.216168956282841,200,3.982098004375662,3.982098004375662,3.6615576370094503,3.6615576370094503,0.32054036736621194,0.32054036736621194
67,13400,rician,64,0.9638971388888888,3.308674159005613,8.670341893246583,7.295223601123627,3.9420663104754863,14.0,308.0744036743336,706.875386380931,7.295223601123627,,6.216168956282841,200,4.076938183551045,4.076938183551045,3.6657443336283464,3.6657443336283464,0.41119384992269836,0.41119384992269836
68,13600,rician,64,0.96335825,1.2452867052417513,8.688137165216908,12.183141149565476,1.6257415262116122,26.0,47.13492505686136,573.3715822239436,12.183141149565476,,6.216168956282841,200,4.084787297017924,4.084787297017924,3.6357442923428063,3.6357442923428063,0.44904300467511815,0.44904300467511815
69,13800,rician,64,0.9628193611111111,5.064878607356226,9.196149853024684,6.913298860080412,5.339196325521496,13.0,490.4870289419595,945.2047791816948,6.913298860080412,,6.216168956282841,200,4.106489096205492,4.106489096205492,3.6604320029685846,3.6604320029685846,0.4460570932369077,0.4460570932369077
70,14000,rician,64,0.9622804722222222,3.3839084618986077,8.425861357467289,8.478845265630437,3.661927559513627,17.0,262.5377809491858,610.3784186051208,8.478845265630437,,6.216168956282841,200,4.053481518741382,4.053481518741382,3.660453368062085,3.660453368062085,0.39302815067929675,0.39302815067929675
71,14200,rician,64,0.9617415833333334,3.375108595516128,8.690561420786636,6.76046415820803,4.777140605170626,34.0,568.4885558808634,1135.6464829794722,6.76046415820803,,6.216168956282841,200,4.131750226883683,4.131750226883683,3.676181357317135,3.676181357317135,0.45556886956654763,0.45556886956654763
72,14400,rician,64,0.9612026944444444,4.412413203842537,9.528415720683668,7.640599210437867,4.6874017107848935,28.0,648.7556401043151,1181.8472757169736,7.640599210437867,,6.216168956282841,200,4.146809871924108,4.146809871924108,3.690226084448631,3.690226084448631,0.456583787475477,0.456583787475477
73,14600,rician,64,0.9606638055555555,3.1460990801516213,8.15346998441264,7.695469403545519,3.639934932880299,20.0,385.46713553691484,971.9213626978604,7.695469403545519,,6.216168956282841,200,4.075846733459441,4.075846733459441,3.6895371645641335,3.6895371645641335,0.38630956889530754,0.38630956889530754
74,14800,rician,64,0.9601249166666667,2.9839043218879637,7.786290445001407,6.750859269955119,3.7133900878432877,22.0,568.323389793987,1095.8634766272776,6.750859269955119,,6.216168956282841,200,4.032785782386556,4.032785782386556,3.689859501365203,3.689859501365203,0.34292628102135314,0.34292628102135314
75,15000,rician,64,0.9595860277777778,5.828906834486614,9.806587941429482,6.077371811715365,6.17811256794797,27.0,454.27782955315297,970.5125180996356,6.077371811715365,,6.216168956282841,200,4.119311182494938,4.119311182494938,3.7230362089196394,3.7230362089196394,0.3962749735752986,0.3962749735752986
76,15200,rician,64,0.9590471388888889,1.627538487806509,8.819561076812994,11.034373357261853,1.9073162417659422,17.0,92.40926007521439,448.883911711648,11.034373357261853,,6.216168956282841,200,4.061338133688038,4.061338133688038,3.699145156720249,3.699145156720249,0.36219297696778874,0.36219297696778874
77,15400,rician,64,0.95850825,3.7903455564236754,7.5051663812003,5.852838903425361,4.2345764875280105,15.0,629.4492903512895,1279.5944990201738,5.852838903425361,,6.216168956282841,200,4.045194329112741,4.045194329112741,3.7060988103671026,3.7060988103671026,0.33909551874563837,0.33909551874563837
78,15600,rician,64,0.9579693611111111,2.2024744826265668,8.10338602623075,10.551184415895642,2.479844893629987,21.0,158.34904575244403,468.23127347173715,10.551184415895642,,6.216168956282841,200,3.9504277915370465,3.9504277915370465,3.6903776063063707,3.6903776063063707,0.2600501852306758,0.2600501852306758
79,15800,rician,64,0.9574304722222222,2.592522121943873,8.486257909220612,9.611188431074979,2.8745437646553786,23.0,233.7144986486772,637.4679498715386,9.611188431074979,,6.216168956282841,200,3.9635832046594244,3.9635832046594244,3.68005059565256,3.68005059565256,0.28353260900686417,0.28353260900686417
80,16000,rician,64,0.9568915833333334,3.9473049813551984,9.550457016274454,8.87940130344804,4.266758711303447,22.0,129.46475054563453,585.4131193887944,8.87940130344804,,6.216168956282841,200,3.967120776421563,3.967120776421563,3.6873844470981973,3.6873844470981973,0.2797363293233657,0.2797363293233657
81,16200,rician,64,0.9563526944444445,3.264553676747442,8.658845741385129,8.289404630962348,3.58083110402996,25.0,525.033265709086,1093.3107080756229,8.289404630962348,,6.216168956282841,200,3.890243151955681,3.890243151955681,3.6860689737269845,3.6860689737269845,0.20417417822869632,0.20417417822869632
82,16400,rician,64,0.9558138055555556,4.142049858103101,8.714263280435562,7.358564692061679,4.579293515463705,16.0,433.7399455544921,719.6288530795578,7.358564692061679,,6.216168956282841,200,3.851726589245156,3.851726589245156,3.696961955943286,3.696961955943286,0.15476463330187018,0.15476463330187018
83,16600,rician,64,0.9552749166666666,3.5875186344718593,9.393793854162329,10.126255755575976,3.86592385715436,27.0,161.54772455902267,569.3146796399155,10.126255755575976,,6.216168956282841,200,3.8599057024700274,3.8599057024700274,3.698997641500046,3.698997641500046,0.16090806096998156,0.16090806096998156
84,16800,rician,64,0.9547360277777778,4.073527161216365,8.70320373438863,7.333975427839777,4.351878211117352,22.0,649.3940849136521,1071.8312521100806,7.333975427839777,,6.216168956282841,200,3.8882968189832825,3.8882968189832825,3.7067700292335855,3.7067700292335855,0.18152678974969705,0.18152678974969705
85,17000,rician,64,0.9541971388888889,3.5189452325004567,9.196198934261016,7.443842936642354,4.558372566955285,22.0,680.8650455078367,1084.456731653449,7.443842936642354,,6.216168956282841,200,3.8840512238647706,3.8840512238647706,3.716788882618547,3.716788882618547,0.16726234124622374,0.16726234124622374
86,17200,rician,64,0.95365825,2.486825458438603,9.227843446810727,9.855501735021882,3.155667414095495,23.0,164.0310638594201,452.3451949275306,9.855501735021882,,6.216168956282841,200,3.8709959197024104,3.8709959197024104,3.7102642143799067,3.7102642143799067,0.1607317053225037,0.1607317053225037
87,17400,rician,64,0.9531193611111111,2.39672178277545,9.321668318761791,10.577731377403742,2.6763820438687413,22.0,150.21720077417535,489.72938242327126,10.577731377403742,,6.216168956282841,200,3.8077117063720736,3.8077117063720736,3.698380511270583,3.698380511270583,0.10933119510149059,0.10933119510149059
88,17600,rician,64,0.9525804722222222,4.467452850450683,9.210856984752635,6.685728204076977,4.864466529816762,21.0,564.6388955975501,1020.4334456853861,6.685728204076977,,6.216168956282841,200,3.9696479565523317,3.9696479565523317,3.7116314887540613,3.7116314887540613,0.25801646779827037,0.25801646779827037
89,17800,rician,64,0.9520415833333333,0.7752449779773862,8.622970244149615,10.842496879964086,2.578732534212332,12.0,148.43655617361551,695.3798127077738,10.842496879964086,,6.216168956282841,200,3.831624766986873,3.831624766986873,3.6989022870176376,3.6989022870176376,0.13272247996923525,0.13272247996923525
90,18000,rician,64,0.9515026944444445,4.009467885842847,8.925433200776226,7.791141490504721,4.2799058583714205,18.0,513.8807793153684,1099.689016196852,7.791141490504721,,6.216168956282841,200,3.8625236819297633,3.8625236819297633,3.705357882254902,3.705357882254902,0.15716579967486144,0.15716579967486144
91,18200,rician,64,0.9509638055555556,4.431369788266148,9.503153997808722,7.970604265446299,4.711488290991034,22.0,273.2703694909215,754.9827312520767,7.970604265446299,,6.216168956282841,200,3.8592410662207834,3.8592410662207834,3.7164142603728814,3.7164142603728814,0.14282680584790208,0.14282680584790208
92,18400,rician,64,0.9504249166666666,5.0016858233740935,9.102923985293033,6.51643461822253,5.2890184011926475,18.0,354.7372167019603,1173.586655261312,6.51643461822253,,6.216168956282841,200,3.889321900741171,3.889321900741171,3.733507783642662,3.733507783642662,0.155814117098509,0.155814117098509
93,18600,rician,64,0.9498860277777778,3.1199203658155987,8.488519304416265,8.841436833637086,3.4925013373574245,16.0,160.04596984239438,657.2987999485248,8.841436833637086,,6.216168956282841,200,3.8819502209650265,3.8819502209650265,3.730916316478304,3.730916316478304,0.15103390448672238,0.15103390448672238
94,18800,rician,64,0.9493471388888889,4.675623809734755,8.241489190248634,6.10238771077349,4.97630423989931,18.0,740.082989258184,1175.335142309457,6.10238771077349,,6.216168956282841,200,3.945095928567828,3.945095928567828,3.7441651241742724,3.7441651241742724,0.20093080439355582,0.20093080439355582
95,19000,rician,64,0.94880825,5.153592955162112,9.085613480866,5.862940014939547,5.432195747562328,19.0,289.9000086819529,596.6966225673182,5.862940014939547,,6.216168956282841,200,3.9078000875485457,3.9078000875485457,3.761933867578357,3.761933867578357,0.14586621997018856,0.14586621997018856
96,19200,rician,64,0.9482693611111112,2.4616388373012303,7.849358636811342,7.968609238327989,2.8594329128547686,16.0,321.9982503541616,568.10546483002,7.968609238327989,,6.216168956282841,200,3.9554059211029875,3.9554059211029875,3.752532815966653,3.752532815966653,0.2028731051363346,0.2028731051363346
97,19400,rician,64,0.9477304722222222,4.588784884422605,8.944597716285436,6.139057191682091,4.9188478716965545,18.0,667.6491980487632,1082.42715115188,6.139057191682091,,6.216168956282841,200,3.989619490311415,3.989619490311415,3.764556682520569,3.764556682520569,0.22506280779084564,0.22506280779084564
98,19600,rician,64,0.9471915833333333,3.023365491953817,8.674952618927177,8.631683295523569,3.4144781656327003,22.0,192.48580371463015,879.6157795691915,8.631683295523569,,6.216168956282841,200,4.036351153911551,4.036351153911551,3.760984452756407,3.760984452756407,0.2753667011551437,0.2753667011551437
